"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"乡亲"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"事情"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"互设"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"互访"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"亚历山迪斯"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"亚太"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"亚欧"	0	0	0	4	0.306	0.863	0.68	2.151	-0.138	-0.422	-0.324	1.078	1.962	"4"
"交涉"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"产业"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"人心惶惶"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"今后"	0	1	2	1	0.306	0.863	0.68	2.151	-0.138	0.206	0.865	-0.588	1.797	"3"
"介入"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"仍"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"他"	5	19	39	31	7.196	20.285	15.978	50.541	-0.575	-0.365	7.7	-4.413	13.053	"3"
"他们"	0	13	12	6	2.373	6.69	5.269	16.668	-1.072	2.066	2.476	-4.035	9.649	"4"
"令"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"以及"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"以后"	0	0	2	0	0.153	0.432	0.34	1.075	-0.069	-0.211	1.539	-0.67	2.489	"3"
"们"	0	3	3	4	0.766	2.158	1.7	5.377	-0.346	0.432	0.631	-0.54	1.949	"3"
"份子"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"企业"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"伊拉克人民"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"优胜劣败"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"会谈"	0	3	1	0	0.306	0.863	0.68	2.151	-0.138	1.473	0.28	-1.34	3.231	"2"
"传统"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"传达"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"传达给"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"伸"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"何建华"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"何鸿燊"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"作到"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"作梗"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"你们"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"佳"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"併入"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"依然"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"侨居地"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"侨界"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"侨胞"	0	1	0	1	0.153	0.432	0.34	1.075	-0.069	0.415	-0.162	-0.148	0.794	"2"
"保住"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"信心"	0	0	0	3	0.23	0.647	0.51	1.613	-0.104	-0.317	-0.243	0.808	1.472	"4"
"倒"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"借"	0	0	0	5	0.383	1.079	0.85	2.688	-0.173	-0.528	-0.405	1.347	2.453	"4"
"借助"	2	0	0	0	0.153	0.432	0.34	1.075	2.232	-0.211	-0.162	-0.67	3.275	"1"
"借用"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"借由"	0	0	0	3	0.23	0.647	0.51	1.613	-0.104	-0.317	-0.243	0.808	1.472	"4"
"债主"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"储量"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"充"	0	0	1	1	0.153	0.432	0.34	1.075	-0.069	-0.211	0.507	-0.148	0.935	"3"
"充满"	0	0	0	5	0.383	1.079	0.85	2.688	-0.173	-0.528	-0.405	1.347	2.453	"4"
"光明"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"党还"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"公众"	0	2	0	0	0.153	0.432	0.34	1.075	-0.069	1.332	-0.162	-0.67	2.233	"2"
"公元"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"公平"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"六方"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"共同"	0	0	0	3	0.23	0.647	0.51	1.613	-0.104	-0.317	-0.243	0.808	1.472	"4"
"共商"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"共识"	0	0	0	3	0.23	0.647	0.51	1.613	-0.104	-0.317	-0.243	0.808	1.472	"4"
"关怀"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"关系"	0	0	0	6	0.459	1.295	1.02	3.226	-0.208	-0.633	-0.485	1.617	2.943	"4"
"内地人"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"内斗"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"再接再厉"	0	1	0	1	0.153	0.432	0.34	1.075	-0.069	0.415	-0.162	-0.148	0.794	"2"
"军售"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"农会系"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"冯孝忠"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"凝住"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"凝聚"	0	1	0	2	0.23	0.647	0.51	1.613	-0.104	0.286	-0.243	0.255	0.888	"2"
"出"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"出人头地"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"出售期"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"出线"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"出面"	0	0	2	0	0.153	0.432	0.34	1.075	-0.069	-0.211	1.539	-0.67	2.489	"3"
"凿井机"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"分体"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"分辨出来"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"则"	1	1	0	0	0.153	0.432	0.34	1.075	0.832	0.415	-0.162	-0.67	2.079	"1"
"利"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"副总理"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"加强"	0	1	0	5	0.459	1.295	1.02	3.226	-0.208	-0.21	-0.485	0.827	1.73	"4"
"加拉斯"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"加油"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"务实"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"动能"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"努力"	2	1	3	4	0.766	2.158	1.7	5.377	0.756	-0.481	0.631	-0.54	2.408	"1"
"劳资"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"势头"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"勇为"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"勇气"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"勘探"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"募捐"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"勾勒出"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"医学界"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"十分"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"华盛顿州"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"协助"	0	1	3	4	0.612	1.726	1.36	4.301	-0.277	-0.339	0.85	-0.258	1.724	"3"
"协商"	0	1	0	1	0.153	0.432	0.34	1.075	-0.069	0.415	-0.162	-0.148	0.794	"2"
"卖价"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"卜拉希"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"卡列哈斯"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"压岁钱"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"原则性"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"原博"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"原本"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"县府"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"参事"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"双方"	1	0	2	8	0.842	2.374	1.87	5.914	0.234	-1.161	0.236	0.771	2.402	"2"
"双胞案"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"双边"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"发展"	0	0	0	12	0.919	2.59	2.04	6.452	-0.415	-1.267	-0.971	3.234	5.887	"4"
"发展为"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"发挥"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"发达国"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"另一方面"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"只是"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"可以"	0	0	3	1	0.306	0.863	0.68	2.151	-0.138	-0.422	1.766	-0.588	2.914	"3"
"可嘉"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"台商"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"台汽"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"台港"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"台湾"	1	1	1	4	0.536	1.511	1.19	3.764	0.369	-0.273	-0.18	0.235	1.057	"1"
"台湾人"	0	1	1	0	0.153	0.432	0.34	1.075	-0.069	0.415	0.507	-0.67	1.661	"4"
"台湾人权"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"台湾海崃"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"各界"	0	1	0	2	0.23	0.647	0.51	1.613	-0.104	0.286	-0.243	0.255	0.888	"2"
"合乎"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"合作"	0	0	0	6	0.459	1.295	1.02	3.226	-0.208	-0.633	-0.485	1.617	2.943	"4"
"同胞"	1	1	0	1	0.23	0.647	0.51	1.613	0.673	0.286	-0.243	-0.353	1.555	"1"
"向前"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"吸引"	0	1	0	2	0.23	0.647	0.51	1.613	-0.104	0.286	-0.243	0.255	0.888	"2"
"吸引到"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"周澄"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"和平"	0	1	4	10	1.148	3.237	2.55	8.065	-0.519	-0.874	0.615	0.638	2.646	"2"
"和解"	1	0	3	0	0.306	0.863	0.68	2.151	0.564	-0.422	1.766	-1.34	4.092	"3"
"哀痛"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"响应"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"商机"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"善意"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"善款"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"善用"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"喜悦"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"四.九八％"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"回去"	0	1	0	1	0.153	0.432	0.34	1.075	-0.069	0.415	-0.162	-0.148	0.794	"2"
"回复"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"回归"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"回归到"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"回馈展"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"因势利导"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"因此"	2	3	1	7	0.995	2.805	2.21	6.99	0.581	0.256	-0.488	0.215	1.54	"1"
"国人"	0	1	0	3	0.306	0.863	0.68	2.151	-0.138	0.206	-0.324	0.431	1.099	"4"
"国是"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"国际人权"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"在下"	0	1	0	1	0.153	0.432	0.34	1.075	-0.069	0.415	-0.162	-0.148	0.794	"2"
"在野党"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"地铁线"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"坚信"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"堪虞"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"增强"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"外事"	0	0	0	3	0.23	0.647	0.51	1.613	-0.104	-0.317	-0.243	0.808	1.472	"4"
"外侨区"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"外界"	0	0	3	1	0.306	0.863	0.68	2.151	-0.138	-0.422	1.766	-0.588	2.914	"3"
"多"	0	1	1	3	0.383	1.079	0.85	2.688	-0.173	-0.152	0.217	0.244	0.786	"4"
"多样性"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"够"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"大众"	0	1	1	0	0.153	0.432	0.34	1.075	-0.069	0.415	0.507	-0.67	1.661	"4"
"大家"	0	1	10	2	0.995	2.805	2.21	6.99	-0.45	-0.712	5.458	-2.271	8.891	"3"
"太少"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"失望"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"失真"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"头前溪"	0	0	2	0	0.153	0.432	0.34	1.075	-0.069	-0.211	1.539	-0.67	2.489	"3"
"夺冠"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"夺标"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"奋"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"奏"	1	0	0	1	0.153	0.432	0.34	1.075	0.832	-0.211	-0.162	-0.148	1.353	"1"
"契机"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"奖牌"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"奥林匹克斯"	0	0	0	2	0.153	0.432	0.34	1.075	-0.069	-0.211	-0.162	0.539	0.981	"4"
"她"	3	7	7	1	1.378	3.884	3.06	9.678	0.81	1.136	1.641	-4.69	8.277	"4"
"她们"	0	2	1	0	0.23	0.647	0.51	1.613	-0.104	0.922	0.368	-1.005	2.399	"4"
"好"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"好好"	1	0	2	0	0.23	0.647	0.51	1.613	0.673	-0.317	1.114	-1.005	3.109	"3"
"好转"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"如愿以偿"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
"如释重负"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"妇癌"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"妥善"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"媒体报"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"子民"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"孕育出"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"季后赛"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"安危"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"安定"	1	0	0	0	0.077	0.216	0.17	0.538	1.116	-0.106	-0.081	-0.335	1.638	"1"
"安理会"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"审慎"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"客家人"	0	0	1	0	0.077	0.216	0.17	0.538	-0.035	-0.106	0.77	-0.335	1.246	"3"
"家属"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"宾主"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"寄"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"寄存"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"对"	0	0	0	16	1.225	3.453	2.72	8.603	-0.553	-1.689	-1.295	4.312	7.849	"4"
"对于"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"对立"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"对话"	0	2	0	5	0.536	1.511	1.19	3.764	-0.242	0.331	-0.566	0.533	1.672	"3"
"对话岸"	0	0	0	1	0.077	0.216	0.17	0.538	-0.035	-0.106	-0.081	0.269	0.491	"4"
"寻求"	0	1	0	0	0.077	0.216	0.17	0.538	-0.035	0.666	-0.081	-0.335	1.117	"2"
