"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"8000"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"891201"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"AOL"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"Avinder"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"Baron"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"BP"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"CD-R"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"FTA"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"FUJIFILM"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"HDI"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"KSD"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"MILF"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"NMD"	0	0	0	0	0	2	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	-0.106	2.305	-0.262	-0.017	-0.066	3.183	"6"
"S.Bindra"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"SARS"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"TLC"	1	0	0	0	1	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	0.517	-0.101	-0.052	-0.117	0.663	-0.063	-0.262	-0.017	-0.066	1.858	"5"
"TNK"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"WTO"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"xD-Picture"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"一两"	0	0	0	2	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	1.796	-0.106	-0.063	-0.262	-0.017	-0.066	2.62	"4"
"一些"	3	0	0	0	0	0	0	0	0	0.497	0.331	0.176	0.379	0.346	0.211	0.781	0.06	0.219	2.342	-0.152	-0.079	-0.176	-0.16	-0.095	-0.393	-0.026	-0.099	3.522	"1"
"一再"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"一口气"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"一定"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"一席之地"	0	0	0	0	0	0	0	0	1	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	1.137	1.577	"9"
"一年"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"一段"	4	0	0	0	0	0	0	0	0	0.663	0.441	0.234	0.506	0.461	0.282	1.042	0.08	0.292	3.122	-0.203	-0.105	-0.235	-0.213	-0.127	-0.524	-0.035	-0.131	4.695	"1"
"一百七十四万"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"一直"	2	0	1	0	0	0	0	0	0	0.497	0.331	0.176	0.379	0.346	0.211	0.781	0.06	0.219	1.135	-0.152	0.781	-0.176	-0.16	-0.095	-0.393	-0.026	-0.099	3.017	"1"
"一筹"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"一连串"	2	0	0	0	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	1.561	-0.101	-0.052	-0.117	-0.106	-0.063	-0.262	-0.017	-0.066	2.345	"1"
"一银"	2	0	0	0	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	1.561	-0.101	-0.052	-0.117	-0.106	-0.063	-0.262	-0.017	-0.066	2.345	"1"
"七百八十六万千"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"万众"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"万学远"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"三七.五五"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"三不"	0	0	0	0	0	0	0	1	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	1.7	-0.033	2.164	"8"
"三年"	0	3	0	0	0	0	0	0	0	0.497	0.331	0.176	0.379	0.346	0.211	0.781	0.06	0.219	-0.236	2.873	-0.079	-0.176	-0.16	-0.095	-0.393	-0.026	-0.099	4.137	"2"
"三通"	0	0	0	0	1	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	0.663	-0.063	0.344	-0.017	-0.066	1.58	"5"
"下一代"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"下去"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"下台"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"不一定"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"不久"	4	0	0	0	0	0	0	0	0	0.663	0.441	0.234	0.506	0.461	0.282	1.042	0.08	0.292	3.122	-0.203	-0.105	-0.235	-0.213	-0.127	-0.524	-0.035	-0.131	4.695	"1"
"不会"	2	0	0	0	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	1.561	-0.101	-0.052	-0.117	-0.106	-0.063	-0.262	-0.017	-0.066	2.345	"1"
"不再"	0	0	0	0	2	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	1.877	-0.063	-0.262	-0.017	-0.066	2.712	"5"
"不懈努力"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"不用"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"不论"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"世代"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"世界贸易组织"	0	0	0	0	0	0	2	0	1	0.497	0.331	0.176	0.379	0.346	0.211	0.781	0.06	0.219	-0.236	-0.152	-0.079	-0.176	-0.16	-0.095	0.774	-0.026	0.692	2.39	"7"
"东亚"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"两三"	0	0	0	2	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	1.796	-0.106	-0.063	-0.262	-0.017	-0.066	2.62	"4"
"两国"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"两岸"	0	0	0	0	0	0	6	0	0	0.994	0.662	0.351	0.759	0.692	0.422	1.563	0.12	0.437	-0.472	-0.304	-0.157	-0.352	-0.319	-0.19	3.506	-0.052	-0.197	5.549	"7"
"严格"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"中医学"	0	0	0	0	0	0	0	0	1	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	1.137	1.577	"9"
"中日"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"中油"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"中问"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"中非"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"为"	0	0	0	0	0	0	2	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	-0.106	-0.063	1.169	-0.017	-0.066	1.848	"7"
"主人翁"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"主教练"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"主观性"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"举债"	0	0	0	0	0	0	0	0	1	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	1.137	1.577	"9"
"乃至"	1	0	0	0	0	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	0.517	-0.101	-0.052	-0.117	-0.106	-0.063	0.344	-0.017	-0.066	1.383	"1"
"之内"	0	0	0	1	0	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	0.625	-0.106	-0.063	0.344	-0.017	-0.066	1.531	"4"
"乌克兰"	2	0	0	0	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	1.561	-0.101	-0.052	-0.117	-0.106	-0.063	-0.262	-0.017	-0.066	2.345	"1"
"乌节路"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"乐观"	0	0	1	0	1	0	3	0	0	0.829	0.551	0.293	0.632	0.576	0.352	1.302	0.1	0.364	-0.393	-0.254	0.584	-0.294	0.339	-0.159	0.94	-0.044	-0.164	3.171	"7"
"争办"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"争取"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"争霸赛"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"二十"	0	0	0	1	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	0.898	-0.053	-0.032	-0.131	-0.009	-0.033	1.312	"4"
"二十一世纪"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"互信"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"互动"	0	0	0	0	1	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	0.663	-0.063	0.344	-0.017	-0.066	1.58	"5"
"互派"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"五"	0	0	0	4	0	0	0	0	0	0.663	0.441	0.234	0.506	0.461	0.282	1.042	0.08	0.292	-0.315	-0.203	-0.105	3.592	-0.213	-0.127	-0.524	-0.035	-0.131	5.245	"4"
"交通大队"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"产业"	0	0	0	1	0	0	2	0	1	0.663	0.441	0.234	0.506	0.461	0.282	1.042	0.08	0.292	-0.315	-0.203	-0.105	0.379	-0.213	-0.127	0.554	-0.035	0.583	2.514	"9"
"产业界"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"产权"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"亲朋好友"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"人人大"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"人伦"	0	1	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	0.958	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.38	"2"
"人类"	0	0	0	0	0	0	2	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	-0.117	-0.106	-0.063	1.169	-0.017	-0.066	1.848	"7"
"人选"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"仍"	1	0	0	1	10	0	1	0	0	2.155	1.434	0.761	1.644	1.498	0.915	3.386	0.259	0.948	-0.469	-0.66	-0.341	-0.304	7.071	-0.412	-0.957	-0.114	-0.427	10.755	"5"
"从宽"	0	0	0	0	1	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	0.938	-0.032	-0.131	-0.009	-0.033	1.358	"5"
"以免"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"仰融"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"价量"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"任务"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"任期"	0	0	0	1	0	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	-0.101	-0.052	0.625	-0.106	-0.063	0.344	-0.017	-0.066	1.531	"4"
"企业界"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"伊拉"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"伊盟"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"优异"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"会"	0	1	3	2	10	2	7	2	21	7.955	5.293	2.811	6.071	5.533	3.379	12.501	0.957	3.499	-3.777	-1.594	0.268	-1.319	1.352	-0.476	-1.355	0.605	11.378	22.124	"9"
"会不会"	0	0	0	0	0	0	1	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	-0.032	0.584	-0.009	-0.033	0.926	"7"
"传出"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"传承"	0	1	0	0	0	0	1	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	0.681	-0.052	-0.117	-0.106	-0.063	0.344	-0.017	-0.066	1.603	"2"
"估计"	0	0	1	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	1.232	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.679	"3"
"似乎"	1	0	0	0	0	0	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	0.781	-0.051	-0.026	-0.059	-0.053	-0.032	-0.131	-0.009	-0.033	1.175	"1"
"佈局"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"体会出"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"体总"	0	0	0	0	0	1	0	0	0	0.166	0.11	0.059	0.126	0.115	0.07	0.26	0.02	0.073	-0.079	-0.051	-0.026	-0.059	-0.053	1.152	-0.131	-0.009	-0.033	1.593	"6"
"何去何从"	0	2	0	0	0	0	0	0	0	0.331	0.221	0.117	0.253	0.231	0.141	0.521	0.04	0.146	-0.157	1.915	-0.052	-0.117	-0.106	-0.063	-0.262	-0.017	-0.066	2.755	"2"
