"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"中原则"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"中国"	18	0	0	0	0	4	0	0	0	8.404	1.384	0.758	0.606	0.323	6.455	2.141	0.364	1.566	4.437	-0.621	-0.335	-0.267	-0.141	-0.741	-0.978	-0.159	-0.705	8.384	"1"
"中大"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"中央政府"	0	1	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	1.201	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	1.677	"2"
"中方"	8	0	0	0	0	0	2	0	0	3.82	0.629	0.344	0.275	0.147	2.934	0.973	0.165	0.712	2.049	-0.282	-0.152	-0.121	-0.064	-1.508	0.596	-0.072	-0.321	5.165	"1"
"中欧"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"中立"	0	0	0	0	0	5	0	0	0	1.91	0.315	0.172	0.138	0.073	1.467	0.487	0.083	0.356	-1.045	-0.141	-0.076	-0.061	-0.032	2.663	-0.222	-0.036	-0.16	4.436	"6"
"中美关系"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"临管"	0	0	0	1	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	1.56	-0.006	-0.151	-0.044	-0.007	-0.032	2.052	"4"
"为之"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"为重"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"主义"	6	0	1	0	0	1	0	0	0	3.056	0.503	0.275	0.22	0.118	2.347	0.779	0.132	0.569	1.403	-0.226	0.612	-0.097	-0.051	-0.571	-0.356	-0.058	-0.256	3.63	"1"
"主人翁"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"主导"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"主张"	5	0	0	0	0	0	0	0	0	1.91	0.315	0.172	0.138	0.073	1.467	0.487	0.083	0.356	2.09	-0.141	-0.076	-0.061	-0.032	-0.754	-0.222	-0.036	-0.16	3.572	"1"
"主权"	3	0	0	0	0	0	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	1.254	-0.085	-0.046	-0.036	-0.019	-0.452	-0.133	-0.022	-0.096	2.143	"1"
"主权国家"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"乃"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"乐"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"乐观"	0	3	0	0	0	2	1	3	0	3.438	0.566	0.31	0.248	0.132	2.64	0.876	0.149	0.64	-1.881	1.805	-0.137	-0.109	-0.058	-0.318	0.22	3.453	-0.289	8.27	"8"
"乐观其成"	0	1	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	1.201	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	1.677	"2"
"习惯于"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"了解"	4	0	0	0	0	0	0	0	0	1.528	0.252	0.138	0.11	0.059	1.174	0.389	0.066	0.285	1.672	-0.113	-0.061	-0.049	-0.026	-0.603	-0.178	-0.029	-0.128	2.859	"1"
"争取"	2	0	0	0	0	1	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	0.486	-0.085	-0.046	-0.036	-0.019	0.189	-0.133	-0.022	-0.096	1.112	"1"
"争议"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"事务"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"互相"	1	0	0	0	0	1	0	0	0	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	0.209	-0.056	-0.03	-0.024	-0.013	0.3	-0.089	-0.014	-0.064	0.799	"6"
"互谅"	0	0	0	0	0	0	1	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	1.012	-0.007	-0.032	1.472	"7"
"五二"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"产油国"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"亲"	0	0	0	0	0	2	0	0	0	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	-0.418	-0.056	-0.03	-0.024	-0.013	1.065	-0.089	-0.014	-0.064	1.773	"6"
"亲民党"	1	0	0	0	0	0	0	0	1	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	0.209	-0.056	-0.03	-0.024	-0.013	-0.302	-0.089	-0.014	0.862	1.599	"9"
"亲热"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"人权"	2	0	1	0	0	0	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	0.486	-0.085	1.001	-0.036	-0.019	-0.452	-0.133	-0.022	-0.096	2.33	"3"
"人生"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"人道"	0	0	0	0	0	2	0	0	0	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	-0.418	-0.056	-0.03	-0.024	-0.013	1.065	-0.089	-0.014	-0.064	1.773	"6"
"人间"	0	0	0	0	0	0	0	1	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	1.782	-0.032	2.279	"8"
"介入"	2	0	0	0	0	1	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	0.486	-0.085	-0.046	-0.036	-0.019	0.189	-0.133	-0.022	-0.096	1.112	"1"
"介绍"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"仍"	0	0	0	0	0	2	0	1	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	-0.627	-0.085	-0.046	-0.036	-0.019	0.683	-0.133	1.312	-0.096	3.037	"8"
"从不"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"从容"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"他国"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"代表"	5	0	0	0	0	0	0	0	0	1.91	0.315	0.172	0.138	0.073	1.467	0.487	0.083	0.356	2.09	-0.141	-0.076	-0.061	-0.032	-0.754	-0.222	-0.036	-0.16	3.572	"1"
"代表作"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"令"	0	0	0	0	0	4	0	0	0	1.528	0.252	0.138	0.11	0.059	1.174	0.389	0.066	0.285	-0.836	-0.113	-0.061	-0.049	-0.026	2.13	-0.178	-0.029	-0.128	3.55	"6"
"以"	0	2	2	1	0	16	36	1	0	22.156	3.648	1.997	1.598	0.852	17.017	5.646	0.959	4.128	-12.123	-0.545	0.223	-0.282	-0.373	-0.348	21.622	0.208	-1.86	37.584	"7"
"以便"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"以色列"	2	0	0	0	0	0	0	0	0	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	0.836	-0.056	-0.03	-0.024	-0.013	-0.302	-0.089	-0.014	-0.064	1.428	"1"
"任何"	3	0	0	0	0	1	0	0	0	1.528	0.252	0.138	0.11	0.059	1.174	0.389	0.066	0.285	0.798	-0.113	-0.061	-0.049	-0.026	-0.178	-0.178	-0.029	-0.128	1.56	"1"
"伊"	2	0	0	1	0	0	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	0.486	-0.085	-0.046	1.095	-0.019	-0.452	-0.133	-0.022	-0.096	2.434	"4"
"伊战"	0	1	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	1.201	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	1.677	"2"
"伊拉克"	7	0	0	0	0	1	0	0	0	3.056	0.503	0.275	0.22	0.118	2.347	0.779	0.132	0.569	2.199	-0.226	-0.122	-0.097	-0.051	-0.571	-0.356	-0.058	-0.256	3.936	"1"
"优抚股"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"会谈"	7	0	0	0	0	0	0	0	0	2.674	0.44	0.241	0.193	0.103	2.054	0.681	0.116	0.498	2.926	-0.198	-0.107	-0.085	-0.045	-1.056	-0.311	-0.051	-0.224	5.003	"1"
"会面"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"伯恩斯"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"低调"	0	0	0	0	0	0	1	0	1	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	-0.418	-0.056	-0.03	-0.024	-0.013	-0.302	0.732	-0.014	0.862	2.451	"9"
"住"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"体会"	0	0	0	0	1	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	1.833	-0.151	-0.044	-0.007	-0.032	2.331	"5"
"何"	2	0	0	0	0	1	0	0	0	1.146	0.189	0.103	0.083	0.044	0.88	0.292	0.05	0.213	0.486	-0.085	-0.046	-0.036	-0.019	0.189	-0.133	-0.022	-0.096	1.112	"1"
"余克礼"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"作作"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"作法"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"使得"	0	1	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	1.201	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	1.677	"2"
"例行"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"依旧"	0	0	1	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	1.463	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	1.952	"3"
"依照"	1	0	0	0	0	0	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	0.418	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	-0.032	0.713	"1"
"侦办"	1	0	0	0	0	0	0	0	1	0.764	0.126	0.069	0.055	0.029	0.587	0.195	0.033	0.142	0.209	-0.056	-0.03	-0.024	-0.013	-0.302	-0.089	-0.014	0.862	1.599	"9"
"侦查"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"侧"	0	0	0	0	0	0	0	0	1	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	-0.151	-0.044	-0.007	1.148	1.62	"9"
"侧重"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
"侨民"	0	0	0	0	0	1	0	0	0	0.382	0.063	0.034	0.028	0.015	0.293	0.097	0.017	0.071	-0.209	-0.028	-0.015	-0.012	-0.006	0.533	-0.044	-0.007	-0.032	0.886	"6"
