"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"◎"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"01"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"１"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"10日"	0	0	0	1	3	0	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	1.451	-0.43	3.079	"5"
"10月"	0	0	0	0	4	1	0.776	0.173	1.201	0.655	1.098	1.096	-0.366	-0.077	-0.596	-0.305	2.018	-0.157	3.519	"5"
"11日"	0	0	0	0	5	1	0.931	0.208	1.441	0.786	1.318	1.316	-0.44	-0.092	-0.716	-0.366	2.601	-0.216	4.431	"5"
"11月"	0	0	0	2	4	3	1.397	0.312	2.161	1.179	1.977	1.974	-0.659	-0.138	-1.073	0.476	0.944	0.503	3.793	"3"
"12日"	0	0	0	1	3	0	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	1.451	-0.43	3.079	"5"
"12时"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"12月"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"13日"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"14日"	0	0	0	2	1	2	0.776	0.173	1.201	0.655	1.098	1.096	-0.366	-0.077	-0.596	0.883	-0.157	0.519	2.598	"4"
"15－6－2003"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"159553"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"15日"	0	0	0	1	2	0	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	0.464	0.908	-0.323	2.319	"5"
"16日"	0	0	0	1	2	1	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	0.674	0.202	2.074	"5"
"17"	0	0	0	1	2	1	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	0.674	0.202	2.074	"5"
"170"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"17日"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"18日"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"1949年"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"19日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"1日"	0	0	0	3	2	1	0.931	0.208	1.441	0.786	1.318	1.316	-0.44	-0.092	-0.716	1.48	0.406	-0.216	3.35	"4"
"1月"	0	0	0	2	0	2	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	1.066	-0.431	0.676	3.004	"4"
"2001年"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"2002"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"2003"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"2003年"	0	0	0	1	4	0	0.776	0.173	1.201	0.655	1.098	1.096	-0.366	-0.077	-0.596	0.297	2.018	-0.538	3.892	"5"
"2008年"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"20日"	0	0	0	2	0	1	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	1.328	-0.323	0.281	2.556	"4"
"21日"	0	0	0	0	2	2	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	-0.244	0.674	0.676	2.425	"6"
"22"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"22日"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"23日"	0	0	0	0	2	1	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	0.908	0.281	1.996	"5"
"24日"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"250多"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"25日"	0	0	0	1	2	1	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	0.674	0.202	2.074	"5"
"26"	0	0	0	0	3	0	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	1.975	-0.323	3.105	"5"
"26日"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"27"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"27日"	0	0	0	2	2	0	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	1.066	0.674	-0.43	3.001	"4"
"28日"	0	0	0	1	4	0	0.776	0.173	1.201	0.655	1.098	1.096	-0.366	-0.077	-0.596	0.297	2.018	-0.538	3.892	"5"
"29日"	0	0	0	1	1	1	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	0.464	0.28	0.281	1.649	"4"
"2平3"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"2日"	0	0	0	1	2	3	0.931	0.208	1.441	0.786	1.318	1.316	-0.44	-0.092	-0.716	0.245	0.406	0.907	2.806	"6"
"30"	0	0	0	4	2	0	0.931	0.208	1.441	0.786	1.318	1.316	-0.44	-0.092	-0.716	2.45	0.406	-0.645	4.749	"4"
"30分"	0	0	0	0	7	1	1.242	0.277	1.921	1.048	1.757	1.754	-0.586	-0.122	-0.954	-0.488	3.797	-0.349	6.296	"5"
"30日"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"31日"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"3日"	0	0	0	1	1	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	0.408	-0.215	1.651	"4"
"3月"	0	0	0	0	2	2	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	-0.244	0.674	0.676	2.425	"6"
"400万"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"46"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"4日"	0	0	0	1	2	0	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	0.464	0.908	-0.323	2.319	"5"
"4月"	0	0	0	2	7	1	1.552	0.346	2.401	1.31	2.197	2.193	-0.733	-0.153	-1.193	0.415	2.806	-0.494	5.794	"5"
"50周年"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"5日"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"5时"	0	0	0	0	2	1	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	0.908	0.281	1.996	"5"
"5月"	0	0	0	4	10	0	2.173	0.485	3.362	1.835	3.075	3.07	-1.026	-0.214	-1.67	0.999	3.968	-1.505	9.382	"5"
"64周年"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"67467582／67417303"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"6日"	0	0	0	2	3	0	0.776	0.173	1.201	0.655	1.098	1.096	-0.366	-0.077	-0.596	0.883	1.13	-0.538	3.59	"5"
"6月"	0	0	0	7	7	5	2.95	0.658	4.563	2.49	4.173	4.166	-1.392	-0.291	-2.266	2.102	0.989	0.39	7.43	"3"
"7日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"7月"	0	0	0	2	3	2	1.087	0.242	1.681	0.917	1.538	1.535	-0.513	-0.107	-0.835	0.636	0.737	0.323	3.151	"3"
"891109"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"8日"	0	0	0	0	1	1	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	0.408	0.408	1.355	"5_&_6"
"8月"	0	0	0	5	6	5	2.484	0.554	3.842	2.097	3.515	3.509	-1.172	-0.245	-1.908	1.314	0.928	0.58	6.147	"3"
"900102"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"9日"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"9月"	0	0	0	6	12	1	2.95	0.658	4.563	2.49	4.173	4.166	-1.392	-0.291	-2.266	1.522	3.882	-1.241	10.594	"5"
"Email"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"MuangOo"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"Organic"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"PARK"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"ParkMall"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"Pilates"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"Q"	0	1	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	1.461	-0.119	-0.061	-0.108	-0.108	1.93	"2"
"SINGAPORE"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"Tin"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"ttp:"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"WOMAD"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"一九九一年"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"一家人"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"一成"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"一日"	0	0	0	0	0	2	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	-0.215	1.318	2.072	"6"
"一月"	0	0	0	0	0	2	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	-0.215	1.318	2.072	"6"
"一样"	0	0	2	0	0	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	1.239	-0.122	-0.215	-0.215	1.969	"3"
"一段"	0	22	2	0	0	0	3.726	0.831	5.763	3.145	5.272	5.263	-1.759	29.722	-1.304	-1.464	-2.585	-2.58	39.414	"2"
"一点"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"一百五十"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"一起"	3	0	2	0	0	0	0.776	0.173	1.201	0.655	1.098	1.096	1.534	-0.077	0.46	-0.305	-0.539	-0.538	3.453	"1"
"一连串"	2	0	0	0	0	0	0.31	0.069	0.48	0.262	0.439	0.439	1.618	-0.031	-0.239	-0.122	-0.215	-0.215	2.44	"1"
"七日"	0	0	0	0	0	2	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	-0.215	1.318	2.072	"6"
"七月"	0	0	0	0	0	3	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	-0.323	1.977	3.107	"6"
"七点多钟"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"丈夫"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"三代"	0	0	0	0	1	1	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	0.408	0.408	1.355	"5_&_6"
"三十一日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"三十日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"三月"	0	0	0	1	0	1	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	0.611	-0.215	0.408	1.651	"4"
"上好"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"上旬"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"上映"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"上班"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"上课"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"下"	0	0	0	6	0	5	1.708	0.381	2.641	1.442	2.416	2.412	-0.806	-0.168	-1.312	2.888	-1.185	1.146	7.505	"4"
"下去"	0	0	3	0	0	0	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	1.859	-0.183	-0.323	-0.323	2.954	"3"
"下档"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"不下"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"不久"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"不会"	3	0	1	0	0	0	0.621	0.138	0.961	0.524	0.879	0.877	1.879	-0.061	0.176	-0.244	-0.431	-0.43	3.221	"1"
"不免"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"不只"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"不可能"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"不如"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"不安"	1	0	1	0	0	0	0.31	0.069	0.48	0.262	0.439	0.439	0.543	-0.031	0.374	-0.122	-0.215	-0.215	1.5	"1"
"不然"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"不远"	2	0	0	0	1	0	0.466	0.104	0.72	0.393	0.659	0.658	1.188	-0.046	-0.358	-0.183	0.28	-0.323	2.378	"1"
"专列"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"专家组"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"且"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"东北"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"东升"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"两百"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"个展"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"中午"	0	0	0	1	3	0	0.621	0.138	0.961	0.524	0.879	0.877	-0.293	-0.061	-0.477	0.367	1.451	-0.43	3.079	"5"
"中奖"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"中文系"	0	0	0	0	1	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	0.658	-0.108	1.034	"5"
"中旬"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"中汤"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"临近"	1	0	1	0	0	2	0.621	0.138	0.961	0.524	0.879	0.877	0.309	-0.061	0.176	-0.244	-0.431	0.676	1.897	"6"
"为"	0	0	0	12	0	4	2.484	0.554	3.842	2.097	3.515	3.509	-1.172	-0.245	-1.908	7.554	-1.723	0.32	12.922	"4"
"为时不远"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"举"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"举办"	0	0	0	0	0	2	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	-0.215	1.318	2.072	"6"
"举国"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"举杯"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"举行"	0	0	0	1	2	10	2.018	0.45	3.122	1.704	2.856	2.851	-0.953	-0.199	-1.55	-0.322	-0.365	4.423	7.812	"6"
"久"	0	0	2	1	0	3	0.931	0.208	1.441	0.786	1.318	1.316	-0.44	-0.092	0.354	0.245	-0.646	0.907	2.684	"6"
"之前"	0	0	0	3	0	0	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	2.648	-0.323	-0.323	3.918	"4"
"之后"	0	0	0	0	0	3	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	-0.323	1.977	3.107	"6"
"乌敏岛"	1	0	0	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	0.809	-0.015	-0.119	-0.061	-0.108	-0.108	1.22	"1"
"乐团"	0	0	0	0	2	0	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	1.317	-0.215	2.071	"5"
"九十"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"九十年"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"九月"	0	0	0	0	0	3	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	-0.183	-0.323	1.977	3.107	"6"
"习惯"	1	0	2	0	0	0	0.466	0.104	0.72	0.393	0.659	0.658	0.401	-0.046	0.838	-0.183	-0.323	-0.323	2.114	"3"
"书写"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"了"	2	3	5	0	0	0	1.552	0.346	2.401	1.31	2.197	2.193	0.323	2.382	1.173	-0.61	-1.077	-1.075	6.64	"2"
"了酸"	0	0	1	0	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	0.62	-0.061	-0.108	-0.108	0.985	"3"
"二专"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"二十三日"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"二十九日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二十二日"	0	0	0	0	0	2	0.31	0.069	0.48	0.262	0.439	0.439	-0.147	-0.031	-0.239	-0.122	-0.215	1.318	2.072	"6"
"二十五"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二十五日"	0	0	0	1	0	0	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	0.883	-0.108	-0.108	1.306	"4"
"二十八日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二十四日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二十日"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二手商"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
"二月"	0	0	0	1	0	2	0.466	0.104	0.72	0.393	0.659	0.658	-0.22	-0.046	-0.358	0.464	-0.323	0.909	2.32	"6"
"五九"	0	0	0	0	0	1	0.155	0.035	0.24	0.131	0.22	0.219	-0.073	-0.015	-0.119	-0.061	-0.108	0.659	1.035	"6"
