"","tokenlabel","cluster"
"奖金/Na/CNA_CMN_20001217_wpr/30725","奖金/Na/CNA_CMN_20001217_wpr/30725",1
"奖金/Na/CNA_CMN_20001205_wpr/11712","奖金/Na/CNA_CMN_20001205_wpr/11712",1
"奖金/Na/CNA_CMN_20001206_wpr/39413","奖金/Na/CNA_CMN_20001206_wpr/39413",1
"奖金/Na/CNA_CMN_20010102_wpr/70791","奖金/Na/CNA_CMN_20010102_wpr/70791",1
"奖金/Na/CNA_CMN_20001119_wpr/9099","奖金/Na/CNA_CMN_20001119_wpr/9099",1
"奖金/Na/CNA_CMN_20001209_wpr/28500","奖金/Na/CNA_CMN_20001209_wpr/28500",1
"奖金/Na/CNA_CMN_20001222_wpr/130888","奖金/Na/CNA_CMN_20001222_wpr/130888",1
"奖金/Na/CNA_CMN_20001205_wpr/112246","奖金/Na/CNA_CMN_20001205_wpr/112246",1
"奖金/Na/CNA_CMN_20001128_wpr/21229","奖金/Na/CNA_CMN_20001128_wpr/21229",1
"奖金/Na/CNA_CMN_20010123_wpr/43635","奖金/Na/CNA_CMN_20010123_wpr/43635",1
"奖金/Na/CNA_CMN_20001209_wpr/28818","奖金/Na/CNA_CMN_20001209_wpr/28818",1
"奖金/Na/CNA_CMN_20001110_wpr/134022","奖金/Na/CNA_CMN_20001110_wpr/134022",1
"奖金/Na/CNA_CMN_20001224_wpr/11586","奖金/Na/CNA_CMN_20001224_wpr/11586",1
"奖金/Na/CNA_CMN_20010123_wpr/43678","奖金/Na/CNA_CMN_20010123_wpr/43678",1
"奖金/Na/CNA_CMN_20010109_wpr/147923","奖金/Na/CNA_CMN_20010109_wpr/147923",1
"奖金/Na/CNA_CMN_20010120_wpr/63200","奖金/Na/CNA_CMN_20010120_wpr/63200",1
"奖金/Na/CNA_CMN_20001219_wpr/134794","奖金/Na/CNA_CMN_20001219_wpr/134794",1
"奖金/Na/XIN_CMN_20030808_wpr/7592","奖金/Na/XIN_CMN_20030808_wpr/7592",1
"奖金/Na/CNA_CMN_20010114_wpr/61281","奖金/Na/CNA_CMN_20010114_wpr/61281",1
"奖金/Na/CNA_CMN_20001205_wpr/112215","奖金/Na/CNA_CMN_20001205_wpr/112215",1
"奖金/Na/CNA_CMN_20010108_wpr/83200","奖金/Na/CNA_CMN_20010108_wpr/83200",1
"奖金/Na/CNA_CMN_20010114_wpr/28777","奖金/Na/CNA_CMN_20010114_wpr/28777",1
"奖金/Na/CNA_CMN_20001227_wpr/129395","奖金/Na/CNA_CMN_20001227_wpr/129395",1
"奖金/Na/CNA_CMN_20001213_wpr/18446","奖金/Na/CNA_CMN_20001213_wpr/18446",1
"奖金/Na/CNA_CMN_20010104_wpr/56758","奖金/Na/CNA_CMN_20010104_wpr/56758",1
"奖金/Na/CNA_CMN_20001117_wpr/64143","奖金/Na/CNA_CMN_20001117_wpr/64143",1
"奖金/Na/CNA_CMN_20001201_wpr/116063","奖金/Na/CNA_CMN_20001201_wpr/116063",1
"奖金/Na/CNA_CMN_20001214_wpr/133021","奖金/Na/CNA_CMN_20001214_wpr/133021",1
"奖金/Na/CNA_CMN_20010117_wpr/140998","奖金/Na/CNA_CMN_20010117_wpr/140998",1
"奖金/Na/CNA_CMN_20001024_wpr/61614","奖金/Na/CNA_CMN_20001024_wpr/61614",1
"奖金/Na/CNA_CMN_20010102_wpr/47367","奖金/Na/CNA_CMN_20010102_wpr/47367",1
"奖金/Na/CNA_CMN_20001210_wpr/32347","奖金/Na/CNA_CMN_20001210_wpr/32347",1
"奖金/Na/CNA_CMN_20010111_wpr/95536","奖金/Na/CNA_CMN_20010111_wpr/95536",1
"奖金/Na/CNA_CMN_20001212_wpr/14032","奖金/Na/CNA_CMN_20001212_wpr/14032",1
"奖金/Na/CNA_CMN_20010122_wpr/16993","奖金/Na/CNA_CMN_20010122_wpr/16993",1
"奖金/Na/CNA_CMN_20010109_wpr/18007","奖金/Na/CNA_CMN_20010109_wpr/18007",1
"奖金/Na/CNA_CMN_20001209_wpr/28546","奖金/Na/CNA_CMN_20001209_wpr/28546",1
