"","tokenlabel","cluster"
"能力/Na/XIN_CMN_20030420_wpr/39455","能力/Na/XIN_CMN_20030420_wpr/39455",1
"能力/Na/CNA_CMN_20030517_wpr/619","能力/Na/CNA_CMN_20030517_wpr/619",1
"能力/Na/XIN_CMN_20030417_wpr/3823","能力/Na/XIN_CMN_20030417_wpr/3823",1
"能力/Na/ZBN_CMN_20030522_wpr/25469","能力/Na/ZBN_CMN_20030522_wpr/25469",1
"能力/Na/ZBN_CMN_20030915_wpr/70500","能力/Na/ZBN_CMN_20030915_wpr/70500",1
"能力/Na/ZBN_CMN_20030516_wpr/75666","能力/Na/ZBN_CMN_20030516_wpr/75666",1
"能力/Na/XIN_CMN_20030430_wpr/83555","能力/Na/XIN_CMN_20030430_wpr/83555",1
"能力/Na/ZBN_CMN_20001008_wpr/22240","能力/Na/ZBN_CMN_20001008_wpr/22240",1
"能力/Na/CNA_CMN_20001017_wpr/161624","能力/Na/CNA_CMN_20001017_wpr/161624",1
"能力/Na/CNA_CMN_20030816_wpr/4294","能力/Na/CNA_CMN_20030816_wpr/4294",1
"能力/Na/ZBN_CMN_20030820_wpr/52768","能力/Na/ZBN_CMN_20030820_wpr/52768",1
"能力/Na/ZBN_CMN_20001207_wpr/15624","能力/Na/ZBN_CMN_20001207_wpr/15624",1
"能力/Na/ZBN_CMN_20030910_wpr/31388","能力/Na/ZBN_CMN_20030910_wpr/31388",1
"才能/Na/CNA_CMN_20001229_wpr/62196","才能/Na/CNA_CMN_20001229_wpr/62196",1
"才能/Na/XIN_CMN_20030416_wpr/48846","才能/Na/XIN_CMN_20030416_wpr/48846",1
"才能/Na/CNA_CMN_20001211_wpr/26644","才能/Na/CNA_CMN_20001211_wpr/26644",1
"才能/Na/ZBN_CMN_20030823_wpr/68116","才能/Na/ZBN_CMN_20030823_wpr/68116",1
"才能/Na/XIN_CMN_20030404_wpr/89639","才能/Na/XIN_CMN_20030404_wpr/89639",1
"才能/Na/XIN_CMN_20001005_wpr/29220","才能/Na/XIN_CMN_20001005_wpr/29220",1
"水准/Na/CNA_CMN_20001201_wpr/441","水准/Na/CNA_CMN_20001201_wpr/441",1
"水准/Na/ZBN_CMN_20030808_wpr/72801","水准/Na/ZBN_CMN_20030808_wpr/72801",1
"水准/Na/ZBN_CMN_20030413_wpr/79032","水准/Na/ZBN_CMN_20030413_wpr/79032",1
"水准/Na/ZBN_CMN_20001215_wpr/24608","水准/Na/ZBN_CMN_20001215_wpr/24608",1
"水准/Na/ZBN_CMN_20030515_wpr/60700","水准/Na/ZBN_CMN_20030515_wpr/60700",1
"水准/Na/ZBN_CMN_20001203_wpr/8435","水准/Na/ZBN_CMN_20001203_wpr/8435",1
"水准/Na/ZBN_CMN_20001013_wpr/18117","水准/Na/ZBN_CMN_20001013_wpr/18117",1
"才能/Na/XIN_CMN_20030430_wpr/23873","才能/Na/XIN_CMN_20030430_wpr/23873",1
"才能/Na/CNA_CMN_20001116_wpr/22906","才能/Na/CNA_CMN_20001116_wpr/22906",1
"素质/Na/ZBN_CMN_20030729_wpr/33770","素质/Na/ZBN_CMN_20030729_wpr/33770",1
"能力/Na/XIN_CMN_20030728_wpr/38347","能力/Na/XIN_CMN_20030728_wpr/38347",1
"才能/Na/XIN_CMN_20030720_wpr/21451","才能/Na/XIN_CMN_20030720_wpr/21451",1
"才能/Na/ZBN_CMN_20030506_wpr/61682","才能/Na/ZBN_CMN_20030506_wpr/61682",1
"能力/Na/ZBN_CMN_20030811_wpr/79873","能力/Na/ZBN_CMN_20030811_wpr/79873",1
"才能/Na/XIN_CMN_20001221_wpr/29029","才能/Na/XIN_CMN_20001221_wpr/29029",1
"才能/Na/XIN_CMN_20030927_wpr/4021","才能/Na/XIN_CMN_20030927_wpr/4021",1
"能力/Na/XIN_CMN_20010110_wpr/43986","能力/Na/XIN_CMN_20010110_wpr/43986",1
"能力/Na/CNA_CMN_20001116_wpr/132686","能力/Na/CNA_CMN_20001116_wpr/132686",1
"才能/Na/CNA_CMN_20001013_wpr/64833","才能/Na/CNA_CMN_20001013_wpr/64833",1
"才能/Na/ZBN_CMN_20030421_wpr/7417","才能/Na/ZBN_CMN_20030421_wpr/7417",1
"才华/Na/ZBN_CMN_20030602_wpr/80250","才华/Na/ZBN_CMN_20030602_wpr/80250",1
"水准/Na/CNA_CMN_20030524_wpr/1852","水准/Na/CNA_CMN_20030524_wpr/1852",1
"水准/Na/CNA_CMN_20001002_wpr/13402","水准/Na/CNA_CMN_20001002_wpr/13402",1
"水准/Na/ZBN_CMN_20030507_wpr/7440","水准/Na/ZBN_CMN_20030507_wpr/7440",1
"素质/Na/ZBN_CMN_20030830_wpr/77373","素质/Na/ZBN_CMN_20030830_wpr/77373",1
"品质/Na/CNA_CMN_20010103_wpr/28386","品质/Na/CNA_CMN_20010103_wpr/28386",1
"才华/Na/XIN_CMN_20001112_wpr/20494","才华/Na/XIN_CMN_20001112_wpr/20494",1
"才华/Na/XIN_CMN_20030709_wpr/13755","才华/Na/XIN_CMN_20030709_wpr/13755",1
"才华/Na/ZBN_CMN_20030714_wpr/79823","才华/Na/ZBN_CMN_20030714_wpr/79823",1
"才华/Na/ZBN_CMN_20010117_wpr/25739","才华/Na/ZBN_CMN_20010117_wpr/25739",1
"才华/Na/CNA_CMN_20001120_wpr/17737","才华/Na/CNA_CMN_20001120_wpr/17737",1
"才华/Na/ZBN_CMN_20030502_wpr/13424","才华/Na/ZBN_CMN_20030502_wpr/13424",1
"才华/Na/ZBN_CMN_20030421_wpr/10389","才华/Na/ZBN_CMN_20030421_wpr/10389",1
"才华/Na/XIN_CMN_20001027_wpr/23018","才华/Na/XIN_CMN_20001027_wpr/23018",1
"才华/Na/XIN_CMN_20030622_wpr/42309","才华/Na/XIN_CMN_20030622_wpr/42309",1
"才能/Na/ZBN_CMN_20030525_wpr/52296","才能/Na/ZBN_CMN_20030525_wpr/52296",1
"才能/Na/ZBN_CMN_20030407_wpr/49900","才能/Na/ZBN_CMN_20030407_wpr/49900",1
"才能/Na/CNA_CMN_20001003_wpr/106713","才能/Na/CNA_CMN_20001003_wpr/106713",1
"才能/Na/ZBN_CMN_20030420_wpr/4608","才能/Na/ZBN_CMN_20030420_wpr/4608",1
"才华/Na/XIN_CMN_20010122_wpr/31928","才华/Na/XIN_CMN_20010122_wpr/31928",1
"素质/Na/ZBN_CMN_20030514_wpr/2682","素质/Na/ZBN_CMN_20030514_wpr/2682",1
"素质/Na/XIN_CMN_20030703_wpr/43109","素质/Na/XIN_CMN_20030703_wpr/43109",1
"素质/Na/XIN_CMN_20030829_wpr/11220","素质/Na/XIN_CMN_20030829_wpr/11220",1
"素质/Na/ZBN_CMN_20030513_wpr/1961","素质/Na/ZBN_CMN_20030513_wpr/1961",1
"才能/Na/CNA_CMN_20001009_wpr/45570","才能/Na/CNA_CMN_20001009_wpr/45570",1
"能力/Na/XIN_CMN_20001223_wpr/35918","能力/Na/XIN_CMN_20001223_wpr/35918",1
"才能/Na/XIN_CMN_20030505_wpr/35827","才能/Na/XIN_CMN_20030505_wpr/35827",1
"才能/Na/CNA_CMN_20001204_wpr/38566","才能/Na/CNA_CMN_20001204_wpr/38566",1
"才能/Na/CNA_CMN_20001010_wpr/100052","才能/Na/CNA_CMN_20001010_wpr/100052",1
"才能/Na/ZBN_CMN_20030923_wpr/58564","才能/Na/ZBN_CMN_20030923_wpr/58564",1
"才能/Na/ZBN_CMN_20030522_wpr/21820","才能/Na/ZBN_CMN_20030522_wpr/21820",1
"才能/Na/ZBN_CMN_20030623_wpr/12810","才能/Na/ZBN_CMN_20030623_wpr/12810",1
"才能/Na/ZBN_CMN_20030930_wpr/67121","才能/Na/ZBN_CMN_20030930_wpr/67121",1
"能力/Na/ZBN_CMN_20030919_wpr/47605","能力/Na/ZBN_CMN_20030919_wpr/47605",1
"才能/Na/ZBN_CMN_20030814_wpr/47910","才能/Na/ZBN_CMN_20030814_wpr/47910",1
"能力/Na/CNA_CMN_20030513_wpr/5560","能力/Na/CNA_CMN_20030513_wpr/5560",1
"才能/Na/CNA_CMN_20001021_wpr/87635","才能/Na/CNA_CMN_20001021_wpr/87635",1
"才能/Na/ZBN_CMN_20001023_wpr/24112","才能/Na/ZBN_CMN_20001023_wpr/24112",1
"才能/Na/ZBN_CMN_20030822_wpr/42259","才能/Na/ZBN_CMN_20030822_wpr/42259",1
"素质/Na/ZBN_CMN_20001013_wpr/16397","素质/Na/ZBN_CMN_20001013_wpr/16397",1
"素质/Na/ZBN_CMN_20030909_wpr/68880","素质/Na/ZBN_CMN_20030909_wpr/68880",1
"才能/Na/ZBN_CMN_20030404_wpr/8824","才能/Na/ZBN_CMN_20030404_wpr/8824",1
"才能/Na/ZBN_CMN_20030917_wpr/71314","才能/Na/ZBN_CMN_20030917_wpr/71314",1
"才能/Na/ZBN_CMN_20030616_wpr/48337","才能/Na/ZBN_CMN_20030616_wpr/48337",1
"才能/Na/ZBN_CMN_20030517_wpr/43845","才能/Na/ZBN_CMN_20030517_wpr/43845",1
"才能/Na/CNA_CMN_20001018_wpr/77512","才能/Na/CNA_CMN_20001018_wpr/77512",1
"才能/Na/XIN_CMN_20001101_wpr/14557","才能/Na/XIN_CMN_20001101_wpr/14557",1
"才能/Na/CNA_CMN_20030606_wpr/12430","才能/Na/CNA_CMN_20030606_wpr/12430",1
"才能/Na/CNA_CMN_20010117_wpr/149855","才能/Na/CNA_CMN_20010117_wpr/149855",1
"才能/Na/ZBN_CMN_20030623_wpr/26924","才能/Na/ZBN_CMN_20030623_wpr/26924",1
"才能/Na/CNA_CMN_20001106_wpr/55837","才能/Na/CNA_CMN_20001106_wpr/55837",1
"才能/Na/ZBN_CMN_20030723_wpr/56584","才能/Na/ZBN_CMN_20030723_wpr/56584",1
"才能/Na/ZBN_CMN_20030725_wpr/72184","才能/Na/ZBN_CMN_20030725_wpr/72184",1
"素质/Na/ZBN_CMN_20030907_wpr/54745","素质/Na/ZBN_CMN_20030907_wpr/54745",1
"品质/Na/ZBN_CMN_20030617_wpr/67211","品质/Na/ZBN_CMN_20030617_wpr/67211",1
"能力/Na/CNA_CMN_20010106_wpr/107412","能力/Na/CNA_CMN_20010106_wpr/107412",1
"品质/Na/CNA_CMN_20001125_wpr/31215","品质/Na/CNA_CMN_20001125_wpr/31215",1
