"","tokenlabel","cluster"
"任务/Na/XIN_CMN_20001213_wpr/29639","任务/Na/XIN_CMN_20001213_wpr/29639",1
"任务/Na/XIN_CMN_20001217_wpr/21009","任务/Na/XIN_CMN_20001217_wpr/21009",1
"任务/Na/XIN_CMN_20001228_wpr/28573","任务/Na/XIN_CMN_20001228_wpr/28573",1
"任务/Na/XIN_CMN_20030529_wpr/30975","任务/Na/XIN_CMN_20030529_wpr/30975",1
"任务/Na/XIN_CMN_20001208_wpr/19478","任务/Na/XIN_CMN_20001208_wpr/19478",1
"任务/Na/CNA_CMN_20001001_wpr/72035","任务/Na/CNA_CMN_20001001_wpr/72035",1
"任务/Na/ZBN_CMN_20030704_wpr/44813","任务/Na/ZBN_CMN_20030704_wpr/44813",1
"任务/Na/XIN_CMN_20001109_wpr/25652","任务/Na/XIN_CMN_20001109_wpr/25652",1
"任务/Na/XIN_CMN_20030709_wpr/39393","任务/Na/XIN_CMN_20030709_wpr/39393",1
"任务/Na/ZBN_CMN_20030801_wpr/13048","任务/Na/ZBN_CMN_20030801_wpr/13048",1
"任务/Na/CNA_CMN_20001206_wpr/172203","任务/Na/CNA_CMN_20001206_wpr/172203",1
"任务/Na/XIN_CMN_20001111_wpr/43758","任务/Na/XIN_CMN_20001111_wpr/43758",1
"任务/Na/CNA_CMN_20030731_wpr/264","任务/Na/CNA_CMN_20030731_wpr/264",1
"任务/Na/ZBN_CMN_20030614_wpr/71761","任务/Na/ZBN_CMN_20030614_wpr/71761",1
"任务/Na/CNA_CMN_20001203_wpr/22832","任务/Na/CNA_CMN_20001203_wpr/22832",1
"任务/Na/CNA_CMN_20010106_wpr/108831","任务/Na/CNA_CMN_20010106_wpr/108831",1
"任务/Na/XIN_CMN_20001202_wpr/44931","任务/Na/XIN_CMN_20001202_wpr/44931",1
"任务/Na/CNA_CMN_20001001_wpr/81581","任务/Na/CNA_CMN_20001001_wpr/81581",1
"任务/Na/CNA_CMN_20001031_wpr/17098","任务/Na/CNA_CMN_20001031_wpr/17098",1
"任务/Na/ZBN_CMN_20030814_wpr/19364","任务/Na/ZBN_CMN_20030814_wpr/19364",1
"任务/Na/XIN_CMN_20030725_wpr/25011","任务/Na/XIN_CMN_20030725_wpr/25011",1
"任务/Na/XIN_CMN_20030720_wpr/10591","任务/Na/XIN_CMN_20030720_wpr/10591",1
"任务/Na/XIN_CMN_20001203_wpr/9222","任务/Na/XIN_CMN_20001203_wpr/9222",1
"任务/Na/XIN_CMN_20030515_wpr/61951","任务/Na/XIN_CMN_20030515_wpr/61951",1
"任务/Na/XIN_CMN_20001211_wpr/55462","任务/Na/XIN_CMN_20001211_wpr/55462",1
"任务/Na/XIN_CMN_20030529_wpr/30220","任务/Na/XIN_CMN_20030529_wpr/30220",1
"任务/Na/XIN_CMN_20030905_wpr/30568","任务/Na/XIN_CMN_20030905_wpr/30568",1
"任务/Na/XIN_CMN_20030910_wpr/36155","任务/Na/XIN_CMN_20030910_wpr/36155",1
"任务/Na/XIN_CMN_20001130_wpr/21052","任务/Na/XIN_CMN_20001130_wpr/21052",1
"任务/Na/XIN_CMN_20001221_wpr/73808","任务/Na/XIN_CMN_20001221_wpr/73808",1
"任务/Na/XIN_CMN_20030403_wpr/92733","任务/Na/XIN_CMN_20030403_wpr/92733",2
"任务/Na/XIN_CMN_20001007_wpr/27497","任务/Na/XIN_CMN_20001007_wpr/27497",2
"任务/Na/XIN_CMN_20030403_wpr/90542","任务/Na/XIN_CMN_20030403_wpr/90542",2
"任务/Na/ZBN_CMN_20001229_wpr/24168","任务/Na/ZBN_CMN_20001229_wpr/24168",2
"任务/Na/CNA_CMN_20001031_wpr/84746","任务/Na/CNA_CMN_20001031_wpr/84746",2
"任务/Na/XIN_CMN_20030411_wpr/88426","任务/Na/XIN_CMN_20030411_wpr/88426",2
"任务/Na/XIN_CMN_20030418_wpr/3688","任务/Na/XIN_CMN_20030418_wpr/3688",2
"任务/Na/XIN_CMN_20030410_wpr/4657","任务/Na/XIN_CMN_20030410_wpr/4657",2
"任务/Na/ZBN_CMN_20001201_wpr/13936","任务/Na/ZBN_CMN_20001201_wpr/13936",2
"任务/Na/CNA_CMN_20001023_wpr/84761","任务/Na/CNA_CMN_20001023_wpr/84761",2
"任务/Na/XIN_CMN_20010123_wpr/13290","任务/Na/XIN_CMN_20010123_wpr/13290",2
"任务/Na/CNA_CMN_20010115_wpr/56439","任务/Na/CNA_CMN_20010115_wpr/56439",2
"任务/Na/ZBN_CMN_20030829_wpr/26067","任务/Na/ZBN_CMN_20030829_wpr/26067",2
"任务/Na/CNA_CMN_20010130_wpr/2316","任务/Na/CNA_CMN_20010130_wpr/2316",2
"任务/Na/ZBN_CMN_20030810_wpr/69377","任务/Na/ZBN_CMN_20030810_wpr/69377",2
"任务/Na/ZBN_CMN_20030411_wpr/49369","任务/Na/ZBN_CMN_20030411_wpr/49369",2
"任务/Na/XIN_CMN_20030803_wpr/48738","任务/Na/XIN_CMN_20030803_wpr/48738",2
"任务/Na/XIN_CMN_20030429_wpr/103279","任务/Na/XIN_CMN_20030429_wpr/103279",2
"任务/Na/ZBN_CMN_20030809_wpr/55991","任务/Na/ZBN_CMN_20030809_wpr/55991",2
"任务/Na/XIN_CMN_20030509_wpr/4109","任务/Na/XIN_CMN_20030509_wpr/4109",2
"任务/Na/CNA_CMN_20010101_wpr/3656","任务/Na/CNA_CMN_20010101_wpr/3656",2
"任务/Na/XIN_CMN_20030610_wpr/24888","任务/Na/XIN_CMN_20030610_wpr/24888",2
"任务/Na/XIN_CMN_20030530_wpr/4539","任务/Na/XIN_CMN_20030530_wpr/4539",2
"任务/Na/XIN_CMN_20030930_wpr/57635","任务/Na/XIN_CMN_20030930_wpr/57635",2
"任务/Na/XIN_CMN_20030909_wpr/65764","任务/Na/XIN_CMN_20030909_wpr/65764",2
"任务/Na/XIN_CMN_20030523_wpr/69957","任务/Na/XIN_CMN_20030523_wpr/69957",2
"任务/Na/XIN_CMN_20030711_wpr/54582","任务/Na/XIN_CMN_20030711_wpr/54582",2
"任务/Na/CNA_CMN_20010117_wpr/169206","任务/Na/CNA_CMN_20010117_wpr/169206",2
"任务/Na/XIN_CMN_20030806_wpr/59359","任务/Na/XIN_CMN_20030806_wpr/59359",2
"任务/Na/XIN_CMN_20010120_wpr/19290","任务/Na/XIN_CMN_20010120_wpr/19290",2
"任务/Na/XIN_CMN_20030513_wpr/13597","任务/Na/XIN_CMN_20030513_wpr/13597",2
"任务/Na/ZBN_CMN_20001213_wpr/8077","任务/Na/ZBN_CMN_20001213_wpr/8077",2
"任务/Na/XIN_CMN_20030811_wpr/54677","任务/Na/XIN_CMN_20030811_wpr/54677",2
"任务/Na/XIN_CMN_20030904_wpr/60376","任务/Na/XIN_CMN_20030904_wpr/60376",2
"任务/Na/XIN_CMN_20030610_wpr/61282","任务/Na/XIN_CMN_20030610_wpr/61282",2
"职责/Na/XIN_CMN_20030719_wpr/26234","职责/Na/XIN_CMN_20030719_wpr/26234",2
"任务/Na/XIN_CMN_20030709_wpr/53809","任务/Na/XIN_CMN_20030709_wpr/53809",2
"任务/Na/XIN_CMN_20001227_wpr/60633","任务/Na/XIN_CMN_20001227_wpr/60633",2
"任务/Na/ZBN_CMN_20001010_wpr/9120","任务/Na/ZBN_CMN_20001010_wpr/9120",2
"任务/Na/CNA_CMN_20001224_wpr/36182","任务/Na/CNA_CMN_20001224_wpr/36182",2
"任务/Na/CNA_CMN_20001217_wpr/40616","任务/Na/CNA_CMN_20001217_wpr/40616",2
"责任/Na/CNA_CMN_20001006_wpr/12190","责任/Na/CNA_CMN_20001006_wpr/12190",2
"责任/Na/XIN_CMN_20030410_wpr/67439","责任/Na/XIN_CMN_20030410_wpr/67439",2
"责任/Na/XIN_CMN_20030824_wpr/8828","责任/Na/XIN_CMN_20030824_wpr/8828",2
"责任/Na/CNA_CMN_20001221_wpr/26793","责任/Na/CNA_CMN_20001221_wpr/26793",3
"责任/Na/CNA_CMN_20010117_wpr/55153","责任/Na/CNA_CMN_20010117_wpr/55153",3
