"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"30余"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"30多万"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"3150"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"3200多"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"34"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"349"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"350多"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"39"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"390"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"400余"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"406"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"40多万"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"410"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"43"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"453"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"4804"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"4854"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"50万"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"5471818"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"5627"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"573"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"60万"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"703"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"8128"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"83.8"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"891231"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"900107"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"990"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"PUB"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"SinHiaptat"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"Slim"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"SLIM"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"一九九一年"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"一半"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"一定"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"一审"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"一旦"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"一次性"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"一百八十五"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"一直"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"一经"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"一般"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"一起"	3	2	8	4.506	3.268	5.227	-0.542	-0.483	0.998	2.023	"3"
"七百四十六"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"万"	7	0	2	3.119	2.262	3.618	1.977	-1.132	-0.642	3.751	"1"
"万余"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"万华"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"万多"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"三十九"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"三合会"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"三百六十四"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"三百四十一"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"上"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"上升"	3	0	2	1.733	1.257	2.01	0.638	-0.629	-0.168	1.435	"1"
"上吊"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"上百"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"上诉"	0	3	1	1.386	1.005	1.608	-0.739	1.288	-0.326	2.353	"2"
"上述"	0	1	2	1.04	0.754	1.206	-0.554	0.236	0.45	1.24	"1"
"上饶"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"下手"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"下降"	1	1	5	2.426	1.76	2.814	-0.62	-0.355	1.008	1.983	"3"
"不了了之"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不仅"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不可"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"不同"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不同州"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"不当"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"不正当竞争"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"不符"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不管"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不结"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不详"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"不足"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"专案组"	2	0	1	1.04	0.754	1.206	0.557	-0.377	-0.19	1.124	"1"
"专门"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"专题"	1	1	0	0.693	0.503	0.804	0.242	0.357	-0.447	1.046	"3"
"东北虎"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"两"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"两千五百万"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"严厉"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"严惩"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"严肃"	2	0	1	1.04	0.754	1.206	0.557	-0.377	-0.19	1.124	"1"
"严重"	3	1	6	3.466	2.514	4.02	-0.281	-0.618	0.77	1.669	"3"
"严重性"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"个别"	0	0	4	1.386	1.005	1.608	-0.739	-0.503	1.583	2.825	"3"
"中"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"中央社"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"中毒"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"中级"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"串子"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"举报"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"之中"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"之间"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"买方"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"乱"	3	0	1	1.386	1.005	1.608	0.909	-0.503	-0.326	1.738	"1"
"争"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"争议性"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"事主"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"事故"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"事证"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"于是"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"亏短"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"五百六十八"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"交屋"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"交给"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"交还"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"人权"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"人权案"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"人民法"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"人身"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"从严"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"从前年"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"他人"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"付"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"代表人"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"以上"	5	0	1	2.08	1.508	2.412	1.671	-0.754	-0.638	3.063	"1"
"以外"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"以致"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"仲裁"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"件"	47	10	2	20.449	14.83	23.72	11.736	-1.03	-10.266	23.032	"1"
"件数"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"企图"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"众"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"众说纷纭"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"优先"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"伙"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"传讯"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"伤天害理"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"伤害"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"伪"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"伪劣"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"伪劣商品"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"伪报"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"佔"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"佔到"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"何国华"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"余下"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"佛州"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"作假"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"作出"	0	5	0	1.733	1.257	2.01	-0.924	2.999	-1.117	5.04	"2"
"作案"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"佣金"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"例"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"依据"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"依法"	0	2	4	2.08	1.508	2.412	-1.109	0.329	0.74	2.178	"1"
"侦"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"侦办"	1	0	6	2.426	1.76	2.814	-0.62	-0.88	1.713	3.213	"3"
"侦查"	6	0	10	5.546	4.022	6.433	0.302	-2.012	1.219	3.533	"2"
"侦破"	1	0	2	1.04	0.754	1.206	-0.141	-0.377	0.45	0.968	"3"
"侦讯"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"侦防"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"侵"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"侵害"	0	0	5	1.733	1.257	2.01	-0.924	-0.629	1.979	3.532	"3"
"侵权"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"侵犯"	1	0	4	1.733	1.257	2.01	-0.362	-0.629	1.052	2.043	"3"
"俊"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"俊杰"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"保全"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"保护性"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"保险柜"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"保障"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"信访"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"俱乐部"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"倒票"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"假"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"假冒"	2	0	1	1.04	0.754	1.206	0.557	-0.377	-0.19	1.124	"1"
"假币"	5	0	0	1.733	1.257	2.01	2.301	-0.629	-1.117	4.047	"1"
"假烟"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"做出"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"健在"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"偷"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"偷拍"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"偷窃"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"兆"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"先机"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"党纪"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"入室"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"入狱"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"全省"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"八十七年"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"公司"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"公安"	7	0	3	3.466	2.514	4.02	1.609	-1.257	-0.423	3.289	"1"
"公安局"	0	0	3	1.04	0.754	1.206	-0.554	-0.377	1.187	2.118	"3"
"公安部"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"公安部门"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"公开"	2	1	7	3.466	2.514	4.02	-0.57	-0.618	1.25	2.438	"3"
"公款"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"公正"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"公粮"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"共"	15	2	1	6.239	4.524	7.237	4.502	-0.878	-2.903	8.283	"1"
"共和党"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"共计"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"关注"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"关秀媚"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"关连性"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"兴讼"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"其中"	8	1	1	3.466	2.514	4.02	2.347	-0.618	-1.345	4.31	"1"
"具体"	1	3	0	1.386	1.005	1.608	-0.245	1.288	-0.893	2.426	"2"
"典型"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"兼"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"再一次"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"军法单"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"决"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"决不"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"决定"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"准备"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"减刑"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"减少"	1	0	3	1.386	1.005	1.608	-0.245	-0.503	0.741	1.489	"3"
"凶犯"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"出不出"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"出境"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"出庭"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"分局"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"分析"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"切特"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"刑事"	3	7	18	9.705	7.038	11.257	-2.389	-0.227	2.064	4.68	"1"
"刑法"	0	1	2	1.04	0.754	1.206	-0.554	0.236	0.45	1.24	"1"
"刑警"	0	0	2	0.693	0.503	0.804	-0.37	-0.251	0.791	1.412	"3"
"列为"	4	0	1	1.733	1.257	2.01	1.283	-0.629	-0.477	2.389	"1"
"列为市"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"初"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"初步"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"判"	1	5	1	2.426	1.76	2.814	-0.62	1.88	-0.807	3.307	"2"
"判决"	1	10	1	4.159	3.016	4.824	-1.351	4.403	-1.722	7.476	"2"
"判刑"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"判处"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"利"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"到时"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"制假"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"制售"	3	0	1	1.386	1.005	1.608	0.909	-0.503	-0.326	1.738	"1"
"制贩"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"前副总理"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"前天"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"前晚"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"剖析"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"副总统"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"副首相"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"力度"	1	0	1	0.693	0.503	0.804	0.242	-0.251	0.192	0.685	"2"
"办案"	1	0	2	1.04	0.754	1.206	-0.141	-0.377	0.45	0.968	"3"
"办理"	1	2	2	1.733	1.257	2.01	-0.362	0.432	-0.168	0.962	"2"
"办结"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"加剧"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"加大"	1	1	1	1.04	0.754	1.206	-0.141	0.236	-0.19	0.567	"2"
"加重"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"劣"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"动摇"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"动植物"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"劳动"	1	0	3	1.386	1.005	1.608	-0.245	-0.503	0.741	1.489	"3"
"劳资"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"勇"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"勒赎"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"勿洛"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"化学"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"北检"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"匪"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"区阻击手"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"十一万零一百九十五"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"十三万多"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"千变万化"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"华"	0	2	0	0.693	0.503	0.804	-0.37	1.199	-0.447	2.016	"2"
"协作"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"单纯"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"卖淫"	2	0	0	0.693	0.503	0.804	0.92	-0.251	-0.447	1.618	"1"
"南昌"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
"占"	3	0	0	1.04	0.754	1.206	1.381	-0.377	-0.67	2.428	"1"
"占到"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"占用"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"卢松"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"卫生局"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"危害"	1	0	2	1.04	0.754	1.206	-0.141	-0.377	0.45	0.968	"3"
"危害性"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"即"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"卷宗"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"历年"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"压到"	0	1	1	0.693	0.503	0.804	-0.37	0.357	0.192	0.919	"1"
"原告"	1	2	2	1.733	1.257	2.01	-0.362	0.432	-0.168	0.962	"2"
"原因"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"原本"	0	0	1	0.347	0.251	0.402	-0.185	-0.126	0.396	0.707	"3"
"原籍国"	0	1	0	0.347	0.251	0.402	-0.185	0.6	-0.223	1.008	"2"
"原系"	1	0	0	0.347	0.251	0.402	0.46	-0.126	-0.223	0.809	"1"
