"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"SumAbsDev"	"LargestDev"
"应变"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"应用"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"应该"	0	0	0	0	0	3	0.81	0.103	0.64	0.173	0.765	0.51	-0.41	-0.046	-0.313	-0.077	-0.383	2.31	3.539	"6"
"废气"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"庭审"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"康复"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"建国"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"建有"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"建立完"	0	1	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	1.463	-0.104	-0.026	-0.128	-0.081	1.939	"2"
"开会"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"开庭"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"开枪"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"异地"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"弊"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"弊端"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"张可颐"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"弱者"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"弹劾"	0	0	0	0	0	2	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	-0.208	-0.051	-0.256	1.54	2.358	"6"
"弹劾案"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"强"	2	1	1	0	0	0	1.08	0.138	0.853	0.23	1.02	0.679	0.529	0.884	0.21	-0.103	-0.511	-0.323	2.56	"2"
"强化"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"强度"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"强降水"	0	0	2	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	1.342	-0.051	-0.256	-0.162	2.114	"3"
"当中"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"当成"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"录像"	0	1	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	1.463	-0.104	-0.026	-0.128	-0.081	1.939	"2"
"录制"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"形成"	2	0	1	0	0	0	0.81	0.103	0.64	0.173	0.765	0.51	0.747	-0.046	0.29	-0.077	-0.383	-0.243	1.786	"1"
"彭婉如"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"彭绍瑾"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"彭雅玲"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"往来"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"征婚"	0	0	2	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	1.342	-0.051	-0.256	-0.162	2.114	"3"
"得利"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"循"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"微软"	0	0	2	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	1.342	-0.051	-0.256	-0.162	2.114	"3"
"必然"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"必须"	0	0	0	1	2	3	1.62	0.207	1.28	0.345	1.53	1.019	-0.82	-0.091	-0.625	0.524	0.321	1.185	3.566	"6"
"怀旧"	0	0	0	1	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	1.24	-0.128	-0.081	1.705	"4"
"怎么样"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"性事"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"性交"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"总员额法"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"惊险"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"惩处"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"惩戒"	0	0	0	0	0	2	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	-0.208	-0.051	-0.256	1.54	2.358	"6"
"惯例"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"惶恐"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"成长"	6	0	0	0	0	0	1.62	0.207	1.28	0.345	1.53	1.019	3.413	-0.091	-0.625	-0.154	-0.767	-0.485	5.535	"1"
"所有"	0	0	0	1	0	2	0.81	0.103	0.64	0.173	0.765	0.51	-0.41	-0.046	-0.313	0.788	-0.383	1.115	3.055	"6"
"所谓"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"手册"	0	0	0	1	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	1.24	-0.128	-0.081	1.705	"4"
"手工"	0	0	0	1	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	1.24	-0.128	-0.081	1.705	"4"
"手术"	2	0	0	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	1.138	-0.03	-0.208	-0.051	-0.256	-0.162	1.845	"1"
"手续"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"才能"	0	0	0	2	2	1	1.35	0.172	1.067	0.288	1.275	0.849	-0.683	-0.076	-0.521	1.531	0.423	0.218	3.452	"4"
"打倒"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"打折"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"执"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"执法"	0	0	0	0	2	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	-0.208	-0.051	1.187	-0.162	1.911	"5"
"执行"	2	0	0	0	2	1	1.35	0.172	1.067	0.288	1.275	0.849	0.388	-0.076	-0.521	-0.129	0.423	0.218	1.755	"3"
"扩建"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"扮演"	0	0	5	0	0	0	1.35	0.172	1.067	0.288	1.275	0.849	-0.683	-0.076	3.355	-0.129	-0.639	-0.404	5.286	"3"
"批"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"批准"	0	0	0	0	2	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	-0.208	-0.051	1.187	-0.162	1.911	"5"
"承租人"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"承销"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"技巧"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抓到"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抓捕"	2	0	0	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	1.138	-0.03	-0.208	-0.051	-0.256	-0.162	1.845	"1"
"投标"	0	0	0	0	2	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	-0.208	-0.051	1.187	-0.162	1.911	"5"
"投票"	0	0	0	0	2	3	1.35	0.172	1.067	0.288	1.275	0.849	-0.683	-0.076	-0.521	-0.129	0.423	1.428	3.26	"6"
"抗"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抗争"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抗击"	3	0	0	0	0	0	0.81	0.103	0.64	0.173	0.765	0.51	1.706	-0.046	-0.313	-0.077	-0.383	-0.243	2.768	"1"
"抗洪"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抗炎"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"抗药性"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"抗议"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"抢劫"	0	0	2	0	0	0	0.54	0.069	0.427	0.115	0.51	0.34	-0.273	-0.03	1.342	-0.051	-0.256	-0.162	2.114	"3"
"护照"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
"报关"	0	0	0	1	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	1.24	-0.128	-0.081	1.705	"4"
"报告"	0	0	0	0	0	1	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	-0.128	0.77	1.18	"6"
"押解"	1	0	0	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	0.569	-0.015	-0.104	-0.026	-0.128	-0.081	0.923	"1"
"押金"	0	0	1	0	0	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	0.671	-0.026	-0.128	-0.081	1.058	"3"
"拉法叶"	0	0	0	0	1	0	0.27	0.034	0.213	0.058	0.255	0.17	-0.137	-0.015	-0.104	-0.026	0.593	-0.081	0.956	"5"
