"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"一成"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"一来"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"一流"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"一般"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"一贯"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"下功夫"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"不同"	1	0	6	0	0	0	3	4.051	1.055	1.334	0.788	1.569	0.297	0.906	-1.363	-0.484	3.136	-0.356	-0.741	-0.131	1.26	7.471	"3"
"不断"	14	5	1	0	0	0	0	8.101	2.11	2.669	1.575	3.138	0.594	1.813	2.132	1.28	-0.633	-0.712	-1.483	-0.262	-0.825	7.327	"1"
"不足"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"不需"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"与"	46	2	5	1	6	0	2	25.113	6.541	8.273	4.883	9.728	1.842	5.62	7.115	-1.463	-0.828	-1.409	-0.898	-0.812	-1.144	13.669	"1"
"专业"	3	0	7	0	0	0	1	4.456	1.16	1.468	0.866	1.726	0.327	0.997	-0.546	-0.533	3.82	-0.392	-0.815	-0.144	0.188	6.438	"3"
"专家"	2	1	1	3	2	0	0	3.645	0.949	1.201	0.709	1.412	0.267	0.816	-0.653	0.198	-0.182	1.544	0.372	-0.118	-0.371	3.438	"4"
"专注"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"专精"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"专门"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"且"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"业务"	0	0	0	0	2	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	-0.071	1.609	-0.026	-0.083	2.461	"5"
"业已"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"东协"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"东盟"	1	0	0	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.19	-0.097	-0.124	-0.071	0.539	-0.026	-0.083	1.13	"5"
"两国"	43	0	0	0	0	0	0	17.417	4.536	5.738	3.386	6.747	1.278	3.897	16.877	-2.082	-2.674	-1.532	-3.187	-0.563	-1.774	28.689	"1"
"个"	40	12	19	8	4	0	1	34.024	8.862	11.208	6.615	13.18	2.496	7.614	0.95	0.764	1.863	0.466	-2.74	-1.101	-2.494	10.378	"5"
"个别"	0	1	2	0	0	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	-0.677	0.546	1.313	-0.107	-0.222	-0.039	-0.124	3.028	"3"
"中俄"	3	0	0	0	0	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	1.177	-0.145	-0.187	-0.107	-0.222	-0.039	-0.124	2.001	"1"
"中医"	0	0	0	0	1	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	0.804	-0.013	-0.041	1.23	"5"
"中华文"	0	0	0	0	0	0	2	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	-0.071	-0.148	-0.026	2.085	3.002	"7"
"中印"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"中国风"	0	0	2	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	1.749	-0.071	-0.148	-0.026	-0.083	2.625	"3"
"中学"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"中小型"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"中心"	0	0	0	0	0	1	1	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	-0.071	-0.148	1.232	0.762	2.885	"6"
"中性"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"中方"	6	0	0	0	0	0	0	2.43	0.633	0.801	0.473	0.941	0.178	0.544	2.355	-0.291	-0.373	-0.214	-0.445	-0.079	-0.248	4.005	"1"
"中欧"	2	0	0	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.785	-0.097	-0.124	-0.071	-0.148	-0.026	-0.083	1.334	"1"
"中泰"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"中英"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"中药材"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"中都"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"中非"	2	0	0	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.785	-0.097	-0.124	-0.071	-0.148	-0.026	-0.083	1.334	"1"
"中高"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"丰富"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"丰硕"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"为主"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"主要"	2	0	1	2	0	0	0	2.025	0.527	0.667	0.394	0.785	0.149	0.453	-0.171	-0.242	0.291	1.277	-0.371	-0.066	-0.206	2.624	"4"
"乃至"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"之间"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"九十"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"九十学年度"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"了解到"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"事务"	7	0	0	0	0	0	0	2.835	0.738	0.934	0.551	1.098	0.208	0.634	2.747	-0.339	-0.435	-0.249	-0.519	-0.092	-0.289	4.67	"1"
"互"	2	0	1	0	0	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	0.445	-0.145	0.457	-0.107	-0.222	-0.039	-0.124	1.539	"3"
"互利"	9	0	0	0	0	0	0	3.645	0.949	1.201	0.709	1.412	0.267	0.816	3.532	-0.436	-0.56	-0.321	-0.667	-0.118	-0.371	6.005	"1"
"互联网"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"互补性"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"互访"	3	0	0	1	1	0	0	2.025	0.527	0.667	0.394	0.785	0.149	0.453	0.487	-0.242	-0.311	0.473	0.241	-0.066	-0.206	2.026	"1"
"亚欧"	3	0	1	0	0	0	0	1.62	0.422	0.534	0.315	0.628	0.119	0.363	0.733	-0.194	0.36	-0.142	-0.297	-0.052	-0.165	1.943	"1"
"亟需"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"交"	1	0	0	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.19	-0.097	-0.124	-0.071	0.539	-0.026	-0.083	1.13	"5"
"交叉"	0	0	0	0	1	0	1	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	-0.071	0.539	-0.026	0.762	2.07	"7"
"交往"	5	0	0	1	0	0	0	2.43	0.633	0.801	0.473	0.941	0.178	0.544	1.363	-0.291	-0.373	0.41	-0.445	-0.079	-0.248	3.209	"1"
"交流"	30	0	3	2	1	0	0	14.582	3.798	4.804	2.835	5.649	1.07	3.263	6.779	-1.743	-0.562	-0.344	-1.782	-0.472	-1.485	13.167	"1"
"交通"	1	0	3	1	1	0	0	2.43	0.633	0.801	0.473	0.941	0.178	0.544	-0.647	-0.291	1.459	0.41	0.193	-0.079	-0.248	3.327	"3"
"产"	0	1	0	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	0.699	-0.124	-0.071	0.539	-0.026	-0.083	1.993	"2"
"产业"	5	2	0	0	3	0	0	4.051	1.055	1.334	0.788	1.569	0.297	0.906	0.421	0.545	-0.622	-0.356	0.703	-0.131	-0.413	3.191	"5"
"产品"	2	1	0	0	4	0	0	2.835	0.738	0.934	0.551	1.098	0.208	0.634	-0.388	0.266	-0.435	-0.249	1.847	-0.092	-0.289	3.566	"5"
"享"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"亲和力"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"人力"	0	0	1	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	0.604	-0.071	0.539	-0.026	-0.083	1.871	"3"
"人才"	1	1	0	1	5	0	0	3.24	0.844	1.067	0.63	1.255	0.238	0.725	-0.995	0.229	-0.498	0.318	2.455	-0.105	-0.33	4.93	"5"
"人文"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"人权"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"从业"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"从事"	0	0	0	0	1	0	1	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	-0.071	0.539	-0.026	0.762	2.07	"7"
"代工"	0	1	0	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	0.699	-0.124	-0.071	0.539	-0.026	-0.083	1.993	"2"
"以及"	0	0	0	1	0	0	1	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	-0.124	0.82	-0.148	-0.026	0.762	2.428	"4"
"仪器"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"企业界"	1	0	0	1	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.19	-0.097	-0.124	0.82	-0.148	-0.026	-0.083	1.488	"4"
"企业群"	0	0	0	0	1	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	0.804	-0.013	-0.041	1.23	"5"
"众多"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"优先"	2	0	1	0	1	0	1	2.025	0.527	0.667	0.394	0.785	0.149	0.453	-0.171	-0.242	0.291	-0.178	0.241	-0.066	0.422	1.611	"7"
"优先权"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"优势"	2	1	3	0	2	0	2	4.051	1.055	1.334	0.788	1.569	0.297	0.906	-0.798	-0.146	0.858	-0.356	0.318	-0.131	0.642	3.249	"3"
"传统"	1	2	1	0	0	0	1	2.025	0.527	0.667	0.394	0.785	0.149	0.453	-0.484	1.048	0.291	-0.178	-0.371	-0.066	0.422	2.86	"2"
"体系"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"体育"	4	0	0	0	0	0	0	1.62	0.422	0.534	0.315	0.628	0.119	0.363	1.57	-0.194	-0.249	-0.142	-0.297	-0.052	-0.165	2.669	"1"
"作"	9	0	2	0	1	0	0	4.861	1.266	1.601	0.945	1.883	0.357	1.088	1.776	-0.581	0.31	-0.427	-0.38	-0.157	-0.495	4.126	"1"
"併"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"使用"	0	0	0	0	1	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	0.804	-0.013	-0.041	1.23	"5"
"依据"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"侧重"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"侵入"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"侷限"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"促"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"促进"	6	0	0	0	0	0	0	2.43	0.633	0.801	0.473	0.941	0.178	0.544	2.355	-0.291	-0.373	-0.214	-0.445	-0.079	-0.248	4.005	"1"
"俄法"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"俄美"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"信息"	4	0	0	2	8	0	0	5.671	1.477	1.868	1.103	2.197	0.416	1.269	-0.575	-0.678	-0.871	0.518	3.346	-0.183	-0.578	6.749	"5"
"信息化"	0	0	1	1	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	0.604	0.82	-0.148	-0.026	-0.083	2.229	"4"
"信息技术"	0	0	0	2	1	0	1	1.62	0.422	0.534	0.315	0.628	0.119	0.363	-0.902	-0.194	-0.249	1.476	0.306	-0.052	0.5	3.679	"4"
"修读"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"允许"	0	2	0	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	1.954	-0.124	-0.071	-0.148	-0.026	-0.083	2.857	"2"
"充分"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"先行"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"先进"	0	0	1	0	2	0	1	1.62	0.422	0.534	0.315	0.628	0.119	0.363	-0.902	-0.194	0.36	-0.142	0.926	-0.052	0.5	3.076	"5"
"光子"	0	0	0	0	1	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	0.804	-0.013	-0.041	1.23	"5"
"光电"	1	0	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	0.392	-0.048	-0.062	-0.036	-0.074	-0.013	-0.041	0.666	"1"
"光纤"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"党建"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
"入会"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"入学"	0	0	0	0	0	6	0	2.43	0.633	0.801	0.473	0.941	0.178	0.544	-1.353	-0.291	-0.373	-0.214	-0.445	9.162	-0.248	12.086	"6"
"入手"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"全新"	0	1	0	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	0.977	-0.062	-0.036	-0.074	-0.013	-0.041	1.429	"2"
"全方位"	2	1	0	0	0	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	0.445	0.546	-0.187	-0.107	-0.222	-0.039	-0.124	1.67	"2"
"全面"	3	2	2	0	1	0	0	3.24	0.844	1.067	0.63	1.255	0.238	0.725	-0.235	0.692	0.537	-0.285	-0.197	-0.105	-0.33	2.381	"2"
"公佈"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"公共"	0	0	3	4	1	0	0	3.24	0.844	1.067	0.63	1.255	0.238	0.725	-1.804	-0.387	1.101	2.682	-0.197	-0.105	-0.33	6.606	"4"
"公平性"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"公教"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"公认为"	0	0	1	0	0	0	1	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	0.604	-0.071	-0.148	-0.026	0.762	2.159	"7"
"共性"	0	0	0	0	1	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	0.804	-0.013	-0.041	1.23	"5"
"关"	0	0	0	0	0	0	1	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	-0.013	1.043	1.502	"7"
"关税"	0	2	0	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	1.954	-0.124	-0.071	-0.148	-0.026	-0.083	2.857	"2"
"关系"	24	0	0	0	0	0	0	9.721	2.532	3.202	1.89	3.766	0.713	2.175	9.42	-1.162	-1.493	-0.855	-1.779	-0.314	-0.99	16.013	"1"
"关键"	0	0	2	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	1.749	-0.071	-0.148	-0.026	-0.083	2.625	"3"
"其他"	1	0	7	0	5	0	1	5.671	1.477	1.868	1.103	2.197	0.416	1.269	-2.135	-0.678	2.962	-0.499	1.257	-0.183	-0.198	7.912	"3"
"其它"	2	0	1	0	0	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	0.445	-0.145	0.457	-0.107	-0.222	-0.039	-0.124	1.539	"3"
"具体"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"具备"	0	0	1	0	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	0.875	-0.036	-0.074	-0.013	-0.041	1.313	"3"
"具有"	1	0	0	1	4	0	3	3.645	0.949	1.201	0.709	1.412	0.267	0.816	-1.177	-0.436	-0.56	0.282	1.404	-0.118	1.385	5.362	"5"
"内容"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"再生"	1	0	0	0	2	0	0	1.215	0.316	0.4	0.236	0.471	0.089	0.272	-0.193	-0.145	-0.187	-0.107	1.18	-0.039	-0.124	1.975	"5"
"军事"	6	0	2	0	0	0	0	3.24	0.844	1.067	0.63	1.255	0.238	0.725	1.276	-0.387	0.537	-0.285	-0.593	-0.105	-0.33	3.513	"1"
"农业"	8	2	1	0	4	0	0	6.076	1.582	2.001	1.181	2.354	0.446	1.36	0.647	0.319	-0.413	-0.534	0.701	-0.197	-0.619	3.43	"5"
"农产品"	0	1	0	0	1	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	0.699	-0.124	-0.071	0.539	-0.026	-0.083	1.993	"2"
"决策"	0	0	2	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	-0.451	-0.097	1.749	-0.071	-0.148	-0.026	-0.083	2.625	"3"
"几年"	2	0	0	0	0	0	0	0.81	0.211	0.267	0.158	0.314	0.059	0.181	0.785	-0.097	-0.124	-0.071	-0.148	-0.026	-0.083	1.334	"1"
"出题"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"分发"	0	0	0	0	0	1	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	-0.036	-0.074	1.527	-0.041	2.014	"6"
"分歧"	0	0	0	1	0	0	0	0.405	0.105	0.133	0.079	0.157	0.03	0.091	-0.226	-0.048	-0.062	1.104	-0.074	-0.013	-0.041	1.568	"4"
