"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"170"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"1万5千"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"1分"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"1小时"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"1底"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"200"	0	0	1	0	0	0	1	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	0.304	-0.07	-0.085	-0.022	0.551	1.379	"7"
"2000年"	2	1	0	0	0	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	1.21	0.295	-0.447	-0.105	-0.127	-0.034	-0.215	2.433	"1"
"209"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"20世纪"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"218"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"251"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"285"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"2小时"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"3"	0	5	5	0	4	0	0	2.115	2.943	4.065	1.085	1.303	0.357	2.131	-0.996	0.816	0.415	-0.491	1.454	-0.157	-1.004	5.333	"5"
"３"	0	0	0	0	0	1	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	1.594	-0.072	2.066	"6"
"300"	0	0	0	1	0	0	1	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	-0.298	0.827	-0.085	-0.022	0.551	2.13	"4"
"300多"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"30余"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"30多"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"310"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"311"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"35"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"3500"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"37万5千"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"38"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"4"	0	6	1	1	0	0	1	1.36	1.892	2.613	0.698	0.838	0.229	1.37	-0.64	2.397	-0.67	0.287	-0.382	-0.101	-0.228	4.705	"2"
"400多"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"4500多"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"48秒"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"49秒"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"500"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"52"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"54"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"5400"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"55"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"56"	0	0	1	0	0	0	1	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	0.304	-0.07	-0.085	-0.022	0.551	1.379	"7"
"59"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"66"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"72"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"73"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"78"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"8"	0	2	2	0	1	0	1	0.907	1.261	1.742	0.465	0.559	0.153	0.913	-0.427	0.432	0.253	-0.21	0.353	-0.067	0.202	1.944	"2"
"84"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"9.10"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"9.13"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"9.23"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"9.737"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"9.762"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"ATP"	0	1	1	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	0.424	0.304	-0.07	-0.085	-0.022	-0.143	1.19	"2"
"elliWhite"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"F1"	0	0	1	0	0	0	1	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	0.304	-0.07	-0.085	-0.022	0.551	1.379	"7"
"FredrickCherono"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"IPC"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"S"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"v"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"一举"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"一千二百余"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"一样"	2	0	0	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	1.641	-0.205	-0.298	-0.07	-0.085	-0.022	-0.143	2.464	"1"
"一点"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"一百零八"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"一银"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"七十五"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"七千余"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"万晨仙"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"丈博"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"三八"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"三十二"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"三级跳远"	0	0	1	0	0	1	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	0.304	-0.07	-0.085	1.299	-0.143	2.248	"6"
"上"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"上场"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"上星期六"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"不二"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"不仅"	0	0	1	0	0	0	1	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	-0.205	0.304	-0.07	-0.085	-0.022	0.551	1.379	"7"
"不同于"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"不折不扣"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"不敌"	0	2	0	0	1	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	-0.213	0.943	-0.447	-0.105	0.595	-0.034	-0.215	2.552	"2"
"不相上下"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"不错"	0	0	3	1	0	1	0	0.756	1.051	1.452	0.388	0.465	0.127	0.761	-0.356	-0.513	0.822	0.479	-0.212	0.917	-0.359	3.658	"6"
"专业"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"专业队"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"世乒赛"	0	2	0	0	0	0	1	0.453	0.631	0.871	0.233	0.279	0.076	0.457	-0.213	0.943	-0.447	-0.105	-0.127	-0.034	0.408	2.277	"2"
"世界"	5	9	12	2	1	0	3	4.835	6.728	9.29	2.481	2.979	0.815	4.872	0.266	0.666	0.715	-0.265	-0.726	-0.359	-0.584	3.581	"5"
"世界杯"	0	0	5	2	0	0	0	1.058	1.472	2.032	0.543	0.652	0.178	1.066	-0.498	-0.718	1.603	1.012	-0.297	-0.078	-0.502	4.708	"3"
"世界杯赛"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"世界级"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"世纪"	4	0	0	0	1	0	0	0.756	1.051	1.452	0.388	0.465	0.127	0.761	2.64	-0.513	-0.745	-0.175	0.413	-0.056	-0.359	4.901	"1"
"世锦赛"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"业余"	0	0	2	1	0	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	-0.213	-0.308	0.691	0.668	-0.127	-0.034	-0.215	2.256	"3"
"个个"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"个人全能赛"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"个子"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"中"	5	18	21	3	9	0	3	8.915	12.404	17.129	4.574	5.493	1.503	8.982	-0.993	1.25	0.779	-0.496	1.024	-0.661	-1.825	7.028	"7"
"中华"	1	0	2	1	0	1	3	1.209	1.682	2.323	0.62	0.745	0.204	1.218	-0.185	-0.82	-0.239	0.323	-0.34	0.729	0.963	3.599	"7"
"中华队"	0	0	3	0	0	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	-0.213	-0.308	1.611	-0.105	-0.127	-0.034	-0.215	2.613	"3"
"中国"	24	16	29	6	3	0	10	13.297	18.501	25.548	6.823	8.192	2.241	13.397	2.628	-0.513	0.617	-0.327	-1.507	-0.986	-0.705	7.283	"1"
"中国女"	2	0	0	0	0	0	1	0.453	0.631	0.871	0.233	0.279	0.076	0.457	1.21	-0.308	-0.447	-0.105	-0.127	-0.034	0.408	2.639	"1"
"中国籍"	2	0	0	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	1.641	-0.205	-0.298	-0.07	-0.085	-0.022	-0.143	2.464	"1"
"中国队"	0	1	2	0	3	0	1	1.058	1.472	2.032	0.543	0.652	0.178	1.066	-0.498	-0.261	-0.175	-0.245	1.674	-0.078	-0.149	3.08	"5"
"中都"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"丰华"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"临场"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"丹麦"	0	2	0	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	-0.142	1.355	-0.298	-0.07	-0.085	-0.022	-0.143	2.115	"2"
"主力"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"主办国"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"丽"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"丽水"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"举起"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"举重"	0	0	0	0	0	0	4	0.604	0.841	1.161	0.31	0.372	0.102	0.609	-0.285	-0.41	-0.596	-0.14	-0.17	-0.045	3.27	4.916	"7"
"举重队"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"之间"	0	3	0	0	0	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	-0.213	2.032	-0.447	-0.105	-0.127	-0.034	-0.215	3.173	"2"
"乌克兰"	1	2	1	1	1	0	0	0.907	1.261	1.742	0.465	0.559	0.153	0.913	0.204	0.432	-0.355	0.416	0.353	-0.067	-0.43	2.257	"2"
"乌兰巴托"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"乌兹别克"	0	1	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	0.677	-0.149	-0.035	-0.042	-0.011	-0.072	1.057	"2"
"乐极生悲"	1	0	0	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	0.821	-0.103	-0.149	-0.035	-0.042	-0.011	-0.072	1.233	"1"
"乒乓球"	0	0	0	0	0	0	4	0.604	0.841	1.161	0.31	0.372	0.102	0.609	-0.285	-0.41	-0.596	-0.14	-0.17	-0.045	3.27	4.916	"7"
"乔安尼"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"书院"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"争夺"	0	3	2	0	0	0	0	0.756	1.051	1.452	0.388	0.465	0.127	0.761	-0.356	1.18	0.345	-0.175	-0.212	-0.056	-0.359	2.683	"2"
"二十五"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"二千多"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"云南"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"云集"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"五十六"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"五千七百"	0	0	0	1	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	1.111	-0.042	-0.011	-0.072	1.559	"4"
"井浚泓"	1	0	0	0	1	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	0.554	-0.205	-0.298	-0.07	0.751	-0.022	-0.143	2.043	"5"
"亚"	1	1	1	0	0	0	0	0.453	0.631	0.871	0.233	0.279	0.076	0.457	0.411	0.295	0.192	-0.105	-0.127	-0.034	-0.215	1.379	"1"
"亚军"	0	7	0	0	0	0	0	1.058	1.472	2.032	0.543	0.652	0.178	1.066	-0.498	4.741	-1.043	-0.245	-0.297	-0.078	-0.502	7.404	"2"
"亚洲"	0	0	4	1	2	0	0	1.058	1.472	2.032	0.543	0.652	0.178	1.066	-0.498	-0.718	0.944	0.365	0.877	-0.078	-0.502	3.982	"3"
"亚洲皮"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"亚罗兹卡"	0	0	0	0	1	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	1.031	-0.011	-0.072	1.472	"5"
"亚运会"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"交手"	1	0	1	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	0.554	-0.205	0.304	-0.07	-0.085	-0.022	-0.143	1.383	"1"
"亮"	0	0	0	0	0	0	1	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	-0.149	-0.035	-0.042	-0.011	0.817	1.228	"7"
"人头"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"什"	0	0	1	0	0	0	0	0.151	0.21	0.29	0.078	0.093	0.025	0.152	-0.071	-0.103	0.537	-0.035	-0.042	-0.011	-0.072	0.871	"3"
"今晚"	0	2	2	0	0	0	0	0.604	0.841	1.161	0.31	0.372	0.102	0.609	-0.285	0.706	0.48	-0.14	-0.17	-0.045	-0.287	2.113	"2"
"代"	2	0	0	0	0	0	0	0.302	0.42	0.581	0.155	0.186	0.051	0.304	1.641	-0.205	-0.298	-0.07	-0.085	-0.022	-0.143	2.464	"1"
"代表"	5	0	1	0	0	0	1	1.058	1.472	2.032	0.543	0.652	0.178	1.066	2.898	-0.718	-0.456	-0.245	-0.297	-0.078	-0.149	4.841	"1"
"代表团"	0	0	1	0	0	0	7	1.209	1.682	2.323	0.62	0.745	0.204	1.218	-0.569	-0.82	-0.561	-0.28	-0.34	-0.09	4.881	7.541	"7"
