"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"："	0	0	1	4	0	0	2	0.246	0.852	0.492	2.051	0.264	0.4	2.694	-0.109	-0.395	0.398	0.931	-0.117	-0.179	-0.344	2.473	"4"
"？"	0	0	0	11	0	0	0	0.387	1.339	0.773	3.224	0.416	0.628	4.234	-0.171	-0.62	-0.348	5.864	-0.184	-0.281	-2.321	9.789	"4"
"》"	0	0	0	1	1	1	13	0.562	1.947	1.125	4.689	0.605	0.914	6.158	-0.249	-0.902	-0.507	-1.527	0.337	0.215	3.217	6.954	"7"
"⒊"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"506"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891012"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891024"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891105"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891120"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891123"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"891124"	0	1	0	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	0.915	-0.032	-0.151	-0.017	-0.026	-0.211	1.368	"2"
"891220"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"900102"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"960余万"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"AMC"	0	1	0	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	0.915	-0.032	-0.151	-0.017	-0.026	-0.211	1.368	"2"
"T&amp;T"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"一"	0	1	0	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	0.915	-0.032	-0.151	-0.017	-0.026	-0.211	1.368	"2"
"一下"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"一中"	0	1	0	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	0.915	-0.032	-0.151	-0.017	-0.026	-0.211	1.368	"2"
"一些"	0	0	1	5	0	0	0	0.211	0.73	0.422	1.758	0.227	0.343	2.309	-0.093	-0.338	0.451	2.009	-0.1	-0.153	-1.266	4.41	"4"
"一样"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"一点"	0	0	1	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	1.153	-0.151	-0.017	-0.026	-0.211	1.63	"3"
"一致"	1	0	0	0	0	0	11	0.422	1.46	0.844	3.517	0.453	0.685	4.619	0.457	-0.676	-0.38	-1.807	-0.201	-0.307	3.671	7.499	"7"
"一般人"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"一行"	1	1	0	0	0	0	0	0.07	0.243	0.141	0.586	0.076	0.114	0.77	1.161	0.641	-0.063	-0.301	-0.033	-0.051	-0.422	2.672	"1"
"一面倒"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"三党"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"上述"	0	0	0	0	1	1	2	0.141	0.487	0.281	1.172	0.151	0.228	1.54	-0.062	-0.225	-0.127	-0.602	0.845	0.679	0.302	2.842	"5"
"不一"	0	0	0	5	0	0	0	0.176	0.609	0.351	1.465	0.189	0.286	1.924	-0.078	-0.282	-0.158	2.665	-0.084	-0.128	-1.055	4.45	"4"
"不下"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"不便"	0	0	0	0	0	0	2	0.07	0.243	0.141	0.586	0.076	0.114	0.77	-0.031	-0.113	-0.063	-0.301	-0.033	-0.051	0.829	1.421	"7"
"不保"	0	0	1	0	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	1.153	-0.151	-0.017	-0.026	-0.211	1.63	"3"
"不同"	0	0	32	4	0	0	2	1.336	4.625	2.671	11.136	1.436	2.17	14.626	-0.591	-2.142	30.641	-2.258	-0.636	-0.971	-5.543	42.782	"3"
"不过"	0	0	0	3	0	0	1	0.141	0.487	0.281	1.172	0.151	0.228	1.54	-0.062	-0.225	-0.127	1.105	-0.067	-0.102	-0.3	1.988	"4"
"与"	0	0	2	0	0	0	2	0.141	0.487	0.281	1.172	0.151	0.228	1.54	-0.062	-0.225	1.57	-0.602	-0.067	-0.102	0.302	2.93	"3"
"与会"	0	1	0	0	1	0	3	0.176	0.609	0.351	1.465	0.189	0.286	1.924	-0.078	0.321	-0.158	-0.753	0.757	-0.128	0.535	2.73	"5"
"专业"	0	0	0	0	1	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	1.423	-0.026	-0.211	1.915	"5"
"专家"	0	0	0	1	0	2	15	0.633	2.191	1.265	5.275	0.68	1.028	6.928	-0.28	-1.014	-0.57	-1.784	-0.301	0.561	3.89	8.4	"7"
"世上"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"业界"	0	0	0	1	0	0	1	0.07	0.243	0.141	0.586	0.076	0.114	0.77	-0.031	-0.113	-0.063	0.301	-0.033	-0.051	0.206	0.798	"4"
"业绩"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"业者"	0	0	0	1	0	0	3	0.141	0.487	0.281	1.172	0.151	0.228	1.54	-0.062	-0.225	-0.127	-0.178	-0.067	-0.102	0.79	1.551	"7"
"东亚"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"东北区"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"东新"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"东港"	0	0	0	0	0	0	1	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	-0.151	-0.017	-0.026	0.415	0.713	"7"
"两国"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"两岸"	0	1	1	5	0	0	1	0.281	0.974	0.562	2.344	0.302	0.457	3.079	-0.124	0.19	0.355	1.278	-0.134	-0.204	-0.91	3.195	"4"
"丧失"	0	0	0	1	0	0	0	0.035	0.122	0.07	0.293	0.038	0.057	0.385	-0.016	-0.056	-0.032	0.533	-0.017	-0.026	-0.211	0.891	"4"
"个人"	0	1	1	9	1	0	4	0.562	1.947	1.125	4.689	0.605	0.914	6.158	-0.249	-0.394	-0.162	1.657	0.337	-0.409	-0.701	3.909	"4"
"中东"	0	2	0	0	0	0	0	0.07	0.243	0.141	0.586	0.076	0.114	0.77	-0.031	1.829	-0.063	-0.301	-0.033	-0.051	-0.422	2.73	"2"
"中央"	0	0	1	0	0	0	1	0.07	0.243	0.141	0.586	0.076	0.114	0.77	-0.031	-0.113	0.868	-0.301	-0.033	-0.051	0.206	1.603	"3"
