"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"2000多万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"2002年"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"2003年度"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"212亿"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"217亿"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"24.8"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"24.9％"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"26亿"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"284.30"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"2亿"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"30"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"30.29"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"3000万"	0	1	1	0.695	0.267	1.038	-0.371	0.604	-0.136	1.111	"2"
"3000多万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"320多"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"37.9"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"3714.1"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"383万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"39.1"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"3亿多"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"4.9％"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"43.33"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"430万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"45.1"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"45.7"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"486"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"49"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"5.4"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"50"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"500万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"51"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"5100万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"54.7"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"54％"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"56％"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"5亿"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"5亿1620万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"600多万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"60多"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"64.1"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"7.5"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"71"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"721.8"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"8000多万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"800万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"84.9"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"869万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"891011"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891020"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891023"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891025"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891106"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891109"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891120"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891207"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891208"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891214"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"891226"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"89亿1000万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"8千"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"9.8"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"9000万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"900104"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"900105"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"900109"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"900112"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"900115"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"900116"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"92"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"98.83"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"98亿"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"AMC"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"ILink.net"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"Media"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"Paper"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"SBC"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"V"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一併"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"一切"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"一半"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一向"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"一定"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一成二"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一枝独秀"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一点"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一点五九"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"一生"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"一百七十五"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"七十二"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"七十四"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"万"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"万一"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"三达"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"上"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"上半年"	0	0	5	1.739	0.667	2.594	-0.928	-0.311	1.425	2.664	"3"
"上市"	0	2	8	3.477	1.335	5.188	-1.856	0.405	1.16	3.421	"1"
"上市公司"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"上年"	0	0	4	1.391	0.534	2.075	-0.742	-0.249	1.14	2.131	"3"
"上海"	0	9	6	5.216	2.002	7.783	-2.783	4.505	-0.595	7.883	"2"
"上百万"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"下一代"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"下水道"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"下跌"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"下降"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"不保"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"不可开交"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"不宜"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"不当"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"不得"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"不正当竞争法"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"不要"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"不觉"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"不错"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"专断"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"且"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"业"	0	0	8	2.782	1.068	4.151	-1.484	-0.498	2.28	4.262	"3"
"业务"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"业绩"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"业者"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"东家"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"东方"	0	3	2	1.739	0.667	2.594	-0.928	1.715	-0.333	2.976	"2"
"丝路"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"两岸"	5	0	0	1.739	0.667	2.594	2.294	-0.311	-1.589	4.194	"1"
"严重"	4	0	0	1.391	0.534	2.075	1.835	-0.249	-1.271	3.355	"1"
"丧失"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中信"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"中兴"	1	1	1	1.043	0.4	1.557	-0.142	0.457	-0.326	0.925	"2"
"中华"	2	2	0	1.391	0.534	2.075	0.364	1.052	-1.271	2.687	"3"
"中国"	0	5	5	3.477	1.335	5.188	-1.856	2.226	-0.24	4.322	"2"
"中国人"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"中国家"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"中型"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中外"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"中小"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中心制"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中海油"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中科"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"中线"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"中非"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"丰"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"丰厚"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"丰田"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"丹尼尔"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"主体"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"主权"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"义"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"义不容辞"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"义务"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"乐绍延"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乐迪"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乐音"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乡议"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"乡镇企"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乡镇企业"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"买回"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乳品"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"乳品厂"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"争"	2	0	1	1.043	0.4	1.557	0.555	-0.187	-0.326	1.068	"1"
"争取"	10	0	0	3.477	1.335	5.188	4.588	-0.622	-3.177	8.387	"1"
"事业"	0	2	2	1.391	0.534	2.075	-0.742	1.052	-0.181	1.975	"2"
"事务性"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"事宜"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"事项"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"二千三百万"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"二成二"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"亏"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"亏损"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"云林"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"互联网"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"五分之一"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"五成"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"亚传"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"亚太"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"交换"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"交易"	0	1	2	1.043	0.4	1.557	-0.557	0.457	0.277	1.291	"1"
"交易所"	0	2	0	0.695	0.267	1.038	-0.371	1.749	-0.635	2.755	"2"
"交易法案"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"亦即"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"产值"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"产权"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"产量"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"产销"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"享有"	2	0	1	1.043	0.4	1.557	0.555	-0.187	-0.326	1.068	"1"
"京"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"人寿"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"人民"	13	0	0	4.52	1.735	6.745	5.964	-0.809	-4.13	10.903	"1"
"人民币"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"人身"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"亿"	0	0	16	5.563	2.135	8.301	-2.969	-0.995	4.559	8.523	"3"
"今"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"今年"	0	0	9	3.129	1.201	4.67	-1.67	-0.56	2.565	4.795	"3"
"从中"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"他人"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"代工"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"以上"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"以免"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"以往"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"以致"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"仪征"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"仪社"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"任一"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"企"	0	0	4	1.391	0.534	2.075	-0.742	-0.249	1.14	2.131	"3"
"企业"	4	3	43	17.385	6.673	25.942	-4.937	-1.072	6.399	12.408	"3"
"企业界"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"伍佰"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"伍必霈"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"优先"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"优化"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"伙同"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"会员"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"会计师"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"传统类"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"伤害"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"低"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"低于"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"低价"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"体现"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"体育部"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"体认"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"佔"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"何在"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"佛光"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"佛化"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"佛慈"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"作为股"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"作答"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"佣工"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"使领馆"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"依法"	4	0	0	1.391	0.534	2.075	1.835	-0.249	-1.271	3.355	"1"
"侨眷"	4	0	0	1.391	0.534	2.075	1.835	-0.249	-1.271	3.355	"1"
"侵害"	6	0	0	2.086	0.801	3.113	2.753	-0.373	-1.906	5.032	"1"
"侵犯"	6	0	0	2.086	0.801	3.113	2.753	-0.373	-1.906	5.032	"1"
"便利商店"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"促进"	4	0	0	1.391	0.534	2.075	1.835	-0.249	-1.271	3.355	"1"
"促进会"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"保"	5	0	0	1.739	0.667	2.594	2.294	-0.311	-1.589	4.194	"1"
"保卫"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"保护"	29	0	0	10.083	3.87	15.046	13.305	-1.804	-9.214	24.323	"1"
"保护法"	4	0	0	1.391	0.534	2.075	1.835	-0.249	-1.271	3.355	"1"
"保管"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"保证"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"保险"	0	2	0	0.695	0.267	1.038	-0.371	1.749	-0.635	2.755	"2"
"保障"	38	0	0	13.213	5.072	19.716	17.434	-2.364	-12.073	31.871	"1"
"保障法"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"保障部"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"信托"	0	1	0	0.348	0.133	0.519	-0.186	0.875	-0.318	1.379	"2"
"信用"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"信用卡"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"修改"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"修正案"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"修正案草"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"俱乐部"	0	0	2	0.695	0.267	1.038	-0.371	-0.124	0.57	1.065	"3"
"倍"	0	0	5	1.739	0.667	2.594	-0.928	-0.311	1.425	2.664	"3"
"债券"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"做法"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"停牌"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"健全"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"健康"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"催生"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"僱主"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"儿童"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"元"	0	0	45	15.647	6.006	23.348	-8.35	-2.8	12.824	23.974	"3"
"元件"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"兄弟"	0	0	4	1.391	0.534	2.075	-0.742	-0.249	1.14	2.131	"3"
"党派"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"全"	0	0	5	1.739	0.667	2.594	-0.928	-0.311	1.425	2.664	"3"
"全体"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"全权"	1	0	0	0.348	0.133	0.519	0.459	-0.062	-0.318	0.839	"1"
"全省"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"全部"	0	1	3	1.391	0.534	2.075	-0.742	0.36	0.467	1.569	"1"
"公"	0	0	3	1.043	0.4	1.557	-0.557	-0.187	0.855	1.599	"3"
"公众"	3	0	0	1.043	0.4	1.557	1.376	-0.187	-0.953	2.516	"1"
"公司"	0	19	74	32.336	12.412	48.252	-17.256	1.429	7.531	26.216	"1"
"公司税"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
"公平"	2	0	0	0.695	0.267	1.038	0.918	-0.124	-0.635	1.677	"1"
"公开"	0	1	2	1.043	0.4	1.557	-0.557	0.457	0.277	1.291	"1"
"公民"	8	0	0	2.782	1.068	4.151	3.67	-0.498	-2.542	6.71	"1"
"公用"	0	0	1	0.348	0.133	0.519	-0.186	-0.062	0.285	0.533	"3"
