"cluster"	"sigcol"
"2"	"芭蕾舞"
"2"	"杜鲁道"
"2"	"天生"
"2"	"好"
"2"	"假造"
"6"	"成龙"
"6"	"新片"
"6"	"续集"
"6"	"物色"
"6"	"舒振辉"
"2"	"演艺圈"
"2"	"真是"
"2"	"好"
"2"	"当"
"6"	"假"
"6"	"黄磊"
"6"	"出境"
"6"	"许可"
"6"	"男女"
"6"	"主角"
"6"	"较劲"
"6"	"场面"
"6"	"戏剧"
"6"	"个个"
"6"	"奔"
"6"	"刘若英"
"6"	"尹昭德"
"6"	"表现"
"6"	"导演"
"6"	"演出"
"6"	"电视"
"6"	"金钟奖"
"6"	"最佳"
"6"	"奖"
"2"	"名"
"2"	"看多"
"2"	"好"
"6"	"上映"
"6"	"黄磊"
"6"	"金钟"
"6"	"宣传"
"6"	"造势"
"6"	"太多"
"6"	"崑剧"
"6"	"角色"
"6"	"演好"
"6"	"够"
"6"	"戴立忍"
"2"	"着名"
"2"	"歌舞伎"
"2"	"土反"
"1"	"二七○九三七八八"
"1"	"891013"
"1"	"夏雨"
"1"	"台"
"1"	"金马奖"
"6"	"全体"
"6"	"演出"
"6"	"群魔"
"3"	"来自"
"3"	"伊莉莎白赫莉"
"3"	"工会"
"3"	"广告"
"3"	"演员"
"3"	"待遇"
"1"	"邀请"
"1"	"八十一"
"1"	"退休"
"1"	"老"
"1"	"洪涛"
"1"	"洪涛"
"6"	"台"
"6"	"剧"
"6"	"演艺界"
"6"	"培植"
"6"	"基本"
"6"	"温床"
"6"	"好"
"6"	"莱"
"6"	"坞"
"6"	"电影"
"6"	"制片"
"2"	"张荣华"
"2"	"苏丽媚"
"2"	"主要"
"2"	"孙鹏"
"2"	"江祖平"
"2"	"李惠瑛"
"6"	"台视"
"6"	"戏"
"6"	"楼梯"
"6"	"床"
"6"	"睡衣"
"6"	"亮相"
"6"	"台视"
"6"	"拍摄"
"6"	"预告片"
"6"	"女"
"6"	"睡衣"
"6"	"登场"
"6"	"睡错"
"2"	"场景"
"2"	"小董"
"2"	"临时"
"2"	"新一代"
"2"	"无痕"
"2"	"挂钩"
"2"	"真的"
"6"	"戏"
"6"	"王力宏"
"3"	"苦"
"3"	"除了"
"3"	"赶拍"
"3"	"进度"
"3"	"全体"
"3"	"演员"
"2"	"开玩笑"
"6"	"公主"
"6"	"雷雨"
"6"	"李少红"
"6"	"导演"
"6"	"阵容"
"6"	"包括"
"6"	"归亚蕾"
"6"	"黄磊"
"6"	"周迅"
"2"	"夏钢"
"2"	"着名"
"2"	"葛存壮"
"2"	"王庆祥"
"2"	"八点档"
"2"	"新娘"
"2"	"挂"
"2"	"病号"
"2"	"江祖平"
"3"	"立"
"3"	"演员"
"3"	"李长安"
"3"	"退休"
"3"	"舞台"
"3"	"演出"
"6"	"晴天"
"6"	"娃娃"
"6"	"年度"
"6"	"最佳"
"6"	"演技"
"6"	"获"
"3"	"拍"
"3"	"戏"
"3"	"台视"
"3"	"签约"
"3"	"戏码"
"3"	"演员"
"6"	"台视"
"6"	"基本"
"6"	"小野"
"6"	"台视"
"6"	"主播"
"6"	"陶子"
"6"	"新生代"
"6"	"大会串"
"6"	"武侠"
"6"	"陶子"
"6"	"今晚"
"6"	"包括"
"6"	"电影"
"6"	"监制"
"6"	"导演"
"6"	"音乐"
"6"	"电影"
"6"	"监制"
"6"	"从不"
"6"	"歌仔戏"
"6"	"风风光光"
"6"	"舞台"
"6"	"八点档"
"6"	"戏"
