"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"SumAbsDev"	"LargestDev"
"主谈"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"举"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"之前"	1	1	0	0	1	0.551	1.008	0.492	0.229	0.721	0.341	-0.132	-0.233	-0.103	0.251	1.06	"1"
"之间"	1	1	3	1	1	1.286	2.351	1.147	0.534	1.681	-0.206	-0.587	1.037	0.37	-0.328	2.528	"3"
"乌克兰"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"乌拉圭"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"书面"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"买卖"	0	1	2	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	-0.132	1.144	-0.103	-0.358	2.001	"3"
"争端"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"事项"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"二十一"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"二十五日电"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"二十六日"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"互"	0	0	2	3	0	0.918	1.68	0.819	0.381	1.201	-0.441	-0.889	0.719	2.404	-0.596	5.049	"4"
"互信"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"互助"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"互惠"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"互换"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"互相"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"亚塞拜然"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"亚细安"	0	0	1	1	3	0.918	1.68	0.819	0.381	1.201	-0.441	-0.889	0.228	0.485	1.029	3.072	"5"
"亚齐"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"交出"	0	1	0	0	1	0.367	0.672	0.328	0.153	0.48	-0.176	0.253	-0.155	-0.069	0.374	1.027	"5"
"交战"	0	1	0	0	1	0.367	0.672	0.328	0.153	0.48	-0.176	0.253	-0.155	-0.069	0.374	1.027	"5"
"交换"	0	3	1	0	0	0.735	1.344	0.656	0.305	0.961	-0.353	0.945	0.291	-0.138	-0.477	2.204	"2"
"交流"	0	2	1	1	1	0.918	1.68	0.819	0.381	1.201	-0.441	0.264	0.228	0.485	-0.185	1.603	"4"
"享有"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"京都"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"人大"	0	0	0	0	2	0.367	0.672	0.328	0.153	0.48	-0.176	-0.356	-0.155	-0.069	1.239	1.995	"5"
"人权"	0	3	0	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	1.421	-0.233	-0.103	-0.358	2.379	"2"
"人道"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"从而"	0	0	2	0	0	0.367	0.672	0.328	0.153	0.48	-0.176	-0.356	1.571	-0.069	-0.239	2.411	"3"
"付诸"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"代工"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"代理"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"代顿"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"以"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"以便"	0	1	0	0	1	0.367	0.672	0.328	0.153	0.48	-0.176	0.253	-0.155	-0.069	0.374	1.027	"5"
"以利"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"以及"	0	2	1	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	0.581	0.381	-0.103	-0.358	1.687	"2"
"以期"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"以色列"	5	0	1	0	3	1.653	3.023	1.475	0.687	2.162	1.865	-1.6	-0.258	-0.31	0.43	4.463	"1"
"以防"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"仪式"	0	3	0	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	1.421	-0.233	-0.103	-0.358	2.379	"2"
"仲裁"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"任何"	6	2	1	0	2	2.02	3.695	1.803	0.839	2.642	2.12	-0.641	-0.356	-0.379	-0.313	3.809	"1"
"份"	1	1	1	0	0	0.551	1.008	0.492	0.229	0.721	0.341	-0.132	0.381	-0.103	-0.358	1.315	"3"
"仿制"	0	0	0	1	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	1.117	-0.119	1.58	"4"
"伊万诺夫"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"伊朗"	0	3	0	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	1.421	-0.233	-0.103	-0.358	2.379	"2"
"休战"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"伙伴"	0	1	1	0	2	0.735	1.344	0.656	0.305	0.961	-0.353	-0.231	0.291	-0.138	0.61	1.623	"5"
"会员国"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"会谈"	4	0	0	0	0	0.735	1.344	0.656	0.305	0.961	2.944	-0.711	-0.311	-0.138	-0.477	4.581	"1"
"伯勒"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"使用"	0	8	0	0	0	1.469	2.687	1.311	0.61	1.922	-0.705	3.79	-0.622	-0.276	-0.954	6.347	"2"
"供"	0	9	0	0	0	1.653	3.023	1.475	0.687	2.162	-0.793	4.264	-0.7	-0.31	-1.074	7.141	"2"
"依照"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"依赖"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"侵犯"	0	1	1	2	0	0.735	1.344	0.656	0.305	0.961	-0.353	-0.231	0.291	1.502	-0.477	2.854	"4"
"促"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"促成"	0	0	0	0	3	0.551	1.008	0.492	0.229	0.721	-0.264	-0.533	-0.233	-0.103	1.858	2.991	"5"
"促请"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"促进"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"俄"	1	4	1	0	3	1.653	3.023	1.475	0.687	2.162	-0.313	0.448	-0.258	-0.31	0.43	1.759	"2"
"俄伊"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"俄国"	1	1	0	0	0	0.367	0.672	0.328	0.153	0.48	0.477	0.253	-0.155	-0.069	-0.239	1.193	"1"
"俄方"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"俄罗斯"	2	6	1	1	2	2.204	4.031	1.967	0.916	2.882	-0.21	0.738	-0.408	0.212	-0.375	1.943	"2"
"俄美"	0	3	1	0	0	0.735	1.344	0.656	0.305	0.961	-0.353	0.945	0.291	-0.138	-0.477	2.204	"2"
"俄英核"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"保护"	0	4	0	0	0	0.735	1.344	0.656	0.305	0.961	-0.353	1.895	-0.311	-0.138	-0.477	3.174	"2"
"保证"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"信守"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"信息技术"	0	1	0	0	1	0.367	0.672	0.328	0.153	0.48	-0.176	0.253	-0.155	-0.069	0.374	1.027	"5"
"修改"	0	4	2	0	0	1.102	2.016	0.983	0.458	1.441	-0.529	0.988	0.591	-0.207	-0.716	3.031	"2"
"修订"	1	1	0	0	0	0.367	0.672	0.328	0.153	0.48	0.477	0.253	-0.155	-0.069	-0.239	1.193	"1"
"候选"	0	0	1	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	0.785	-0.034	-0.119	1.204	"3"
"候选国"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"债"	0	0	0	2	0	0.367	0.672	0.328	0.153	0.48	-0.176	-0.356	-0.155	2.235	-0.239	3.161	"4"
"债务"	1	1	0	0	0	0.367	0.672	0.328	0.153	0.48	0.477	0.253	-0.155	-0.069	-0.239	1.193	"1"
"债权人"	2	0	0	0	0	0.367	0.672	0.328	0.153	0.48	1.472	-0.356	-0.155	-0.069	-0.239	2.291	"1"
"债转"	0	0	0	1	0	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	1.117	-0.119	1.58	"4"
"停"	1	0	1	0	0	0.367	0.672	0.328	0.153	0.48	0.477	-0.356	0.522	-0.069	-0.239	1.663	"3"
"停战"	0	0	0	0	5	0.918	1.68	0.819	0.381	1.201	-0.441	-0.889	-0.389	-0.172	3.097	4.988	"5"
"停止"	3	0	1	1	0	0.918	1.68	0.819	0.381	1.201	1.336	-0.889	0.228	0.485	-0.596	3.534	"1"
"停火"	7	0	0	0	15	4.041	7.39	3.606	1.679	5.284	1.031	-3.911	-1.71	-0.758	4.832	12.242	"5"
"健康"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"偿"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"偿还"	3	1	0	0	0	0.735	1.344	0.656	0.305	0.961	1.67	-0.231	-0.311	-0.138	-0.477	2.827	"1"
"允许"	1	1	0	0	1	0.551	1.008	0.492	0.229	0.721	0.341	-0.132	-0.233	-0.103	0.251	1.06	"1"
"先期"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"克林顿"	0	0	0	0	1	0.184	0.336	0.164	0.076	0.24	-0.088	-0.178	-0.078	-0.034	0.619	0.997	"5"
"免"	1	0	0	1	1	0.551	1.008	0.492	0.229	0.721	0.341	-0.533	-0.233	0.674	0.251	2.032	"4"
"入会"	1	1	0	0	0	0.367	0.672	0.328	0.153	0.48	0.477	0.253	-0.155	-0.069	-0.239	1.193	"1"
"入渔"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"入盟"	0	1	2	0	0	0.551	1.008	0.492	0.229	0.721	-0.264	-0.132	1.144	-0.103	-0.358	2.001	"3"
"全球"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"全面"	2	2	3	1	3	2.02	3.695	1.803	0.839	2.642	-0.173	-0.641	0.578	0.235	0.289	1.916	"2"
"公开信"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"公报"	1	0	0	0	0	0.184	0.336	0.164	0.076	0.24	0.736	-0.178	-0.078	-0.034	-0.119	1.145	"1"
"公民"	0	4	0	0	0	0.735	1.344	0.656	0.305	0.961	-0.353	1.895	-0.311	-0.138	-0.477	3.174	"2"
"公民权"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"公约"	0	11	1	0	0	2.204	4.031	1.967	0.916	2.882	-1.058	4.292	-0.408	-0.414	-1.432	7.604	"2"
"共同"	2	2	1	0	2	1.286	2.351	1.147	0.534	1.681	0.423	-0.248	-0.169	-0.241	0.275	1.356	"1"
"共同体"	0	1	0	0	0	0.184	0.336	0.164	0.076	0.24	-0.088	0.474	-0.078	-0.034	-0.119	0.793	"2"
"共和国"	0	0	0	0	5	0.918	1.68	0.819	0.381	1.201	-0.441	-0.889	-0.389	-0.172	3.097	4.988	"5"
"共识"	2	1	0	0	0	0.551	1.008	0.492	0.229	0.721	1.051	-0.132	-0.233	-0.103	-0.358	1.877	"1"
"关于"	0	2	0	0	1	0.551	1.008	0.492	0.229	0.721	-0.264	0.581	-0.233	-0.103	0.251	1.432	"2"
"关系"	0	0	1	0	4	0.918	1.68	0.819	0.381	1.201	-0.441	-0.889	0.228	-0.172	1.871	3.601	"5"
"具体"	0	0	2	0	0	0.367	0.672	0.328	0.153	0.48	-0.176	-0.356	1.571	-0.069	-0.239	2.411	"3"
"内"	1	0	1	0	1	0.551	1.008	0.492	0.229	0.721	0.341	-0.533	0.381	-0.103	0.251	1.609	"2"
"内容"	1	8	1	0	0	1.837	3.359	1.639	0.763	2.402	-0.37	2.444	-0.306	-0.345	-1.193	4.658	"2"
