"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"C"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"central"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"hiphop"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"inflatingsystem"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"KSPIARI"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"S"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"tyre"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"WorldPlaza"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"www.chinaHighway.com"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"一个个"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"一些"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"一头"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"一带"	0	1	1	0.383	0.832	0.785	-0.185	0.181	0.2	0.566	"3"
"一座座"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"一条条"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"一样"	0	4	0	0.767	1.664	1.569	-0.37	1.523	-0.865	2.758	"2"
"一级"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"七"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"七日电"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"七星村"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"万崁"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"三乱"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"三峡"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"三星级"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"三角"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"上"	10	22	9	7.859	17.057	16.084	0.602	1.094	-1.82	3.516	"3"
"上乘"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"上段"	1	1	0	0.383	0.832	0.785	0.46	0.181	-0.433	1.074	"1"
"上行"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"上路"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"上车"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"下关"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"下方"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"下水道"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"下车"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"不变"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"不同"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"不堪设想"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"不明"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"不足为奇"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"不远"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"专攻"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"专用"	0	1	1	0.383	0.832	0.785	-0.185	0.181	0.2	0.566	"3"
"专门"	0	1	1	0.383	0.832	0.785	-0.185	0.181	0.2	0.566	"3"
"专项"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"业高"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"丛生"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"东"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"东华门"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"东海岸"	1	2	0	0.575	1.248	1.177	0.326	0.426	-0.649	1.401	"3"
"东线"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"东西"	1	0	2	0.575	1.248	1.177	0.326	-0.701	0.467	1.494	"2"
"东西向"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"东部"	0	1	2	0.575	1.248	1.177	-0.277	-0.204	0.467	0.948	"3"
"两旁"	0	6	0	1.15	2.496	2.354	-0.554	2.285	-1.298	4.137	"2"
"严禁"	0	3	0	0.575	1.248	1.177	-0.277	1.143	-0.649	2.069	"2"
"中尼"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"中山"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"中山高"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"中断"	1	0	1	0.383	0.832	0.785	0.46	-0.467	0.2	1.127	"2"
"中横公路"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"中短"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"中间"	0	4	0	0.767	1.664	1.569	-0.37	1.523	-0.865	2.758	"2"
"中高"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"丹东"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"为主体"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"主"	1	1	1	0.575	1.248	1.177	0.326	-0.204	-0.181	0.711	"1"
"主义"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"主干线"	2	0	1	0.575	1.248	1.177	1.017	-0.701	-0.181	1.899	"1"
"主要"	0	5	4	1.725	3.744	3.531	-0.832	0.522	0.303	1.657	"1"
"之类"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"之间"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"乘"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"乘客"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"乘搭"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"乘车"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"乡"	0	1	1	0.383	0.832	0.785	-0.185	0.181	0.2	0.566	"3"
"乡村"	0	1	2	0.575	1.248	1.177	-0.277	-0.204	0.467	0.948	"3"
"乡长路"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"乡间"	0	1	1	0.383	0.832	0.785	-0.185	0.181	0.2	0.566	"3"
"书记"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"乱"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"乱穿"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"事故"	0	1	6	1.342	2.912	2.746	-0.647	-0.858	1.771	3.276	"3"
"二成"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"二级"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"云南"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"互"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"五股"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"亚的斯亚贝巴"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"亚逸"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"亚逸拉"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"交"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"交与"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"交叉"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"交流道"	3	0	3	1.15	2.496	2.354	1.051	-1.402	0.357	2.81	"2"
"交界处"	1	2	0	0.575	1.248	1.177	0.326	0.426	-0.649	1.401	"3"
"交通"	0	7	24	5.942	12.897	12.161	-2.865	-1.659	4.764	9.288	"3"
"交通图"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"交通局"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"交通灯"	1	1	0	0.383	0.832	0.785	0.46	0.181	-0.433	1.074	"1"
"交通网"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"交通部"	1	0	6	1.342	2.912	2.746	-0.222	-1.635	1.771	3.628	"3"
"交通部门"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"京"	1	0	3	0.767	1.664	1.569	0.242	-0.934	0.768	1.944	"2"
"京哈"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"京山"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"京广"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"京沪"	5	0	1	1.15	2.496	2.354	2.885	-1.402	-0.61	4.897	"1"
"京津塘"	3	0	0	0.575	1.248	1.177	2.152	-0.701	-0.649	3.502	"1"
"人口"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"人因"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"人次"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"从实"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"从小"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"以上"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"以后"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"以西"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"以防万一"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"价位"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"企图"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"伊始"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"休园"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"优秀"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"优越"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"会合"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"会战"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"伯利恒"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"伸向"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"低矮"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"体协"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"体育场"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"何故"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"作战"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"佩戴"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"使用"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"使用权"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"使用者"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"供"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"供气"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"供水"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"供电"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"依"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"侧"	0	0	3	0.575	1.248	1.177	-0.277	-0.701	1.219	2.197	"3"
"侯马"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"便捷"	1	0	1	0.383	0.832	0.785	0.46	-0.467	0.2	1.127	"2"
"俗称"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"保养"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"信件"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"修"	0	2	2	0.767	1.664	1.569	-0.37	0.258	0.291	0.919	"1"
"修复"	1	0	2	0.575	1.248	1.177	0.326	-0.701	0.467	1.494	"2"
"修建"	0	2	3	0.958	2.08	1.961	-0.462	-0.184	0.517	1.163	"3"
"修筑"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"修缮"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"候补"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"假期"	1	1	0	0.383	0.832	0.785	0.46	0.181	-0.433	1.074	"1"
"停"	1	1	0	0.383	0.832	0.785	0.46	0.181	-0.433	1.074	"1"
"停下来"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"停车场"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"健检"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"健身"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"傍晚"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"元江"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"光辉"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"免"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"党"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"党委"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"党工委"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"党建"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"入口"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"入境"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"入金"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"入馆"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"全"	2	1	4	1.342	2.912	2.746	0.398	-0.858	0.561	1.817	"2"
"全国"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"全省"	2	0	1	0.575	1.248	1.177	1.017	-0.701	-0.181	1.899	"1"
"全程"	1	0	1	0.383	0.832	0.785	0.46	-0.467	0.2	1.127	"2"
"全部"	1	2	1	0.767	1.664	1.569	0.242	0.258	-0.311	0.811	"3"
"全长"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"八纵"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"八达"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"八达岭"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"八里"	1	0	1	0.383	0.832	0.785	0.46	-0.467	0.2	1.127	"2"
"公"	0	0	3	0.575	1.248	1.177	-0.277	-0.701	1.219	2.197	"3"
"公交车"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"公共"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"公园"	0	3	0	0.575	1.248	1.177	-0.277	1.143	-0.649	2.069	"2"
"公路"	24	1	25	9.584	20.802	19.615	5.417	-10.117	1.099	16.633	"2"
"公路网"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"公车"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"公道"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"公里"	12	0	16	5.367	11.649	10.984	2.463	-6.541	1.379	10.383	"2"
"公顷"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"六十"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"兰"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"兰宁"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"共和党"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"关系到"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"关闭"	1	3	1	0.958	2.08	1.961	0.184	0.462	-0.455	1.101	"2"
"兴建"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"兴隆路"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"其它"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"典礼"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"内"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"内地"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"内坜"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"内外"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"内幕"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"内罗毕"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"再现"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"军事区"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"农地"	1	0	0	0.192	0.416	0.392	0.717	-0.234	-0.216	1.167	"1"
"冬瓜"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"冲出"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"冲刷"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"冲毁"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"决心"	0	3	0	0.575	1.248	1.177	-0.277	1.143	-0.649	2.069	"2"
"凭证"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"出入"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"出入口"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"出发"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"出口处"	2	0	0	0.383	0.832	0.785	1.435	-0.467	-0.433	2.335	"1"
"出境"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"出海"	0	0	3	0.575	1.248	1.177	-0.277	-0.701	1.219	2.197	"3"
"出游"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"出租汽车"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"出租车"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"出道"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"分析"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"切割出"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"切实"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"划定"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"列车"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"刘秀珍"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"到处"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"到达"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"刻苦"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"前"	0	2	0	0.383	0.832	0.785	-0.185	0.762	-0.433	1.38	"2"
"前因"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"前方"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"前进"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"副标题"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"办事处"	0	4	0	0.767	1.664	1.569	-0.37	1.523	-0.865	2.758	"2"
"加大"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"加快"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"加紧"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"动工"	0	0	3	0.575	1.248	1.177	-0.277	-0.701	1.219	2.197	"3"
"劫匪"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"劳务"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"勘查"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"包含"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"化"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"化工城"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"北"	2	0	3	0.958	2.08	1.961	0.609	-1.168	0.517	2.294	"2"
"北京市"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"北京站"	0	0	2	0.383	0.832	0.785	-0.185	-0.467	0.813	1.465	"3"
"北南"	0	0	1	0.192	0.416	0.392	-0.092	-0.234	0.406	0.732	"3"
"北宁市"	0	1	0	0.192	0.416	0.392	-0.092	0.381	-0.216	0.689	"2"
"北宜"	2	0	0	0.383	0.832	0.785	1.435	-0.467	-0.433	2.335	"1"
