"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"一起"	3	1	1	0	0	0	11	1	0	2.329	1.774	2.756	2.38	0.909	1.571	2.924	0.679	1.678	0.379	-0.339	-0.673	-1.113	-0.406	-0.716	4.762	0.301	-0.767	9.456	"7"
"丁仁谊"	0	0	0	0	0	0	1	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	-0.042	0.764	-0.018	-0.045	1.147	"7"
"七百四十六"	0	0	0	0	1	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	1.272	-0.042	-0.082	-0.018	-0.045	1.713	"5"
"万"	0	0	1	0	0	3	0	0	0	0.548	0.417	0.648	0.56	0.214	0.37	0.688	0.16	0.395	-0.256	-0.191	0.295	-0.262	-0.095	2.532	-0.328	-0.071	-0.181	4.211	"6"
"万华"	0	0	0	0	1	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	1.272	-0.042	-0.082	-0.018	-0.045	1.713	"5"
"三万一千三百四十六"	0	1	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	0.982	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.399	"2"
"上升"	0	0	0	1	1	1	3	1	0	0.959	0.73	1.135	0.98	0.374	0.647	1.204	0.28	0.691	-0.448	-0.335	-0.538	0.186	0.496	0.307	0.985	0.605	-0.316	4.216	"7"
"上台"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"上市柜"	0	0	0	2	0	0	0	0	0	0.274	0.209	0.324	0.28	0.107	0.185	0.344	0.08	0.197	-0.128	-0.096	-0.154	1.708	-0.048	-0.084	-0.164	-0.035	-0.09	2.507	"4"
"上庭"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"上百"	0	0	0	0	0	0	1	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	-0.042	0.764	-0.018	-0.045	1.147	"7"
"上缴"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"上诉"	4	0	0	0	0	0	0	0	0	0.548	0.417	0.648	0.56	0.214	0.37	0.688	0.16	0.395	3.453	-0.191	-0.307	-0.262	-0.095	-0.168	-0.328	-0.071	-0.181	5.056	"1"
"上述"	0	1	1	0	0	0	1	0	0	0.411	0.313	0.486	0.42	0.16	0.277	0.516	0.12	0.296	-0.192	0.551	0.385	-0.196	-0.072	-0.126	0.364	-0.053	-0.135	2.074	"2"
"下级"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"下降"	0	0	0	0	0	1	0	3	1	0.685	0.522	0.81	0.7	0.267	0.462	0.86	0.2	0.494	-0.32	-0.239	-0.384	-0.327	-0.119	0.415	-0.41	3.222	0.392	5.828	"8"
"下面"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"不便"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"不公"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"不同"	0	0	1	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	0.79	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.178	"3"
"不幸"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"不当"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"不断"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"不正当竞争"	0	0	0	0	0	1	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	1.034	-0.082	-0.018	-0.045	1.457	"6"
"不符"	0	0	0	0	0	0	0	0	1	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	1.006	1.426	"9"
"不管"	1	0	0	0	0	0	4	0	0	0.685	0.522	0.81	0.7	0.267	0.462	0.86	0.2	0.494	0.283	-0.239	-0.384	-0.327	-0.119	-0.211	2.423	-0.089	-0.226	4.301	"7"
"不翼而飞"	0	0	1	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	0.79	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.178	"3"
"不论"	2	0	0	0	0	0	0	0	0	0.274	0.209	0.324	0.28	0.107	0.185	0.344	0.08	0.197	1.727	-0.096	-0.154	-0.131	-0.048	-0.084	-0.164	-0.035	-0.09	2.529	"1"
"不详"	0	0	0	0	0	0	1	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	-0.042	0.764	-0.018	-0.045	1.147	"7"
"专案组"	0	0	0	1	0	0	1	0	0	0.274	0.209	0.324	0.28	0.107	0.185	0.344	0.08	0.197	-0.128	-0.096	-0.154	0.584	-0.048	-0.084	0.502	-0.035	-0.09	1.721	"4"
"专门"	2	0	0	0	0	0	0	0	0	0.274	0.209	0.324	0.28	0.107	0.185	0.344	0.08	0.197	1.727	-0.096	-0.154	-0.131	-0.048	-0.084	-0.164	-0.035	-0.09	2.529	"1"
"专题"	0	0	0	1	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	0.854	-0.024	-0.042	-0.082	-0.018	-0.045	1.254	"4"
"东北虎"	0	0	1	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	0.79	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.178	"3"
"东莞市"	0	0	0	0	0	0	1	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	-0.042	0.764	-0.018	-0.045	1.147	"7"
"丢"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"两万五千一百"	0	1	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	0.982	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.399	"2"
"两千万"	1	0	0	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	0.863	-0.048	-0.077	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.264	"1"
"两百六十一万"	0	0	0	0	0	1	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	-0.077	-0.065	-0.024	1.034	-0.082	-0.018	-0.045	1.457	"6"
"严"	0	0	1	0	0	0	0	0	0	0.137	0.104	0.162	0.14	0.053	0.092	0.172	0.04	0.099	-0.064	-0.048	0.79	-0.065	-0.024	-0.042	-0.082	-0.018	-0.045	1.178	"3"
