"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"二十一日"	1	0	0	0	0.137	0.26	0.053	0.55	0.864	-0.131	-0.024	-0.347	1.366	"1"
"二十七"	0	0	0	3	0.41	0.781	0.159	1.65	-0.191	-0.393	-0.071	0.779	1.434	"4"
"二十九日"	0	0	0	2	0.273	0.521	0.106	1.1	-0.128	-0.262	-0.047	0.519	0.956	"4"
"二十五"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"二十五週年"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"二十八年"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"二十八日"	0	0	0	3	0.41	0.781	0.159	1.65	-0.191	-0.393	-0.071	0.779	1.434	"4"
"二十六日"	1	0	0	0	0.137	0.26	0.053	0.55	0.864	-0.131	-0.024	-0.347	1.366	"1"
"二日"	1	0	0	0	0.137	0.26	0.053	0.55	0.864	-0.131	-0.024	-0.347	1.366	"1"
"二时"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"二段"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"于"	0	7	0	1	1.093	2.083	0.423	4.401	-0.511	3.3	-0.189	-1.742	5.742	"2"
"云集"	1	0	0	0	0.137	0.26	0.053	0.55	0.864	-0.131	-0.024	-0.347	1.366	"1"
"五一"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"五十一年"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"五日"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"五日电"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"五时"	1	0	0	1	0.273	0.521	0.106	1.1	0.594	-0.262	-0.047	-0.157	1.06	"1"
"五楼"	0	0	0	2	0.273	0.521	0.106	1.1	-0.128	-0.262	-0.047	0.519	0.956	"4"
"亚东"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"亚松森"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"亚齐"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"交接"	0	0	0	12	1.64	3.124	0.635	6.601	-0.766	-1.572	-0.283	3.115	5.736	"4"
"交棒给"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"交流"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"亲信"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"亲到"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"亲友"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"亲民"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"人们"	0	2	0	0	0.273	0.521	0.106	1.1	-0.128	1.169	-0.047	-0.694	2.038	"2"
"人参"	0	1	0	2	0.41	0.781	0.159	1.65	-0.191	0.225	-0.071	0.24	0.727	"4"
"人士"	0	2	0	0	0.273	0.521	0.106	1.1	-0.128	1.169	-0.047	-0.694	2.038	"2"
"人海"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"人物"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"人物奖"	1	0	0	0	0.137	0.26	0.053	0.55	0.864	-0.131	-0.024	-0.347	1.366	"1"
"人行道"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"人身"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"今天"	7	2	0	26	4.784	9.113	1.851	19.253	0.713	-2.645	-0.826	1.816	6	"2"
"今年"	0	3	4	1	1.093	2.083	0.423	4.401	-0.511	0.459	3.337	-1.742	6.049	"3"
"今晚"	8	0	0	2	1.367	2.604	0.529	5.501	5.374	-1.31	-0.236	-1.563	8.483	"1"
"从中"	0	0	1	0	0.137	0.26	0.053	0.55	-0.064	-0.131	1.277	-0.347	1.819	"3"
"从未"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"从此"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"付出"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"代表"	0	0	0	3	0.41	0.781	0.159	1.65	-0.191	-0.393	-0.071	0.779	1.434	"4"
"以色列"	0	3	0	0	0.41	0.781	0.159	1.65	-0.191	1.753	-0.071	-1.041	3.056	"2"
"仪式"	0	0	0	4	0.547	1.041	0.212	2.2	-0.255	-0.524	-0.094	1.038	1.911	"4"
"仪队"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"们"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"任"	0	0	0	2	0.273	0.521	0.106	1.1	-0.128	-0.262	-0.047	0.519	0.956	"4"
"任会"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"伊安斯帕赫"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"众"	0	1	0	1	0.273	0.521	0.106	1.1	-0.128	0.344	-0.047	-0.157	0.676	"2"
"众议员"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"众院"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"优良"	2	0	0	1	0.41	0.781	0.159	1.65	1.293	-0.393	-0.071	-0.371	2.128	"1"
"会"	0	1	0	2	0.41	0.781	0.159	1.65	-0.191	0.225	-0.071	0.24	0.727	"4"
"会员"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"会员国"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"会场"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"会所"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"会长"	0	0	0	2	0.273	0.521	0.106	1.1	-0.128	-0.262	-0.047	0.519	0.956	"4"
"会馆"	0	1	0	2	0.41	0.781	0.159	1.65	-0.191	0.225	-0.071	0.24	0.727	"4"
"传媒"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"传灯"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"传达"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"传递"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"估计"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"伴随"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"佈达"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"位"	0	1	0	2	0.41	0.781	0.159	1.65	-0.191	0.225	-0.071	0.24	0.727	"4"
"体会"	0	0	1	0	0.137	0.26	0.053	0.55	-0.064	-0.131	1.277	-0.347	1.819	"3"
"体委"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"体育场"	0	2	1	0	0.41	0.781	0.159	1.65	-0.191	0.775	0.823	-1.041	2.83	"4"
"体育馆"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"佔用"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"何润东"	0	2	0	0	0.273	0.521	0.106	1.1	-0.128	1.169	-0.047	-0.694	2.038	"2"
"何鲁丽"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"佛"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"佛堂"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"佛教"	0	1	0	1	0.273	0.521	0.106	1.1	-0.128	0.344	-0.047	-0.157	0.676	"2"
"佳节"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"侨务"	0	0	0	2	0.273	0.521	0.106	1.1	-0.128	-0.262	-0.047	0.519	0.956	"4"
"侨团"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"侨委会"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"侨界"	0	0	0	1	0.137	0.26	0.053	0.55	-0.064	-0.131	-0.024	0.26	0.479	"4"
"侨社"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
"侨胞"	0	0	0	8	1.093	2.083	0.423	4.401	-0.511	-1.048	-0.189	2.077	3.825	"4"
"促使"	0	1	0	0	0.137	0.26	0.053	0.55	-0.064	0.584	-0.024	-0.347	1.019	"2"
