"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"1万亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"1亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2002年"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"208.5"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2181.5"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2220亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"23.7"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2300亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"24.9％"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2918亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"2亿"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"3.68"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"3.75"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"30"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"30％"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"30亿"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"3367万"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"34"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"35"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"35亿"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"36.3"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"424"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"430万"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"46亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"49"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"5%"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"5.4"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"50"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"50％"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"5000万"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"51亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"54％"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"55％"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"56.7"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"5亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"600多万"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"6成"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"70"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"77.5"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"78"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"80％"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"830万"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"891003"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"891007"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"891011"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"891012"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"891122"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"891130"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"891206"	1	0	1	0.752	0.312	0.935	0.214	-0.147	0.145	0.506	"1"
"891215"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"8亿多"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"9.38"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"9.61"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"9.7"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"9.94"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"9000万"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"900105"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"900108"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"900116"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"92"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"95.4"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"98.7"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"AT&amp;T"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"GuocoProperties"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"histleHotels"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"Media"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"minoritights"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"PHA"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"Resort"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"Sibneft"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"SPRING"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"V"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"爱滋"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"按"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"案件"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"奥生"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"澳门"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"八二三"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"八月"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"巴"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"巴勒斯坦人"	3	0	0	1.129	0.468	1.403	1.274	-0.221	-0.821	2.316	"1"
"百分点"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"百分之二十"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"百分之九十九"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"百分之十"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"百分之十五"	1	0	2	1.129	0.468	1.403	-0.166	-0.221	0.345	0.732	"3"
"百分之四十二"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"百分之五"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"百分之五十"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"百分之一百"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"百货商店"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"百万"	2	0	1	1.129	0.468	1.403	0.497	-0.221	-0.261	0.979	"1"
"百文"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"办法"	0	0	4	1.505	0.624	1.871	-0.82	-0.295	1.32	2.435	"3"
"办理"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"办事"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"半数"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"包商"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"薄"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"宝钢"	0	0	4	1.505	0.624	1.871	-0.82	-0.295	1.32	2.435	"3"
"保"	4	0	0	1.505	0.624	1.871	1.698	-0.295	-1.095	3.088	"1"
"保持"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"保护"	33	0	0	12.416	5.151	15.433	14.01	-2.432	-9.036	25.478	"1"
"保护法"	3	0	0	1.129	0.468	1.403	1.274	-0.221	-0.821	2.316	"1"
"保利"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"保留"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"保险"	0	0	5	1.881	0.781	2.338	-1.025	-0.369	1.65	3.044	"3"
"保障"	29	0	1	11.287	4.683	14.03	11.031	-2.211	-6.777	20.019	"1"
"保证"	3	0	1	1.505	0.624	1.871	0.816	-0.295	-0.441	1.552	"1"
"报导"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"报业"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"抱持"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"北京"	0	3	2	1.881	0.781	2.338	-1.025	1.527	-0.251	2.803	"2"
"倍"	0	0	5	1.881	0.781	2.338	-1.025	-0.369	1.65	3.044	"3"
"被"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"奔走"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"本钱"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"本身"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"比"	0	0	14	5.267	2.185	6.547	-2.87	-1.032	4.621	8.523	"3"
"比例"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"俾"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"俾使"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"避免"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"变现"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"便利"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"便有"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"表达"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"剥夺"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"播映"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不必"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"不错"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"不得"	1	0	1	0.752	0.312	0.935	0.214	-0.147	0.145	0.506	"1"
"不良"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不容"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不如"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"不懈努力"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不要"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不用"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"不致"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"不致于"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"布赫"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"部分"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"才能"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"财产权"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"财务"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"裁撤"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"彩电业"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"彩券"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"参"	0	1	1	0.752	0.312	0.935	-0.41	0.541	0.145	1.096	"2"
"残疾人"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"惨案"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"惨跌"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"策略"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"查处"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"拆迁"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"产"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"产地"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"产值"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"猖獗"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"厂"	1	0	1	0.752	0.312	0.935	0.214	-0.147	0.145	0.506	"1"
"厂方"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"厂商"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"畅通"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"超"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"超过"	0	0	4	1.505	0.624	1.871	-0.82	-0.295	1.32	2.435	"3"
"超市"	0	3	0	1.129	0.468	1.403	-0.615	2.42	-0.821	3.856	"2"
"撤出"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"沉重"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"陈朝容"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"陈情"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"陈伟"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"陈忠"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"陈总"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"成倍"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"成本"	0	0	5	1.881	0.781	2.338	-1.025	-0.369	1.65	3.044	"3"
"成分股"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"成交"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"成立"	2	1	3	2.257	0.937	2.806	-0.227	0.195	0.226	0.648	"1"
"成年人"	3	0	0	1.129	0.468	1.403	1.274	-0.221	-0.821	2.316	"1"
"承包"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"程启峰"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"程序法"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"持"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"持股"	0	1	1	0.752	0.312	0.935	-0.41	0.541	0.145	1.096	"2"
"持有"	0	1	10	4.139	1.717	5.144	-2.255	-0.329	2.5	5.084	"3"
"出版"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"出卖"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"出让"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"出入境"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"出售"	0	1	2	1.129	0.468	1.403	-0.615	0.399	0.345	1.359	"1"
"出现"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"出资"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"除此之外"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"船厂"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"创"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"创下"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"创业"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"创造"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"此次"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"从而"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"从前年"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"从中"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"促进"	4	0	0	1.505	0.624	1.871	1.698	-0.295	-1.095	3.088	"1"
"促进会"	4	0	0	1.505	0.624	1.871	1.698	-0.295	-1.095	3.088	"1"
"村里长"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"搭机"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"达"	0	0	10	3.762	1.561	4.677	-2.05	-0.737	3.301	6.088	"3"
"达到"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"打官司"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"大爱"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"大半"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"大东"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"大多数"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"大幅"	0	0	4	1.505	0.624	1.871	-0.82	-0.295	1.32	2.435	"3"
"大幅度"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"大吉"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"大唐"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"大为"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"大盈"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"大增"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"大众"	0	1	0	0.376	0.156	0.468	-0.205	0.807	-0.274	1.286	"2"
"代表台"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"代华纳"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"代价"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"带来"	2	0	1	1.129	0.468	1.403	0.497	-0.221	-0.261	0.979	"1"
"贷款"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"待"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"待遇"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"戴姆勒"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"担心"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"蛋糕"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"党魁"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"党派"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"导向"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"导致"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"盗版"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"得"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"得到"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"得多"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"的"	1	1	1	1.129	0.468	1.403	-0.166	0.399	-0.261	0.826	"2"
"登峰"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"等高"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"低"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"低于"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"抵押"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"地产"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"地铁"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"地位"	2	0	0	0.752	0.312	0.935	0.849	-0.147	-0.548	1.544	"1"
"地主"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"弟弟"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"递增"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"电缆"	0	3	0	1.129	0.468	1.403	-0.615	2.42	-0.821	3.856	"2"
"电力"	0	3	2	1.881	0.781	2.338	-1.025	1.527	-0.251	2.803	"2"
"电气"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"电信"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"电讯"	0	0	5	1.881	0.781	2.338	-1.025	-0.369	1.65	3.044	"3"
"订"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"东方"	0	2	2	1.505	0.624	1.871	-0.82	0.93	0.196	1.946	"2"
"董"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"董教总"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"董事"	0	2	0	0.752	0.312	0.935	-0.41	1.613	-0.548	2.571	"2"
"董事会"	0	0	3	1.129	0.468	1.403	-0.615	-0.221	0.99	1.826	"3"
"董事长"	0	3	2	1.881	0.781	2.338	-1.025	1.527	-0.251	2.803	"2"
"独资"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"短期"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"吨"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"敦促"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"盾"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"多"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"多哥"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"多加"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"额度"	0	0	2	0.752	0.312	0.935	-0.41	-0.147	0.66	1.217	"3"
"遏制日"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"儿童"	5	0	0	1.881	0.781	2.338	2.123	-0.369	-1.369	3.861	"1"
"二百零八"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"二季度"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"二十世纪"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
"二亿"	0	0	1	0.376	0.156	0.468	-0.205	-0.074	0.33	0.609	"3"
"发"	1	0	0	0.376	0.156	0.468	0.425	-0.074	-0.274	0.773	"1"
