"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"一举"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"一代歌"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"一口气"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"一味"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"一天天"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"一定"	1	0	1	0.728	0.229	1.043	0.225	-0.106	-0.138	0.469	"1"
"一流"	1	0	2	1.092	0.344	1.565	-0.155	-0.159	0.274	0.588	"3"
"一睹"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"三分之二"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"三通"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"上下"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"上新"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"上照"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"下"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"下降"	0	1	2	1.092	0.344	1.565	-0.589	0.514	0.274	1.377	"1"
"不亚于"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"不佳"	0	0	4	1.455	0.458	2.086	-0.786	-0.211	1.131	2.128	"3"
"不停"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"不比"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"不移"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"不致"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"不足"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"与"	2	1	4	2.547	0.802	3.651	-0.301	0.241	0.262	0.804	"1"
"专业"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"专人"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"专属"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"且"	0	1	1	0.728	0.229	1.043	-0.393	0.665	-0.138	1.196	"2"
"世界"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"世界级"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"业"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"东位"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"两三"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"两岸"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"严刑"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"个人"	6	0	1	2.547	0.802	3.651	1.952	-0.37	-1.305	3.627	"1"
"中下游"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"中华民国"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"中国通"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"中坚"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"中科院"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"丰富"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"临门一脚"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"主义"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"主权国"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"主权国家"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"举起"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"之后"	4	0	0	1.455	0.458	2.086	1.756	-0.211	-1.281	3.248	"1"
"之外"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"乏"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"九"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"九十一"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"九月"	0	3	0	1.092	0.344	1.565	-0.589	2.822	-0.96	4.371	"2"
"习"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"书面"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"予以"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"争"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"争光"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"事半功倍"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"二氧"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"互动"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"互补"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"五七"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"五星级"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"五角大厦"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"亚历山大"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"交出"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"交往"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"交税"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"交融"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"交际"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"亦"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"产品"	0	0	5	1.819	0.573	2.608	-0.982	-0.264	1.414	2.66	"3"
"产学"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"产量"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"享受"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"亲和力"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"人"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"人口"	0	0	5	1.819	0.573	2.608	-0.982	-0.264	1.414	2.66	"3"
"人员"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"人心"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"人才"	0	0	7	2.547	0.802	3.651	-1.375	-0.37	1.979	3.724	"3"
"人民"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"人生路"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"什么"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"今年"	1	3	1	1.819	0.573	2.608	-0.396	1.9	-0.791	3.087	"2"
"介于"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"从业"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"从而"	1	0	2	1.092	0.344	1.565	-0.155	-0.159	0.274	0.588	"3"
"仔细"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"他"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"他们"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"他处"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"代表性"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"以上"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"以及"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"以后"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"以往"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"以来"	1	3	0	1.455	0.458	2.086	-0.269	2.259	-1.281	3.809	"2"
"价格"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"伊拉克人"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"休养"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"优于"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"优化"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"优异"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"优质"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"会考"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"会议员"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"传承"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"传染"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"传输"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"低"	1	4	3	2.911	0.917	4.172	-0.825	2.084	-0.499	3.408	"2"
"低劣"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"低等"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"低落"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"体系"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"佔"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"何时"	4	0	0	1.455	0.458	2.086	1.756	-0.211	-1.281	3.248	"1"
"作出"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"作家"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"作战"	0	0	7	2.547	0.802	3.651	-1.375	-0.37	1.979	3.724	"3"
"佳"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"使"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"供应商"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"供水"	0	2	0	0.728	0.229	1.043	-0.393	1.882	-0.64	2.915	"2"
"依靠"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"保健"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"保卫"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"保姆"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"保持"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"保育界"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"保证"	4	0	0	1.455	0.458	2.086	1.756	-0.211	-1.281	3.248	"1"
"保障"	0	0	6	2.183	0.688	3.129	-1.179	-0.317	1.696	3.192	"3"
"信任"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"信心"	1	1	1	1.092	0.344	1.565	-0.155	0.514	-0.33	0.999	"2"
"信赖"	1	1	0	0.728	0.229	1.043	0.225	0.665	-0.64	1.53	"2"
"修复"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"修理"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"倒掉"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"债务"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"债台高筑"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"值得"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"做得到"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"停止"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"停职"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"健康"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"偿付"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"偿债"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"偿还"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"储气"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"充分"	3	0	1	1.455	0.458	2.086	0.854	-0.211	-0.551	1.616	"1"
"充电"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"先"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"光明日报"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"光纤"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"克服"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"免疫"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"免疫力"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"免除"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"入主"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"全天候"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"全部"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"全面"	0	0	5	1.819	0.573	2.608	-0.982	-0.264	1.414	2.66	"3"
"八五"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"八十六"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"公佈"	1	0	2	1.092	0.344	1.565	-0.155	-0.159	0.274	0.588	"3"
"公债"	0	2	0	0.728	0.229	1.043	-0.393	1.882	-0.64	2.915	"2"
"公务员"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"公安部"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"公正"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"公认"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"公车"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"共享"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"共同"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"共识"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"共鸣"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"关"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"关乎"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"关停"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"关税"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"关键"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"具"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"具备"	0	0	8	2.911	0.917	4.172	-1.572	-0.423	2.262	4.257	"3"
"具备网"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"具有"	0	0	8	2.911	0.917	4.172	-1.572	-0.423	2.262	4.257	"3"
"兼备"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"内在的"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"再嫁"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"再生"	1	1	1	1.092	0.344	1.565	-0.155	0.514	-0.33	0.999	"2"
"写实"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"军官"	1	0	3	1.455	0.458	2.086	-0.269	-0.211	0.462	0.942	"3"
"农业"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"农产"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"农政"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"农民"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"农药"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"冠军"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"决"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"决定"	4	0	0	1.455	0.458	2.086	1.756	-0.211	-1.281	3.248	"1"
"决心"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"决策"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"决议"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"净"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"准"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"准备期"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"准证"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"减少"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"减弱"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"减缓"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"凭"	2	0	1	1.092	0.344	1.565	0.522	-0.159	-0.33	1.011	"1"
"出"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"出众"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"出版社"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"出色"	1	0	1	0.728	0.229	1.043	0.225	-0.106	-0.138	0.469	"1"
"击"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"分数"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"分级"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"分脑"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"切勿"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"切实"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"刘炳伟"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"创"	0	3	0	1.092	0.344	1.565	-0.589	2.822	-0.96	4.371	"2"
"创下"	0	3	0	1.092	0.344	1.565	-0.589	2.822	-0.96	4.371	"2"
"创业"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"创作"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"创十"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"创意"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"创新"	0	0	4	1.455	0.458	2.086	-0.786	-0.211	1.131	2.128	"3"
"创新力"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"创造"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"创造力"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"利率"	0	8	0	2.911	0.917	4.172	-1.572	7.526	-2.561	11.659	"2"
"利益"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"到"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"到底"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"制作"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"制度"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"制程"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"制裁"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"制造"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"削弱"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"前沿"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"力量"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"办好"	1	0	1	0.728	0.229	1.043	0.225	-0.106	-0.138	0.469	"1"
"办完"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"办案"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"功绩"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"加入"	3	0	0	1.092	0.344	1.565	1.317	-0.159	-0.96	2.436	"1"
"加工"	0	2	1	1.092	0.344	1.565	-0.589	1.439	-0.33	2.358	"2"
"加强"	0	0	10	3.639	1.146	5.215	-1.965	-0.529	2.827	5.321	"3"
"加快"	1	0	1	0.728	0.229	1.043	0.225	-0.106	-0.138	0.469	"1"
"加重"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"务"	0	0	2	0.728	0.229	1.043	-0.393	-0.106	0.565	1.064	"3"
"动员"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"努力"	4	0	0	1.455	0.458	2.086	1.756	-0.211	-1.281	3.248	"1"
"劳动"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"劳动力"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
"化"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"化为"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"化解"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"北斗"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"医疗"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"医药"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"十月"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"华厦"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"华文"	0	1	1	0.728	0.229	1.043	-0.393	0.665	-0.138	1.196	"2"
"华语"	0	1	0	0.364	0.115	0.522	-0.196	0.941	-0.32	1.457	"2"
"协会"	0	0	1	0.364	0.115	0.522	-0.196	-0.053	0.283	0.532	"3"
"协力"	1	0	0	0.364	0.115	0.522	0.439	-0.053	-0.32	0.812	"1"
"协商"	2	0	0	0.728	0.229	1.043	0.878	-0.106	-0.64	1.624	"1"
"协调"	0	0	3	1.092	0.344	1.565	-0.589	-0.159	0.848	1.596	"3"
