"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"20分"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"20多"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"20日"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"21日"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"22日"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"22点"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"23日"	0	3	5	3.2	2.251	2.548	-1.775	0.397	1.133	3.305	"1"
"24日"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"25日"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"26日"	1	3	0	1.6	1.126	1.274	-0.323	1.153	-0.666	2.142	"2"
"27日"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"28日"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"29"	1	0	2	1.2	0.844	0.956	-0.188	-0.431	0.62	1.239	"3"
"29日"	0	2	1	1.2	0.844	0.956	-0.666	0.714	0.165	1.545	"2"
"2日"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"2时"	0	5	0	2	1.407	1.593	-1.109	2.753	-0.833	4.695	"2"
"2月"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"30"	0	4	4	3.2	2.251	2.548	-1.775	0.791	0.64	3.206	"1"
"30分"	2	30	1	13.202	9.287	10.511	-4.911	13.197	-4.281	22.389	"2"
"30日"	0	2	2	1.6	1.126	1.274	-0.888	0.501	0.419	1.808	"1"
"31日"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"35分"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"3时"	0	5	0	2	1.407	1.593	-1.109	2.753	-0.833	4.695	"2"
"3月"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"3楼"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"3点"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"40分"	0	3	0	1.2	0.844	0.956	-0.666	1.652	-0.5	2.818	"2"
"45分"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"4分区"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"4时"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"4月"	0	2	1	1.2	0.844	0.956	-0.666	0.714	0.165	1.545	"2"
"55分"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"5日"	1	2	0	1.2	0.844	0.956	-0.188	0.714	-0.5	1.402	"2"
"5时"	0	5	0	2	1.407	1.593	-1.109	2.753	-0.833	4.695	"2"
"5月"	0	3	4	2.8	1.97	2.23	-1.553	0.507	0.82	2.88	"1"
"62734587"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"63384755／98577725"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"6日"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"6时"	0	5	0	2	1.407	1.593	-1.109	2.753	-0.833	4.695	"2"
"6月"	0	6	2	3.2	2.251	2.548	-1.775	2.096	-0.297	4.168	"2"
"6点"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"7"	0	3	5	3.2	2.251	2.548	-1.775	0.397	1.133	3.305	"1"
"7日"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"7时"	1	25	0	10.402	7.317	8.282	-4.506	12.489	-4.33	21.325	"2"
"7月"	1	8	3	4.801	3.377	3.822	-1.708	2.207	-0.36	4.275	"2"
"7点"	0	0	3	1.2	0.844	0.956	-0.666	-0.431	1.491	2.588	"3"
"7点15"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"8"	0	5	3	3.2	2.251	2.548	-1.775	1.35	0.305	3.43	"1"
"844月"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"889"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"890103"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"891016"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"8日"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"8时"	1	26	1	11.202	7.88	8.919	-4.919	12.014	-3.515	20.448	"2"
"8月"	1	3	1	2	1.407	1.593	-0.473	0.856	-0.309	1.638	"2"
"8点"	1	1	1	1.2	0.844	0.956	-0.188	0.201	0.165	0.554	"2"
"9"	0	2	2	1.6	1.126	1.274	-0.888	0.501	0.419	1.808	"1"
"9日"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"9时"	0	19	0	7.601	5.347	6.052	-4.216	10.463	-3.164	17.843	"2"
"9月"	0	4	2	2.4	1.688	1.911	-1.331	1.247	0.208	2.786	"1"
"9点"	0	1	3	1.6	1.126	1.274	-0.888	-0.165	1.007	2.06	"3"
"9点30"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"9点档"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"alleryHotel"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"Ballroom"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"BBC"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"CO"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"depression"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"Junction"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"M"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"M18级"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"Montesinos"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"NC"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"nthonyGarotinho"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"OpenPlaza"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"PUB"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"Robertson"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"Roseland"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"SQ"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"TVBS-G"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"Vladimiro"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"一个个"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"一六一"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"一日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"一时间"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"一般"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"一起"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"七"	3	0	0	1.2	0.844	0.956	1.194	-0.431	-0.5	2.125	"1"
"七日"	3	0	0	1.2	0.844	0.956	1.194	-0.431	-0.5	2.125	"1"
"七时"	19	0	0	7.601	5.347	6.052	7.56	-2.727	-3.164	13.451	"1"
"七点"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"丈夫"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"三党"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"三十"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"三十一"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"三十一日"	6	0	0	2.4	1.688	1.911	2.387	-0.861	-0.999	4.247	"1"
"三十分"	10	0	0	4.001	2.814	3.185	3.979	-1.435	-1.666	7.08	"1"
"三十四"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"三十四分"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"三十日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"三十週年"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"三日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"上列"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"上午"	6	15	0	8.401	5.91	6.689	-0.699	4.32	-3.498	8.517	"2"
"上午七"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"上头"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"上学"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"上演"	2	0	1	1.2	0.844	0.956	0.453	-0.431	0.165	1.049	"1"
"上班"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"上空"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"上课"	0	2	2	1.6	1.126	1.274	-0.888	0.501	0.419	1.808	"1"
"下"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"下午"	4	17	1	8.801	6.191	7.008	-1.576	5.61	-2.612	9.798	"2"
"下班"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"下雨"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"不下"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"不料"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"不论"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"与会"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"世纪"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"业主"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"东京都"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"东势镇"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"东北部"	0	0	3	1.2	0.844	0.956	-0.666	-0.431	1.491	2.588	"3"
"东海岸"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"东部"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"个"	0	0	7	2.8	1.97	2.23	-1.553	-1.005	3.478	6.036	"3"
"中元节"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"中兴"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中午"	2	4	0	2.4	1.688	1.911	-0.264	1.247	-0.999	2.51	"2"
"中华民国"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中央党"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中央委员"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中山"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中山堂"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中正"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"中正机场"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"中秋节"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"中视"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"中路"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"丹戎巴葛"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"为什么"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"为止"	3	1	0	1.6	1.126	1.274	0.746	-0.165	-0.666	1.577	"1"
"主办"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"主持"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"主管官"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"主讲"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"举"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"举办"	3	0	0	1.2	0.844	0.956	1.194	-0.431	-0.5	2.125	"1"
"举国"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"举行"	29	9	1	15.602	10.975	12.423	4.849	-0.513	-5.212	10.574	"3"
"义"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"之交"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"之间"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"乌节"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"乐一乐"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"乐队"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"乘"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"九"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"九人小组"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"九日"	4	0	0	1.6	1.126	1.274	1.591	-0.574	-0.666	2.831	"1"
"九时"	10	0	1	4.401	3.096	3.504	3.134	-1.579	-1.044	5.757	"1"
"九月"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"乡亲"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"书记长"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"了"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"二二八"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十一日"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"二十七日"	3	0	1	1.6	1.126	1.274	0.746	-0.574	-0.208	1.528	"1"
"二十三日"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"二十二"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"二十二分"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十二日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十五分"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十六日"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"二十四"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十四日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二十日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"二日"	3	0	0	1.2	0.844	0.956	1.194	-0.431	-0.5	2.125	"1"
"二时"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"于"	30	7	4	16.402	11.538	13.06	4.765	-1.121	-3.042	8.928	"1"
"五十五"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"五十分"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"五峰乡"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"五日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"五时"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"五段"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"五点"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"五院"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"亚裔"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"交保"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"交给"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"交通量"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"交锋"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"人事处"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"人们"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"人流"	0	1	1	0.8	0.563	0.637	-0.444	0.315	0.271	1.03	"1"
"人潮"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"仁爱路"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"今"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"今天"	32	2	10	17.603	12.382	14.015	4.954	-4.102	-0.899	9.955	"1"
"介于"	0	1	2	1.2	0.844	0.956	-0.666	0.201	0.62	1.487	"1"
"从"	2	6	6	5.601	3.94	4.459	-1.401	0.757	0.571	2.729	"1"
"代秘书长"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"代表处"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"以前"	0	0	2	0.8	0.563	0.637	-0.444	-0.287	0.994	1.725	"3"
"以后"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"以色列士"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"伊斯坦堡"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"休息"	0	2	2	1.6	1.126	1.274	-0.888	0.501	0.419	1.808	"1"
"休馆"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"众院"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"优待"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"优频"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"会"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"会场"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"会所"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"会馆"	0	4	0	1.6	1.126	1.274	-0.888	2.203	-0.666	3.757	"2"
"传"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"传出"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"低收入"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"住处"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"住家"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"体"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"体育场"	2	0	1	1.2	0.844	0.956	0.453	-0.431	0.165	1.049	"1"
"体育馆"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"何再生"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"余"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"佛州"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"作罢"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"例假"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"侏"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"侵佔"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"信众"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"倍"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"候"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"假"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"做工"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"停止"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"停电"	1	0	2	1.2	0.844	0.956	-0.188	-0.431	0.62	1.239	"3"
"停留"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"健身"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"偶尔"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"偷车"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"傍晚"	0	2	1	1.2	0.844	0.956	-0.666	0.714	0.165	1.545	"2"
"兀兰"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"元旦"	1	0	1	0.8	0.563	0.637	0.194	-0.287	0.271	0.752	"2"
"光华"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"免费"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"入场"	0	2	0	0.8	0.563	0.637	-0.444	1.101	-0.333	1.878	"2"
"入门票"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"全"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"全数"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"八"	3	0	2	2	1.407	1.593	0.498	-0.718	0.293	1.509	"2"
"八九成"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"八大"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"八日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"八时"	7	0	1	3.2	2.251	2.548	2.069	-1.148	-0.657	3.874	"1"
"公佈"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"公园"	5	0	2	2.8	1.97	2.23	1.016	-1.005	-0.218	2.239	"1"
"公廨"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"公视"	0	0	3	1.2	0.844	0.956	-0.666	-0.431	1.491	2.588	"3"
"六"	2	0	0	0.8	0.563	0.637	0.796	-0.287	-0.333	1.416	"1"
"六日"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"六时"	6	0	1	2.8	1.97	2.23	1.725	-1.005	-0.535	3.265	"1"
"关于"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
"关闭"	0	1	0	0.4	0.281	0.319	-0.222	0.551	-0.167	0.94	"2"
"其余"	1	0	0	0.4	0.281	0.319	0.398	-0.144	-0.167	0.709	"1"
"典礼"	3	0	0	1.2	0.844	0.956	1.194	-0.431	-0.5	2.125	"1"
"兼差"	0	0	1	0.4	0.281	0.319	-0.222	-0.144	0.497	0.863	"3"
