"cluster"	"sigcol"
"1"	"饮食"
"1"	"偏差"
"1"	"吸菸"
"1"	"饮食"
"4"	"毕竟"
"4"	"每"
"4"	"个人"
"4"	"穿着"
"5"	"许多"
"7"	"经常"
"7"	"运动"
"7"	"穿着"
"7"	"紧身"
"7"	"贴身"
"5"	"国人"
"5"	"阅读"
"5"	"逐渐"
"5"	"改变"
"5"	"受检者"
"5"	"运动"
"5"	"运动量"
"2"	"吸烟"
"2"	"不良"
"2"	"生活"
"2"	"环境"
"2"	"污染"
"1"	"癌症"
"1"	"改变"
"1"	"不良"
"1"	"生活"
"1"	"保持"
"1"	"谷物"
"1"	"为主"
"1"	"传统"
"1"	"饮食"
"1"	"习惯"
"5"	"加上"
"5"	"民众"
"5"	"就医"
"5"	"观念"
"5"	"迷信"
"5"	"就医"
"1"	"饮食"
"1"	"生活"
"1"	"病情"
"1"	"时常"
"9"	"吸菸"
"1"	"改变"
"1"	"饮食"
"1"	"吃"
"1"	"鸡肉"
"1"	"喝"
"1"	"好"
"1"	"保持"
"1"	"声音"
"5"	"养"
"5"	"成"
"5"	"生"
"1"	"港人"
"1"	"生活"
"1"	"方式"
"1"	"饮食"
"1"	"吸菸"
"1"	"女性"
"5"	"成"
"5"	"相伴"
"5"	"运动"
"5"	"小朋友"
"9"	"正常"
"9"	"农历"
"9"	"春节"
"5"	"餐"
"5"	"定时"
"5"	"清早"
"5"	"出门"
"5"	"运动"
"2"	"卫生局"
"2"	"生活"
"2"	"差异"
"2"	"借口"
"2"	"卫生局长"
"9"	"适宜"
"9"	"刻苦耐劳"
"9"	"加上"
"9"	"容易"
"9"	"加油"
"9"	"刻意"
"3"	"养成"
"3"	"市民"
"3"	"垃圾分类"
"9"	"垃圾分类"
"5"	"改"
"5"	"以前"
"5"	"七"
"5"	"通告"
"5"	"张洪量"
"5"	"跑遍"
"5"	"通告"
"5"	"小朋友"
"5"	"看"
"5"	"所以"
"5"	"小朋友"
"5"	"若"
"5"	"种"
"5"	"家长"
"5"	"民众"
"5"	"改"
"5"	"观看"
"5"	"盗版"
"5"	"以及"
"5"	"盗版"
"9"	"理财"
"9"	"教育"
"9"	"理财"
"9"	"成年"
