"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"，"	16	0	58	0	46	0	0	42.216	18.649	19.83	1.613	20.144	3.03	14.518	-7.211	-8.802	15.155	-0.705	7.829	-1.333	-6.72	47.755	"3"
"："	18	0	2	3	13	0	4	14.072	6.216	6.61	0.538	6.715	1.01	4.839	0.89	-2.934	-1.541	1.781	1.95	-0.444	-0.338	9.878	"2"
"."	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"【"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"】"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"／"	0	0	0	0	0	0	2	0.704	0.311	0.33	0.027	0.336	0.05	0.242	-0.377	-0.147	-0.157	-0.012	-0.16	-0.022	1.835	2.71	"7"
"＞"	0	0	0	0	0	0	2	0.704	0.311	0.33	0.027	0.336	0.05	0.242	-0.377	-0.147	-0.157	-0.012	-0.16	-0.022	1.835	2.71	"7"
"□"	0	0	0	0	1	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	0.775	-0.011	-0.056	1.187	"5"
"0.1"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"0.68"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"1.56"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"1.6"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"10来"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"11"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"110"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"12"	3	1	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	0.892	0.309	-0.314	-0.024	-0.319	-0.044	-0.224	2.126	"1"
"13"	3	1	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	0.892	0.309	-0.314	-0.024	-0.319	-0.044	-0.224	2.126	"1"
"133"	0	0	0	0	0	1	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	1.598	-0.056	2.079	"6"
"14"	3	0	0	0	0	0	2	1.759	0.777	0.826	0.067	0.839	0.126	0.605	0.623	-0.367	-0.392	-0.029	-0.399	-0.056	0.943	2.809	"7"
"15"	12	1	0	0	0	1	1	5.277	2.331	2.479	0.202	2.518	0.379	1.815	3.296	-0.525	-1.177	-0.088	-1.197	0.497	-0.354	7.134	"1"
"150"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"16"	8	0	0	0	0	0	0	2.814	1.243	1.322	0.108	1.343	0.202	0.968	3.63	-0.587	-0.628	-0.047	-0.638	-0.089	-0.448	6.067	"1"
"17"	8	1	1	0	0	0	0	3.518	1.554	1.652	0.134	1.679	0.252	1.21	2.301	-0.28	-0.31	-0.059	-0.798	-0.111	-0.56	4.419	"1"
"1724"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"18"	4	0	1	0	0	0	1	2.111	0.932	0.991	0.081	1.007	0.151	0.726	0.923	-0.44	0.179	-0.035	-0.479	-0.067	0.269	2.392	"1"
"18.5"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"19"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"1981年"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"1982"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"1990年"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"1990年代"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"20"	4	3	0	0	1	0	2	3.518	1.554	1.652	0.134	1.679	0.252	1.21	0.309	0.712	-0.784	-0.059	-0.318	-0.111	0.461	2.754	"3"
"20多"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"21"	1	3	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	-0.252	1.877	-0.314	-0.024	-0.319	-0.044	-0.224	3.054	"2"
"22"	2	0	0	0	0	0	0	0.704	0.311	0.33	0.027	0.336	0.05	0.242	0.907	-0.147	-0.157	-0.012	-0.16	-0.022	-0.112	1.517	"1"
"22.03"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"23"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"24"	3	1	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	0.892	0.309	-0.314	-0.024	-0.319	-0.044	-0.224	2.126	"1"
"24.4"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"25"	6	0	0	0	0	0	1	2.463	1.088	1.157	0.094	1.175	0.177	0.847	2.033	-0.513	-0.549	-0.041	-0.559	-0.078	0.226	3.999	"1"
"25.7"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"25亿"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"26"	4	0	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	1.815	-0.293	-0.314	-0.024	-0.319	-0.044	-0.224	3.033	"1"
"265"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"27"	1	3	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	-0.252	1.877	-0.314	-0.024	-0.319	-0.044	-0.224	3.054	"2"
"28"	2	1	0	0	0	0	0	1.055	0.466	0.496	0.04	0.504	0.076	0.363	0.546	0.401	-0.235	-0.018	-0.239	-0.033	-0.168	1.64	"1"
"28日电"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"29"	2	1	0	0	0	0	0	1.055	0.466	0.496	0.04	0.504	0.076	0.363	0.546	0.401	-0.235	-0.018	-0.239	-0.033	-0.168	1.64	"1"
"30"	6	1	0	0	0	0	3	3.518	1.554	1.652	0.134	1.679	0.252	1.21	1.013	-0.28	-0.784	-0.059	-0.798	-0.111	0.956	4.001	"1"
"300"	2	0	0	0	0	0	0	0.704	0.311	0.33	0.027	0.336	0.05	0.242	0.907	-0.147	-0.157	-0.012	-0.16	-0.022	-0.112	1.517	"1"
"33"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"34"	2	0	0	0	0	0	0	0.704	0.311	0.33	0.027	0.336	0.05	0.242	0.907	-0.147	-0.157	-0.012	-0.16	-0.022	-0.112	1.517	"1"
"35"	7	2	0	0	0	0	0	3.166	1.399	1.487	0.121	1.511	0.227	1.089	1.938	0.378	-0.706	-0.053	-0.718	-0.1	-0.504	4.397	"1"
"350万"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"36"	0	1	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	0.809	-0.078	-0.006	-0.08	-0.011	-0.056	1.228	"2"
"37万4000"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"38"	1	0	0	0	0	0	1	0.704	0.311	0.33	0.027	0.336	0.05	0.242	0.237	-0.147	-0.157	-0.012	-0.16	-0.022	0.643	1.378	"7"
"39"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"40"	10	1	0	0	0	0	2	4.573	2.02	2.148	0.175	2.182	0.328	1.573	2.58	-0.423	-1.02	-0.076	-1.038	-0.144	0.32	5.601	"1"
"40.1"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"40万"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"40亿"	0	0	0	0	0	0	1	0.352	0.155	0.165	0.013	0.168	0.025	0.121	-0.188	-0.073	-0.078	-0.006	-0.08	-0.011	0.917	1.353	"7"
"41"	1	1	0	0	0	0	0	0.704	0.311	0.33	0.027	0.336	0.05	0.242	0.237	0.543	-0.157	-0.012	-0.16	-0.022	-0.112	1.243	"2"
"42"	2	2	0	0	0	0	0	1.407	0.622	0.661	0.054	0.671	0.101	0.484	0.356	0.933	-0.314	-0.024	-0.319	-0.044	-0.224	2.214	"2"
"43"	1	0	0	0	0	0	0	0.352	0.155	0.165	0.013	0.168	0.025	0.121	0.454	-0.073	-0.078	-0.006	-0.08	-0.011	-0.056	0.758	"1"
"45"	6	1	0	0	0	0	0	2.463	1.088	1.157	0.094	1.175	0.177	0.847	2.033	-0.154	-0.549	-0.041	-0.559	-0.078	-0.392	3.806	"1"
