"Coll_Word"	"1"	"2"	"3"	"4"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"SumAbsDev"	"LargestDev"
"＊"	2	0	0	0	0.296	0.855	0.305	0.544	1.659	-0.485	-0.144	-0.276	2.564	"1"
"114万"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"11亿多"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"127.8"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"131"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"150多"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"1994年"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"1998年"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"1亿"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"255"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"31万"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"36"	0	2	0	0	0.296	0.855	0.305	0.544	-0.139	0.738	-0.144	-0.276	1.297	"2"
"37"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"37.3％"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"39"	0	3	0	0	0.444	1.283	0.458	0.815	-0.209	1.107	-0.216	-0.413	1.945	"2"
"3年制"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"512"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"5大"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"76"	3	0	0	0	0.444	1.283	0.458	0.815	2.489	-0.727	-0.216	-0.413	3.845	"1"
"80亿"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"diploma"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"Estetica"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"IT"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"IVT"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"LinusTorvalds"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"LPGA"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"N"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"NBA"	5	0	0	0	0.74	2.138	0.763	1.359	4.149	-1.212	-0.359	-0.689	6.409	"1"
"PGA"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"TrailBlazers"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"一些"	0	4	3	0	1.036	2.993	1.068	1.903	-0.487	0.462	1.114	-0.964	3.027	"3"
"一年"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"一般"	0	1	0	1	0.296	0.855	0.305	0.544	-0.139	0.172	-0.144	0.328	0.783	"4"
"万一"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"上市公司"	0	2	0	0	0.296	0.855	0.305	0.544	-0.139	0.738	-0.144	-0.276	1.297	"2"
"上班族"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"下场"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"不仅仅"	0	1	1	0	0.296	0.855	0.305	0.544	-0.139	0.172	0.55	-0.276	1.137	"3"
"不单单"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"不同"	0	4	0	0	0.592	1.711	0.61	1.087	-0.278	1.476	-0.287	-0.551	2.592	"2"
"不拘"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"不足"	0	0	1	1	0.296	0.855	0.305	0.544	-0.139	-0.485	0.55	0.328	1.502	"3"
"不远"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"专"	1	0	0	1	0.296	0.855	0.305	0.544	0.562	-0.485	-0.144	0.328	1.519	"1"
"专业"	0	1	0	19	2.96	8.553	3.05	5.437	-1.391	-3.644	-1.437	9.577	16.049	"4"
"专业人"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"专门"	0	0	0	2	0.296	0.855	0.305	0.544	-0.139	-0.485	-0.144	1.131	1.899	"4"
"专门性"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"且"	0	1	1	0	0.296	0.855	0.305	0.544	-0.139	0.172	0.55	-0.276	1.137	"3"
"世界"	4	0	0	0	0.592	1.711	0.61	1.087	3.319	-0.969	-0.287	-0.551	5.126	"1"
"业"	0	4	0	1	0.74	2.138	0.763	1.359	-0.348	0.959	-0.359	-0.231	1.897	"2"
"业余"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"丝毫"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"严冬"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"严重"	0	3	0	0	0.444	1.283	0.458	0.815	-0.209	1.107	-0.216	-0.413	1.945	"2"
"丧失"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"个"	0	42	3	0	6.661	19.244	6.863	12.232	-3.13	12.047	-1.141	-6.2	22.518	"2"
"个别"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"中介"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"中农"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"中医"	0	0	1	1	0.296	0.855	0.305	0.544	-0.139	-0.485	0.55	0.328	1.502	"3"
"中外"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"中小企业"	0	3	1	0	0.592	1.711	0.61	1.087	-0.278	0.673	0.315	-0.551	1.817	"2"
"中小型"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"中文"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"中药"	0	0	1	2	0.444	1.283	0.458	0.815	-0.209	-0.727	0.407	0.741	2.084	"4"
"中药材"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"中西医"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"中高龄"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"丰富"	0	0	0	2	0.296	0.855	0.305	0.544	-0.139	-0.485	-0.144	1.131	1.899	"4"
"为主"	0	1	0	1	0.296	0.855	0.305	0.544	-0.139	0.172	-0.144	0.328	0.783	"4"
"为主体"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"主管"	0	3	0	0	0.444	1.283	0.458	0.815	-0.209	1.107	-0.216	-0.413	1.945	"2"
"主要"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"义务"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"乌鸦"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"乐于"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"乐观"	0	1	1	0	0.296	0.855	0.305	0.544	-0.139	0.172	0.55	-0.276	1.137	"3"
"乒"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"乒乓"	2	0	0	0	0.296	0.855	0.305	0.544	1.659	-0.485	-0.144	-0.276	2.564	"1"
"乒乓球"	2	0	0	0	0.296	0.855	0.305	0.544	1.659	-0.485	-0.144	-0.276	2.564	"1"
"乒乓球赛"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"乒联"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"书"	0	0	1	2	0.444	1.283	0.458	0.815	-0.209	-0.727	0.407	0.741	2.084	"4"
"买家"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"争取年"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"争霸"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"争霸赛"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"事业性"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"事先"	0	0	1	1	0.296	0.855	0.305	0.544	-0.139	-0.485	0.55	0.328	1.502	"3"
"二百多"	0	0	1	0	0.148	0.428	0.153	0.272	-0.07	-0.242	0.817	-0.138	1.267	"3"
"互访"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"五百万"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"井浚泓"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"交流"	0	0	0	5	0.74	2.138	0.763	1.359	-0.348	-1.212	-0.359	2.828	4.747	"4"
"交通"	0	6	0	0	0.888	2.566	0.915	1.631	-0.417	2.214	-0.431	-0.827	3.889	"2"
"产业"	0	5	0	0	0.74	2.138	0.763	1.359	-0.348	1.845	-0.359	-0.689	3.241	"2"
"产值"	0	3	0	0	0.444	1.283	0.458	0.815	-0.209	1.107	-0.216	-0.413	1.945	"2"
"产品"	0	7	0	0	1.036	2.993	1.068	1.903	-0.487	2.582	-0.503	-0.964	4.536	"2"
"人事部"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
"人员"	0	3	0	17	2.96	8.553	3.05	5.437	-1.391	-2.07	-1.437	6.946	11.844	"4"
"人士"	0	4	0	18	3.256	9.408	3.355	5.98	-1.53	-1.844	-1.581	6.835	11.79	"4"
"人才"	0	0	0	5	0.74	2.138	0.763	1.359	-0.348	-1.212	-0.359	2.828	4.747	"4"
"人队"	2	0	0	0	0.296	0.855	0.305	0.544	1.659	-0.485	-0.144	-0.276	2.564	"1"
"今后"	0	2	0	0	0.296	0.855	0.305	0.544	-0.139	0.738	-0.144	-0.276	1.297	"2"
"今晚"	1	0	0	0	0.148	0.428	0.153	0.272	0.83	-0.242	-0.072	-0.138	1.282	"1"
"介绍"	1	8	0	1	1.48	4.276	1.525	2.718	-0.258	1.712	-0.719	-0.703	3.392	"2"
"从业"	0	2	0	0	0.296	0.855	0.305	0.544	-0.139	0.738	-0.144	-0.276	1.297	"2"
"从事"	0	10	0	3	1.924	5.559	1.983	3.534	-0.904	1.87	-0.934	-0.291	3.999	"2"
"代工"	0	1	1	0	0.296	0.855	0.305	0.544	-0.139	0.172	0.55	-0.276	1.137	"3"
"以及"	0	4	0	0	0.592	1.711	0.61	1.087	-0.278	1.476	-0.287	-0.551	2.592	"2"
"以期"	0	1	0	0	0.148	0.428	0.153	0.272	-0.07	0.369	-0.072	-0.138	0.649	"2"
"仲裁"	0	0	0	1	0.148	0.428	0.153	0.272	-0.07	-0.242	-0.072	0.566	0.95	"4"
