"","tokenlabel","cluster"
"协议/Na/CNA_CMN_20001020_wpr/95847","协议/Na/CNA_CMN_20001020_wpr/95847",1
"协议/Na/XIN_CMN_20001114_wpr/35700","协议/Na/XIN_CMN_20001114_wpr/35700",1
"协议/Na/XIN_CMN_20030501_wpr/18799","协议/Na/XIN_CMN_20030501_wpr/18799",1
"协议/Na/XIN_CMN_20030617_wpr/44801","协议/Na/XIN_CMN_20030617_wpr/44801",1
"协议/Na/XIN_CMN_20030913_wpr/38172","协议/Na/XIN_CMN_20030913_wpr/38172",1
"协议/Na/XIN_CMN_20030422_wpr/61465","协议/Na/XIN_CMN_20030422_wpr/61465",1
"协议/Na/CNA_CMN_20001126_wpr/22675","协议/Na/CNA_CMN_20001126_wpr/22675",1
"协议/Na/CNA_CMN_20001114_wpr/42226","协议/Na/CNA_CMN_20001114_wpr/42226",1
"协议/Na/XIN_CMN_20001102_wpr/60414","协议/Na/XIN_CMN_20001102_wpr/60414",1
"协议/Na/XIN_CMN_20030522_wpr/60996","协议/Na/XIN_CMN_20030522_wpr/60996",1
"协议/Na/XIN_CMN_20030530_wpr/69692","协议/Na/XIN_CMN_20030530_wpr/69692",1
"协议/Na/CNA_CMN_20010112_wpr/73135","协议/Na/CNA_CMN_20010112_wpr/73135",1
"协议/Na/XIN_CMN_20010122_wpr/40040","协议/Na/XIN_CMN_20010122_wpr/40040",1
"协议/Na/CNA_CMN_20001018_wpr/1837","协议/Na/CNA_CMN_20001018_wpr/1837",1
"协议/Na/XIN_CMN_20030828_wpr/21597","协议/Na/XIN_CMN_20030828_wpr/21597",1
"协定/Na/CNA_CMN_20010121_wpr/18050","协定/Na/CNA_CMN_20010121_wpr/18050",1
"协议/Na/XIN_CMN_20001201_wpr/60037","协议/Na/XIN_CMN_20001201_wpr/60037",1
"协议/Na/XIN_CMN_20010129_wpr/7269","协议/Na/XIN_CMN_20010129_wpr/7269",1
"协议/Na/XIN_CMN_20030702_wpr/45769","协议/Na/XIN_CMN_20030702_wpr/45769",1
"协议/Na/XIN_CMN_20030622_wpr/40645","协议/Na/XIN_CMN_20030622_wpr/40645",1
"协议/Na/XIN_CMN_20030811_wpr/24444","协议/Na/XIN_CMN_20030811_wpr/24444",1
"协议/Na/XIN_CMN_20001212_wpr/809","协议/Na/XIN_CMN_20001212_wpr/809",1
