"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"不外乎"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"不应该"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"不用"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"不管"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"不要"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"不论"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"专责"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"世界贸易组织"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"东北亚"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"两三"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"两千三百万"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"两国"	0	0	4	0.789	2.15	1.061	-0.382	-1.339	2.306	4.027	"3"
"两岸"	0	0	13	2.565	6.987	3.448	-1.241	-4.353	7.493	13.087	"3"
"两成"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"严格"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"中共党"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"中印"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中国史"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中国股"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"中广"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中度"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"中文网"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中断"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"中日"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"中美关系"	0	0	2	0.395	1.075	0.53	-0.191	-0.67	1.153	2.014	"3"
"中越"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"中非"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"丰收"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"为了"	0	3	0	0.592	1.612	0.796	-0.286	0.809	-0.402	1.497	"2"
"为鑑"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"主机"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"主机板"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"义大利"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"之至"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"乐观"	1	1	0	0.395	1.075	0.53	0.449	-0.148	-0.268	0.865	"1"
"九十年代"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"也许"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"乳腺癌"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"乳酸菌"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"争斗"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"二00一年"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"二十"	1	1	0	0.395	1.075	0.53	0.449	-0.148	-0.268	0.865	"1"
"二十一楼"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"二十三日"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"互利"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"互动"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"互派"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"五"	9	0	3	2.368	6.45	3.183	4.255	-4.018	-0.221	8.494	"1"
"五二○"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"五年"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"产业"	1	5	1	1.381	3.762	1.857	-0.233	0.534	-0.39	1.157	"2"
"人生"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"什么"	0	4	0	0.789	2.15	1.061	-0.382	1.079	-0.535	1.996	"2"
"仍"	1	3	6	1.973	5.375	2.652	-0.416	-0.931	1.579	2.926	"3"
"从"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"从事"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"以便"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"伊拉克人"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"会"	6	33	10	9.668	26.336	12.996	-0.904	1.426	-0.673	3.003	"2"
"估计"	4	3	0	1.381	3.762	1.857	1.497	-0.378	-0.937	2.812	"1"
"体总"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"何"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"佛雕"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"作为"	0	3	1	0.789	2.15	1.061	-0.382	0.431	-0.147	0.96	"2"
"你"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"供气"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"依靠"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"保证"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"信心"	1	5	1	1.381	3.762	1.857	-0.233	0.534	-0.39	1.157	"2"
"信息产业"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"俾便"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"做"	0	5	0	0.987	2.687	1.326	-0.477	1.348	-0.669	2.494	"2"
"做为"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"催化"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"充满"	0	4	0	0.789	2.15	1.061	-0.382	1.079	-0.535	1.996	"2"
"光明"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"光电"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"党纲"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"入侵"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"全方位"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"全球化"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"全球市"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"全省"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"公司法"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"公投"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"六亿"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"共同"	1	5	0	1.184	3.225	1.591	-0.179	0.828	-0.803	1.81	"2"
"共商"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"关切"	0	3	0	0.592	1.612	0.796	-0.286	0.809	-0.402	1.497	"2"
"关心"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"关爱"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"关系"	1	5	17	4.538	12.362	6.1	-1.372	-2.745	5.543	9.66	"3"
"兴建"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"兴旺"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"兴趣"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"兵力"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"养工处"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"兼顾"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"内"	22	3	0	4.933	13.437	6.631	12.418	-4.765	-3.346	20.529	"1"
"内在"	1	1	0	0.395	1.075	0.53	0.449	-0.148	-0.268	0.865	"1"
"再"	0	9	1	1.973	5.375	2.652	-0.954	1.714	-0.675	3.343	"2"
"写入"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"军力"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"军功"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"农药"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"决定"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"况且"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"凝"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"几"	21	2	0	4.538	12.362	6.1	12.58	-5.134	-3.079	20.793	"1"
"几年"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"凭借"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"出生"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"出路"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"分体"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"分工"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"分批"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"分期"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"分析"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"划"	0	0	2	0.395	1.075	0.53	-0.191	-0.67	1.153	2.014	"3"
"创"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"创业板"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"创造"	0	1	1	0.395	1.075	0.53	-0.191	-0.148	0.337	0.676	"3"
"初"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"删减"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"利基"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"别人"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"到"	3	6	0	1.776	4.837	2.387	0.594	0.478	-1.205	2.277	"3"
"制定"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"刺"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"前景"	1	1	0	0.395	1.075	0.53	0.449	-0.148	-0.268	0.865	"1"
"前途"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"加入"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"加大"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"加强"	0	0	5	0.987	2.687	1.326	-0.477	-1.674	2.882	5.033	"3"
"加盟"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"务必"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"动物园"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"努力"	1	3	3	1.381	3.762	1.857	-0.233	-0.378	0.559	1.17	"3"
"势将"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"北城"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"十"	3	0	2	0.987	2.687	1.326	1.253	-1.674	0.399	3.326	"2"
"十一时"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"十一月"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"十六亿"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"十几"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"十年"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"升势"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"半"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"南大"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"南宁市"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"南方"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"卜"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"占有"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"卢"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"厂商"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"友好"	0	2	1	0.592	1.612	0.796	-0.286	0.255	0.219	0.76	"1"
"双方"	0	2	1	0.592	1.612	0.796	-0.286	0.255	0.219	0.76	"1"
"双轨制"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"反而"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"发"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"发展"	9	7	34	9.865	26.873	13.261	-0.335	-8.225	8.969	17.529	"3"
"发展成"	0	1	1	0.395	1.075	0.53	-0.191	-0.148	0.337	0.676	"3"
"发誓"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"发达"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"发酵"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"取代"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"受访者"	2	0	0	0.395	1.075	0.53	1.41	-0.67	-0.268	2.348	"1"
"变迁"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"可"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"可望"	0	3	0	0.592	1.612	0.796	-0.286	0.809	-0.402	1.497	"2"
"可能"	5	15	1	4.143	11.287	5.57	0.396	1.107	-1.877	3.38	"3"
"可能性"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"台湾"	1	13	6	3.946	10.749	5.305	-1.137	0.663	0.352	2.152	"1"
"台湾史"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"台电"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"台风"	0	1	3	0.789	2.15	1.061	-0.382	-0.588	1.223	2.193	"3"
"史为鉴"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"合作"	0	0	8	1.578	4.3	2.122	-0.764	-2.679	4.611	8.054	"3"
"合併"	0	1	1	0.395	1.075	0.53	-0.191	-0.148	0.337	0.676	"3"
"同意"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"同样"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"同盟"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"后代"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"否"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"否则"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"听到"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"周"	4	0	1	0.987	2.687	1.326	2.195	-1.674	-0.221	4.09	"1"
"周延"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"和蔼可亲"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"和谈"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"唱歌"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"商战"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"商机"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"商贸"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"喀布尔"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"回扣"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"因应"	0	5	0	0.987	2.687	1.326	-0.477	1.348	-0.669	2.494	"2"
"团队"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"园外"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"固定化"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"国庆节"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"地下街"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"址"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"坦桑尼亚"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"培养"	1	1	1	0.592	1.612	0.796	0.316	-0.353	0.219	0.888	"2"
"基于"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"堆栈"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"境遇"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"增设"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"处理"	1	1	0	0.395	1.075	0.53	0.449	-0.148	-0.268	0.865	"1"
"复制"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"复制人"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"大好书"	0	0	2	0.395	1.075	0.53	-0.191	-0.67	1.153	2.014	"3"
"大计"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"大陆"	4	8	2	2.762	7.525	3.713	0.534	0.294	-0.621	1.449	"3"
"天"	10	3	1	2.762	7.525	3.713	4.391	-1.836	-1.092	7.319	"1"
"太空"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"失业率"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"奖学"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"奠定"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"她们"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"好好"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"如"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"如何"	1	12	0	2.565	6.987	3.448	-0.618	2.42	-1.74	4.778	"2"
"如果"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"如此"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"姚润丰"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"威盛"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"威胁"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"媳妇"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"子孙"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"字"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"孙子"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"孢子"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"季节"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"学习"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"学年"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"学生"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"安养"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"定为"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"定型"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"定期"	1	0	2	0.592	1.612	0.796	0.316	-1.005	0.76	2.081	"2"
"定调"	1	0	0	0.197	0.537	0.265	0.705	-0.335	-0.134	1.174	"1"
"宜"	0	2	0	0.395	1.075	0.53	-0.191	0.539	-0.268	0.998	"2"
"家园"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"容易"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"宿舍"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"寄予"	0	0	1	0.197	0.537	0.265	-0.095	-0.335	0.576	1.006	"3"
"对于"	0	4	4	1.578	4.3	2.122	-0.764	-0.258	0.867	1.889	"3"
"对开"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"对照"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"对话"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"封包"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
"将"	31	22	70	24.268	66.108	32.623	1.087	-15.605	11.931	28.623	"2"
"将军号"	0	1	0	0.197	0.537	0.265	-0.095	0.27	-0.134	0.499	"2"
