"","tokenlabel","cluster"
"才华/Na/ZBN_CMN_20001126_wpr/9373","才华/Na/ZBN_CMN_20001126_wpr/9373",1
"才华/Na/CNA_CMN_20010111_wpr/100194","才华/Na/CNA_CMN_20010111_wpr/100194",1
"才华/Na/ZBN_CMN_20001113_wpr/29808","才华/Na/ZBN_CMN_20001113_wpr/29808",1
"才华/Na/ZBN_CMN_20030720_wpr/50180","才华/Na/ZBN_CMN_20030720_wpr/50180",1
"才华/Na/ZBN_CMN_20030426_wpr/72051","才华/Na/ZBN_CMN_20030426_wpr/72051",1
"才华/Na/ZBN_CMN_20030505_wpr/64954","才华/Na/ZBN_CMN_20030505_wpr/64954",1
"才华/Na/ZBN_CMN_20030403_wpr/58308","才华/Na/ZBN_CMN_20030403_wpr/58308",1
"才华/Na/XIN_CMN_20030419_wpr/22839","才华/Na/XIN_CMN_20030419_wpr/22839",1
"才华/Na/ZBN_CMN_20001206_wpr/36115","才华/Na/ZBN_CMN_20001206_wpr/36115",1
"才华/Na/ZBN_CMN_20030807_wpr/80607","才华/Na/ZBN_CMN_20030807_wpr/80607",1
"才华/Na/ZBN_CMN_20030905_wpr/5615","才华/Na/ZBN_CMN_20030905_wpr/5615",1
"才华/Na/ZBN_CMN_20001218_wpr/22929","才华/Na/ZBN_CMN_20001218_wpr/22929",1
"才华/Na/ZBN_CMN_20030911_wpr/6627","才华/Na/ZBN_CMN_20030911_wpr/6627",1
"才华/Na/XIN_CMN_20030419_wpr/22419","才华/Na/XIN_CMN_20030419_wpr/22419",1
"才华/Na/ZBN_CMN_20030516_wpr/19301","才华/Na/ZBN_CMN_20030516_wpr/19301",1
"才华/Na/CNA_CMN_20010116_wpr/103358","才华/Na/CNA_CMN_20010116_wpr/103358",1
"才华/Na/ZBN_CMN_20030526_wpr/23039","才华/Na/ZBN_CMN_20030526_wpr/23039",1
"才华/Na/ZBN_CMN_20001014_wpr/28889","才华/Na/ZBN_CMN_20001014_wpr/28889",1
"才华/Na/ZBN_CMN_20030917_wpr/60426","才华/Na/ZBN_CMN_20030917_wpr/60426",1
"才华/Na/XIN_CMN_20001224_wpr/5594","才华/Na/XIN_CMN_20001224_wpr/5594",1
"才华/Na/XIN_CMN_20030401_wpr/16813","才华/Na/XIN_CMN_20030401_wpr/16813",1
"才华/Na/ZBN_CMN_20030516_wpr/13675","才华/Na/ZBN_CMN_20030516_wpr/13675",2
"才华/Na/ZBN_CMN_20030630_wpr/71886","才华/Na/ZBN_CMN_20030630_wpr/71886",2
"才华/Na/ZBN_CMN_20030902_wpr/12850","才华/Na/ZBN_CMN_20030902_wpr/12850",2
"才华/Na/ZBN_CMN_20001105_wpr/21209","才华/Na/ZBN_CMN_20001105_wpr/21209",2
"才华/Na/ZBN_CMN_20030630_wpr/71896","才华/Na/ZBN_CMN_20030630_wpr/71896",2
"才华/Na/ZBN_CMN_20030704_wpr/36267","才华/Na/ZBN_CMN_20030704_wpr/36267",2
"才华/Na/ZBN_CMN_20030902_wpr/12818","才华/Na/ZBN_CMN_20030902_wpr/12818",2
