"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"亚运"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"产品"	0	4	3	2.62	2.191	2.189	-1.425	0.843	0.418	2.686	"1"
"人口"	0	3	1	1.497	1.252	1.251	-0.815	1.027	-0.201	2.043	"2"
"人性化"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"人权"	2	2	0	1.497	1.252	1.251	0.319	0.43	-0.651	1.4	"3"
"人道"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"介绍所"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"从严"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"他项"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"代表"	0	7	0	2.62	2.191	2.189	-1.425	3.531	-1.14	6.096	"2"
"代谢"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"以"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"以下"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"以便"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"以及"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"以防"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"任令"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"任用"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"企业"	0	0	4	1.497	1.252	1.251	-0.815	-0.652	2.02	3.487	"3"
"伊斯兰"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"优于"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"优先"	0	3	0	1.123	0.939	0.938	-0.611	1.513	-0.488	2.612	"2"
"优厚"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"优良"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"优质"	0	4	0	1.497	1.252	1.251	-0.815	2.018	-0.651	3.484	"2"
"会勘"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"会计"	0	0	4	1.497	1.252	1.251	-0.815	-0.652	2.02	3.487	"3"
"伦理"	1	0	2	1.123	0.939	0.938	-0.165	-0.489	0.634	1.288	"3"
"低"	0	5	0	1.872	1.565	1.563	-1.018	2.522	-0.814	4.354	"2"
"低于"	0	1	1	0.749	0.626	0.625	-0.407	0.277	0.278	0.962	"1"
"低调"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"住宅"	0	2	1	1.123	0.939	0.938	-0.611	0.633	0.171	1.415	"2"
"体制"	1	0	1	0.749	0.626	0.625	0.216	-0.326	0.278	0.82	"2"
"体现"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"体系"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"体部"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"作业"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"作为"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"例如"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"供需"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"依"	1	0	7	2.995	2.504	2.501	-0.867	-1.305	2.77	4.942	"3"
"依据"	1	3	1	1.872	1.565	1.563	-0.417	0.743	-0.299	1.459	"2"
"依法"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"侦查"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"侵略"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"便于"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"便捷"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"促进"	1	0	1	0.749	0.626	0.625	0.216	-0.326	0.278	0.82	"2"
"俄美"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"保密"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"保险业"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"保障"	0	1	2	1.123	0.939	0.938	-0.611	0.17	0.634	1.415	"3"
"信徒"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"信贷"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"修建"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"修改"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"修正"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"修订"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"假以时日"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"做为"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"做到"	0	1	1	0.749	0.626	0.625	-0.407	0.277	0.278	0.962	"1"
"做好"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"停放者"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"停止"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"停车塔"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"健全"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"傅全"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"允许"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"充分"	3	0	1	1.497	1.252	1.251	0.821	-0.652	-0.201	1.674	"1"
"党派"	1	1	0	0.749	0.626	0.625	0.216	0.277	-0.326	0.819	"3"
"入选"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"全人类"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"全球性"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"全面"	2	0	1	1.123	0.939	0.938	0.501	-0.489	0.171	1.161	"1"
"八十五年"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"公安"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"公平"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"公开"	1	0	6	2.62	2.191	2.189	-0.711	-1.141	2.32	4.172	"3"
"公报"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"公教"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"公正"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"公然"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"公用"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"公示"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"公认"	3	0	0	1.123	0.939	0.938	1.28	-0.489	-0.488	2.257	"1"
"公路"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"六十一点八五"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"兰州市"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"共享"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"共同"	3	0	0	1.123	0.939	0.938	1.28	-0.489	-0.488	2.257	"1"
"共和国"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"共处"	4	0	0	1.497	1.252	1.251	1.707	-0.652	-0.651	3.01	"1"
"共识"	4	0	0	1.497	1.252	1.251	1.707	-0.652	-0.651	3.01	"1"
"关"	2	0	1	1.123	0.939	0.938	0.501	-0.489	0.171	1.161	"1"
"关于"	6	0	1	2.62	2.191	2.189	1.884	-1.141	-0.518	3.543	"1"
"关系"	10	1	1	4.492	3.756	3.752	2.808	-1.146	-1.144	5.098	"1"
"具体"	1	1	1	1.123	0.939	0.938	-0.165	0.17	0.171	0.506	"3"
"具备"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"典范"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"兼备"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"兼顾"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"内容"	3	0	1	1.497	1.252	1.251	0.821	-0.652	-0.201	1.674	"1"
"内政"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"内涵"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"内部"	1	0	1	0.749	0.626	0.625	0.216	-0.326	0.278	0.82	"2"
"农业税"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"农产品"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"农村"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"农药"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"冠心病"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"冰"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"决不会"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"准"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"准入"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"准则"	2	0	3	1.872	1.565	1.563	0.21	-0.815	0.744	1.769	"2"
"凡"	0	1	1	0.749	0.626	0.625	-0.407	0.277	0.278	0.962	"1"
"凡是"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"出台"	0	2	1	1.123	0.939	0.938	-0.611	0.633	0.171	1.415	"2"
"出让"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"出院"	0	1	1	0.749	0.626	0.625	-0.407	0.277	0.278	0.962	"1"
"击出"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"分割"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"分发给"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"分工"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"分离"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"分类"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"分级"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"刑事"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"划分"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"列示"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"创新局"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"创造力"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"初审"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"判例"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"判断"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"利益"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"别"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"到达"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"制"	0	1	2	1.123	0.939	0.938	-0.611	0.17	0.634	1.415	"3"
"制定"	0	0	8	2.995	2.504	2.501	-1.629	-1.305	4.04	6.974	"3"
"制度"	0	0	4	1.497	1.252	1.251	-0.815	-0.652	2.02	3.487	"3"
"制度法"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"制约"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"前提"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"前述法"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"副院长"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"力度"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"办事"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"办法"	0	2	2	1.497	1.252	1.251	-0.815	0.43	0.431	1.676	"1"
"办理"	2	1	0	1.123	0.939	0.938	0.501	0.17	-0.488	1.159	"1"
"加工"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"加强"	1	0	7	2.995	2.504	2.501	-0.867	-1.305	2.77	4.942	"3"
"加紧"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"务实"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"动摇"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"劳基法"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"劳工"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"化"	2	0	11	4.866	4.07	4.064	-1.083	-2.12	3.955	7.158	"3"
"区别"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"区域"	1	1	0	0.749	0.626	0.625	0.216	0.277	-0.326	0.819	"3"
"医术"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"医疗"	0	1	2	1.123	0.939	0.938	-0.611	0.17	0.634	1.415	"3"
"医药"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"十万"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"升格"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"华语"	2	1	0	1.123	0.939	0.938	0.501	0.17	-0.488	1.159	"1"
"协商"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"协定"	2	0	0	0.749	0.626	0.625	0.854	-0.326	-0.326	1.506	"1"
"单"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"单向"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"南沙群岛"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"南海"	1	0	1	0.749	0.626	0.625	0.216	-0.326	0.278	0.82	"2"
"博彩"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"卫生"	0	1	2	1.123	0.939	0.938	-0.611	0.17	0.634	1.415	"3"
"卫生局"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"即"	3	2	0	1.872	1.565	1.563	0.562	0.302	-0.814	1.678	"3"
"原"	0	2	0	0.749	0.626	0.625	-0.407	1.009	-0.326	1.742	"2"
"原则"	11	0	0	4.117	3.443	3.439	4.694	-1.794	-1.791	8.279	"1"
"厦门市"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"县级"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"参照"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"参考"	0	1	0	0.374	0.313	0.313	-0.204	0.504	-0.163	0.871	"2"
"及其"	0	0	1	0.374	0.313	0.313	-0.204	-0.163	0.505	0.872	"3"
"双向"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"双赢"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"双重"	0	3	0	1.123	0.939	0.938	-0.611	1.513	-0.488	2.612	"2"
"反"	0	0	2	0.749	0.626	0.625	-0.407	-0.326	1.01	1.743	"3"
"反对"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"发动"	1	0	0	0.374	0.313	0.313	0.427	-0.163	-0.163	0.753	"1"
"发展"	0	0	8	2.995	2.504	2.501	-1.629	-1.305	4.04	6.974	"3"
