"Coll_Word"	"1"	"2"	"3"	"exp_1"	"exp_2"	"exp_3"	"pbin_1"	"pbin_2"	"pbin_3"	"SumAbsDev"	"LargestDev"
"n"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"一举"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"一九六三年"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一决赛"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一展长才"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一度"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一棒"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"一流"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"一百三十"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一百三十一"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一筹"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一行"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"一银"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"一面"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"丁.施米特"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"丁颖"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"三十二"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"三夺"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"上"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"不仅"	1	0	1	0.598	1.053	0.349	0.293	-0.649	0.497	1.439	"2"
"不佳"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"不好"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"不如"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"不战而胜"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"不敌"	0	3	0	0.898	1.579	0.523	-0.463	0.836	-0.25	1.549	"2"
"不渝"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"不约而同"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"不错"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"专人"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"世乒赛"	2	0	1	0.898	1.579	0.523	0.668	-0.974	0.359	2.001	"2"
"世界"	4	23	5	9.574	16.843	5.583	-1.714	1.673	-0.296	3.683	"1"
"世界杯"	1	2	0	0.898	1.579	0.523	0.183	0.268	-0.25	0.701	"2"
"世界级"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"世纪"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"世锦赛"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"世青赛"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"业余"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"东道主"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"个别"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"个子"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"中"	9	39	14	18.549	32.633	10.817	-2.395	1.173	0.739	4.307	"1"
"中华"	3	1	1	1.496	2.632	0.872	0.79	-0.806	0.21	1.806	"2"
"中华队"	1	4	0	1.496	2.632	0.872	-0.276	0.653	-0.416	1.345	"2"
"中国"	28	42	18	26.328	46.319	15.354	0.412	-0.683	0.574	1.669	"2"
"中国队"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"丹麦"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"举重"	4	9	1	4.189	7.369	2.443	-0.231	0.562	-0.568	1.361	"3"
"之间"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"乌克兰"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"乌兹别克"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"乒乓球"	3	3	0	1.795	3.158	1.047	0.595	-0.218	-0.5	1.313	"1"
"九运会"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"争先"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"争光"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"争夺"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"争议"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"云林县府"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"五百三十二"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"井浚泓"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"亚"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"亚军"	0	6	0	1.795	3.158	1.047	-0.926	1.672	-0.5	3.098	"2"
"亚太聋"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"亚巡赛"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"亚洲"	3	3	0	1.795	3.158	1.047	0.595	-0.218	-0.5	1.313	"1"
"亚运"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"亚运会"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"交锋"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"亨德拉"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"亨曼"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"亮点"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"亮相"	0	1	1	0.598	1.053	0.349	-0.309	-0.141	0.497	0.947	"3"
"仅有"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"今晚"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"他国家"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"代表"	1	0	1	0.598	1.053	0.349	0.293	-0.649	0.497	1.439	"2"
"代表团"	5	0	2	2.094	3.684	1.221	1.546	-2.272	0.453	4.271	"2"
"代表队"	1	0	3	1.197	2.105	0.698	-0.185	-1.298	1.734	3.217	"3"
"以前"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"以往"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"们"	7	1	2	2.992	5.263	1.745	1.982	-2.162	0.266	4.41	"2"
"仰泳"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"伍"	0	0	2	0.598	1.053	0.349	-0.309	-0.649	1.517	2.475	"3"
"伏明霞"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"优异"	1	1	1	0.898	1.579	0.523	0.183	-0.337	0.359	0.879	"3"
"优秀"	8	0	2	2.992	5.263	1.745	2.807	-3.245	0.266	6.318	"2"
"优胜"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"会费"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"会集"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"伤害性"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"位"	8	18	4	8.975	15.79	5.234	-0.361	0.574	-0.42	1.355	"2"
"位居"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"佐默"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"体力"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"体操"	4	1	0	1.496	2.632	0.872	1.516	-0.806	-0.416	2.738	"1"
"体现"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"体育"	11	10	3	7.18	12.632	4.187	1.137	-0.717	-0.424	2.278	"1"
"体育界"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"体院"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"何天祥"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"佳"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"佳绩"	1	1	1	0.898	1.579	0.523	0.183	-0.337	0.359	0.879	"3"
"佼佼者"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"使用"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"侯耀其"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"俄罗斯"	0	11	1	3.59	6.316	2.094	-1.853	2.273	-0.451	4.577	"2"
"保加利亚"	1	2	0	0.898	1.579	0.523	0.183	0.268	-0.25	0.701	"2"
"保险费"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"保龄球"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"候补"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"健儿"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"健力"	1	1	1	0.898	1.579	0.523	0.183	-0.337	0.359	0.879	"3"
"健将"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"健康"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"允文允武"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"克"	0	4	0	1.197	2.105	0.698	-0.618	1.115	-0.333	2.066	"2"
"克利斯卡"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"克罗地"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"克罗地亚"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"克莱蒙"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"克里斯琴森"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"入围"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"入场"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"入选"	3	0	0	0.898	1.579	0.523	1.572	-0.974	-0.25	2.796	"1"
"全体"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"全部"	0	5	2	2.094	3.684	1.221	-1.081	0.565	0.453	2.099	"1"
"八"	1	5	3	2.693	4.737	1.57	-0.705	0.248	0.706	1.659	"3"
"八分"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"八分之一"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"八十七"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"八强"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"八百二十四"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"公关部"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"公开组"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"公开赛"	0	6	0	1.795	3.158	1.047	-0.926	1.672	-0.5	3.098	"2"
"公斤"	4	4	0	2.393	4.211	1.396	0.715	-0.238	-0.666	1.619	"1"
"公路赛"	0	1	1	0.598	1.053	0.349	-0.309	-0.141	0.497	0.947	"3"
"六十"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"六十六"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"六十四年"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"兰"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"共"	5	5	3	3.889	6.843	2.268	0.464	-0.642	0.396	1.502	"2"
"共有"	2	0	3	1.496	2.632	0.872	0.328	-1.623	1.396	3.347	"2"
"关"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"关琦"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"关系到"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"兴奋"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"兴奋剂"	3	0	0	0.898	1.579	0.523	1.572	-0.974	-0.25	2.796	"1"
"兵团"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"其中"	3	0	1	1.197	2.105	0.698	1.08	-1.298	0.271	2.649	"2"
"其他"	2	2	0	1.197	2.105	0.698	0.46	-0.189	-0.333	0.982	"1"
"其余"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"其它"	1	2	0	0.898	1.579	0.523	0.183	0.268	-0.25	0.701	"2"
"具备"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"养活"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"内瑞"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"内蒙古"	4	1	0	1.496	2.632	0.872	1.516	-0.806	-0.416	2.738	"1"
"冉广"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"军区队"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"农民"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"农运会"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"冠"	2	1	0	0.898	1.579	0.523	0.668	-0.337	-0.25	1.255	"1"
"冠军"	1	31	0	9.574	16.843	5.583	-3.774	7.445	-2.665	13.884	"2"
"冠军赛"	1	1	1	0.898	1.579	0.523	0.183	-0.337	0.359	0.879	"3"
"冬令营"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"冬季两项"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"冯"	0	0	2	0.598	1.053	0.349	-0.309	-0.649	1.517	2.475	"3"
"冯格吕尼根"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"冲刺"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"决出"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"决赛"	1	26	1	8.377	14.738	4.885	-3.211	5.283	-1.492	9.986	"2"
"决赛权"	0	3	0	0.898	1.579	0.523	-0.463	0.836	-0.25	1.549	"2"
"准决赛"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"出人意料"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"出击"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"出场"	3	1	0	1.197	2.105	0.698	1.08	-0.562	-0.333	1.975	"1"
"出征"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"出现"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"出线"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"出色"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"出赛"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"击出"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"击败"	0	12	0	3.59	6.316	2.094	-1.853	3.345	-0.999	6.197	"2"
"分"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"分享"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"分别"	4	7	2	3.889	6.843	2.268	0.239	0.239	-0.223	0.701	"1_&_2"
"分居"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"分级"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"切磋"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"列"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"刘国梁"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"刘国正"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"刘敬民"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"刘璇"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"刘翔"	0	2	0	0.598	1.053	0.349	-0.309	0.557	-0.167	1.033	"2"
"刘英"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"创造"	1	3	0	1.197	2.105	0.698	-0.185	0.452	-0.333	0.97	"2"
"利娅"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"别的"	1	1	0	0.598	1.053	0.349	0.293	-0.141	-0.167	0.601	"1"
"到齐"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"制式"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"刷新"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"刻苦"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"削球"	5	0	0	1.496	2.632	0.872	2.62	-1.623	-0.416	4.659	"1"
"前"	0	2	5	2.094	3.684	1.221	-1.081	-0.731	2.605	4.417	"3"
"前世"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"前世界"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"前来"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"力士"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"功底"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"加拿大"	0	3	0	0.898	1.579	0.523	-0.463	0.836	-0.25	1.549	"2"
"加盟"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"动作"	4	2	0	1.795	3.158	1.047	1.156	-0.529	-0.5	2.185	"1"
"动员"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"助威"	0	0	2	0.598	1.053	0.349	-0.309	-0.649	1.517	2.475	"3"
"勇夺"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"勇气"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"勉励"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"勒内"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"包揽"	0	3	0	0.898	1.579	0.523	-0.463	0.836	-0.25	1.549	"2"
"匈"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"北佬"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"十"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"十七时"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"十六"	0	1	1	0.598	1.053	0.349	-0.309	-0.141	0.497	0.947	"3"
"半"	1	3	0	1.197	2.105	0.698	-0.185	0.452	-0.333	0.97	"2"
"单人"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"单人滑"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"单打"	0	3	0	0.898	1.579	0.523	-0.463	0.836	-0.25	1.549	"2"
"单项"	0	2	1	0.898	1.579	0.523	-0.463	0.268	0.359	1.09	"1"
"南非"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"博"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"占据"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"卡伦金"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"卡瓦努德"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"卡瓦尔库"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"卡费尔尼科夫"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"卫冕"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"卫冕战"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"卫冕者"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"印尼"	0	4	0	1.197	2.105	0.698	-0.618	1.115	-0.333	2.066	"2"
"历届"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"历来"	0	0	1	0.299	0.526	0.174	-0.154	-0.325	0.758	1.237	"3"
"厚望"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"去年度"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
"参"	2	0	0	0.598	1.053	0.349	1.048	-0.649	-0.167	1.864	"1"
"参加"	3	13	35	15.258	26.844	8.898	-4.601	-4.13	14.974	23.705	"3"
"参赛"	0	9	29	11.369	20.001	6.63	-5.867	-3.579	14.499	23.945	"3"
"参赛者"	1	0	0	0.299	0.526	0.174	0.524	-0.325	-0.083	0.932	"1"
"双人"	0	1	0	0.299	0.526	0.174	-0.154	0.279	-0.083	0.516	"2"
