"","tokenlabel","cluster"
"战争/Na/XIN_CMN_20030520_wpr/6436","战争/Na/XIN_CMN_20030520_wpr/6436",1
"冲突/Na/XIN_CMN_20001214_wpr/53921","冲突/Na/XIN_CMN_20001214_wpr/53921",1
"战争/Na/XIN_CMN_20001025_wpr/12349","战争/Na/XIN_CMN_20001025_wpr/12349",1
"战争/Na/XIN_CMN_20001016_wpr/90752","战争/Na/XIN_CMN_20001016_wpr/90752",1
"战争/Na/XIN_CMN_20030405_wpr/38705","战争/Na/XIN_CMN_20030405_wpr/38705",1
"战争/Na/XIN_CMN_20030406_wpr/29294","战争/Na/XIN_CMN_20030406_wpr/29294",1
"战争/Na/XIN_CMN_20030401_wpr/34464","战争/Na/XIN_CMN_20030401_wpr/34464",1
"战争/Na/XIN_CMN_20030411_wpr/52466","战争/Na/XIN_CMN_20030411_wpr/52466",1
"战争/Na/XIN_CMN_20030411_wpr/52829","战争/Na/XIN_CMN_20030411_wpr/52829",1
"战争/Na/XIN_CMN_20030827_wpr/71154","战争/Na/XIN_CMN_20030827_wpr/71154",1
"战争/Na/CNA_CMN_20030723_wpr/4372","战争/Na/CNA_CMN_20030723_wpr/4372",1
"战争/Na/ZBN_CMN_20030417_wpr/3001","战争/Na/ZBN_CMN_20030417_wpr/3001",1
"战争/Na/XIN_CMN_20030725_wpr/60188","战争/Na/XIN_CMN_20030725_wpr/60188",1
"战争/Na/ZBN_CMN_20030419_wpr/40892","战争/Na/ZBN_CMN_20030419_wpr/40892",1
"战争/Na/XIN_CMN_20030412_wpr/14468","战争/Na/XIN_CMN_20030412_wpr/14468",1
"战争/Na/XIN_CMN_20030409_wpr/91867","战争/Na/XIN_CMN_20030409_wpr/91867",1
"战争/Na/XIN_CMN_20030416_wpr/80536","战争/Na/XIN_CMN_20030416_wpr/80536",1
"战争/Na/XIN_CMN_20030417_wpr/68408","战争/Na/XIN_CMN_20030417_wpr/68408",1
"战争/Na/XIN_CMN_20030609_wpr/60494","战争/Na/XIN_CMN_20030609_wpr/60494",1
"战争/Na/ZBN_CMN_20030507_wpr/50896","战争/Na/ZBN_CMN_20030507_wpr/50896",1
"战争/Na/XIN_CMN_20030521_wpr/59932","战争/Na/XIN_CMN_20030521_wpr/59932",1
"战争/Na/XIN_CMN_20030425_wpr/93236","战争/Na/XIN_CMN_20030425_wpr/93236",1
"战争/Na/XIN_CMN_20030926_wpr/55839","战争/Na/XIN_CMN_20030926_wpr/55839",1
"战争/Na/XIN_CMN_20030731_wpr/54659","战争/Na/XIN_CMN_20030731_wpr/54659",1
"战争/Na/CNA_CMN_20030407_wpr/7543","战争/Na/CNA_CMN_20030407_wpr/7543",1
"战争/Na/XIN_CMN_20030403_wpr/62871","战争/Na/XIN_CMN_20030403_wpr/62871",1
"战争/Na/XIN_CMN_20030418_wpr/55066","战争/Na/XIN_CMN_20030418_wpr/55066",1
"战争/Na/XIN_CMN_20030401_wpr/1738","战争/Na/XIN_CMN_20030401_wpr/1738",1
"战争/Na/ZBN_CMN_20030801_wpr/54341","战争/Na/ZBN_CMN_20030801_wpr/54341",1
"战争/Na/XIN_CMN_20030402_wpr/78026","战争/Na/XIN_CMN_20030402_wpr/78026",1
"战争/Na/ZBN_CMN_20030406_wpr/48790","战争/Na/ZBN_CMN_20030406_wpr/48790",1
"战争/Na/XIN_CMN_20030407_wpr/57109","战争/Na/XIN_CMN_20030407_wpr/57109",1
"战争/Na/XIN_CMN_20030410_wpr/60048","战争/Na/XIN_CMN_20030410_wpr/60048",1
"战争/Na/XIN_CMN_20030418_wpr/58861","战争/Na/XIN_CMN_20030418_wpr/58861",1
"战争/Na/XIN_CMN_20030413_wpr/4440","战争/Na/XIN_CMN_20030413_wpr/4440",1
"战争/Na/XIN_CMN_20030414_wpr/60545","战争/Na/XIN_CMN_20030414_wpr/60545",1
"战争/Na/XIN_CMN_20030410_wpr/33813","战争/Na/XIN_CMN_20030410_wpr/33813",1
"战争/Na/CNA_CMN_20030430_wpr/4617","战争/Na/CNA_CMN_20030430_wpr/4617",1
"战争/Na/XIN_CMN_20030502_wpr/3792","战争/Na/XIN_CMN_20030502_wpr/3792",1
"战争/Na/XIN_CMN_20030524_wpr/950","战争/Na/XIN_CMN_20030524_wpr/950",1
"战争/Na/XIN_CMN_20030406_wpr/62401","战争/Na/XIN_CMN_20030406_wpr/62401",1
"战争/Na/XIN_CMN_20030424_wpr/84836","战争/Na/XIN_CMN_20030424_wpr/84836",1
"战争/Na/XIN_CMN_20030402_wpr/357","战争/Na/XIN_CMN_20030402_wpr/357",1
"战争/Na/XIN_CMN_20030612_wpr/42861","战争/Na/XIN_CMN_20030612_wpr/42861",1
"战争/Na/XIN_CMN_20030414_wpr/80049","战争/Na/XIN_CMN_20030414_wpr/80049",1
"战争/Na/XIN_CMN_20030501_wpr/29324","战争/Na/XIN_CMN_20030501_wpr/29324",1
"战争/Na/XIN_CMN_20030404_wpr/42970","战争/Na/XIN_CMN_20030404_wpr/42970",1
"战争/Na/XIN_CMN_20030409_wpr/11706","战争/Na/XIN_CMN_20030409_wpr/11706",1
"战争/Na/XIN_CMN_20030409_wpr/55374","战争/Na/XIN_CMN_20030409_wpr/55374",1
"战争/Na/ZBN_CMN_20030620_wpr/41547","战争/Na/ZBN_CMN_20030620_wpr/41547",1
