"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"exp_8"	"exp_9"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"pbin_8"	"pbin_9"	"SumAbsDev"	"LargestDev"
"五八○○"	0	0	0	1	0	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	0.984	-0.064	-0.089	-0.01	-0.01	-0.06	1.412	"4"
"些"	0	0	0	0	1	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	0.865	-0.089	-0.01	-0.01	-0.06	1.277	"5"
"交易"	0	0	4	0	0	0	0	0	0	0.45	0.104	1.047	0.415	0.545	0.738	0.089	0.095	0.516	-0.207	-0.046	2.328	-0.19	-0.255	-0.354	-0.039	-0.042	-0.24	3.701	"3"
"亦"	0	0	0	0	1	0	0	0	1	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	-0.023	-0.264	-0.095	0.595	-0.177	-0.02	-0.021	0.617	1.916	"9"
"产业股"	0	0	0	1	0	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	0.984	-0.064	-0.089	-0.01	-0.01	-0.06	1.412	"4"
"产生"	0	0	2	0	1	0	0	0	0	0.337	0.078	0.785	0.311	0.409	0.554	0.067	0.072	0.387	-0.155	-0.034	0.77	-0.143	0.449	-0.266	-0.029	-0.031	-0.18	2.057	"3"
"亮丽"	0	0	0	2	0	0	0	0	0	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	-0.023	-0.264	1.969	-0.127	-0.177	-0.02	-0.021	-0.12	2.825	"4"
"亮眼"	0	0	0	0	0	0	0	0	1	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	-0.064	-0.089	-0.01	-0.01	0.889	1.305	"9"
"人因"	0	0	1	0	0	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	0.582	-0.048	-0.064	-0.089	-0.01	-0.01	-0.06	0.926	"3"
"人类"	0	0	0	0	2	0	0	0	0	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	-0.023	-0.264	-0.095	1.731	-0.177	-0.02	-0.021	-0.12	2.555	"5"
"人道"	0	1	1	0	0	0	0	0	0	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	1.291	0.342	-0.095	-0.127	-0.177	-0.02	-0.021	-0.12	2.297	"2"
"人队"	0	0	0	0	0	0	0	0	1	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	-0.064	-0.089	-0.01	-0.01	0.889	1.305	"9"
"人际"	0	0	0	0	1	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	0.865	-0.089	-0.01	-0.01	-0.06	1.277	"5"
"今日"	0	0	0	2	0	0	0	0	0	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	-0.023	-0.264	1.969	-0.127	-0.177	-0.02	-0.021	-0.12	2.825	"4"
"仍然"	0	0	0	0	0	1	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	-0.064	0.734	-0.01	-0.01	-0.06	1.121	"6"
"从事"	2	0	2	0	0	0	0	0	0	0.45	0.104	1.047	0.415	0.545	0.738	0.089	0.095	0.516	1.187	-0.046	0.55	-0.19	-0.255	-0.354	-0.039	-0.042	-0.24	2.903	"1"
"令"	0	0	0	2	0	4	0	1	0	0.787	0.181	1.833	0.726	0.954	1.292	0.156	0.167	0.904	-0.363	-0.08	-0.923	0.799	-0.446	1.598	-0.069	0.808	-0.42	5.506	"6"
"以往"	0	0	0	0	0	0	0	0	2	0.225	0.052	0.524	0.207	0.273	0.369	0.045	0.048	0.258	-0.104	-0.023	-0.264	-0.095	-0.127	-0.177	-0.02	-0.021	1.778	2.609	"9"
"们赛"	0	0	0	0	0	0	0	1	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	-0.132	-0.048	-0.064	-0.089	-0.01	1.623	-0.06	2.089	"8"
"价格"	2	0	3	0	0	0	0	0	0	0.562	0.13	1.309	0.518	0.682	0.923	0.111	0.119	0.645	0.998	-0.057	0.934	-0.238	-0.318	-0.443	-0.049	-0.052	-0.3	3.389	"1"
"价格法"	1	0	0	0	0	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	0.949	-0.011	-0.132	-0.048	-0.064	-0.089	-0.01	-0.01	-0.06	1.373	"1"
"任何"	2	0	7	0	1	1	0	0	0	1.237	0.285	2.88	1.14	1.5	2.03	0.245	0.262	1.42	0.449	-0.125	2.004	-0.523	-0.263	-0.432	-0.108	-0.115	-0.66	4.679	"3"
"任意"	0	0	1	0	0	0	0	0	0	0.112	0.026	0.262	0.104	0.136	0.185	0.022	0.024	0.129	-0.052	-0.011	0.582	-0.048	-0.064	-0.089	-0.01	-0.01	-0.06	0.926	"3"
"优异"	0	0	0	0	0	2	7	0	0	1.012	0.233	2.356	0.933	1.227	1.661	0.201	0.215	1.162	-0.466	-0.103	-1.186	-0.428	-0.573	0.287	10.024	-0.094	-0.54	13.701	"7"
