"","tokenlabel","cluster"
"先生/Na/ZBN_CMN_20030609_wpr/19983","先生/Na/ZBN_CMN_20030609_wpr/19983",1
"先生/Na/ZBN_CMN_20030830_wpr/54743","先生/Na/ZBN_CMN_20030830_wpr/54743",1
"先生/Na/XIN_CMN_20030420_wpr/33022","先生/Na/XIN_CMN_20030420_wpr/33022",1
"先生/Na/XIN_CMN_20030423_wpr/22109","先生/Na/XIN_CMN_20030423_wpr/22109",1
"先生/Na/ZBN_CMN_20001202_wpr/17452","先生/Na/ZBN_CMN_20001202_wpr/17452",1
"先生/Na/ZBN_CMN_20030415_wpr/94992","先生/Na/ZBN_CMN_20030415_wpr/94992",1
"先生/Na/CNA_CMN_20001118_wpr/17817","先生/Na/CNA_CMN_20001118_wpr/17817",1
"先生/Na/ZBN_CMN_20030515_wpr/63204","先生/Na/ZBN_CMN_20030515_wpr/63204",1
"先生/Na/ZBN_CMN_20030603_wpr/56013","先生/Na/ZBN_CMN_20030603_wpr/56013",1
"先生/Na/ZBN_CMN_20030530_wpr/16495","先生/Na/ZBN_CMN_20030530_wpr/16495",1
"先生/Na/ZBN_CMN_20030622_wpr/56758","先生/Na/ZBN_CMN_20030622_wpr/56758",1
"先生/Na/ZBN_CMN_20030609_wpr/14898","先生/Na/ZBN_CMN_20030609_wpr/14898",1
"先生/Na/ZBN_CMN_20010130_wpr/35398","先生/Na/ZBN_CMN_20010130_wpr/35398",1
"丈夫/Na/ZBN_CMN_20030509_wpr/87932","丈夫/Na/ZBN_CMN_20030509_wpr/87932",1
"丈夫/Na/ZBN_CMN_20001107_wpr/20333","丈夫/Na/ZBN_CMN_20001107_wpr/20333",1
"老公/Na/XIN_CMN_20030410_wpr/27021","老公/Na/XIN_CMN_20030410_wpr/27021",1
"丈夫/Na/XIN_CMN_20030521_wpr/85228","丈夫/Na/XIN_CMN_20030521_wpr/85228",1
"老公/Na/ZBN_CMN_20030518_wpr/9799","老公/Na/ZBN_CMN_20030518_wpr/9799",1
"丈夫/Na/ZBN_CMN_20030628_wpr/40521","丈夫/Na/ZBN_CMN_20030628_wpr/40521",1
"丈夫/Na/ZBN_CMN_20030415_wpr/68772","丈夫/Na/ZBN_CMN_20030415_wpr/68772",1
"丈夫/Na/ZBN_CMN_20030609_wpr/32870","丈夫/Na/ZBN_CMN_20030609_wpr/32870",1
"丈夫/Na/ZBN_CMN_20030429_wpr/9858","丈夫/Na/ZBN_CMN_20030429_wpr/9858",1
"老公/Na/ZBN_CMN_20030721_wpr/76586","老公/Na/ZBN_CMN_20030721_wpr/76586",1
"丈夫/Na/CNA_CMN_20001008_wpr/71822","丈夫/Na/CNA_CMN_20001008_wpr/71822",1
"丈夫/Na/CNA_CMN_20001009_wpr/107216","丈夫/Na/CNA_CMN_20001009_wpr/107216",1
"丈夫/Na/ZBN_CMN_20001002_wpr/27086","丈夫/Na/ZBN_CMN_20001002_wpr/27086",1
"丈夫/Na/ZBN_CMN_20001002_wpr/27072","丈夫/Na/ZBN_CMN_20001002_wpr/27072",1
"丈夫/Na/ZBN_CMN_20030406_wpr/8214","丈夫/Na/ZBN_CMN_20030406_wpr/8214",1
"丈夫/Na/ZBN_CMN_20030504_wpr/11255","丈夫/Na/ZBN_CMN_20030504_wpr/11255",1
"丈夫/Na/ZBN_CMN_20030705_wpr/58494","丈夫/Na/ZBN_CMN_20030705_wpr/58494",1
"丈夫/Na/ZBN_CMN_20030521_wpr/22068","丈夫/Na/ZBN_CMN_20030521_wpr/22068",1
"丈夫/Na/XIN_CMN_20001028_wpr/15084","丈夫/Na/XIN_CMN_20001028_wpr/15084",1
"丈夫/Na/ZBN_CMN_20030818_wpr/10681","丈夫/Na/ZBN_CMN_20030818_wpr/10681",1
"丈夫/Na/ZBN_CMN_20030902_wpr/50610","丈夫/Na/ZBN_CMN_20030902_wpr/50610",1
"丈夫/Na/ZBN_CMN_20030713_wpr/27875","丈夫/Na/ZBN_CMN_20030713_wpr/27875",1
"丈夫/Na/ZBN_CMN_20030411_wpr/70663","丈夫/Na/ZBN_CMN_20030411_wpr/70663",1
"丈夫/Na/CNA_CMN_20001103_wpr/22009","丈夫/Na/CNA_CMN_20001103_wpr/22009",1
"丈夫/Na/XIN_CMN_20030623_wpr/20541","丈夫/Na/XIN_CMN_20030623_wpr/20541",1
"丈夫/Na/ZBN_CMN_20030526_wpr/23157","丈夫/Na/ZBN_CMN_20030526_wpr/23157",1
"丈夫/Na/CNA_CMN_20010118_wpr/137613","丈夫/Na/CNA_CMN_20010118_wpr/137613",1
"丈夫/Na/CNA_CMN_20001019_wpr/85726","丈夫/Na/CNA_CMN_20001019_wpr/85726",1
"丈夫/Na/CNA_CMN_20001021_wpr/47408","丈夫/Na/CNA_CMN_20001021_wpr/47408",1
"丈夫/Na/ZBN_CMN_20030512_wpr/55960","丈夫/Na/ZBN_CMN_20030512_wpr/55960",1
"丈夫/Na/ZBN_CMN_20030426_wpr/16423","丈夫/Na/ZBN_CMN_20030426_wpr/16423",1
"先生/Na/ZBN_CMN_20030930_wpr/13600","先生/Na/ZBN_CMN_20030930_wpr/13600",1
"先生/Na/CNA_CMN_20001214_wpr/174646","先生/Na/CNA_CMN_20001214_wpr/174646",1
"先生/Na/XIN_CMN_20001002_wpr/21103","先生/Na/XIN_CMN_20001002_wpr/21103",1
"先生/Na/XIN_CMN_20001105_wpr/6946","先生/Na/XIN_CMN_20001105_wpr/6946",1
"丈夫/Na/ZBN_CMN_20030528_wpr/26226","丈夫/Na/ZBN_CMN_20030528_wpr/26226",1
"丈夫/Na/XIN_CMN_20030506_wpr/45941","丈夫/Na/XIN_CMN_20030506_wpr/45941",1
"丈夫/Na/ZBN_CMN_20030810_wpr/59129","丈夫/Na/ZBN_CMN_20030810_wpr/59129",1
"丈夫/Na/ZBN_CMN_20010102_wpr/17462","丈夫/Na/ZBN_CMN_20010102_wpr/17462",1
"老公/Na/XIN_CMN_20001218_wpr/802","老公/Na/XIN_CMN_20001218_wpr/802",1
"丈夫/Na/XIN_CMN_20010117_wpr/47495","丈夫/Na/XIN_CMN_20010117_wpr/47495",1
"丈夫/Na/ZBN_CMN_20030416_wpr/27603","丈夫/Na/ZBN_CMN_20030416_wpr/27603",1
"丈夫/Na/ZBN_CMN_20030802_wpr/31237","丈夫/Na/ZBN_CMN_20030802_wpr/31237",1
"丈夫/Na/ZBN_CMN_20030510_wpr/16808","丈夫/Na/ZBN_CMN_20030510_wpr/16808",1
"丈夫/Na/ZBN_CMN_20030812_wpr/67027","丈夫/Na/ZBN_CMN_20030812_wpr/67027",1
"先生/Na/ZBN_CMN_20030531_wpr/16990","先生/Na/ZBN_CMN_20030531_wpr/16990",1
"先生/Na/XIN_CMN_20001022_wpr/21544","先生/Na/XIN_CMN_20001022_wpr/21544",1
"丈夫/Na/ZBN_CMN_20030730_wpr/20023","丈夫/Na/ZBN_CMN_20030730_wpr/20023",1
"丈夫/Na/ZBN_CMN_20030620_wpr/30188","丈夫/Na/ZBN_CMN_20030620_wpr/30188",1
"先生/Na/ZBN_CMN_20030520_wpr/14717","先生/Na/ZBN_CMN_20030520_wpr/14717",1
"丈夫/Na/ZBN_CMN_20030811_wpr/26349","丈夫/Na/ZBN_CMN_20030811_wpr/26349",1
"丈夫/Na/ZBN_CMN_20030816_wpr/1023","丈夫/Na/ZBN_CMN_20030816_wpr/1023",1
"丈夫/Na/ZBN_CMN_20030601_wpr/18545","丈夫/Na/ZBN_CMN_20030601_wpr/18545",1
