"Coll_Word"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"exp_1"	"exp_2"	"exp_3"	"exp_4"	"exp_5"	"exp_6"	"exp_7"	"pbin_1"	"pbin_2"	"pbin_3"	"pbin_4"	"pbin_5"	"pbin_6"	"pbin_7"	"SumAbsDev"	"LargestDev"
"九运"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"事儿"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"事务性"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"事故"	0	1	2	0	0	0	2	0.593	0.964	1.817	0.291	0.295	0.133	0.906	-0.274	0.182	0.224	-0.13	-0.132	-0.059	0.648	1.649	"7"
"亟待"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"交流会"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"京办"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"人事"	0	0	1	1	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	0.226	0.947	-0.053	-0.023	-0.174	1.719	"4"
"人事部"	1	0	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	0.926	-0.093	-0.196	-0.026	-0.026	-0.012	-0.087	1.366	"1"
"人口"	0	0	3	0	0	0	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	-0.164	-0.279	1.319	-0.078	-0.079	-0.035	-0.261	2.215	"3"
"人员"	0	0	0	2	35	0	0	4.386	7.133	13.446	2.155	2.185	0.986	6.708	-2.027	-3.441	-7.257	-0.198	40.231	-0.434	-3.214	56.802	"5"
"人大"	0	2	0	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	1.43	-0.392	-0.052	-0.053	-0.023	-0.174	2.234	"2"
"人才"	0	0	2	1	0	0	1	0.474	0.771	1.454	0.233	0.236	0.107	0.725	-0.219	-0.372	0.337	0.671	-0.106	-0.047	0.259	2.011	"4"
"人民日报"	1	0	1	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	0.652	-0.186	0.226	-0.052	-0.053	-0.023	-0.174	1.366	"1"
"人道"	0	0	0	1	0	0	2	0.356	0.578	1.09	0.175	0.177	0.08	0.544	-0.164	-0.279	-0.588	0.783	-0.079	-0.035	1.062	2.99	"7"
"什邡"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"今后"	1	0	4	0	0	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	0.33	-0.465	1.209	-0.13	-0.132	-0.059	-0.434	2.759	"3"
"介绍"	0	2	2	0	1	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	-0.274	0.606	0.224	-0.13	0.581	-0.059	-0.434	2.308	"2"
"从事"	0	0	0	9	0	0	0	1.067	1.735	3.271	0.524	0.532	0.24	1.632	-0.493	-0.837	-1.765	11.113	-0.238	-0.106	-0.782	15.334	"4"
"任务"	0	3	5	0	0	0	6	1.66	2.699	5.088	0.815	0.827	0.373	2.538	-0.767	0.28	-0.222	-0.365	-0.37	-0.164	1.55	3.718	"7"
"任用"	0	0	3	0	0	0	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	-0.164	-0.279	1.319	-0.078	-0.079	-0.035	-0.261	2.215	"3"
"任重道远"	0	0	0	0	1	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	1.229	-0.012	-0.087	1.698	"5"
"伊"	0	0	1	1	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	0.226	0.947	-0.053	-0.023	-0.174	1.719	"4"
"伊拉克"	0	0	0	0	0	0	4	0.474	0.771	1.454	0.233	0.236	0.107	0.725	-0.219	-0.372	-0.785	-0.104	-0.106	-0.047	2.966	4.599	"7"
"伊瑟雷斯库"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"伐木"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"优先"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"传染病"	0	0	0	0	1	0	1	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	-0.392	-0.052	0.941	-0.023	0.482	2.186	"5"
"何鲁丽"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"作为"	0	2	6	0	0	0	0	0.948	1.542	2.907	0.466	0.473	0.213	1.45	-0.438	0.323	1.513	-0.208	-0.212	-0.094	-0.695	3.483	"3"
"作战"	0	0	0	0	0	0	2	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	-0.392	-0.052	-0.053	-0.023	1.483	2.299	"7"
"作风"	0	0	4	0	0	0	0	0.474	0.771	1.454	0.233	0.236	0.107	0.725	-0.219	-0.372	1.758	-0.104	-0.106	-0.047	-0.347	2.953	"3"
"使命"	0	0	0	0	0	1	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	1.574	-0.087	2.057	"6"
"使命感"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"使馆"	0	0	0	0	1	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	1.229	-0.012	-0.087	1.698	"5"
"例行"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"侦破"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"侨"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"侨办"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"侨法"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"促进"	1	0	1	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	0.652	-0.186	0.226	-0.052	-0.053	-0.023	-0.174	1.366	"1"
"促进馆"	0	0	0	0	1	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	1.229	-0.012	-0.087	1.698	"5"
"保"	0	0	1	0	0	0	1	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	0.226	-0.052	-0.053	-0.023	0.482	1.132	"7"
"保健"	0	0	2	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	0.879	-0.052	-0.053	-0.023	-0.174	1.477	"3"
"保加利亚"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"保卫"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"保护"	1	2	5	0	0	0	4	1.422	2.313	4.361	0.699	0.709	0.32	2.176	-0.24	-0.234	0.341	-0.313	-0.317	-0.141	0.801	2.387	"7"
"保证"	1	4	2	0	1	0	0	0.948	1.542	2.907	0.466	0.473	0.213	1.45	0.197	1.302	-0.402	-0.208	0.414	-0.094	-0.695	3.312	"2"
"保障"	0	4	1	0	0	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	-0.274	2.234	-0.395	-0.13	-0.132	-0.059	-0.434	3.658	"2"
"修复"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"倡廉"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"做"	0	11	2	0	0	0	0	1.541	2.506	4.724	0.757	0.768	0.347	2.357	-0.712	6.141	-1.02	-0.339	-0.344	-0.153	-1.129	9.838	"2"
"做到"	1	0	2	0	0	0	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	0.502	-0.279	0.523	-0.078	-0.079	-0.035	-0.261	1.757	"3"
"做好"	10	0	21	0	0	0	0	3.675	5.976	11.266	1.806	1.831	0.826	5.62	2.642	-2.883	3.422	-0.808	-0.82	-0.364	-2.693	13.632	"3"
"健全"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"偷运人蛇"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"充分"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"先导孔"	0	0	0	0	0	2	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	-0.186	-0.392	-0.052	-0.053	3.148	-0.174	4.115	"6"
"先进"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"光荣"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"克兰芝马"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"党"	2	3	2	0	0	0	0	0.83	1.349	2.544	0.408	0.413	0.187	1.269	0.705	0.867	-0.3	-0.182	-0.185	-0.082	-0.608	2.929	"2"
"党员"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"党委"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"党建"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"党政"	1	0	3	0	1	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	0.33	-0.465	0.591	-0.13	0.581	-0.059	-0.434	2.59	"3"
"党校"	0	2	0	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	1.43	-0.392	-0.052	-0.053	-0.023	-0.174	2.234	"2"
"党风"	0	0	3	0	0	0	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	-0.164	-0.279	1.319	-0.078	-0.079	-0.035	-0.261	2.215	"3"
"全力"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"全力以赴"	2	0	0	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	1.852	-0.186	-0.392	-0.052	-0.053	-0.023	-0.174	2.732	"1"
"全国"	0	9	2	2	2	0	0	1.778	2.892	5.451	0.874	0.886	0.4	2.719	-0.822	3.229	-1.301	0.665	0.656	-0.176	-1.303	8.152	"2"
"全国人"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"全省"	0	0	2	1	0	0	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	-0.164	-0.279	0.523	0.783	-0.079	-0.035	-0.261	2.124	"4"
"全面"	0	1	2	1	1	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	-0.274	0.182	0.224	0.586	0.581	-0.059	-0.434	2.34	"4"
"公安"	0	0	4	0	0	0	0	0.474	0.771	1.454	0.233	0.236	0.107	0.725	-0.219	-0.372	1.758	-0.104	-0.106	-0.047	-0.347	2.953	"3"
"公安部门"	1	0	0	1	0	1	0	0.356	0.578	1.09	0.175	0.177	0.08	0.544	0.502	-0.279	-0.588	0.783	-0.079	1.109	-0.261	3.601	"6"
"公开"	0	2	0	1	1	0	0	0.474	0.771	1.454	0.233	0.236	0.107	0.725	-0.219	0.77	-0.785	0.671	0.665	-0.047	-0.347	3.504	"3"
"共党"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"共青团"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"关于"	3	1	3	0	0	0	1	0.948	1.542	2.907	0.466	0.473	0.213	1.45	1.23	-0.28	0.219	-0.208	-0.212	-0.094	-0.252	2.495	"1"
"关心"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"其"	0	0	0	0	0	1	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	1.574	-0.087	2.057	"6"
"具体"	0	4	1	0	0	0	0	0.593	0.964	1.817	0.291	0.295	0.133	0.906	-0.274	2.234	-0.395	-0.13	-0.132	-0.059	-0.434	3.658	"2"
"典"	2	1	1	0	0	0	0	0.474	0.771	1.454	0.233	0.236	0.107	0.725	1.145	0.24	-0.268	-0.104	-0.106	-0.047	-0.347	2.257	"1"
"典型"	6	0	0	0	0	0	0	0.711	1.157	2.18	0.349	0.354	0.16	1.088	5.557	-0.558	-1.177	-0.156	-0.159	-0.07	-0.521	8.198	"1"
"典型肺"	1	0	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	0.926	-0.093	-0.196	-0.026	-0.026	-0.012	-0.087	1.366	"1"
"养老"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"兼职"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"内蒙古"	1	0	1	0	0	0	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	0.652	-0.186	0.226	-0.052	-0.053	-0.023	-0.174	1.366	"1"
"再接再厉"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"军事"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"军队"	0	0	3	0	0	0	3	0.711	1.157	2.18	0.349	0.354	0.16	1.088	-0.329	-0.558	0.42	-0.156	-0.159	-0.07	1.112	2.804	"7"
"农主"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"农德孟"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"农村"	3	0	5	2	0	0	0	1.185	1.928	3.634	0.582	0.591	0.267	1.813	0.976	-0.93	0.555	0.951	-0.264	-0.117	-0.869	4.662	"1"
"农渔会"	0	0	0	0	0	1	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	1.574	-0.087	2.057	"6"
"冲甲"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"准备"	2	11	0	0	0	0	2	1.778	2.892	5.451	0.874	0.886	0.4	2.719	0.263	5.066	-2.942	-0.391	-0.397	-0.176	-0.327	9.562	"2"
"凡"	0	0	0	0	1	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	1.229	-0.012	-0.087	1.698	"5"
"出力"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"出发点"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"出色"	1	0	0	0	0	0	1	0.237	0.386	0.727	0.116	0.118	0.053	0.363	0.652	-0.186	-0.392	-0.052	-0.053	-0.023	0.482	1.84	"1"
"出险"	0	0	0	1	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	1.235	-0.026	-0.012	-0.087	1.704	"4"
"击落"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"分析"	0	0	1	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	0.44	-0.026	-0.026	-0.012	-0.087	0.739	"3"
"分灶"	0	0	0	0	0	0	1	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	-0.093	-0.196	-0.026	-0.026	-0.012	0.742	1.15	"7"
"分配"	0	1	0	0	0	1	0	0.237	0.386	0.727	0.116	0.118	0.053	0.363	-0.11	0.458	-0.392	-0.052	-0.053	1.279	-0.174	2.518	"6"
"切割"	0	1	0	0	0	0	0	0.119	0.193	0.363	0.058	0.059	0.027	0.181	-0.055	0.715	-0.196	-0.026	-0.026	-0.012	-0.087	1.117	"2"
"切实"	4	0	5	0	0	0	0	1.067	1.735	3.271	0.524	0.532	0.24	1.632	1.818	-0.837	0.71	-0.235	-0.238	-0.106	-0.782	4.726	"1"
