"x","y"
"产业/Na/XIN_CMN_20001115_wpr/19415",-0.0360419641127582,-0.0058836466616657
"工业/Na/ZBN_CMN_20001017_wpr/9825",-0.0608386397233036,-0.00930324693484657
"产业/Na/CNA_CMN_20001109_wpr/80668",0.0361736958034458,0.0507542521047403
"工业/Na/XIN_CMN_20010109_wpr/14373",-0.00130408762494858,-0.0356585204809335
"产业/Na/XIN_CMN_20010122_wpr/63390",-0.027807842522216,-0.104041370969452
"产业/Na/CNA_CMN_20001207_wpr/144508",0.0256394837085027,0.0771485855375415
"产业/Na/CNA_CMN_20001220_wpr/67338",0.00711984181673592,0.00472727433465301
"产业/Na/XIN_CMN_20001002_wpr/43110",-0.0101525438963235,0.00619484363701838
"产业/Na/XIN_CMN_20001222_wpr/40375",-0.1061097001405,0.0511874914435424
"产业/Na/CNA_CMN_20030824_wpr/4301",-0.0239249580295469,0.0192935045046299
"产业/Na/CNA_CMN_20001015_wpr/21731",0.032112239389218,0.106107637365529
"工业/Na/XIN_CMN_20001020_wpr/6932",-0.0994513927708503,-0.0192107518056286
"工业/Na/XIN_CMN_20030704_wpr/42155",-0.0894133224550751,0.07745364421483
"产业/Na/CNA_CMN_20001207_wpr/100554",0.0411013076945333,0.0406785119937298
"产业/Na/ZBN_CMN_20010111_wpr/37756",-0.0508463420645888,0.00764729603865899
"产业/Na/CNA_CMN_20001205_wpr/97740",0.00537220816766722,0.00537908994405531
"产业/Na/CNA_CMN_20030609_wpr/2354",0.0393612671852576,0.0884697350103014
"产业/Na/CNA_CMN_20001201_wpr/140585",-0.00621965981563515,0.0365779688582117
"工业/Na/ZBN_CMN_20001030_wpr/41287",-0.0069830459686103,-0.0218819299325927
"产业/Na/CNA_CMN_20001227_wpr/5654",0.032860707560647,-0.0166101431890666
"工业/Na/XIN_CMN_20030430_wpr/53267",-0.118225786991971,0.0233456382393573
"工业/Na/XIN_CMN_20030404_wpr/25221",-0.0285597576762863,-0.021842237549523
"工业/Na/XIN_CMN_20030705_wpr/14055",-0.0102165512959733,-0.0178846060800814
"产业/Na/XIN_CMN_20010117_wpr/85910",0.00295720787897591,0.0311158741905747
"产业/Na/XIN_CMN_20001101_wpr/83616",0.00603078192526951,-0.00316268276227966
"工业/Na/CNA_CMN_20010109_wpr/70744",-0.127058620080318,0.0968568438819943
"工业/Na/XIN_CMN_20001122_wpr/88280",-0.1164747032847,-0.0624212923592208
"制造业/Na/XIN_CMN_20010105_wpr/38428",-0.0390915661460997,-0.116219467575532
"产业/Na/ZBN_CMN_20030604_wpr/36079",0.0297471671536228,-0.00905380508112204
"工业/Na/ZBN_CMN_20030723_wpr/29734",0.00708735676930171,-0.216820666705436
"工业/Na/XIN_CMN_20030824_wpr/12821",-0.110337827396216,-0.0138755451329398
"产业/Na/CNA_CMN_20010106_wpr/41607",0.00629269224258327,0.0280411271265047
"工业/Na/CNA_CMN_20001124_wpr/121937",-0.156843805990783,0.00843909702854072
"产业/Na/XIN_CMN_20030605_wpr/31848",0.0242905933445839,0.0912448356158321
"工业/Na/XIN_CMN_20030530_wpr/3403",-0.100316701793399,-0.0243920103315485
"制造业/Na/ZBN_CMN_20030917_wpr/29652",0.0937320737413277,-0.0170441023419275
"产业/Na/CNA_CMN_20001107_wpr/69358",-0.000628928320373503,0.0223038179319746
"产业/Na/XIN_CMN_20030616_wpr/27231",0.060399052892942,-0.0552084172930911
"工业/Na/CNA_CMN_20001219_wpr/71359",-0.191605037834685,-0.111732898265137
"产业/Na/CNA_CMN_20001219_wpr/108812",-0.00834489853771673,0.0414651023264755
"工业/Na/XIN_CMN_20001204_wpr/22202",-0.0131553187795139,-0.00560566882384809
"工业/Na/ZBN_CMN_20030619_wpr/26021",-0.0225456323818354,-0.0546756963815719
"产业/Na/XIN_CMN_20030609_wpr/40303",0.051426847120516,0.0493372688067969
"工业/Na/CNA_CMN_20001121_wpr/146618",-0.0159051018138272,-0.0589219323059982
"工业/Na/CNA_CMN_20010112_wpr/12000",0.00725432623519846,-0.128934292676152
"工业/Na/CNA_CMN_20001003_wpr/67091",-0.159895487740889,0.0885817943138355
"产业/Na/XIN_CMN_20030411_wpr/30417",0.0480501362203872,0.0517869977085184
"工业/Na/CNA_CMN_20010119_wpr/157419",0.0380066931476803,-0.064355491407132
"产业/Na/XIN_CMN_20001019_wpr/40436",0.00942233357314018,0.0375982906717737
"工业/Na/XIN_CMN_20030805_wpr/56233",0.110570798351927,-0.0810251163844462
"工业/Na/XIN_CMN_20001115_wpr/34831",-0.190660379764767,0.008677870330486
"工业/Na/XIN_CMN_20030702_wpr/69269",-0.0655546451928613,-0.0345846131753017
"工业/Na/ZBN_CMN_20001001_wpr/29785",-0.0743805251526136,-0.0198712772134742
"工业/Na/XIN_CMN_20010115_wpr/24485",0.10387929855169,-0.0994030611727212
"工业/Na/XIN_CMN_20001026_wpr/5274",-0.0661370144872063,-0.0515162149811799
"产业/Na/CNA_CMN_20001017_wpr/51288",0.0387404069784495,0.00517686829519712
"产业/Na/XIN_CMN_20001112_wpr/59000",-0.0568199169592442,0.100082824503721
"制造业/Na/CNA_CMN_20001206_wpr/52103",0.0539933706932076,0.0130770539614211
"工业/Na/CNA_CMN_20001006_wpr/57353",-0.214679739439862,-0.0638255702122116
"产业/Na/CNA_CMN_20001011_wpr/28426",0.00847186965754511,0.0295315030980706
"产业/Na/CNA_CMN_20001124_wpr/121316",-0.00169299486279785,0.049084002160439
"产业/Na/XIN_CMN_20001224_wpr/48488",-0.00599783522676543,-0.00659902488418402
"工业/Na/CNA_CMN_20001026_wpr/112445",-0.0155276780112708,0.00363948005027059
"工业/Na/XIN_CMN_20030918_wpr/24440",-0.0207463036100035,-0.018267511384106
"产业/Na/CNA_CMN_20001129_wpr/24799",-0.000807517601819233,0.0152990217988082
"工业/Na/XIN_CMN_20010108_wpr/65873",-0.00166106227575065,0.00778135489431755
"工业/Na/XIN_CMN_20030519_wpr/58293",0.0467031880368104,-0.0593499748009438
"产业/Na/CNA_CMN_20001026_wpr/76701",0.0120985328752946,0.0126623603306522
"产业/Na/XIN_CMN_20030619_wpr/133",0.34452170919103,0.141091078033502
"产业/Na/CNA_CMN_20001120_wpr/99447",-0.0110863541587942,0.044821744245375
"工业/Na/CNA_CMN_20001031_wpr/65322",-0.0859168638251541,0.00735794827874314
"产业/Na/CNA_CMN_20001229_wpr/32477",0.0213865488500117,0.0312733723712064
"产业/Na/CNA_CMN_20001012_wpr/13344",0.0633301762786484,0.0819923920979444
"产业/Na/CNA_CMN_20001019_wpr/141108",-0.00255036327347276,0.0578180469379251
"产业/Na/XIN_CMN_20030929_wpr/55970",0.0171429365491681,-0.00185513887667799
"工业/Na/XIN_CMN_20030902_wpr/36939",0.0228989123130822,-0.0209021030557425
"工业/Na/ZBN_CMN_20001228_wpr/32846",0.0286184219191448,-0.0305813131311133
"工业/Na/XIN_CMN_20030820_wpr/6864",-0.00537273434949472,-0.165722110247375
"工业/Na/CNA_CMN_20001122_wpr/54014",0.15775953330839,-0.060655560357879
"工业/Na/CNA_CMN_20010129_wpr/18444",-0.00882071200961496,-0.0708965134854797
"工业/Na/XIN_CMN_20010128_wpr/17388",0.00225397685573514,-0.0367518503335171
"产业/Na/CNA_CMN_20001001_wpr/27233",-0.0080906769088273,0.155443484434368
"工业/Na/XIN_CMN_20030805_wpr/56998",-0.0342330478642597,-0.0244164283520405
"产业/Na/CNA_CMN_20030827_wpr/6445",-0.000512587599731723,0.0171365400516432
"产业/Na/XIN_CMN_20010113_wpr/16510",-0.0596870013113589,0.0389576935468518
"制造业/Na/XIN_CMN_20030407_wpr/80715",0.0623626655125153,-0.0590256573657873
"产业/Na/XIN_CMN_20030728_wpr/17891",-0.0296624736928863,-0.0108583936033836
"产业/Na/CNA_CMN_20001015_wpr/24868",0.139194022519116,0.0840322097885301
"制造业/Na/ZBN_CMN_20001015_wpr/8312",0.0103191665140039,-0.000434233529312796
"工业/Na/XIN_CMN_20030716_wpr/57268",0.0403263182341555,-0.0649815808595574
"工业/Na/CNA_CMN_20001128_wpr/46287",0.159565536260488,-0.0644811378559717
"产业/Na/XIN_CMN_20030601_wpr/17995",-0.0375447252120854,0.0906063272522648
"工业/Na/CNA_CMN_20001113_wpr/70039",-0.0517086550580281,-0.00245119775077189
"工业/Na/CNA_CMN_20010104_wpr/100183",-0.0982603023767624,-0.00596848922156254
"工业/Na/ZBN_CMN_20030623_wpr/65348",-0.00175605418327219,0.00108922686189517
"产业/Na/XIN_CMN_20001207_wpr/34705",0.00713465128091741,0.0185512391170212
"产业/Na/CNA_CMN_20010112_wpr/124729",-0.0120023683347035,0.0133948902169342
"工业/Na/ZBN_CMN_20030514_wpr/34731",-0.316573761309761,-0.010244123719174
"产业/Na/CNA_CMN_20001229_wpr/119534",-0.00890291360767051,0.0828659824254381
"制造业/Na/XIN_CMN_20030618_wpr/6088",0.00789465781986352,-0.0201743093073259
"产业/Na/XIN_CMN_20030729_wpr/65600",-0.0580324116213713,0.0357636239603333
"工业/Na/XIN_CMN_20010105_wpr/40191",-0.0257765154020822,-0.144425873465075
"产业/Na/XIN_CMN_20001120_wpr/3787",-0.0130445396656084,0.0361515290240236
"产业/Na/CNA_CMN_20010112_wpr/79823",0.0129694432993066,0.0125515491567816
"产业/Na/CNA_CMN_20001108_wpr/115510",0.018811902917203,0.0604463700202384
"产业/Na/CNA_CMN_20001022_wpr/56430",0.01469223344615,0.106948956896257
"产业/Na/XIN_CMN_20001025_wpr/21190",-0.0329586631582957,0.0105584867211328
"产业/Na/XIN_CMN_20001013_wpr/46647",-0.0145792373456387,-0.000318933514047495
"制造业/Na/XIN_CMN_20001103_wpr/31578",-0.00306063715312491,-0.0180769279618404
"产业/Na/XIN_CMN_20030629_wpr/32716",0.0176948776556026,0.0115386869883867
"工业/Na/CNA_CMN_20030704_wpr/2596",-0.0374005707038079,-0.00539558267930856
"工业/Na/XIN_CMN_20030914_wpr/22500",0.0108235454886032,-0.0352050028938811
"产业/Na/XIN_CMN_20001007_wpr/9121",-0.0171833465176653,-0.0047853308065741
"产业/Na/XIN_CMN_20030807_wpr/26460",-0.0800473772197351,-0.022319551099936
"工业/Na/CNA_CMN_20001207_wpr/46998",0.170442113690863,-0.0573169949474793
"产业/Na/ZBN_CMN_20001109_wpr/33230",-0.0143783098979222,-0.00336140309055377
"产业/Na/XIN_CMN_20030716_wpr/14221",0.111990265924001,0.0497999381676442
"产业/Na/XIN_CMN_20001117_wpr/52874",-0.166794178806652,-0.226781875049602
"工业/Na/XIN_CMN_20001021_wpr/31352",-0.0207037423501297,-0.0279475892555255
"工业/Na/XIN_CMN_20030909_wpr/69685",0.0156409076390708,-0.00814856862599927
"工业/Na/ZBN_CMN_20030918_wpr/62206",-0.0435746328073234,-0.0290704817107256
"产业/Na/XIN_CMN_20010106_wpr/25019",-0.0106867526491468,0.00286513970320532
"产业/Na/CNA_CMN_20001209_wpr/38481",-0.00196221748074767,0.0380942565623604
"产业/Na/CNA_CMN_20001219_wpr/6409",-0.0175178562959469,-0.0532371434784412
"工业/Na/XIN_CMN_20001201_wpr/23281",0.0833594641623841,-0.0899722951251289
"产业/Na/ZBN_CMN_20001204_wpr/35069",0.0564853340893971,0.281080718661225
"工业/Na/CNA_CMN_20001229_wpr/66862",0.0487190155056341,-0.0414660833247251
"工业/Na/ZBN_CMN_20030509_wpr/46641",0.173854979897905,0.241251062356892
"工业/Na/XIN_CMN_20001204_wpr/31838",0.0564000956515687,-0.015201691664611
"产业/Na/CNA_CMN_20001205_wpr/84058",0.0182455476754002,0.0165086968835295
"产业/Na/CNA_CMN_20001013_wpr/91554",0.044041428231941,0.0207177755967077
"工业/Na/CNA_CMN_20010111_wpr/43546",-0.0946456645558036,0.00386110771379372
"产业/Na/XIN_CMN_20001217_wpr/39125",0.0112949596175757,-0.0053415128214342
"工业/Na/XIN_CMN_20001222_wpr/68986",-0.0118533523985596,-0.0472057452411757
"产业/Na/XIN_CMN_20030724_wpr/49579",-0.0052527046659648,0.00116532190705822
"产业/Na/CNA_CMN_20010103_wpr/88257",-0.0185145401773274,0.0356000934073426
"工业/Na/ZBN_CMN_20030403_wpr/47777",-0.0198710200326995,-0.0433372447694855
"产业/Na/CNA_CMN_20010119_wpr/53340",-0.0346062594863191,0.00684108747391624
"工业/Na/XIN_CMN_20001202_wpr/56333",-0.0108919751879136,-0.0264672691296463
"产业/Na/XIN_CMN_20001128_wpr/35265",-0.00503183514701407,0.0215346209595082
"产业/Na/CNA_CMN_20001103_wpr/96642",-0.0853638889664294,0.0954041138686962
"产业/Na/ZBN_CMN_20030825_wpr/4247",0.0767231611527203,0.0611522427877979
"产业/Na/CNA_CMN_20010115_wpr/123241",0.0578699517745454,0.0167132218082195
"产业/Na/ZBN_CMN_20030713_wpr/8661",0.438748659376418,-0.191928105252804
"产业/Na/XIN_CMN_20010121_wpr/29955",-0.0167973997877434,0.0473324413950797
"产业/Na/CNA_CMN_20001227_wpr/84359",0.0166552257710481,0.0322802885625487
"产业/Na/CNA_CMN_20001027_wpr/110159",0.0215494252768185,0.0246528007462325
"产业/Na/XIN_CMN_20030409_wpr/80347",-0.0193792318632059,0.00324759325569757
"产业/Na/CNA_CMN_20001012_wpr/15855",0.24786688632525,0.212106081159436
"工业/Na/CNA_CMN_20010114_wpr/11568",0.162825364269385,-0.0471703913760464
"产业/Na/CNA_CMN_20001119_wpr/82857",-0.148141744547034,-0.0601743030432464
"产业/Na/CNA_CMN_20001209_wpr/23698",0.0566199288948788,0.035198148360146
"产业/Na/CNA_CMN_20001220_wpr/86017",0.00269650372732893,0.000913989630796821
"工业/Na/ZBN_CMN_20030529_wpr/32212",-0.0105141369996147,-0.0527194368666934
"产业/Na/XIN_CMN_20030419_wpr/40286",-0.0158636642759024,-0.0109998226879986
"产业/Na/XIN_CMN_20010118_wpr/64047",0.0116690204205948,0.00802669819531618
