"x","y"
"导演/Na/ZBN_CMN_20030831_wpr/14595",-0.0438068098715087,0.0325931310130896
"领队/Na/ZBN_CMN_20030728_wpr/14593",-0.0619757812261672,-0.111865890486097
"导演/Na/CNA_CMN_20001211_wpr/72116",-0.121709791619283,0.102906649530534
"领队/Na/ZBN_CMN_20010120_wpr/38636",-0.0311630491712642,-0.176090159659446
"指挥/Na/CNA_CMN_20001206_wpr/63983",0.122280705999619,-0.00989801011654476
"导演/Na/CNA_CMN_20010123_wpr/13883",-0.0698246358507787,0.0644556003866502
"导演/Na/ZBN_CMN_20001006_wpr/19571",-0.558705164961189,0.114018779333301
"导演/Na/ZBN_CMN_20030629_wpr/53848",-0.0696069118256319,0.0488195089757957
"指挥/Na/CNA_CMN_20001028_wpr/52358",0.161290526157808,-0.0439353219534453
"导演/Na/ZBN_CMN_20030610_wpr/67153",-0.041862935076482,0.0383379290102756
"导演/Na/CNA_CMN_20001018_wpr/72236",-0.0480713417742116,0.0432798311345196
"领队/Na/CNA_CMN_20001002_wpr/7526",0.0345446397408518,-0.159161988083296
"领队/Na/ZBN_CMN_20030521_wpr/16045",-0.011058597326667,-0.196596419690934
"导演/Na/CNA_CMN_20010122_wpr/54760",-0.117784040109569,0.0622473575527678
"指挥/Na/XIN_CMN_20010120_wpr/6949",0.121888744663323,0.025014004900349
"导演/Na/CNA_CMN_20010122_wpr/47326",-0.0924571476306045,0.0822517877319169
"导演/Na/ZBN_CMN_20030525_wpr/83440",-0.0867127240604123,0.0488430506904191
"导演/Na/CNA_CMN_20010116_wpr/26772",-0.0406042261706542,0.0724290515536256
"领队/Na/ZBN_CMN_20030805_wpr/16667",-0.056566601702727,-0.102796435513329
"导演/Na/ZBN_CMN_20001115_wpr/2536",-0.160598010066741,0.0577972168997019
"领队/Na/ZBN_CMN_20030430_wpr/44495",-0.060575508208711,-0.0705993784869886
"领队/Na/ZBN_CMN_20030412_wpr/52644",-0.0741088959639326,-0.195946929324838
"领队/Na/ZBN_CMN_20030523_wpr/18917",-0.0382989022511154,-0.0509812757394288
"指挥/Na/CNA_CMN_20001120_wpr/92533",-0.021430886238983,0.189502396739485
"导演/Na/ZBN_CMN_20030807_wpr/79222",-0.104404823771612,0.0580190789477077
"指挥/Na/ZBN_CMN_20030604_wpr/68129",-0.0615739579042338,0.34279333065886
"领队/Na/CNA_CMN_20030715_wpr/3327",-0.0229612116160085,-0.225836253206903
"指挥/Na/XIN_CMN_20030421_wpr/71785",0.102787786008577,0.0122956580356906
"指挥/Na/XIN_CMN_20030401_wpr/50055",0.125714600907286,0.0374129706982663
"指挥/Na/XIN_CMN_20030401_wpr/50536",0.102227328016996,-0.0380602453534793
"领队/Na/ZBN_CMN_20030629_wpr/15169",-0.0376923537295107,-0.0572216738099783
"导演/Na/ZBN_CMN_20030415_wpr/74448",-0.0235110658510008,0.0732982201415071
"指挥/Na/XIN_CMN_20030928_wpr/38891",0.0791028821605156,-0.0495710546914614
"指挥/Na/CNA_CMN_20010105_wpr/34969",0.188676611191601,-0.0563704929828833
"领队/Na/ZBN_CMN_20030509_wpr/57043",-0.0667647656856505,-0.0929656940223493
"指挥/Na/XIN_CMN_20030703_wpr/34302",0.25600755935804,0.0397471692973402
"导演/Na/CNA_CMN_20001210_wpr/89651",-0.122101740812219,0.0488981739879574
"指挥/Na/CNA_CMN_20010116_wpr/6595",0.0925345406890579,0.00265159170911107
"指挥/Na/ZBN_CMN_20030411_wpr/66354",0.0877811398377689,-0.00237441874654276
"导演/Na/XIN_CMN_20030829_wpr/7437",-0.0805662925191897,0.109651007918624
"领队/Na/XIN_CMN_20001214_wpr/61379",-0.0569391121719749,-0.143236015293598
"领队/Na/ZBN_CMN_20030826_wpr/14811",-0.0469758739910942,-0.0795023069435492
"指挥/Na/CNA_CMN_20010109_wpr/43350",0.0874114970127287,2.18775479207472e-05
"指挥/Na/XIN_CMN_20030919_wpr/43609",0.362524887043798,0.303889898637971
"指挥/Na/ZBN_CMN_20030617_wpr/80961",0.165686516437569,-0.223450181269115
"指挥/Na/XIN_CMN_20030706_wpr/9311",0.133113475419333,0.044699785062541
"指挥/Na/CNA_CMN_20001219_wpr/92123",0.16024054782001,-0.0570451579822473
"指挥/Na/ZBN_CMN_20030628_wpr/48491",0.142316211024947,0.0407656594071317
"导演/Na/ZBN_CMN_20030715_wpr/64945",-0.0609954967832639,0.0572725199614776
"领队/Na/ZBN_CMN_20030615_wpr/17375",-0.142166691071222,-0.0502997869965219
"领队/Na/CNA_CMN_20001215_wpr/141548",-0.000209988137087576,-0.103449379747066
"领队/Na/ZBN_CMN_20030516_wpr/11128",-0.0428357780462046,-0.140395984029064
"领队/Na/ZBN_CMN_20030727_wpr/14024",-0.115184296622594,-0.0986137565208844
"领队/Na/ZBN_CMN_20030406_wpr/82872",-0.151971607350298,-0.107183972008316
"领队/Na/CNA_CMN_20001109_wpr/118548",0.0790950574561226,-0.298977611913202
"导演/Na/CNA_CMN_20001027_wpr/18449",-0.0743144329877173,0.0734575082161164
"导演/Na/ZBN_CMN_20030827_wpr/70694",-0.101355259262319,0.07677746852165
"指挥/Na/XIN_CMN_20030410_wpr/99165",0.120895603379523,-0.0324046694085865
"指挥/Na/XIN_CMN_20030713_wpr/34278",0.109471918878881,0.0138794220750628
"导演/Na/CNA_CMN_20001012_wpr/94822",-0.112824256973847,0.0291631634062558
"导演/Na/CNA_CMN_20010105_wpr/17035",-0.0733819562857132,0.0399610409626894
"指挥/Na/CNA_CMN_20001101_wpr/22010",0.117371971663815,0.00292908111926459
"指挥/Na/XIN_CMN_20030806_wpr/67130",0.256707293998336,-0.00733132522971923
"领队/Na/ZBN_CMN_20030724_wpr/8350",-0.112557566518523,-0.235614021718731
"导演/Na/CNA_CMN_20010113_wpr/43719",-0.0860816327140783,0.0729692934068505
"领队/Na/ZBN_CMN_20010116_wpr/29797",-0.0743503316440458,-0.352033346119645
"领队/Na/ZBN_CMN_20030503_wpr/72741",-0.0909650168977522,-0.166694465087791
"导演/Na/CNA_CMN_20001126_wpr/50746",-0.112360579000388,0.133466419260736
"指挥/Na/CNA_CMN_20010118_wpr/138419",0.132374033654469,-0.0355912026938305
"导演/Na/CNA_CMN_20001227_wpr/25792",-0.142870108989201,0.113803985228861
"指挥/Na/XIN_CMN_20030812_wpr/38838",0.0917116118353841,0.0105627586080112
"导演/Na/ZBN_CMN_20010101_wpr/7135",-0.184328236568262,0.143955781142595
"导演/Na/CNA_CMN_20001013_wpr/16274",-0.012537596536774,0.037082815508321
"导演/Na/CNA_CMN_20001030_wpr/123171",-0.0243207994255524,0.0655241620873931
"指挥/Na/XIN_CMN_20010111_wpr/19648",0.100869916165157,-0.0289588533190965
"领队/Na/ZBN_CMN_20030708_wpr/48544",-0.0723627223915708,-0.169046255451482
"领队/Na/ZBN_CMN_20030810_wpr/14628",-0.0272749325801467,-0.0516775954219975
"领队/Na/ZBN_CMN_20030629_wpr/14394",-0.0309496604350124,-0.0672996242921714
"指挥/Na/XIN_CMN_20030926_wpr/31593",0.164823247225959,0.0218863943612907
"指挥/Na/ZBN_CMN_20030726_wpr/64003",0.106452503356989,0.115542201108289
"领队/Na/ZBN_CMN_20030411_wpr/13362",-0.101504693175929,-0.121389852416382
"导演/Na/CNA_CMN_20001001_wpr/3980",-0.113333891657405,0.0879341579960472
"领队/Na/ZBN_CMN_20030616_wpr/17224",-0.12294033637925,-0.121087391188629
"导演/Na/ZBN_CMN_20030615_wpr/80890",-0.0672862845121797,0.0966769809772126
"指挥/Na/CNA_CMN_20001114_wpr/107884",0.0737760388772636,0.0399011151934214
"指挥/Na/XIN_CMN_20030422_wpr/15719",0.155937508719437,0.0466021634942674
"指挥/Na/XIN_CMN_20001008_wpr/24407",0.163487808821085,0.0796586966326275
"领队/Na/ZBN_CMN_20030921_wpr/58546",-0.0381788187816705,-0.0622588743679898
"指挥/Na/XIN_CMN_20030601_wpr/12278",-0.015820758548729,0.0795589904837781
"领队/Na/ZBN_CMN_20030531_wpr/14278",-0.129427598860708,-0.16209566499378
"指挥/Na/ZBN_CMN_20001027_wpr/23096",-0.00639586094643728,0.0922915758773019
"指挥/Na/CNA_CMN_20010105_wpr/125413",0.141570843492765,-0.0350555723304802
"指挥/Na/XIN_CMN_20030910_wpr/3371",0.128872856650541,0.019417524787242
"指挥/Na/ZBN_CMN_20030526_wpr/69759",0.00411504603342004,0.139473049558336
"导演/Na/CNA_CMN_20001210_wpr/87664",-0.257002901782817,0.109635062722997
"指挥/Na/CNA_CMN_20001010_wpr/44090",0.205170572696968,-0.0573686340769801
"导演/Na/ZBN_CMN_20030427_wpr/83312",-0.0871673041482074,0.0311971942849492
"领队/Na/ZBN_CMN_20030821_wpr/6731",0.00211131525119004,-0.113641663089308
"领队/Na/ZBN_CMN_20030813_wpr/13174",-0.0727866689828047,-0.110681313507796
"指挥/Na/XIN_CMN_20030430_wpr/31682",0.135389716400735,0.0346687982532275
"指挥/Na/XIN_CMN_20001016_wpr/83103",0.130706118618464,0.0682736338490167
"领队/Na/ZBN_CMN_20010105_wpr/38706",-0.0337758832116086,-0.124148269986328
"导演/Na/ZBN_CMN_20030911_wpr/67775",-0.105049850126017,-0.0155902742498854
"导演/Na/ZBN_CMN_20030501_wpr/10437",-0.127570659394629,0.0339469798516757
"领队/Na/ZBN_CMN_20030827_wpr/13071",-0.0565554989744674,-0.0872696293695881
"导演/Na/CNA_CMN_20001111_wpr/36205",-0.0395856801016526,0.07556458317344
"导演/Na/ZBN_CMN_20030725_wpr/16988",-0.176483864047185,-0.0144844580778258
"导演/Na/ZBN_CMN_20030711_wpr/76639",-0.0249163103420901,0.0147471719694943
"指挥/Na/XIN_CMN_20030420_wpr/28906",0.127862559893207,0.0279836712140388
"指挥/Na/CNA_CMN_20010120_wpr/6900",0.151387789076714,0.0151664357594066
"指挥/Na/ZBN_CMN_20030808_wpr/76313",-0.0934377381670643,0.277612045272246
"领队/Na/ZBN_CMN_20030719_wpr/52654",-0.0412110057190315,-0.0740174829675468
"导演/Na/ZBN_CMN_20030703_wpr/76643",-0.0896454677054331,0.0742976047049781
"指挥/Na/XIN_CMN_20001021_wpr/10415",0.0959666232545053,0.0406560062408253
"指挥/Na/ZBN_CMN_20030402_wpr/10498",0.130201585302441,-0.0226193452968479
