"x","y"
"特征/Na/XIN_CMN_20030912_wpr/76827",-0.0429263050497399,-0.0633885137355485
"风格/Na/XIN_CMN_20030924_wpr/41039",0.287300232789359,-0.0626413631526093
"品质/Na/CNA_CMN_20001024_wpr/146182",-0.017087126769028,0.0899708591868666
"特色/Na/ZBN_CMN_20030716_wpr/3248",-0.00110190200179473,0.0269437295264612
"特点/Na/XIN_CMN_20001010_wpr/40852",0.0690938793543146,-0.0780178653927087
"品质/Na/CNA_CMN_20001202_wpr/100985",-0.0186962919507178,0.00307023982397382
"品质/Na/CNA_CMN_20010103_wpr/71962",-0.0381499266561826,-0.0089530124052547
"特征/Na/CNA_CMN_20001218_wpr/47724",-0.00997167299843483,-0.00125219460971974
"特性/Na/XIN_CMN_20030501_wpr/74122",-0.0321786712003768,-0.0722047257120837
"品质/Na/ZBN_CMN_20030913_wpr/7234",-0.0561234927131033,0.0236404469394959
"个性/Na/ZBN_CMN_20030416_wpr/83942",0.0580247571488662,-0.000522547743216974
"特色/Na/XIN_CMN_20030801_wpr/2378",0.0144398846799494,0.00984046395092854
"风格/Na/CNA_CMN_20001002_wpr/6554",0.0157751872487947,-0.00612628573901529
"品质/Na/CNA_CMN_20001128_wpr/88046",-0.0597499060450903,-0.010464264602219
"特点/Na/ZBN_CMN_20001007_wpr/48114",0.0121530354898505,-0.000968247068482944
"品质/Na/CNA_CMN_20001125_wpr/24223",-0.0458342788248657,-0.0423586493722726
"品质/Na/ZBN_CMN_20030707_wpr/65299",-0.0253919358979484,0.0313101555385425
"品质/Na/CNA_CMN_20001115_wpr/149672",-0.0779218919309014,-0.0130226146481901
"风格/Na/ZBN_CMN_20001107_wpr/366",0.00733864263953643,-0.0676815536351718
"品质/Na/CNA_CMN_20010109_wpr/136295",-0.0569964203639856,0.00308174739531773
"特色/Na/ZBN_CMN_20030922_wpr/69362",0.0607639706824837,0.0467030326440757
"特色/Na/ZBN_CMN_20030828_wpr/19272",-0.00391490379464101,0.0629438147591102
"风格/Na/CNA_CMN_20001002_wpr/6934",0.0382430300843966,0.0364696051250982
"特点/Na/CNA_CMN_20010115_wpr/123865",-0.00316652905989383,0.0150073217591198
"特征/Na/XIN_CMN_20030616_wpr/27351",-0.036657465957752,-0.0198013776947245
"特色/Na/XIN_CMN_20010113_wpr/37868",-0.00392697261823526,-0.0136951739305071
"特色/Na/XIN_CMN_20030930_wpr/29174",0.0635695745124873,2.99081605163397e-05
"特点/Na/ZBN_CMN_20030703_wpr/1808",0.108107215035847,-0.0418902114174625
"特点/Na/ZBN_CMN_20001028_wpr/24328",-0.0617101412105252,-0.0497844099832466
"特点/Na/ZBN_CMN_20001109_wpr/2007",-0.0105987259213028,-0.0241797672359073
