"","_id","lemma","newspaper","region","formality","_cws.model","_ctxt.model","model.x","model.y","cluster"
"射手/N/XIN_CMN_20010822_wpr/5972","射手/N/XIN_CMN_20010822_wpr/5972","射手","XIN","Mainland","quality","分钟/N;主力/N;第/N;另/D;位/N;上场/V;分钟/N;不佳/V;姆彭萨/N;换下/V","""<small>丹麦人 埃贝 ・ 桑德 本 赛季 风光 , 今晚 仅</small> <u>第</u><sup>1.306</sup> 84 <u>分钟</u><sup>3.21</sup> 替换 <u>上场</u><sup>3.052</sup> ; <u>另</u><sup>1.002</sup> 一 <u>位</u><sup>1.355</sup> <u>主力</u><sup>4.268</sup> <span class='target'>射手</span> <u>姆彭萨</u><sup>7.09</sup> 发挥 <u>不佳</u><sup>1.227</sup> , 第30 <u>分钟</u><sup>3.21</sup> 阿萨莫阿 <u>换下</u><sup>4.179</sup> , 但是 <small>这 个 阿萨莫阿 不争 气 , 第58 分钟 因 违反</small>""",-0.575770542853137,-1.29404374625679,NA
"射手/N/XIN_CMN_19991111_wpr/68759","射手/N/XIN_CMN_19991111_wpr/68759","射手","XIN","Mainland","quality","最佳/V;名列/V;联赛/N;19/N;届/N;球/N;攻入/V;最佳/V;本/N;次席/N;联赛/N;前卫/V;前锋/N;届/N","""<small>队友 创造 射门 良机 或 自己 破门 得分 , 本</small> <u>届</u><sup>1.447</sup> <u>联赛</u><sup>4.212</sup> 中共 <u>攻入</u><sup>5.093</sup> <u>19</u><sup>1.213</sup> 个 <u>球</u><sup>4.326</sup> , <u>名列</u><sup>3.309</sup> <u>最佳</u><sup>4.718</sup> <span class='target'>射手</span> <u>次席</u><sup>5.09</sup> 。 <u>本</u><sup>1.687</sup> <u>届</u><sup>1.447</sup> <u>联赛</u><sup>4.212</sup> <u>最佳</u><sup>4.718</sup> <u>前锋</u><sup>4.344</sup> 、 <u>最佳</u><sup>4.718</sup> <u>前卫</u><sup>3.027</sup> <small>、 后卫 和 最佳 守门 员 的 桂冠 阿拉 尼亚队</small>""",-4.8855660129304,1.44037039910973,NA
"射手/N/CNA_CMN_20040526_wpr/56931","射手/N/CNA_CMN_20040526_wpr/56931","射手","CNA","Taiwan","quality","罚/V;欧尼尔/N;队友/N;罚/V","""<small>罚球 命中率 不佳 , 过 放弃 每 一 次 机会</small> 」 , <u>欧尼尔</u><sup>3.462</sup> 十三 <u>罚</u><sup>2.634</sup> 两 中 , 恢复 「 <span class='target'>射手</span> 」 风 , 九 <u>罚</u><sup>2.634</sup> 六 中 收盘 ; <u>队友</u><sup>3.14</sup> <small>佩顿 贡献 十八 分 , 湖人队 季后赛 主场 保 持</small>""",3.18412234221737,-2.58481955196699,NA
"前锋/N/CNA_CMN_19940703_wpr/2804","前锋/N/CNA_CMN_19940703_wpr/2804","前锋","CNA","Taiwan","quality","中场/N;球员/N;琼斯/N;见长/V;速度/N;搭配/N;起用/V;进攻/V;魏/N","""<small>他们 成竹在胸 , 教练 米路提诺维奇 透露 , 巴西 之 役</small> 他 <u>起用</u><sup>2.854</sup> <u>速度</u><sup>1.591</sup> <u>见长</u><sup>2.698</sup> 的 <u>中场</u><sup>5.742</sup> <u>球员</u><sup>3.256</sup> <u>琼斯</u><sup>2.147</sup> , <u>搭配</u><sup>2.854</sup> <span class='target'>前锋</span> 史都华 与 <u>魏</u><sup>3.051</sup> 纳达 , 期望 加强 第一线 <u>进攻</u><sup>3.409</sup> 的 <small>威力 , 制造 驰得 点 的 机会 。 美国 以外</small>""",-0.0620123324569764,-1.21989079675431,NA
"前锋/N/CNA_CMN_20020622_wpr/113586","前锋/N/CNA_CMN_20020622_wpr/113586","前锋","CNA","Taiwan","quality","进球/N;正规/V;替补/N;延长赛/N;比赛/N;土耳其队/N;入球/N;踢进/V;Mansiz/F;伊尔汉/N;Ilhan/F","""<small>威力 , 导致 塞内加尔队 输球 。 这 场 比赛 双方</small> <u>正规</u><sup>1.534</sup> 的 九十分钟 <u>比赛</u><sup>1.85</sup> 中 <u>进球</u><sup>4.451</sup> , <u>延长赛</u><sup>3.727</sup> <u>土耳其队</u><sup>3.778</sup> <u>替补</u><sup>5.069</sup> <span class='target'>前锋</span> <u>伊尔汉</u><sup>6.832</sup> ( <u>Ilhan</u><sup>7.499</sup> <u>Mansiz</u><sup>7.499</sup> ) <u>踢进</u><sup>4.604</sup> 黄金 <u>入球</u><sup>4.557</sup> , 一 <small>0 击败 塞内加尔 , 成为 最后 一 支 晋级 四</small>""",-3.28466316831946,-1.49699839580828,NA
"前锋/N/CNA_CMN_19970417_wpr/71197","前锋/N/CNA_CMN_19970417_wpr/71197","前锋","CNA","Taiwan","quality","张慧瑛/N;前锋/N;傅姿伶/N;后卫/N;台电队/N;后卫/N","""<small>钱薇娟 、 中锋 郑慧芸 、 大 前锋 黄雅真 来自 国泰女</small> 篮队 , 小 <u>前锋</u><sup>5.46</sup> <u>傅姿伶</u><sup>5.51</sup> 、 <u>后卫</u><sup>5.759</sup> <u>张慧瑛</u><sup>5.302</sup> 、 大 <span class='target'>前锋</span> 黄宽雅 属于 <u>台电队</u><sup>3.883</sup> , 其余 选手 <u>后卫</u><sup>5.759</sup> 郑智仁 选 台元队 <small>、 小 前锋 潘慧雯 与 大 前锋 李台英 选 亚东队</small>""",1.30882020399089,-1.73951890538179,NA
"前锋/N/XIN_CMN_19990328_wpr/48878","前锋/N/XIN_CMN_19990328_wpr/48878","前锋","XIN","Mainland","quality","倒/V;场/N;比赛/N;独中/N;罗马尼亚/N","""<small>, 几乎 匈牙利队 门 前 造成 任何 威胁 。 全</small> <u>场</u><sup>2.138</sup> <u>比赛</u><sup>1.85</sup> 呈现 一 边 <u>倒</u><sup>1.111</sup> 局面 , 其中 匈牙利 <span class='target'>前锋</span> 谢伯克 一 人 <u>独中</u><sup>5.462</sup> 三 元 。 由于 27日 <u>罗马尼亚</u><sup>1.466</sup> <small>首都 布加勒斯特 进行 的 第七 小 组 另 一 场</small>""",-4.42518091979412,-0.277693857475466,NA
"前锋/N/CNA_CMN_20020531_wpr/105061","前锋/N/CNA_CMN_20020531_wpr/105061","前锋","CNA","Taiwan","quality","优秀/V;打法/N;中场/N","""<small>。 阵 中 两 位 老将 威莫兹 ( Marc Wilmots</small> ) 与 范德海格 ( Yves Vanderhaeghe ) 是 <u>优秀</u><sup>1.211</sup> 的 <span class='target'>前锋</span> 及 <u>中场</u><sup>5.742</sup> , 传统 欧 式 <u>打法</u><sup>2.468</sup> , 与 俄罗斯 <small>相似 , 两 队 对方 为 出线 的 最 大</small>""",-0.0577243933265844,-1.15601822548952,NA
"前锋/N/CNA_CMN_19911001_wpr/2499","前锋/N/CNA_CMN_19911001_wpr/2499","前锋","CNA","Taiwan","quality","译/V;张茂柏/N;报/V;论坛/N","""<small>同时 妨碍 他 自己 欧市 内 , 靠 德国 协助</small> 巩固 法国 地位 的 指望 。 ( <u>张茂柏</u><sup>7.281</sup> <u>译</u><sup>5.043</sup> 国际 <span class='target'>前锋</span> <u>论坛</u><sup>1.812</sup> <u>报</u><sup>1.915</sup> ) 纽约 伦敦 股市 ( 中央社 纽约 三十 <small>日 美 联电 ) 纽约 股市 今天 稍许 上涨 ,</small>""",4.4742106292795,5.6088602587213,NA
"前锋/N/CNA_CMN_19950925_wpr/100288","前锋/N/CNA_CMN_19950925_wpr/100288","前锋","CNA","Taiwan","quality",";叶子贤/N","""<small>部队 强调 , 他们 杨日松 前往 勘验 尸体 之前 ,</small> 派员 家属 协谈 赔偿 事宜 或 其他 交换 条件 。 <span class='target'>前锋</span> 部队 表示 , <u>叶子贤</u><sup>5.565</sup> 有 两 次 不假 归 纪录 <small>, 而 这 次 不幸 事件 是 他 假离营 致</small>""",4.96094979415998,2.23501245718037,NA
"前锋/N/XIN_CMN_19980702_wpr/8627","前锋/N/XIN_CMN_19980702_wpr/8627","前锋","XIN","Mainland","quality","阵型/N;德国队/N;比赛/N;头/N;比埃尔霍夫/N;克/N;球/N","""<small>好看 ? 他 解 释 说 : “ 让 我们</small> 分析 一下 <u>德国队</u><sup>3.357</sup> 的 <u>比赛</u><sup>1.85</sup> : 我们 的 <u>阵型</u><sup>5.201</sup> 是 <span class='target'>前锋</span> 设计 的 。 <u>克</u><sup>1.591</sup> 林斯曼 和 <u>比埃尔霍夫</u><sup>6.019</sup> 的 <u>头</u><sup>2.193</sup> <u>球</u><sup>3.971</sup> <small>是 我们 最 强大 的 武器 。 他们 ‘ 空战</small>""",-2.60328107461807,-1.26451003957641,NA
"前锋/N/CNA_CMN_20020613_wpr/61783","前锋/N/CNA_CMN_20020613_wpr/61783","前锋","CNA","Taiwan","quality","巴黎/N;世界盃/N;英格兰队/N;球员/N;踢/V","""<small>新秀 欧贝奇 ( Barholomew Ogbeche ) 相信 英格兰队 赢得 本</small> 届 <u>世界盃</u><sup>2.625</sup> 金盃 。 这 位 <u>巴黎</u><sup>1.243</sup> 圣杰 门队 的 <span class='target'>前锋</span> <u>球员</u><sup>3.256</sup> <u>英格兰队</u><sup>3.573</sup> 印象深刻 , <u>英格兰队</u><sup>3.573</sup> 昨天 零 零 <u>踢</u><sup>3.616</sup> 和 <small>奈及利亚队 晋级 第二 回合 。 英格兰 踢 和 奈及利亚 后</small>""",-3.01793226571433,1.45963649787905,NA
"射手/N/CNA_CMN_20040730_wpr/41069","射手/N/CNA_CMN_20040730_wpr/41069","射手","CNA","Taiwan","quality","塞队/N;当家/N;NBA/F;效力/V","""<small>热身 。 布朗 眼 中 , 塞尔维亚 是 美国 夺金</small> 最 大 的 障碍 之 一 。 虽然 <u>塞队</u><sup>5.784</sup> <u>当家</u><sup>3.608</sup> <span class='target'>射手</span> 、 <u>效力</u><sup>4.924</sup> <u>NBA</u><sup>3.038</sup> 沙加缅度 国王队 的 史托雅克维奇 倦勤 退赛 , <small>但 布朗 一点 敢 小觑 这 支 世界 锦标赛 冠军</small>""",4.93325940164979,-0.402713280480548,NA
"射手/N/CNA_CMN_20041224_wpr/5233","射手/N/CNA_CMN_20041224_wpr/5233","射手","CNA","Taiwan","quality","火箭/N;NBA/F;外线/N;火箭/N;NBA/F;休士顿/N","""<small>趣闻 笑看 人性 。 台湾 立报 ~ 黑暗光 之 舞</small> 涵养 生命 活水 。 931224 <u>NBA</u><sup>3.038</sup> <u>火箭</u><sup>1.435</sup> 老鹰 交易 <u>外线</u><sup>4.852</sup> <span class='target'>射手</span> 贝瑞 转台 <u>火箭</u><sup>1.435</sup> 中央社 <u>休士顿</u><sup>2.888</sup> 二十三 日 法新电 <u>NBA</u><sup>3.038</sup> <u>休士顿</u><sup>2.888</sup> <small>火箭 和 亚特兰大 老鹰 今日 进行 交易 , 老鹰队 三分球</small>""",4.79911048295182,-2.67226327873942,NA
"前锋/N/CNA_CMN_20040220_wpr/62651","前锋/N/CNA_CMN_20040220_wpr/62651","前锋","CNA","Taiwan","quality","老鹰队/N;塞尔提克队/N;选秀权/N;塞尔提克队/N;活塞队/N","""<small>选秀权 老鹰队 , 并 后卫 杭特 、 亚特 金斯 与</small> 今年 第一 轮 <u>选秀权</u><sup>4.539</sup> 送 到 <u>塞尔提克队</u><sup>5.179</sup> , <u>老鹰队</u><sup>4.613</sup> 收进 <span class='target'>前锋</span> 华勒斯 , <u>塞尔提克队</u><sup>5.179</sup> 获得 后 卫詹姆斯 。 <u>活塞队</u><sup>4.385</sup> 总官 杜玛斯 <small>这 次 交易 十分 满意 , 杜玛斯 表示 , 这</small>""",5.85138292189785,-2.43434349318259,NA
"前锋/N/CNA_CMN_20020523_wpr/124619","前锋/N/CNA_CMN_20020523_wpr/124619","前锋","CNA","Taiwan","quality","伤/N;中场/N;队/N;痛失/V;比赛/N;亨利/N;德国队/N","""<small>莫斐 ( Danny Murphy ) 成为 队 上 第四 名</small> <u>伤</u><sup>3.133</sup> 退出 <u>比赛</u><sup>1.85</sup> 的 <u>中场</u><sup>5.742</sup> 。 法 国 <u>队</u><sup>2.866</sup> <u>痛失</u><sup>2.365</sup> <span class='target'>前锋</span> <u>亨利</u><sup>5.337</sup> ( Thierr Henry ) , <u>德国队</u><sup>3.357</sup> 近 数 週 <small>来 损兵折 四 人 , 而 前 世界 足球先生 菲戈</small>""",-1.55540894514996,0.420140392212289,NA
"射手/N/CNA_CMN_20000317_wpr/136372","射手/N/CNA_CMN_20000317_wpr/136372","射手","CNA","Taiwan","quality","防守/V;第一/N;七六人队/N;NBA/F;练/V;艾佛森/N;球/N","""<small>拿下 主场 第十三 连胜 。 德威 有 如此 淋漓尽致 的</small> 演出 , 原因 是 不必 <u>防守</u><sup>2.975</sup> <u>七六人队</u><sup>3.908</sup> 的 <u>NBA</u><sup>3.038</sup> <u>第一</u><sup>1.277</sup> <span class='target'>射手</span> <u>艾佛森</u><sup>6.166</sup> , 因为 <u>艾佛森</u><sup>6.166</sup> 参加 <u>练</u><sup>2.111</sup> <u>球</u><sup>4.326</sup> , 遭到 他 <small>相处 甚 融洽 的 教练 布朗 禁赛 一 场 。</small>""",4.48932915433447,-2.39666399257278,NA
"前锋/N/XIN_CMN_19980601_wpr/5149","前锋/N/XIN_CMN_19980601_wpr/5149","前锋","XIN","Mainland","quality","维奇/N;・/F;诺/F;斯/N;米/N;维奇/N;・/F;萨/N;普/V","""<small>布尔 诺 维奇 , 德 ・ 斯坦科 维奇 , 柳</small> <u>.</u><sup>2.782</sup> 德鲁 <u>诺</u><sup>2.539</sup> <u>维奇</u><sup>3.36</sup> , <u>米</u><sup>1.255</sup> <u>.</u><sup>2.782</sup> <u>斯</u><sup>2.199</sup> <u>维奇</u><sup>3.36</sup> ; <span class='target'>前锋</span> : <u>普</u><sup>1.333</sup> <u>.</u><sup>2.782</sup> 米贾托 <u>维奇</u><sup>3.36</sup> , <u>萨</u><sup>2.499</sup> <u>.</u><sup>2.782</sup> 米洛舍 <u>维奇</u><sup>3.36</sup> <small>, 达 ・ 科瓦 舍 维奇 , ・ 戈亚 诺</small>""",0.359047994860676,3.95425239569815,NA
"前锋/N/CNA_CMN_20000310_wpr/96894","前锋/N/CNA_CMN_20000310_wpr/96894","前锋","CNA","Taiwan","quality","达拉斯/N;篮板/N;小牛队/N;出战/V;罗/N","""<small>, 新人 泰瑞 添 十三 分 , 抓下 十 个</small> <u>篮板</u><sup>4.235</sup> 。 在 <u>达拉斯</u><sup>2.751</sup> , <u>小牛队</u><sup>4.364</sup> 释出 争议性 人物 、 <span class='target'>前锋</span> 小虫 <u>罗</u><sup>2.227</sup> 德曼 以来 首 次 的 <u>出战</u><sup>2.377</sup> , 一○○ <small>七十九 , 落后 二十 分 , 灰狼 俯首称臣 。 这</small>""",5.19298350328646,-2.18545687577041,1
"前锋/N/CNA_CMN_19920219_wpr/2675","前锋/N/CNA_CMN_19920219_wpr/2675","前锋","CNA","Taiwan","quality","获胜/V;译/V;张茂柏/N;论坛报/N","""<small>了 他 的 坏 消息 哲学 : 「 冷战 结</small> 束 , 日本 <u>获胜</u><sup>1.923</sup> 。 」 ( <u>张茂柏</u><sup>7.281</sup> <u>译</u><sup>5.043</sup> 国际 <span class='target'>前锋</span> <u>论坛报</u><sup>5.795</sup> ) 美 报纸 指 我 成功 大陆 改革派 楷模 <small>( 中央社 华盛顿 十八 日 专电 ) 基督教 科学 箴言报</small>""",4.50522407007001,5.29769464451651,NA
"前锋/N/CNA_CMN_20000719_wpr/8200","前锋/N/CNA_CMN_20000719_wpr/8200","前锋","CNA","Taiwan","quality","活塞/N;底特律/N;邓肯/N;圣安东尼/N;希尔/N;马刺/N;伦多/N;前锋/N;暴龙/N","""<small>说 , 二千 年 的 夏季 是 他们 职业 生涯</small> 中 值得 回忆 的 一 个 夏季 。 <u>底特律</u><sup>3.486</sup> <u>活塞</u><sup>2.82</sup> <span class='target'>前锋</span> <u>希尔</u><sup>4.04</sup> , <u>圣安东尼</u><sup>4.03</sup> <u>马刺</u><sup>3.818</sup> <u>前锋</u><sup>5.46</sup> <u>邓肯</u><sup>4.98</sup> , 多 <u>伦多</u><sup>4.176</sup> <u>暴龙</u><sup>4.367</sup> <small>前锋 马格雷蒂 与 波特兰 拓荒者 前锋 葛兰特 , 是 今年</small>""",5.20861196687923,-1.71870941125905,NA
"前锋/N/XIN_CMN_19980616_wpr/17551","前锋/N/XIN_CMN_19980616_wpr/17551","前锋","XIN","Mainland","quality","阵型/N;练/V;意大利/N;前锋/N;尼/N;训练/N;阵型/N;前锋/N;维埃里/N","""<small>于是 这 几 天 的 训练 中 , 老 马尔蒂</small> <u>尼</u><sup>1.784</sup> 开始 着 重演 <u>练</u><sup>2.383</sup> 三 <u>前锋</u><sup>5.46</sup> <u>阵型</u><sup>5.201</sup> , <u>意大利</u><sup>2.234</sup> <span class='target'>前锋</span> <u>维埃里</u><sup>6.307</sup> 说 , 三 <u>前锋</u><sup>5.46</sup> 的 <u>阵型</u><sup>5.201</sup> <u>训练</u><sup>1.005</sup> 中 比较 <small>成功 , 但 “ 训练 是 训练 , 比赛 是</small>""",-0.267562654182912,0.490714187848781,NA
"前锋/N/XIN_CMN_20010603_wpr/42719","前锋/N/XIN_CMN_20010603_wpr/42719","前锋","XIN","Mainland","quality","日本队/N;独中/N;比赛/N;铃木/N;隆行/N","""<small>头版 刊登 了 前锋 铃木 隆行 射门 的 彩色 照片</small> , 赞扬 <u>日本队</u><sup>2.764</sup> 的 胜利 。 <u>比赛</u><sup>1.85</sup> 中 <u>独中</u><sup>5.462</sup> 的 <span class='target'>前锋</span> <u>铃木</u><sup>3.438</sup> <u>隆行</u><sup>6.583</sup> 成为 各 大 媒体 关注 的 焦点 。 <small>《 读卖新闻 》 报道 说 , 铃木 首 次 获得</small>""",-4.08345255393108,-0.867765546994242,NA
"前锋/N/XIN_CMN_19980808_wpr/33723","前锋/N/XIN_CMN_19980808_wpr/33723","前锋","XIN","Mainland","quality","岁/N;球/N;分钟/N;・/F;阿/N;攻进/V","""<small>吉利主 罚踢 进 了 制胜 的 一 球 。 洛里</small> 昂队 的 一 个 <u>球</u><sup>3.971</sup> 是 34 <u>岁</u><sup>1.151</sup> 的 老 <span class='target'>前锋</span> <u>阿</u><sup>1.726</sup> <u>.</u><sup>2.782</sup> 布阿菲亚 第 二十二 <u>分钟</u><sup>3.945</sup> <u>攻进</u><sup>4.907</sup> 的 。 7 <small>日 进行 的 另 一 场 比赛 中 , 上</small>""",-3.33086702070967,-3.24521945827042,NA
"射手/N/XIN_CMN_19940718_wpr/42812","射手/N/XIN_CMN_19940718_wpr/42812","射手","XIN","Mainland","quality","本/N;摩洛哥队/N;喀麦隆队/N;杯赛/N;届/N;榜/N;首位/N;名列/V;萨连科/N;俄罗斯队/N","""<small>、 挪威队 、 俄罗斯队 、 哥伦比亚队 、 韩国队 、 玻利维亚队</small> 、 <u>喀麦隆队</u><sup>3.405</sup> 、 <u>摩洛哥队</u><sup>4.01</sup> 、 希腊队 。 <u>本</u><sup>1.687</sup> <u>届</u><sup>1.447</sup> <u>杯赛</u><sup>3.978</sup> <span class='target'>射手</span> <u>榜</u><sup>5.996</sup> 上 <u>名列</u><sup>3.309</sup> <u>首位</u><sup>2.934</sup> 的 是 <u>俄罗斯队</u><sup>2.703</sup> 的 <u>萨连科</u><sup>7.657</sup> 和 <small>保加利亚队 的 斯 托伊奇科夫 , 他们 射入 了 6 个</small>""",-5.38744873814114,2.86357109538042,NA
"锋线/N/XIN_CMN_20020311_wpr/40524","锋线/N/XIN_CMN_20020311_wpr/40524","锋线","XIN","Mainland","quality","米兰/N;尖刀/N;米兰队/N;人物/N","""<small>中心 进行 了 一 次 公开 训练 。 这 次</small> 他 和 母亲 一 道 抵达 <u>米兰</u><sup>3.403</sup> , 这 位 <span class='target'>锋线</span> <u>尖刀</u><sup>8.049</sup> <u>人物</u><sup>3.916</sup> 希望 参加 本 月 24 日 国际 <u>米兰队</u><sup>4.628</sup> <small>与 罗马队 的 比赛 。 中国 代表 呼吁 加强 发展</small>""",0.316933028934825,0.749270714019599,NA
"前锋/N/CNA_CMN_20020403_wpr/61069","前锋/N/CNA_CMN_20020403_wpr/61069","前锋","CNA","Taiwan","quality","熘马队/N;斯/N;灰/N;孟斐斯/N;熊队/N;加索尔/N;斯/N;场/N","""<small>, 三月份 东 、 西区 最佳 新人 今天 揭晓 ,</small> <u>熘马队</u><sup>4.622</sup> 的 控卫提 <u>斯</u><sup>2.199</sup> 利 和 <u>孟斐斯</u><sup>4.437</sup> <u>灰</u><sup>3.412</sup> <u>熊队</u><sup>3.379</sup> 的 <span class='target'>前锋</span> <u>加索尔</u><sup>5.402</sup> 夺得 荣衔 。 提 <u>斯</u><sup>2.199</sup> 利于 三月 十五 <u>场</u><sup>2.138</sup> <small>战役 , 平均 得 十一点九 分 、 六 点 二</small>""",5.77592090370783,-2.50191288874602,1
"前锋/N/XIN_CMN_19970311_wpr/12400","前锋/N/XIN_CMN_19970311_wpr/12400","前锋","XIN","Mainland","quality","最佳/V;球员/N;荷兰/N;・/F;斯/N;尼/N;里/N","""<small>次 评选 中 , 科曼 名列 第二 位 。 去年</small> <u>荷兰</u><sup>1.792</sup> <u>最佳</u><sup>2.559</sup> <u>球员</u><sup>3.256</sup> 称号 获得者 、 现 埃因德霍芬队 的 比利时 <span class='target'>前锋</span> 吕 <u>.</u><sup>2.782</sup> <u>尼</u><sup>1.784</sup> <u>里</u><sup>1.309</sup> <u>斯</u><sup>2.199</sup> 排名 第三 位 。 为 <small>赫伦 文队 效力 的 丹麦 球员 约 ・ 托马松 评选为</small>""",-0.277132724912239,3.8661202391266,NA
"前锋/N/CNA_CMN_20020627_wpr/70611","前锋/N/CNA_CMN_20020627_wpr/70611","前锋","CNA","Taiwan","quality","呎/N;顺位/N;选中/V;巴/N;西籍/N;尼克队/N;吋/N;金块队/N;顺位/N;第二十五/N","""<small>交易 中 , 金块 与 尼克队 同时 互换 选秀权 ,</small> <u>尼克队</u><sup>4.341</sup> 第七 <u>顺位</u><sup>3.527</sup> <u>选中</u><sup>2.884</sup> <u>巴</u><sup>1.324</sup> <u>西籍</u><sup>5.397</sup> 六 <u>呎</u><sup>3.455</sup> 十一 <u>吋</u><sup>2.437</sup> <span class='target'>前锋</span> 希拉瑞奥 , 交予 <u>金块队</u><sup>5.048</sup> 。 而 <u>金块队</u><sup>5.048</sup> 利用 <u>第二十五</u><sup>1.851</sup> <u>顺位</u><sup>3.527</sup> <small>选秀权 , 为 尼克队 挑选 威廉斯 。 910627 历史 上</small>""",5.86667582729495,-2.12097079690015,NA
"射手/N/XIN_CMN_20010816_wpr/9765","射手/N/XIN_CMN_20010816_wpr/9765","射手","XIN","Mainland","quality","足球队/N;德国/N;缺少/V;前锋线/N;伊朗队/N;夺冠/V;葡萄牙/N;环/N;击败/V","""<small>遗憾 与 悲怆 走 －－ 中国 足球 调整 年 半程</small> 述 评 之 五 <u>德国</u><sup>2.198</sup> 国家 <u>足球队</u><sup>2.377</sup> <u>前锋线</u><sup>5.823</sup> <u>缺少</u><sup>2.577</sup> 得力 <span class='target'>射手</span> <u>环</u><sup>2.79</sup> <u>葡萄牙</u><sup>1.345</sup> 自行车 赛瑞士 选手 <u>夺冠</u><sup>2.718</sup> 足 球友谊赛 <u>伊朗队</u><sup>3.676</sup> <u>击败</u><sup>1.864</sup> <small>斯洛伐克队 足 球友谊赛 捷克队 大胜 韩国队 罗纳尔多 伤 后 复出</small>""",-3.11013599702309,2.12830465662525,6
"前锋/N/CNA_CMN_20040209_wpr/74772","前锋/N/CNA_CMN_20040209_wpr/74772","前锋","CNA","Taiwan","quality","败/V;篮网队/N;马丁/N;奇德/N;分/N;篮板/N;杰/N","""<small>, 七 六 人队 吞下 近 十 场 比赛 的</small> 第八 <u>败</u><sup>1.344</sup> 。 <u>马丁</u><sup>3.39</sup> 与 <u>奇德</u><sup>4.427</sup> 之外 , <u>篮网队</u><sup>4.796</sup> 小 <span class='target'>前锋</span> <u>杰</u><sup>1.729</sup> 佛森 有 十四 <u>分</u><sup>1.936</sup> 、 八 <u>篮板</u><sup>4.235</sup> 与 五 <small>助攻 , 得分 后卫 奇 透 斯 有 十二 分</small>""",5.23660396272651,-3.14945820598272,NA
"前锋/N/CNA_CMN_20020622_wpr/114170","前锋/N/CNA_CMN_20020622_wpr/114170","前锋","CNA","Taiwan","quality","尔/N;明星/N;塞内/N;守/V;狄欧夫/N;那么/V;前锋/N;赢/V","""<small>最 大 「 黑马 」 。 掌握 百分之六十 攻势 的</small> 土耳其 , 成功 <u>守</u><sup>2.14</sup> 死 了 <u>塞内</u><sup>3.502</sup> 加 <u>尔</u><sup>1.904</sup> <u>明星</u><sup>2.956</sup> <span class='target'>前锋</span> <u>狄欧夫</u><sup>7.067</sup> , 不必 <u>赢</u><sup>1.404</sup> 的 <u>那么</u><sup>1.171</sup> 辛苦 , 但 <u>前锋</u><sup>5.46</sup> <small>苏 库尔 演出 大为 失常 , 多 次 机会 接应</small>""",0.158634353077066,1.04627958167428,NA
"射手/N/XIN_CMN_19990811_wpr/5367","射手/N/XIN_CMN_19990811_wpr/5367","射手","XIN","Mainland","quality","最佳/V;女足/N;球队/N;奖/N;孙雯/N;最佳/V;评为/V;球员/N;教练/N","""<small>荣膺 7月 份 的 亚洲 最佳 球员 、 教练 和</small> <u>最佳</u><sup>4.718</sup> <u>球队</u><sup>2.569</sup> 三 项 <u>奖</u><sup>2.003</sup> 。 其中 , 中国 <u>女足</u><sup>2.468</sup> <span class='target'>射手</span> <u>孙雯</u><sup>5.178</sup> <u>评为</u><sup>3.423</sup> <u>最佳</u><sup>4.718</sup> <u>球员</u><sup>3.097</sup> , <u>教练</u><sup>2.292</sup> 马元安 <u>评为</u><sup>3.423</sup> <u>最佳</u><sup>4.718</sup> <u>教练</u><sup>2.292</sup> <small>, 全 队 评为 最佳 球队 。 中国 女子 足球队</small>""",-4.03327060016464,2.19939955704662,NA
"前锋/N/XIN_CMN_19980627_wpr/2536","前锋/N/XIN_CMN_19980627_wpr/2536","前锋","XIN","Mainland","quality","打法/N;后场/N;法国队/N;快/V","""<small>上 获得 主动 。 因为 现在 各 个 球队 的</small> <u>打法</u><sup>2.468</sup> , 区别 就是 设 一 个 设 两 个 <span class='target'>前锋</span> 。 而 <u>法国队</u><sup>3.553</sup> 的 中 <u>后场</u><sup>4.143</sup> 可以 很 <u>快</u><sup>1.19</sup> 地 <small>上来 支援 前锋 , 这 点 难能可贵 。 知 雅凯</small>""",-0.149194311685401,-3.12119912498393,NA
"锋线/N/XIN_CMN_19911118_wpr/740","锋线/N/XIN_CMN_19911118_wpr/740","锋线","XIN","Mainland","quality","号/N;美国队/N;・/F;组成/V;阿/N;斯/N;里/N;","""<small>－ 斯塔尔 、 12 号 卡 ・ 詹宁 斯 2</small> <u>号</u><sup>1.754</sup> <u>阿</u><sup>1.879</sup> <u>.</u><sup>1.389</sup> 海因 <u>里</u><sup>1.175</sup> 希 <u>斯</u><sup>2.141</sup> <u>组成</u><sup>3.329</sup> 的 <u>美国队</u><sup>3.442</sup> <span class='target'>锋线</span> , 你 我 过 , 你 射 我 补 , <small>使 对方 门 前 险象环生 。 詹宁 斯 、 海因里希</small>""",-0.268617910496138,3.94591968620143,NA
"射手/N/CNA_CMN_20020412_wpr/102709","射手/N/CNA_CMN_20020412_wpr/102709","射手","CNA","Taiwan","quality",";传球/N;篮网队/N","""<small>价值 球员奖 的 问题 。 」 麦格拉迪 和 季德 的</small> 差别 在于 他们 的 主要 球技 , 麦格 拉迪 是 <span class='target'>射手</span> , 季德 的 角色 是 巧妙 的 <u>传球</u><sup>3.307</sup> 。 <u>篮网队</u><sup>4.288</sup> <small>马丁 此 场 比赛 独得 二十六 分 , 助 功</small>""",2.21856856654351,-3.82273734237818,NA
