"id","x","y","variant","corpus","year","text","lect"
"观众/Na/XIN_CMN_20030726_wpr/24679",-0.0773801262522857,0.0731729354799485,"观众","XIN","2003","包/Nf 厢/Na 、/PAUSECATEGORY<br>阁楼/Na 、/PAUSECATEGORY<br>盖碗茶/Na 、/PAUSECATEGORY<br>凉/VH 点心/Na ,/COMMACATEGORY<br><b>观众/Na</b> 围桌/Na 而/Cbb<br>坐/VA ,/COMMACATEGORY<br>与/Caa 小/VH 戏台/Na 近在咫尺/VH<br>,/COMMACATEGORY 可/D","ML"
"读者/Na/ZBN_CMN_20030818_wpr/3547",-0.0295615530990215,-0.0367192837799142,"读者","ZBN","2003","谢谢/VJ ！/EXCLANATIONCATEGORY<br>环境局/Nc 回复/Nv 贵/Nes 报/Na<br>在/P 8月/Nd 10日/Nd 刊登/VC<br><b>读者/Na</b> 电话/Na 留言/Na<br>指出/VE ，/COMMACATEGORY<br>广东/Nc 民路/Nc 第13/Neu 座/Nf<br>组/Nc 屋/Na","SG"
"观众/Na/CNA_CMN_20001106_wpr/62807",-0.0215592368431197,-0.143846371594973,"观众","CNA","2000","数/Neu 週/Nf 的/DE 票房/Na<br>即/D 将/P 决定/Na 一切/Neqa<br>,/COMMACATEGORY 敬请/VF<br><b>观众/Na</b> 拭目以待/VA<br>。/PERIODCATEGORY 891105/Neu<br>妇人/Na 整理/VC 家/Nc 中/Ncd<br>顶楼/Nc 仓库/Nc 发现/Na","TW"
"读者/Na/ZBN_CMN_20030509_wpr/1270",0.0118959077445532,-0.118350554209882,"读者","ZBN","2003","长/VH 。/PERIODCATEGORY<br>我们/Nh 将/D 到/VCL 现场/Nc<br>视察/Na ，/COMMACATEGORY<br>以/P 决定/Na <b>读者/Na</b><br>提出/VC 调整/VC 交通灯/Na 的/DE<br>提议/Na 是否/D 可行/VH 。/PERIODCATEGORY<br>我们/Nh 要/D","SG"
"观众/Na/ZBN_CMN_20001209_wpr/21404",0.0612720122551099,0.0513829490152561,"观众","ZBN","2000","李资政/Nb 回答/Na 问题/Na 时/Ng<br>，/COMMACATEGORY 数/Neu<br>次/Nf 引起/VC 哄堂/VA ，/COMMACATEGORY<br><b>观众/Na</b> 对/P 他/Nh<br>的/DE 坦率/VH 与/Caa 幽默/VH<br>，/COMMACATEGORY 连连/D<br>报以/VC 掌声/Na","SG"
"观众/Na/CNA_CMN_20001224_wpr/77024",0.00491443908186112,0.0304801014318782,"观众","CNA","2000","晚会/Na 。/PERIODCATEGORY<br>虽然/Cbb 名为/VG 扮装/VC ,/COMMACATEGORY<br>但/Cbb 现场/Nc 两三百/Neu 名/Nf<br><b>观众/Na</b> 并/D 没/VJ<br>有/V_2 一起/D 参加/VC 扮装/VC<br>秀/Na ,/COMMACATEGORY<br>不过/Cbb 舞台/Na","TW"
"观众/Na/XIN_CMN_20001010_wpr/23246",0.0331598154394661,0.0141014762021159,"观众","XIN","2000",",/COMMACATEGORY 艺术/Na<br>地/DE 再现/VH 那/Nep 段/Nf<br>历史/Na ,/COMMACATEGORY<br>让/VL 南京/Nc <b>观众/Na</b><br>备感/VK 亲切/Nv 。/PERIODCATEGORY<br>世界/Nc 大/VH 戏院/Nc 里/Ncd<br>不断/VH 爆发出/VC 一阵阵/Neqa","ML"
"观众/Na/XIN_CMN_20030410_wpr/45308",-0.0973870552262759,0.0824174261113662,"观众","XIN","2003","中葡/Na 幼稚园/Nc 的/DE 小朋友/Na<br>是/SHI 今天/Nd 的/DE 第一/Neu<br>批/Nf 团体/Na <b>观众/Na</b><br>,/COMMACATEGORY 在/VCP<br>澳门/Nc 博物馆/Nc 三楼/Nc 的/DE<br>展区/Nc 内/Ncd ,/COMMACATEGORY<br>鲜艳/VH","ML"
"观众/Na/ZBN_CMN_20001004_wpr/33558",0.0551826404784569,0.00219515916394498,"观众","ZBN","2000","商业报/Na 道/VE ”/PARENTHESISCATEGORY<br>新/VH 节目/Na ，/COMMACATEGORY<br>每/Nes 天/Nf 为/P 全球/Nc<br><b>观众/Na</b> 带来/VC 最/Dfa<br>新/VH 的/DE 亚洲/Nc 商界/Nc<br>动态/Na 。/PERIODCATEGORY<br>这/Nep 也/D","SG"
"观众/Na/XIN_CMN_20010126_wpr/36792",0.0360780992063105,-0.0217493486121749,"观众","XIN","2001","对/P 节目/Na 不断/VH 进行/VC<br>调整/VC 。/PERIODCATEGORY<br>他们/Nh 以/P 一/Neu 位/Nf<br><b>观众/Na</b> 的/DE 来信/Na<br>作为/Na 自己/VH 的/DE 座右铭/Na<br>:/COLONCATEGORY 你们/Nh<br>面对/VC 的/DE","ML"
"听众/Na/ZBN_CMN_20010117_wpr/38194",-0.0407433602972443,0.014574600500932,"听众","ZBN","2001","广播/Na eYada/FW 裁员/VC<br>纽约/Nc 讯/Na 由于/Cbb 未/D<br>能/D 吸引到/VJ 许多/Dfb <b>听众/Na</b><br>，/COMMACATEGORY 网络/Na<br>广播/Na 公司/Nc eYada.conc/FW<br>./PERIODCATEGORY 上/Ncd<br>周/Nd 裁撤/VC 17/Neu","SG"
"读者/Na/ZBN_CMN_20001110_wpr/39406",-0.0645849888005161,-0.0364938362060926,"读者","ZBN","2000","紧急/Nv 救难/Nv 已经/D 到/P<br>一/Neu 段落/Na ，/COMMACATEGORY<br>关心/Nv 空难/Na 的/DE <b>读者/Na</b><br>，/COMMACATEGORY 也/D 慢慢/VH<br>地/DE 把/P 注意/Nv 力/Na 从/P<br>空难/Na 的/DE","SG"
"读者/Na/ZBN_CMN_20030621_wpr/40309",-0.0204593245072733,-0.0605455741997803,"读者","ZBN","2003","./FW 交流/VH 》/PARENTHESISCATEGORY<br>版/Na 于/P 6月/Nd 14日/Nd<br>刊登/VC 的/DE 刘冬华/Nb <b>读者/Na</b><br>投函/VA 《/PARENTHESISCATEGORY<br>隔离/VC 病房/Nc 闷热/VH 难受/VH<br>》/PARENTHESISCATEGORY<br>：/COLONCATEGORY 自/P 4月/Nd","SG"
"观众/Na/CNA_CMN_20001219_wpr/56784",-0.0521157296688018,0.113318076276416,"观众","CNA","2000","主持/Na 架势/Na ,/COMMACATEGORY<br>才/Da 刚/D 出道/VH 就/D 得到/Nv<br>电视机/Na 前/Ng <b>观众/Na</b><br>的/DE 青睐/Na ,/COMMACATEGORY<br>并/Cbb 拿到/VC 多/VH 座/Nf<br>金钟/Na 肯定/VK ,/COMMACATEGORY","TW"
