"id","x","y","variant","corpus","year","text","lect"
"机关/Na/CNA_CMN_20001123_wpr/113382",-0.0161423752010363,0.00203170625609971,"机关","CNA","2000","机关 协助 处理 。 金鼎 证券 指出 ,<br>因为 主管 <b>机关</b> 已经 核准<br>这 项 「 四合 一 」 合併案 及","TW"
"部门/Na/XIN_CMN_20030716_wpr/58829",-0.00946426602835814,-0.011054935881713,"部门","XIN","2003","亩 农田 受 灾 。 目前 四川省 和 当地<br>有关 <b>部门</b> 人员 已经 赶赴<br>灾区 , 救援 工作 正在 进行 。","ML"
"单位/Na/CNA_CMN_20001205_wpr/87656",0.0361627409982425,-0.00452542018201004,"单位","CNA","2000","材料 研究所 、 金属 工业 发展 中心<br>等 学术 研究 <b>单位</b> 共同<br>展示 国内 最 新 研发 的 机种 及 技术","TW"
"部门/Na/XIN_CMN_20001206_wpr/16372",-0.0243341082429638,0.0145339372546048,"部门","XIN","2000","。 黄炎光 还 指出 , 今年 以来 广东省<br>地方税 务 <b>部门</b> 已经 或<br>正在 强化 征管 的 措施 有 : 加强","ML"
"机关/Na/XIN_CMN_20030725_wpr/33627",-0.0256114659729057,0.00233728086577503,"机关","XIN","2003","和 规范 法律 服务 : 切实 转 变 司法<br>行政 <b>机关</b> 律师 管理 职能<br>, 将 司法 行政 机关 管理 律师","ML"
"单位/Na/CNA_CMN_20030517_wpr/9330",0.0178239092401957,0.0897026117319996,"单位","CNA","2003","状况 的 德国 经济 更为 不利 。 根据<br>欧盟 统计 <b>单位</b> 的 资料<br>， 欧元 地区 和 欧盟 会员国 今年 第一季","TW"
"单位/Na/XIN_CMN_20010109_wpr/56390",0.0297875850646014,-0.0248366752579831,"单位","XIN","2001","钥匙 , 并 领到 了 各 参加 “ 三下乡<br>” <b>单位</b> 捐赠 的 物品 。<br>他 激动 地 说 : 搬到","ML"
"单位/Na/ZBN_CMN_20030603_wpr/30968",0.0845028940068879,0.0240612980522683,"单位","ZBN","2003","个 周末 卖出 了 至少 160 个 私人<br>房 屋 <b>单位</b> 。 在 航空业<br>方面 ， 交通部长 姚照东 说 ， 新航","SG"
"机关/Na/XIN_CMN_20010104_wpr/1587",-0.0484264711298442,-0.0188553269502346,"机关","XIN","2001","、 污蔑 、 诽谤党 和 国家 领导人 。<br>湖北省 公安 <b>机关</b> 日前 破获<br>一起 特大 印制 非法 宣传品团 伙 案<br>,","ML"
"单位/Na/ZBN_CMN_20030502_wpr/86225",-0.027164832498252,0.0150655075662919,"单位","ZBN","2003","。 他 说 ， 公司 还 将 同 有关 场租<br><b>单位</b> 和 供应商 洽谈 ，<br>商讨 解决 撤展 引起 的 相关","SG"
"单位/Na/CNA_CMN_20001030_wpr/55427",0.0148929837414027,-0.0308344591309152,"单位","CNA","2000","会 超过 七百万 人次 , 各 国 观光<br>旅游 推广 <b>单位</b> 也 注意<br>到 此 一 现象 , 纷纷 来 台","TW"
"机构/Na/ZBN_CMN_20030913_wpr/29442",0.167993055300243,-0.0226828231443047,"机构","ZBN","2003","。 ” 吴 总理 还 和 梁智强 一起 在<br>邵氏 <b>机构</b> 13楼 试片室<br>， 一起 观看 《 跑 吧 ！ 孩子","SG"
"部门/Na/XIN_CMN_20030408_wpr/10290",-0.0384268956682208,0.00899998346018273,"部门","XIN","2003","墨西哥 发起 针对 美国 的 袭击 , 墨<br>西哥 安全 <b>部门</b> 早已 加强<br>了 边界 地区 的 保卫 措施 。 当天","ML"
"单位/Na/CNA_CMN_20030501_wpr/6112",0.076263220625247,-0.0843286520339466,"单位","CNA","2003","的 信函 中 表示 ， 英国 政府 不 建议<br>主办 <b>单位</b> 取消 大型 活动<br>， 但是 提醒 他们 注意 活动 地点","TW"
"机构/Na/XIN_CMN_20001023_wpr/37802",0.0406122499331488,-0.0278497811161151,"机构","XIN","2000","是 包袱 新华社 记者 赵承 21.5 万<br>个 农技 推广 <b>机构</b> , 130万<br>农技 推广 人员 , 每 年 为 农民","ML"
"单位/Na/CNA_CMN_20010131_wpr/157719",0.0174693123297159,-0.0242274465645867,"单位","CNA","2001","一日 国内 活动 预告 ( 如 有 变动<br>由 主办 <b>单位</b> 通知 ) :<br>一 、 党政 : -- 八时 三十分","TW"
"单位/Na/ZBN_CMN_20001222_wpr/16717",-0.0724352449325628,-0.00764663323344468,"单位","ZBN","2000","护照 交给 公司 ； 除了 重返 台湾 接<br>受 司法 <b>单位</b> 调查 ， 暂时<br>不 离开 新加坡 到 其他 国家 。","SG"
"单位/Na/CNA_CMN_20010119_wpr/40951",-0.034791271692881,0.00513151154017346,"单位","CNA","2001","立即 恢复 两 人 工作权 , 并 追究<br>市府 相关 <b>单位</b> 违法 侵害<br>所属人 员 工作权 的 行为 , 避免 类似","TW"
"部门/Na/XIN_CMN_20030723_wpr/7809",0.00816814271285019,0.0178326130490376,"部门","XIN","2003","经济面 临 电力 不足 的 考验 。 来自<br>华东 电力 <b>部门</b> 的 信息<br>显示 , 近期 , 上海 、 江苏 和","ML"
"单位/Na/XIN_CMN_20010117_wpr/48880",0.025120746647809,0.00409057404999824,"单位","XIN","2001","海军 、 二炮 、 国防 科技 大 学 所属<br>科研 <b>单位</b> 大力 研制 和<br>开发 “ 军民 通用 、 相互 兼容","ML"
"部门/Na/XIN_CMN_20010116_wpr/41009",-0.00821532940470586,-0.000157081977723405,"部门","XIN","2001","保障厅 有关 负责人 说 , 目前 纳入<br>各 级 劳动 <b>部门</b> 就业 管理<br>的 在 粤 民工 有 680万 人 ,","ML"
