"id","x","y","variant","corpus","year","text","lect"
"权力/Na/XIN_CMN_20030713_wpr/14355",-0.0116220566584986,0.0017294440917698,"权力","XIN","2003","制定 国家 政策 和 审议 国家 财政 预算<br>等 诸多 <b>权力</b> 。 临时 管理<br>委员会 还 被 授权 组建 一 个","ML"
"职务/Na/ZBN_CMN_20001001_wpr/19214",-0.293850270160486,-0.105175727004485,"职务","ZBN","2000","， 这 是 市 建局 和 国家 发展部 份内<br>的 <b>职务</b> 。 ” 然而 ，<br>当局 认识到 在 这 年代 ，","SG"
"权力/Na/CNA_CMN_20001105_wpr/47918",0.0436227670402414,-0.0173040290805492,"权力","CNA","2000","在 四 政策 上 绝对 不可以 与 在野<br>政党 进行 <b>权力</b> 交换 ,<br>而 改变 行政院 的 决策 。 891105<br>澄社","TW"
"职务/Na/XIN_CMN_20001229_wpr/69674",-0.0165554783686872,0.0227688120209051,"职务","XIN","2000","依据 。 考核 结果 应当 告知 本人 。<br>任免 军官 <b>职务</b> , 应当<br>先 经 考核 ; 未 经 考核 不得","ML"
"权力/Na/ZBN_CMN_20001025_wpr/22714",-0.00911859227169391,0.0434426913944736,"权力","ZBN","2000","全国 人民 同意 ， 也 没 通过 人民<br>最 高 <b>权力</b> 机关 全国 人大<br>的 立法 程序 ， 就 凭 他","SG"
"权力/Na/CNA_CMN_20001222_wpr/43738",0.119166707990777,0.0431355390490618,"权力","CNA","2000","的 诸多 破绽 。 他 表示 , 三权 宪法<br>的 <b>权力</b> 分立 与 制衡 思想<br>, 是 建基 于 西洋 性恶","TW"
"权力/Na/CNA_CMN_20030911_wpr/5626",0.0669270473133843,0.0538547271599942,"权力","CNA","2003","人员 的 手 ， 让 他们 获得 更多 的<br>法定 <b>权力</b> 来 打击 恐怖份子<br>， 因为 九一一 恐怖 攻击 事件 以来","TW"
"权力/Na/XIN_CMN_20030423_wpr/49799",0.00490245886257417,-0.0232570928106997,"权力","XIN","2003","达成 协议 新华社 加 沙 4月 23日<br>电 巴勒斯坦 民族 <b>权力</b> 机构<br>主席 阿拉法特 与 巴 自治 政府 总理<br>马哈茂德 .","ML"
"权力/Na/XIN_CMN_20030918_wpr/74047",-0.0933685248791998,0.0768278583225343,"权力","XIN","2003","的 。 他 说 , 全国 过渡 委员会 将<br>行使 <b>权力</b> 两 年 , 此后<br>举行 全国 大选 。 库福尔 与","ML"
"权力/Na/XIN_CMN_20030405_wpr/52038",0.0630484168157788,0.0342828547867427,"权力","XIN","2003","我们 如何 行使 权力 。 “ 我们 手<br>中 的 <b>权力</b> 可能 成为 ‘<br>权力 寻租 ’ 的 对象 , 社会","ML"
"公职/Na/XIN_CMN_20010116_wpr/62322",-0.133008260112162,0.0728369371343921,"公职","XIN","2001","、 行政 记过 直至 撤职 、 开除党 籍<br>、 开除 <b>公职</b> 等 处分 。<br>上海 野生 动物园 动物 “ 年夜饭 ”","ML"
"职务/Na/XIN_CMN_20001015_wpr/44270",-0.0637090151902441,-0.0544620377320362,"职务","XIN","2000","交接 仪式 上 正式 辞去 在 波黑 主席团<br>的 一切 <b>职务</b> 。 波黑 主席团<br>塞 族成员 拉迪 希奇 接替 伊泽特贝戈维奇<br>担","ML"
