"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"冲突/Na/XIN_CMN_20030626_wpr/59146",-0.00940480796008093,0.050344494871646,"冲突","XIN","2003","。/PERIODCATEGORY 同/Nes<br>日/Nf ,/COMMACATEGORY<br>该/Nes 地区/Nc/1.732 发生/VJ/3.202<br>3/Neu 起/Nf/1.045 武装/VC/4.161<br><b>冲突/Na</b> ,/COMMACATEGORY<br>造成/Nv/1.926 至少/Da/2.042<br>10/Neu 人/Na 死亡/VH/1.675<br>。/PERIODCATEGORY 据/P<br>此/Nep 间/Nf","。/PERIODCATEGORY 同/Nes<br>日/Nf ,/COMMACATEGORY<br>该/Nes 地区/Nc/1.732 发生/VJ/3.202<br>3/Neu 起/Nf/1.045 武装/VC/4.161<br><b>冲突/Na</b> ,/COMMACATEGORY<br>造成/Nv/1.926 至少/Da/2.042<br>10/Neu 人/Na 死亡/VH/1.675<br>。/PERIODCATEGORY 据/P<br>此/Nep 间/Nf","ML"
"战争/Na/ZBN_CMN_20030506_wpr/50617",0.0306748143919089,-0.00339059920966954,"战争","ZBN","2003","尤其/D 要/D 注意/VK 审视/VC<br>负面/Na/1.178 影响/Nv/1.472<br>。/PERIODCATEGORY 其实/D<br>，/COMMACATEGORY 伊拉克/Nc/4.154<br><b>战争/Na</b> 给/VD 中国/Na<br>国家/Na 安全/Na 环境/Na 带来/VC/1.772<br>的/DE 挑战/Nv 是/SHI 十分/Dfa","尤其/D 要/D 注意/VK 审视/VC<br>负面/Na/1.178 影响/Nv/1.472<br>。/PERIODCATEGORY 其实/D<br>，/COMMACATEGORY 伊拉克/Nc/4.154<br><b>战争/Na</b> 给/VD 中国/Na<br>国家/Na 安全/Na 环境/Na 带来/VC/1.772<br>的/DE 挑战/Nv 是/SHI 十分/Dfa","SG"
"冲突/Na/CNA_CMN_20001026_wpr/70038",-0.0619621333731322,0.0379806817350364,"冲突","CNA","2000",",/COMMACATEGORY 招致/VL/1.461<br>其他/Neqa 囚/VB 犯/VC 群体/Na<br>抗议/VE/1.097 ,/COMMACATEGORY<br>双方/Nh/2.727 爆发/VJ/4.376<br><b>冲突/Na</b> ,/COMMACATEGORY<br>狱方/Na/3.451 二十一/Neu 名/Nf<br>警卫/Na/1.560 全/Nb 遭/P<br>囚/VB 犯/VC 劫持/VC",",/COMMACATEGORY 招致/VL/1.461<br>其他/Neqa 囚/VB 犯/VC 群体/Na<br>抗议/VE/1.097 ,/COMMACATEGORY<br>双方/Nh/2.727 爆发/VJ/4.376<br><b>冲突/Na</b> ,/COMMACATEGORY<br>狱方/Na/3.451 二十一/Neu 名/Nf<br>警卫/Na/1.560 全/Nb 遭/P<br>囚/VB 犯/VC 劫持/VC","TW"
"战争/Na/XIN_CMN_20030827_wpr/71154",0.0729625816682846,0.0716633377099588,"战争","XIN","2003","截至/P/2.155 8月/Nd 26日/Nd<br>已/D 上/Ncd 升到/VCL 139/Neu/2.524<br>人/Na ,/COMMACATEGORY<br>超过/VJ <b>战争/Na</b> 中/Ng/1.308<br>美军/Na/2.360 死亡/VH/1.209<br>138/Neu/2.218 人/Na 的/DE<br>数字/Na 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>国际/Nc","截至/P/2.155 8月/Nd 26日/Nd<br>已/D 上/Ncd 升到/VCL 139/Neu/2.524<br>人/Na ,/COMMACATEGORY<br>超过/VJ <b>战争/Na</b> 中/Ng/1.308<br>美军/Na/2.360 死亡/VH/1.209<br>138/Neu/2.218 人/Na 的/DE<br>数字/Na 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>国际/Nc","ML"
"冲突/Na/ZBN_CMN_20001227_wpr/26360",-0.0386969503537496,-0.00206236249108756,"冲突","ZBN","2000","稳定/Nv ，/COMMACATEGORY<br>有助于/VK 减少/VHC/1.709 中美/Nb/2.577<br>在/P 台/Nc 海地区/Nb/4.872<br>发生/VJ/3.202 军事/Na/2.650<br><b>冲突/Na</b> 的/DE 潜在/Na/2.900<br>危险/VH/1.279 ，/COMMACATEGORY<br>有助于/VK 实现/VC 美国/Na 避免/VE/2.311<br>卷入/VCL/4.011 台海/Nc/3.801","稳定/Nv ，/COMMACATEGORY<br>有助于/VK 减少/VHC/1.709 中美/Nb/2.577<br>在/P 台/Nc 海地区/Nb/4.872<br>发生/VJ/3.202 军事/Na/2.650<br><b>冲突/Na</b> 的/DE 潜在/Na/2.900<br>危险/VH/1.279 ，/COMMACATEGORY<br>有助于/VK 实现/VC 美国/Na 避免/VE/2.311<br>卷入/VCL/4.011 台海/Nc/3.801","SG"
"冲突/Na/CNA_CMN_20001216_wpr/129814",-0.0179571871320942,0.0277909208276496,"冲突","CNA","2000","之前/Nd 一/Neu 天/Nf ,/COMMACATEGORY<br>以/P/2.481 、/PAUSECATEGORY<br>巴/Nc/4.858 曾/D 爆发/VJ/4.376<br>全面/Na <b>冲突/Na</b> ,/COMMACATEGORY<br>造成/Nv/1.926 至少/Da/2.042<br>六/Neu 人/Na 丧生/VH/3.718<br>。/PERIODCATEGORY 891216/Neu<br>南非/Nc 白人/Na","之前/Nd 一/Neu 天/Nf ,/COMMACATEGORY<br>以/P/2.481 、/PAUSECATEGORY<br>巴/Nc/4.858 曾/D 爆发/VJ/4.376<br>全面/Na <b>冲突/Na</b> ,/COMMACATEGORY<br>造成/Nv/1.926 至少/Da/2.042<br>六/Neu 人/Na 丧生/VH/3.718<br>。/PERIODCATEGORY 891216/Neu<br>南非/Nc 白人/Na","TW"
"冲突/Na/XIN_CMN_20001006_wpr/35503",-0.0247697401761131,0.0140551670961759,"冲突","XIN","2000","结/VC/1.623 束/Nf/3.293<br>这/Nep 场/Nf 已/D 持续/VL/1.883<br>7/Neu 天/Nf 的/DE 流血/Nv/6.497<br><b>冲突/Na</b> 。/PERIODCATEGORY<br>在/P 这/Nep 场/Nf 冲突/Na/1.774<br>中/Ng/1.210 ,/COMMACATEGORY<br>巴/Nc/4.858 方/D/1.852<br>迄/P/2.753","结/VC/1.623 束/Nf/3.293<br>这/Nep 场/Nf 已/D 持续/VL/1.883<br>7/Neu 天/Nf 的/DE 流血/Nv/6.497<br><b>冲突/Na</b> 。/PERIODCATEGORY<br>在/P 这/Nep 场/Nf 冲突/Na/1.774<br>中/Ng/1.210 ,/COMMACATEGORY<br>巴/Nc/4.858 方/D/1.852<br>迄/P/2.753","ML"
"冲突/Na/XIN_CMN_20010123_wpr/49040",-0.0375695551746136,0.00015687891030382,"冲突","XIN","2001","目前/Nd 中东/Nc/3.381 和平/Nc/2.160<br>进程/Na/1.910 中/Ng/1.210<br>最/Dfa 重要/VH 的/DE 是/SHI<br>防止/VE/2.234 <b>冲突/Na</b><br>升级/Nv/2.187 和/Caa 停止/Nv/3.344<br>一切/Neqa 暴力/VH/5.320 行动/Na<br>。/PERIODCATEGORY 普京/Nb<br>说/VE ,/COMMACATEGORY","目前/Nd 中东/Nc/3.381 和平/Nc/2.160<br>进程/Na/1.910 中/Ng/1.210<br>最/Dfa 重要/VH 的/DE 是/SHI<br>防止/VE/2.234 <b>冲突/Na</b><br>升级/Nv/2.187 和/Caa 停止/Nv/3.344<br>一切/Neqa 暴力/VH/5.320 行动/Na<br>。/PERIODCATEGORY 普京/Nb<br>说/VE ,/COMMACATEGORY","ML"
"冲突/Na/ZBN_CMN_20001003_wpr/6888",-0.020042552144029,0.0330022641877425,"冲突","ZBN","2000","原则/Na ，/COMMACATEGORY<br>确保/Nv 类似/Nv 事件/Na/1.434<br>不再/VH 重演/VC/2.123 。/PERIODCATEGORY<br>以/P/2.481 巴/Nc/4.858<br><b>冲突/Na</b> 男孩/Na 无辜/Nv<br>丧命/VH/3.007 录像/Na 片段/Na<br>举世/Na 震惊/Nv 华盛顿/Nb 路透/Na/3.142<br>电/Na","原则/Na ，/COMMACATEGORY<br>确保/Nv 类似/Nv 事件/Na/1.434<br>不再/VH 重演/VC/2.123 。/PERIODCATEGORY<br>以/P/2.481 巴/Nc/4.858<br><b>冲突/Na</b> 男孩/Na 无辜/Nv<br>丧命/VH/3.007 录像/Na 片段/Na<br>举世/Na 震惊/Nv 华盛顿/Nb 路透/Na/3.142<br>电/Na","SG"
"冲突/Na/XIN_CMN_20010106_wpr/27566",-0.051743236673177,0.0746674694383772,"冲突","XIN","2001","这样/Dfa 可以/VH 避免/VC/3.131<br>两/Neu 国/Nc 在/P 边境/Nc/2.422<br>地区/Nc/1.732 发生/VJ/3.202<br>摩擦/VC/3.893 <b>冲突/Na</b><br>。/PERIODCATEGORY 伯利兹/Nb/3.897<br>政府/Na 3/Neu 天/Nf 前/Ng<br>曾/D 发出/VC 最后通牒/Na/4.167<br>,/COMMACATEGORY","这样/Dfa 可以/VH 避免/VC/3.131<br>两/Neu 国/Nc 在/P 边境/Nc/2.422<br>地区/Nc/1.732 发生/VJ/3.202<br>摩擦/VC/3.893 <b>冲突/Na</b><br>。/PERIODCATEGORY 伯利兹/Nb/3.897<br>政府/Na 3/Neu 天/Nf 前/Ng<br>曾/D 发出/VC 最后通牒/Na/4.167<br>,/COMMACATEGORY","ML"
