"id","x","y","variant","corpus","year","text","text_ppmi","lect","cp","pinyin","variant_py"
"铁路/Na/CNA_CMN_20001121_wpr/152893",-0.0440573952921042,-0.0692895120393114,"铁路","CNA",2000,"在/P 竞选/VC 期间/Na/1.096<br>就/D 已/D 喊出/VE 停止/Nv 发展/Na<br>磁浮/Na/6.598 高速/Na/4.603<br><b>铁路/Na</b> 的/DE 政见/Na/1.927<br>;/SEMICOLONCATEGORY 他们/Nh<br>宣称/VE ,/COMMACATEGORY<br>进一步/A 的/DE 研究/Nv 发现/Na","在/P 竞选/VC 期间/Na/1.096<br>就/D 已/D 喊出/VE 停止/Nv 发展/Na<br>磁浮/Na/6.598 高速/Na/4.603<br><b>铁路/Na</b> 的/DE 政见/Na/1.927<br>;/SEMICOLONCATEGORY 他们/Nh<br>宣称/VE ,/COMMACATEGORY<br>进一步/A 的/DE 研究/Nv 发现/Na","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20001025_wpr/54363",0.119870828390305,0.0365033014947329,"轨道","XIN",2000,"(/PARENTHESISCATEGORY<br>金/Na )/PARENTHESISCATEGORY<br>和平/Nv/1.325 进程/Na/2.834<br>将/D 很/Dfa 快/VH 回到/VCL/3.783<br>正常/VH/3.344 <b>轨道/Na</b><br>上/Ncd/1.815 来/VA 。/PERIODCATEGORY<br>他/Nh 说/VE ,/COMMACATEGORY<br>只有/D 这样/VH ,/COMMACATEGORY<br>饱受/VJ","(/PARENTHESISCATEGORY<br>金/Na )/PARENTHESISCATEGORY<br>和平/Nv/1.325 进程/Na/2.834<br>将/D 很/Dfa 快/VH 回到/VCL/3.783<br>正常/VH/3.344 <b>轨道/Na</b><br>上/Ncd/1.815 来/VA 。/PERIODCATEGORY<br>他/Nh 说/VE ,/COMMACATEGORY<br>只有/D 这样/VH ,/COMMACATEGORY<br>饱受/VJ","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20001204_wpr/25405",-0.114841573077757,-0.0342414266319179,"铁路","XIN",2000,"沟通/VC 亚欧/Nb/1.513 大陆/Nc<br>的/DE “/PARENTHESISCATEGORY<br>桥梁/Na/2.965 ”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 香港/Nc<br>九广/Nb/7.298 <b>铁路/Na</b><br>公司/Nc/1.216 批出/VC/2.967<br>东铁/Na/5.911 支线/Na/4.721<br>合约/Na/1.894 新华社/Nc 香港/Nc<br>12月/Nd 4日/Nd 电/Na","沟通/VC 亚欧/Nb/1.513 大陆/Nc<br>的/DE “/PARENTHESISCATEGORY<br>桥梁/Na/2.965 ”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 香港/Nc<br>九广/Nb/7.298 <b>铁路/Na</b><br>公司/Nc/1.216 批出/VC/2.967<br>东铁/Na/5.911 支线/Na/4.721<br>合约/Na/1.894 新华社/Nc 香港/Nc<br>12月/Nd 4日/Nd 电/Na","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/ZBN_CMN_20001216_wpr/14703",0.108837132323715,-0.0557592905391094,"轨道","ZBN",2000,"有/V_2 12/Neu 种/Nf 不/D<br>同型/VH 号/Nf/2.742 ，/COMMACATEGORY<br>能够/D 发射/VC/4.007 近地/Na/7.494<br><b>轨道/Na</b> 、/PAUSECATEGORY<br>地球/Na/5.426 静止/VH/7.321<br>轨道/Na/4.895 、/PAUSECATEGORY<br>太阳/Na/4.661 同步/VH/5.211<br>轨道/Na/4.895 卫星/Na/4.993<br>和/Caa","有/V_2 12/Neu 种/Nf 不/D<br>同型/VH 号/Nf/2.742 ，/COMMACATEGORY<br>能够/D 发射/VC/4.007 近地/Na/7.494<br><b>轨道/Na</b> 、/PAUSECATEGORY<br>地球/Na/5.426 静止/VH/7.321<br>轨道/Na/4.895 、/PAUSECATEGORY<br>太阳/Na/4.661 同步/VH/5.211<br>轨道/Na/4.895 卫星/Na/4.993<br>和/Caa","SG","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20001203_wpr/42038",-0.0397316849639033,0.053215662868822,"铁路","XIN",2000,"成员/Na 包括/VK 哈/D 交通/Na/3.069<br>、/PAUSECATEGORY 能源/Na/1.013<br>、/PAUSECATEGORY 外/Ncd<br>交/VD 、/PAUSECATEGORY<br><b>铁路/Na</b> 、/PAUSECATEGORY<br>工商部门/Na/2.502 主要/D 负责人/Na<br>以及/Caa 银行/Nc 和/Caa 企业界/Nc<br>的/DE 代表/Na","成员/Na 包括/VK 哈/D 交通/Na/3.069<br>、/PAUSECATEGORY 能源/Na/1.013<br>、/PAUSECATEGORY 外/Ncd<br>交/VD 、/PAUSECATEGORY<br><b>铁路/Na</b> 、/PAUSECATEGORY<br>工商部门/Na/2.502 主要/D 负责人/Na<br>以及/Caa 银行/Nc 和/Caa 企业界/Nc<br>的/DE 代表/Na","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20010111_wpr/26097",-0.0685536872871736,0.0587334667702099,"铁路","CNA",2001,"让/VL 用/VC 路人/Na 春节/Nd/1.793<br>假期/Na 快乐/VH 行/VA 。/PERIODCATEGORY<br>今年/Nd 春节/Nd/1.793 <b>铁路/Na</b><br>运输/VC/4.523 特别/VH 增加/Nv<br>票价/Na/1.978 打/VC 七/Neu<br>折/Nf 的/DE 午夜/Nd 加班/VA","让/VL 用/VC 路人/Na 春节/Nd/1.793<br>假期/Na 快乐/VH 行/VA 。/PERIODCATEGORY<br>今年/Nd 春节/Nd/1.793 <b>铁路/Na</b><br>运输/VC/4.523 特别/VH 增加/Nv<br>票价/Na/1.978 打/VC 七/Neu<br>折/Nf 的/DE 午夜/Nd 加班/VA","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20030813_wpr/50883",0.0896390853979721,0.0962338330635219,"轨道","XIN",2003,"洛桑/Nc 表示/VE ,/COMMACATEGORY<br>雅/VH 典/Na 奥运会/Na 筹办/VC/2.369<br>工作/Na/1.358 一切/Neqa 进入/VCL/2.358<br><b>轨道/Na</b> ,/COMMACATEGORY<br>将/D 会/D 如期/D 开幕/Nv 。/PERIODCATEGORY<br>罗格/Nb 指出/VE :/COLONCATEGORY<br>“/PARENTHESISCATEGORY","洛桑/Nc 表示/VE ,/COMMACATEGORY<br>雅/VH 典/Na 奥运会/Na 筹办/VC/2.369<br>工作/Na/1.358 一切/Neqa 进入/VCL/2.358<br><b>轨道/Na</b> ,/COMMACATEGORY<br>将/D 会/D 如期/D 开幕/Nv 。/PERIODCATEGORY<br>罗格/Nb 指出/VE :/COLONCATEGORY<br>“/PARENTHESISCATEGORY","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"轨道/Na/XIN_CMN_20001018_wpr/57726",0.034470282636985,-0.0776278660399393,"轨道","XIN",2000,"伦敦/Nc 以北/Ncd 50/Neu 公里/Nf/3.019<br>的/DE 哈特/Nb 菲尔德/Nb/3.314<br>时/Ng 突然/D/2.047 冲出/VCL/3.890<br><b>轨道/Na</b> ,/COMMACATEGORY<br>有/V_2 3/Neu 节/Nf/1.686<br>车厢/Na/3.235 严重/VH 受损/VH/1.859<br>,/COMMACATEGORY 一些/Neqa<br>乘客/Na","伦敦/Nc 以北/Ncd 50/Neu 公里/Nf/3.019<br>的/DE 哈特/Nb 菲尔德/Nb/3.314<br>时/Ng 突然/D/2.047 冲出/VCL/3.890<br><b>轨道/Na</b> ,/COMMACATEGORY<br>有/V_2 3/Neu 节/Nf/1.686<br>车厢/Na/3.235 严重/VH 受损/VH/1.859<br>,/COMMACATEGORY 一些/Neqa<br>乘客/Na","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/CNA_CMN_20010119_wpr/39953",-0.145373769369777,0.0161864865562701,"铁路","CNA",2001,",/COMMACATEGORY 此外/Cbb<br>,/COMMACATEGORY 配合/Nv<br>週休/Na 二/Neu 日/Nf 的/DE<br>实施/Nv/1.021 ,/COMMACATEGORY<br><b>铁路/Na</b> 局/Nf/1.664<br>将/D 弹性/D/2.713 加开/VC/4.316<br>由/P 台中/Nc 开往/VCL/1.376<br>集集/Nc/3.840 的/DE 六/Neu",",/COMMACATEGORY 此外/Cbb<br>,/COMMACATEGORY 配合/Nv<br>週休/Na 二/Neu 日/Nf 的/DE<br>实施/Nv/1.021 ,/COMMACATEGORY<br><b>铁路/Na</b> 局/Nf/1.664<br>将/D 弹性/D/2.713 加开/VC/4.316<br>由/P 台中/Nc 开往/VCL/1.376<br>集集/Nc/3.840 的/DE 六/Neu","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/CNA_CMN_20001123_wpr/108492",0.18030064788406,0.131029420505306,"轨道","CNA",2000,"个/Nf 赌城/Nc ,/COMMACATEGORY<br>赌博业/Na 也/D 并/D 未/D 走上/VCL/4.838<br>健康/VH/2.285 发展/Na/1.774<br><b>轨道/Na</b> ,/COMMACATEGORY<br>因此/Cbb 有/V_2 必要/Na 提高/VC<br>警力/Na ,/COMMACATEGORY<br>以/P 确保/Nv 社会/Na","个/Nf 赌城/Nc ,/COMMACATEGORY<br>赌博业/Na 也/D 并/D 未/D 走上/VCL/4.838<br>健康/VH/2.285 发展/Na/1.774<br><b>轨道/Na</b> ,/COMMACATEGORY<br>因此/Cbb 有/V_2 必要/Na 提高/VC<br>警力/Na ,/COMMACATEGORY<br>以/P 确保/Nv 社会/Na","TW","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20030422_wpr/78285",-0.00261966493156183,0.140415938804722,"铁路","XIN",2003,"拉雷/Nb 多/D 。/PERIODCATEGORY<br>并购/VC/2.225 前/Ng ,/COMMACATEGORY<br>墨西哥/Nc/1.631 政府/Na 对/P<br>该/Nes <b>铁路/Na</b> 拥有/Nv<br>20/Neu %/Nf 的/DE 股份/Na/1.758<br>,/COMMACATEGORY 隶属/VJ<br>墨西哥/Nc/1.631 海运/Na/2.760<br>集团/Na/1.064","拉雷/Nb 多/D 。/PERIODCATEGORY<br>并购/VC/2.225 前/Ng ,/COMMACATEGORY<br>墨西哥/Nc/1.631 政府/Na 对/P<br>该/Nes <b>铁路/Na</b> 拥有/Nv<br>20/Neu %/Nf 的/DE 股份/Na/1.758<br>,/COMMACATEGORY 隶属/VJ<br>墨西哥/Nc/1.631 海运/Na/2.760<br>集团/Na/1.064","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/XIN_CMN_20001226_wpr/19444",0.0124866376619534,-0.0166303435467683,"轨道","XIN",2000,"电/Na (/PARENTHESISCATEGORY<br>记者/Na 黄庭钧/Nb )/PARENTHESISCATEGORY<br>我国/Nc 第一/Neu 条/Nf/2.030<br>城市/Na/2.443 高架/Na/6.096<br><b>轨道/Na</b> 交通线/Na/8.002<br>－－/Neu/1.228 上海/Na/2.413<br>轨道/Na/4.895 交通/Na/4.245<br>明珠线/Na/7.289 ,/COMMACATEGORY<br>今天/Nd 上/Ng 午/Nd","电/Na (/PARENTHESISCATEGORY<br>记者/Na 黄庭钧/Nb )/PARENTHESISCATEGORY<br>我国/Nc 第一/Neu 条/Nf/2.030<br>城市/Na/2.443 高架/Na/6.096<br><b>轨道/Na</b> 交通线/Na/8.002<br>－－/Neu/1.228 上海/Na/2.413<br>轨道/Na/4.895 交通/Na/4.245<br>明珠线/Na/7.289 ,/COMMACATEGORY<br>今天/Nd 上/Ng 午/Nd","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"轨道/Na/XIN_CMN_20030513_wpr/58243",0.100585126934055,0.106731599035727,"轨道","XIN",2003,"”/PARENTHESISCATEGORY<br>)/PARENTHESISCATEGORY<br>中国/Nc 突发/VH/1.481 事件/Na<br>应急/VH/1.325 处理机制/Na/5.106<br>走上法/Na/8.325 制/Na/1.618<br>化/VG/2.985 <b>轨道/Na</b><br>(/PARENTHESISCATEGORY<br>港澳台/Nc/1.496 )/PARENTHESISCATEGORY<br>台湾/Nc “/PARENTHESISCATEGORY<br>非典/Na ”/PARENTHESISCATEGORY<br>疫情/Na 未/D 见/VE","”/PARENTHESISCATEGORY<br>)/PARENTHESISCATEGORY<br>中国/Nc 突发/VH/1.481 事件/Na<br>应急/VH/1.325 处理机制/Na/5.106<br>走上法/Na/8.325 制/Na/1.618<br>化/VG/2.985 <b>轨道/Na</b><br>(/PARENTHESISCATEGORY<br>港澳台/Nc/1.496 )/PARENTHESISCATEGORY<br>台湾/Nc “/PARENTHESISCATEGORY<br>非典/Na ”/PARENTHESISCATEGORY<br>疫情/Na 未/D 见/VE","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"轨道/Na/XIN_CMN_20030726_wpr/6758",0.00519351005355424,0.0235196486793782,"轨道","XIN",2003,"了/Di 事故/Na/2.094 发生地/Nc<br>,/COMMACATEGORY 并/Cbb<br>启动/VC 理赔/Nv/4.579 程序/Na<br>。/PERIODCATEGORY 上海/Nc/2.921<br><b>轨道/Na</b> 交通/Na/4.245<br>四号线/Na/8.053 的/DE 险/VH/2.357<br>种/Nf 涉及/VK 建/VC/1.444<br>工/Na 险/Na 和/Caa","了/Di 事故/Na/2.094 发生地/Nc<br>,/COMMACATEGORY 并/Cbb<br>启动/VC 理赔/Nv/4.579 程序/Na<br>。/PERIODCATEGORY 上海/Nc/2.921<br><b>轨道/Na</b> 交通/Na/4.245<br>四号线/Na/8.053 的/DE 险/VH/2.357<br>种/Nf 涉及/VK 建/VC/1.444<br>工/Na 险/Na 和/Caa","ML","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁道/Na/CNA_CMN_20001109_wpr/109887",0.0352743681726642,0.111798386221896,"铁道","CNA",2000,"一般/A 民众/Na 不容/Nv 易/VH<br>有/V_2 机会/Na 得知/VK/2.591<br>台湾/Na 早年/Nd/3.722 的/DE<br><b>铁道/Na</b> 文化/Na/2.152<br>,/COMMACATEGORY 而/Cbb<br>曾/D 担任/VG 过/Di 台铁/Nc/3.393<br>段/Nf 长/VH/1.838 的/DE","一般/A 民众/Na 不容/Nv 易/VH<br>有/V_2 机会/Na 得知/VK/2.591<br>台湾/Na 早年/Nd/3.722 的/DE<br><b>铁道/Na</b> 文化/Na/2.152<br>,/COMMACATEGORY 而/Cbb<br>曾/D 担任/VG 过/Di 台铁/Nc/3.393<br>段/Nf 长/VH/1.838 的/DE","TW","railway_04048075-n","tiě_dǎo","铁道tiě_dǎo"
"铁路/Na/CNA_CMN_20010121_wpr/3922",-0.0206282613702934,-0.022516037147057,"铁路","CNA",2001,",/COMMACATEGORY 交通部长/Na<br>叶菊兰/Nb/2.930 搭/VC 台铁/Nc/4.014<br>专车/Na/2.502 参加/VC 集/Na/2.252<br>集/Nf/1.221 线/Na/3.509<br><b>铁路/Na</b> 通车/VH/3.992<br>典礼/Na/1.041 ,/COMMACATEGORY<br>台北/Nc 站/VA/1.812 。/PERIODCATEGORY<br>--/DASHCATEGORY 九时/Nd<br>,/COMMACATEGORY 中华/Nc",",/COMMACATEGORY 交通部长/Na<br>叶菊兰/Nb/2.930 搭/VC 台铁/Nc/4.014<br>专车/Na/2.502 参加/VC 集/Na/2.252<br>集/Nf/1.221 线/Na/3.509<br><b>铁路/Na</b> 通车/VH/3.992<br>典礼/Na/1.041 ,/COMMACATEGORY<br>台北/Nc 站/VA/1.812 。/PERIODCATEGORY<br>--/DASHCATEGORY 九时/Nd<br>,/COMMACATEGORY 中华/Nc","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20010110_wpr/109488",-0.194911646070102,-0.0213096892708004,"铁路","CNA",2001,"./PERIODCATEGORY 夏/Nd<br>哈克/Nb 前往/VCL 加萨市/Nc 会晤/VC<br>阿拉法特/Nb 。/PERIODCATEGORY<br>900110/Neu/1.953 北回/Na/7.153<br><b>铁路/Na</b> 一/Neu 票/Nf/1.156<br>难/VH 求/VC/1.017 花莲/Nc/1.990<br>民代/Na 质疑/Nv 公务票/Na 作祟/VA<br>(/PARENTHESISCATEGORY","./PERIODCATEGORY 夏/Nd<br>哈克/Nb 前往/VCL 加萨市/Nc 会晤/VC<br>阿拉法特/Nb 。/PERIODCATEGORY<br>900110/Neu/1.953 北回/Na/7.153<br><b>铁路/Na</b> 一/Neu 票/Nf/1.156<br>难/VH 求/VC/1.017 花莲/Nc/1.990<br>民代/Na 质疑/Nv 公务票/Na 作祟/VA<br>(/PARENTHESISCATEGORY","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20001024_wpr/64092",-0.0930530301787489,0.0657524206252322,"铁路","XIN",2000,"?/QUESTIONCATEGORY 铁道部/Nc/4.317<br>副部长/Na 刘志军/Nb/5.585 日前/Nd<br>说/VE ,/COMMACATEGORY<br>提速/Na/6.251 是/SHI 我国/Nc/2.224<br><b>铁路/Na</b> 今/Nd 后/Ng<br>发展/VC/1.105 的/DE 方向/Na<br>。/PERIODCATEGORY 刘志军/Nb/5.585<br>说/VE ,/COMMACATEGORY<br>经/P","?/QUESTIONCATEGORY 铁道部/Nc/4.317<br>副部长/Na 刘志军/Nb/5.585 日前/Nd<br>说/VE ,/COMMACATEGORY<br>提速/Na/6.251 是/SHI 我国/Nc/2.224<br><b>铁路/Na</b> 今/Nd 后/Ng<br>发展/VC/1.105 的/DE 方向/Na<br>。/PERIODCATEGORY 刘志军/Nb/5.585<br>说/VE ,/COMMACATEGORY<br>经/P","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20010118_wpr/96624",-0.0338717923844136,0.000518345167313224,"铁路","CNA",2001,"介绍/Na 花莲/Nc/1.990 交通/Na/3.069<br>运输/VC/4.523 条件/Na ,/COMMACATEGORY<br>他/Nh 指出/VE ,/COMMACATEGORY<br>北回线/Na/5.292 <b>铁路/Na</b><br>双轨/Na/5.236 及/Caa 电气化/Nv/6.720<br>工程/Na/2.705 预计/VE 于/P<br>九十一年/Nd 完工/Nv/2.265 ,/COMMACATEGORY<br>苏/Nb","介绍/Na 花莲/Nc/1.990 交通/Na/3.069<br>运输/VC/4.523 条件/Na ,/COMMACATEGORY<br>他/Nh 指出/VE ,/COMMACATEGORY<br>北回线/Na/5.292 <b>铁路/Na</b><br>双轨/Na/5.236 及/Caa 电气化/Nv/6.720<br>工程/Na/2.705 预计/VE 于/P<br>九十一年/Nd 完工/Nv/2.265 ,/COMMACATEGORY<br>苏/Nb","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001030_wpr/91541",-0.0253142116986422,-0.0909427921653516,"铁路","CNA",2000,"上风/Na ,/COMMACATEGORY<br>成功/Nc 让/VL 塱原/Nb/4.525<br>的/DE 环境/Na 暂时/D/1.086<br>不/D 受/VJ <b>铁路/Na</b><br>工程/Na/2.705 的/DE 威胁/Na<br>,/COMMACATEGORY 但/Cbb<br>有/V_2 评论/VC 却/D 认为/VE<br>,/COMMACATEGORY","上风/Na ,/COMMACATEGORY<br>成功/Nc 让/VL 塱原/Nb/4.525<br>的/DE 环境/Na 暂时/D/1.086<br>不/D 受/VJ <b>铁路/Na</b><br>工程/Na/2.705 的/DE 威胁/Na<br>,/COMMACATEGORY 但/Cbb<br>有/V_2 评论/VC 却/D 认为/VE<br>,/COMMACATEGORY","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/CNA_CMN_20001017_wpr/146713",-0.0934635836998631,-0.181458775018479,"铁路","CNA",2000,"至/Caa/1.299 五三/Neu 年/Nf<br>的/DE 韩战/Na/1.951 爆发/Nv<br>前/Ng 关闭/VC/1.370 的/DE<br>京义线/Na/7.089 <b>铁路/Na</b><br>铺设/Nv/4.389 铁轨/Na/4.324<br>的/DE 工作/Nv 。/PERIODCATEGORY<br>朴/Nb 炳熙/Nb (/PARENTHESISCATEGORY<br>译音/Na )/PARENTHESISCATEGORY","至/Caa/1.299 五三/Neu 年/Nf<br>的/DE 韩战/Na/1.951 爆发/Nv<br>前/Ng 关闭/VC/1.370 的/DE<br>京义线/Na/7.089 <b>铁路/Na</b><br>铺设/Nv/4.389 铁轨/Na/4.324<br>的/DE 工作/Nv 。/PERIODCATEGORY<br>朴/Nb 炳熙/Nb (/PARENTHESISCATEGORY<br>译音/Na )/PARENTHESISCATEGORY","TW","railway_04048075-n","tiě_lù","铁路tiě_lù"
"轨道/Na/CNA_CMN_20001101_wpr/85960",-0.0842702955456022,-0.233544904565622,"轨道","CNA",2000,"十/Neu 部/Nf 二十二/Neu 车次/Na<br>。/PERIODCATEGORY 捷运/Na/2.839<br>公司/Nc 表示/VE ,/COMMACATEGORY<br>淡水线/Na/5.346 <b>轨道/Na</b><br>障碍物/Na/4.687 排除/VC 后/Ng<br>,/COMMACATEGORY 随即/D<br>加/VC 派/VF 维修/VC 人员/Na<br>,/COMMACATEGORY","十/Neu 部/Nf 二十二/Neu 车次/Na<br>。/PERIODCATEGORY 捷运/Na/2.839<br>公司/Nc 表示/VE ,/COMMACATEGORY<br>淡水线/Na/5.346 <b>轨道/Na</b><br>障碍物/Na/4.687 排除/VC 后/Ng<br>,/COMMACATEGORY 随即/D<br>加/VC 派/VF 维修/VC 人员/Na<br>,/COMMACATEGORY","TW","railway_04048075-n","ɡuǐ_dǎo","轨道ɡuǐ_dǎo"
"铁路/Na/XIN_CMN_20001020_wpr/38120",-0.0488149658309818,-0.0261612453901704,"铁路","XIN",2000,"这/Nep 次/Nf 提速/Na/6.251<br>的/DE 重点/Na/1.413 是/SHI<br>陇海/Nc/7.167 铁路/Na/4.163<br>、/PAUSECATEGORY 兰新/Nb/5.729<br><b>铁路/Na</b> 、/PAUSECATEGORY<br>浙赣/Nc/7.030 铁路/Na/4.163<br>,/COMMACATEGORY 最/Dfa<br>高/VH 时速/Na/3.061 提高到/VC/1.069<br>140/Neu/1.970 公里/Nf/2.745","这/Nep 次/Nf 提速/Na/6.251<br>的/DE 重点/Na/1.413 是/SHI<br>陇海/Nc/7.167 铁路/Na/4.163<br>、/PAUSECATEGORY 兰新/Nb/5.729<br><b>铁路/Na</b> 、/PAUSECATEGORY<br>浙赣/Nc/7.030 铁路/Na/4.163<br>,/COMMACATEGORY 最/Dfa<br>高/VH 时速/Na/3.061 提高到/VC/1.069<br>140/Neu/1.970 公里/Nf/2.745","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20010110_wpr/42454",-0.0742291664328544,0.00846800730394638,"铁路","XIN",2001,"位于/VCL “/PARENTHESISCATEGORY<br>京九/Nb/5.540 ”/PARENTHESISCATEGORY<br>铁路/Na/4.163 腹地/Na/1.548<br>的/DE 阜阳站/Nc/6.045 是/SHI<br>全国/Nc/1.847 <b>铁路/Na</b><br>春运/Na/4.800 “/PARENTHESISCATEGORY<br>民/Nd 工/Na 流/VC ”/PARENTHESISCATEGORY<br>源头/Na 之/DE 一/Neu ,/COMMACATEGORY","位于/VCL “/PARENTHESISCATEGORY<br>京九/Nb/5.540 ”/PARENTHESISCATEGORY<br>铁路/Na/4.163 腹地/Na/1.548<br>的/DE 阜阳站/Nc/6.045 是/SHI<br>全国/Nc/1.847 <b>铁路/Na</b><br>春运/Na/4.800 “/PARENTHESISCATEGORY<br>民/Nd 工/Na 流/VC ”/PARENTHESISCATEGORY<br>源头/Na 之/DE 一/Neu ,/COMMACATEGORY","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20001019_wpr/12896",-0.083695403445279,-0.0348103690961513,"铁路","XIN",2000,"马鞍山/Na/6.199 支线/Na/4.721<br>铁路/Na/4.163 (/PARENTHESISCATEGORY<br>马鞍山/Na/6.199 至大/VH 围/VC/1.336<br>)/PARENTHESISCATEGORY<br>及/Caa 九广/Nb/7.298 <b>铁路/Na</b><br>红/VH (/PARENTHESISCATEGORY<br>勘/VC/2.519 加/VC 石旁/Na<br>)/PARENTHESISCATEGORY<br>至/Caa/1.299 尖沙咀/Nc/2.967<br>延线/Na/6.605 两/Neu","马鞍山/Na/6.199 支线/Na/4.721<br>铁路/Na/4.163 (/PARENTHESISCATEGORY<br>马鞍山/Na/6.199 至大/VH 围/VC/1.336<br>)/PARENTHESISCATEGORY<br>及/Caa 九广/Nb/7.298 <b>铁路/Na</b><br>红/VH (/PARENTHESISCATEGORY<br>勘/VC/2.519 加/VC 石旁/Na<br>)/PARENTHESISCATEGORY<br>至/Caa/1.299 尖沙咀/Nc/2.967<br>延线/Na/6.605 两/Neu","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20001019_wpr/66539",0.025280148602716,0.0616367571436734,"铁路","XIN",2000,"遗产/Na 风采展/Na ”/PARENTHESISCATEGORY<br>在京/Nb 开幕/Nv (/PARENTHESISCATEGORY<br>李明放/Nb/4.040 )/PARENTHESISCATEGORY<br>朔/b/5.772 黄/VH/1.298<br><b>铁路/Na</b> 建设/Na/2.537<br>采用/Nv/1.935 新/VH 工艺/Na<br>(/PARENTHESISCATEGORY<br>王保良/Nb ,/COMMACATEGORY<br>2/Neu )/PARENTHESISCATEGORY<br>华东/Nc/3.117","遗产/Na 风采展/Na ”/PARENTHESISCATEGORY<br>在京/Nb 开幕/Nv (/PARENTHESISCATEGORY<br>李明放/Nb/4.040 )/PARENTHESISCATEGORY<br>朔/b/5.772 黄/VH/1.298<br><b>铁路/Na</b> 建设/Na/2.537<br>采用/Nv/1.935 新/VH 工艺/Na<br>(/PARENTHESISCATEGORY<br>王保良/Nb ,/COMMACATEGORY<br>2/Neu )/PARENTHESISCATEGORY<br>华东/Nc/3.117","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
"铁路/Na/XIN_CMN_20001224_wpr/11913",-0.21601699821161,0.0373149790616501,"铁路","XIN",2000,"和/Caa 客货/Na/5.575 混跑/VA/6.605<br>快速线/Na 组成/Nv 。/PERIODCATEGORY<br>据/P 介绍/Na ,/COMMACATEGORY<br>目前/Nd <b>铁路/Na</b> 客运量/Na/4.525<br>93/Neu %/Nf 左右/Na 产生/VHC<br>于/P 城市/Na ,/COMMACATEGORY<br>全/Nb/1.458 国/Nc","和/Caa 客货/Na/5.575 混跑/VA/6.605<br>快速线/Na 组成/Nv 。/PERIODCATEGORY<br>据/P 介绍/Na ,/COMMACATEGORY<br>目前/Nd <b>铁路/Na</b> 客运量/Na/4.525<br>93/Neu %/Nf 左右/Na 产生/VHC<br>于/P 城市/Na ,/COMMACATEGORY<br>全/Nb/1.458 国/Nc","ML","railway_04048075-n","tiě_lù","铁路tiě_lù"
