"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"原则/Na/XIN_CMN_20030812_wpr/19484",-0.0616054380480888,-0.0208101028792744,"原则","XIN","2003","更/Dfa 好/VH 地/DE 体现/Nv/2.654<br>公开/Nv/1.302 、/PAUSECATEGORY<br>公正/VH/3.666 、/PAUSECATEGORY<br>公平/VH/3.790 的/DE <b>原则/Na</b><br>,/COMMACATEGORY 纪检/Nb<br>监察/VC 、/PAUSECATEGORY<br>公证/Nv/2.027 部门/Na 和/Caa<br>新闻/Na 单位/Na 将/D","更/Dfa 好/VH 地/DE 体现/Nv/2.654<br>公开/Nv/1.302 、/PAUSECATEGORY<br>公正/VH/3.666 、/PAUSECATEGORY<br>公平/VH/3.790 的/DE <b>原则/Na</b><br>,/COMMACATEGORY 纪检/Nb<br>监察/VC 、/PAUSECATEGORY<br>公证/Nv/2.027 部门/Na 和/Caa<br>新闻/Na 单位/Na 将/D","ML"
"规范/Na/XIN_CMN_20030426_wpr/31711",0.00272483736203541,-0.0213847581804493,"规范","XIN","2003","如下/Nv 决定/Na :/COLONCATEGORY<br>--/DASHCATEGORY 要/D 实行/VC/1.858<br>轮/Nf 班制/Na/3.704 ,/COMMACATEGORY<br>强化/Nv/2.326 <b>规范/Na</b><br>医务/Na 人员/Na 工作/Na/1.829<br>、/PAUSECATEGORY 休整/VH<br>时间/Na ,/COMMACATEGORY<br>保证/Na/1.432 医务/Na 人员/Na","如下/Nv 决定/Na :/COLONCATEGORY<br>--/DASHCATEGORY 要/D 实行/VC/1.858<br>轮/Nf 班制/Na/3.704 ,/COMMACATEGORY<br>强化/Nv/2.326 <b>规范/Na</b><br>医务/Na 人员/Na 工作/Na/1.829<br>、/PAUSECATEGORY 休整/VH<br>时间/Na ,/COMMACATEGORY<br>保证/Na/1.432 医务/Na 人员/Na","ML"
"原则/Na/CNA_CMN_20001114_wpr/17905",-0.0356091363511633,0.0239580885632413,"原则","CNA","2000","达成/VC/1.594 的/DE 『/PARENTHESISCATEGORY/1.595<br>海崃/Na 两岸/Nc/2.375 均/D<br>坚持/VK/3.776 一/Neu/1.371<br>个/Nf/1.673 中国/Na/2.892<br><b>原则/Na</b> 』/PARENTHESISCATEGORY/2.973<br>的/DE 共识/Na/2.981 ,/COMMACATEGORY<br>就/D 不会/D 有/V_2 『/PARENTHESISCATEGORY/1.595<br>暂不/D 讨/VD","达成/VC/1.594 的/DE 『/PARENTHESISCATEGORY/1.595<br>海崃/Na 两岸/Nc/2.375 均/D<br>坚持/VK/3.776 一/Neu/1.371<br>个/Nf/1.673 中国/Na/2.892<br><b>原则/Na</b> 』/PARENTHESISCATEGORY/2.973<br>的/DE 共识/Na/2.981 ,/COMMACATEGORY<br>就/D 不会/D 有/V_2 『/PARENTHESISCATEGORY/1.595<br>暂不/D 讨/VD","TW"
"标准/Na/ZBN_CMN_20030924_wpr/24143",0.0383552565437016,-0.0392708030724895,"标准","ZBN","2003","管制/Nv/3.112 和/Caa 统/VHC<br>一/Neu 本/Nes 地/DE 实验室/Nc/2.811<br>的/DE 生物/Na/2.059 安全/Na/1.944<br><b>标准/Na</b> ，/COMMACATEGORY<br>还/D 来得及/D/2.664 ，/COMMACATEGORY<br>就算/Cbb 是/SHI 美国/Na ，/COMMACATEGORY<br>也/D 是/SHI","管制/Nv/3.112 和/Caa 统/VHC<br>一/Neu 本/Nes 地/DE 实验室/Nc/2.811<br>的/DE 生物/Na/2.059 安全/Na/1.944<br><b>标准/Na</b> ，/COMMACATEGORY<br>还/D 来得及/D/2.664 ，/COMMACATEGORY<br>就算/Cbb 是/SHI 美国/Na ，/COMMACATEGORY<br>也/D 是/SHI","SG"
"原则/Na/ZBN_CMN_20030825_wpr/68198",-0.0482952428890887,-0.0514702871277687,"原则","ZBN","2003","一体/Na/1.134 。/PERIODCATEGORY<br>遵照/VC/2.927 天/Nf 、/PAUSECATEGORY<br>地/DE 、/PAUSECATEGORY<br>人/Na 合一/VH/2.504 的/DE<br><b>原则/Na</b> 上述/Na/1.398<br>服务站/Nc/1.347 位于/VCL 斯图加/Nc/1.447<br>特/D 与/P 乌尔姆/Nb 之间/Nd<br>的/DE 格鲁伊宾根/Nb","一体/Na/1.134 。/PERIODCATEGORY<br>遵照/VC/2.927 天/Nf 、/PAUSECATEGORY<br>地/DE 、/PAUSECATEGORY<br>人/Na 合一/VH/2.504 的/DE<br><b>原则/Na</b> 上述/Na/1.398<br>服务站/Nc/1.347 位于/VCL 斯图加/Nc/1.447<br>特/D 与/P 乌尔姆/Nb 之间/Nd<br>的/DE 格鲁伊宾根/Nb","SG"
"原则/Na/CNA_CMN_20001227_wpr/57412",0.0277224349751955,0.176449420684233,"原则","CNA","2000","排除/VC 下午/Nd 整/Neqa 合/VG<br>各/Nes 医院/Nc 的/DE 版本/Na<br>,/COMMACATEGORY 调高/Nv/2.045<br><b>原则/Na</b> 在/P 一/Neu/1.371<br>倍/Na 左右/Na ,/COMMACATEGORY<br>约/Da 一百/Neu 元/Nf 至/P<br>一/Neu/1.371","排除/VC 下午/Nd 整/Neqa 合/VG<br>各/Nes 医院/Nc 的/DE 版本/Na<br>,/COMMACATEGORY 调高/Nv/2.045<br><b>原则/Na</b> 在/P 一/Neu/1.371<br>倍/Na 左右/Na ,/COMMACATEGORY<br>约/Da 一百/Neu 元/Nf 至/P<br>一/Neu/1.371","TW"
"原则/Na/CNA_CMN_20030412_wpr/10264",-0.0540640865799797,-0.00972601927045007,"原则","CNA","2003","美国/Na 之/DE 便利/VL/1.882<br>、/PAUSECATEGORY 舒适/VH/1.774<br>、/PAUSECATEGORY 安全/Nv/1.219<br>及/Caa 尊严/Na/2.777 等/Cab<br><b>原则/Na</b> ，/COMMACATEGORY<br>将/P 继续/Nv/1.342 维持/Nv<br>，/COMMACATEGORY 不会/VH<br>改变/Na 。/PERIODCATEGORY<br>至于/Caa 陈/Nb","美国/Na 之/DE 便利/VL/1.882<br>、/PAUSECATEGORY 舒适/VH/1.774<br>、/PAUSECATEGORY 安全/Nv/1.219<br>及/Caa 尊严/Na/2.777 等/Cab<br><b>原则/Na</b> ，/COMMACATEGORY<br>将/P 继续/Nv/1.342 维持/Nv<br>，/COMMACATEGORY 不会/VH<br>改变/Na 。/PERIODCATEGORY<br>至于/Caa 陈/Nb","TW"
"原则/Na/XIN_CMN_20030411_wpr/67262",-0.0181840712580457,0.073974705345509,"原则","XIN","2003","下/Ng/2.085 进行/VC ,/COMMACATEGORY<br>他/Nh 希望/Na 美国/Na 能/D<br>接受/VC/1.540 这/Nep 一/Neu/1.371<br><b>原则/Na</b> 。/PERIODCATEGORY<br>希拉/Nb 克/VC 还/D 批评/VC<br>了/Di 美英/Nb 联军/Na 没有/D<br>采取/VC","下/Ng/2.085 进行/VC ,/COMMACATEGORY<br>他/Nh 希望/Na 美国/Na 能/D<br>接受/VC/1.540 这/Nep 一/Neu/1.371<br><b>原则/Na</b> 。/PERIODCATEGORY<br>希拉/Nb 克/VC 还/D 批评/VC<br>了/Di 美英/Nb 联军/Na 没有/D<br>采取/VC","ML"
"原则/Na/ZBN_CMN_20010108_wpr/2855",-0.0822008464658908,0.0404788784966729,"原则","ZBN","2001","现/D 。/PERIODCATEGORY<br>台北/Nc 动辄/D 想/VE 以/P 技术/Na<br>手段/Na 来/D 面对/VC <b>原则/Na</b><br>问题/Na/1.227 ，/COMMACATEGORY<br>要/D 用/P 小/VH 三通/Na/1.684<br>来/D 表达/VC 善意/Na/1.054<br>，/COMMACATEGORY","现/D 。/PERIODCATEGORY<br>台北/Nc 动辄/D 想/VE 以/P 技术/Na<br>手段/Na 来/D 面对/VC <b>原则/Na</b><br>问题/Na/1.227 ，/COMMACATEGORY<br>要/D 用/P 小/VH 三通/Na/1.684<br>来/D 表达/VC 善意/Na/1.054<br>，/COMMACATEGORY","SG"
"原则/Na/XIN_CMN_20010122_wpr/24088",-0.0296255712746541,0.0292037103065933,"原则","XIN","2001","。/PERIODCATEGORY 他们/Nh<br>呼吁/VE 台湾/Na 当局/Na 尽快/D<br>回到/VCL/1.243 一/Neu/1.371<br>个/Nf/1.673 中国/Na/2.892<br><b>原则/Na</b> 上来/VA/3.108<br>,/COMMACATEGORY 早日/D/1.562<br>实现/VC 海峡/Na 两岸/Nc/2.375<br>的/DE 对话/Nv/1.944 与/Caa<br>谈判/Na/1.399","。/PERIODCATEGORY 他们/Nh<br>呼吁/VE 台湾/Na 当局/Na 尽快/D<br>回到/VCL/1.243 一/Neu/1.371<br>个/Nf/1.673 中国/Na/2.892<br><b>原则/Na</b> 上来/VA/3.108<br>,/COMMACATEGORY 早日/D/1.562<br>实现/VC 海峡/Na 两岸/Nc/2.375<br>的/DE 对话/Nv/1.944 与/Caa<br>谈判/Na/1.399","ML"
