"id","x","y","variant","corpus","year","text","lect"
"行为/Na/XIN_CMN_20030910_wpr/84532",-0.156248920919038,0.00914730698632586,"行为","XIN","2003","在/P 比/P 赛/Na 中/Ng 打假球/Na<br>－－/Neu 故意/Nv 放水/Nv 的/DE<br>行贿/VC <b>行为/Na</b> 。/PERIODCATEGORY<br>此/Nep 场/Nf 比赛/Na 最终/A<br>希腊队/Na 以/P 1/Neu :/COLONCATEGORY<br>0/Neu","ML"
"表现/Na/ZBN_CMN_20030727_wpr/16629",0.0781577475756958,-0.00166179376694053,"表现","ZBN","2003","高薪/Na 球员/Na 要/D 符合/VJ<br>身价/Na ，/COMMACATEGORY<br>给予/Nv 应/D 有/V_2 的/DE<br><b>表现/Na</b> ，/COMMACATEGORY<br>而/Cbb 英国/Nc 国脚/Na 瓦塞尔/Nb<br>（/PARENTHESISCATEGORY<br>DariusVassell/FW ）/PARENTHESISCATEGORY<br>也/D 要/D","SG"
"行为/Na/CNA_CMN_20001226_wpr/104190",-0.0761206996475485,0.00852571125664061,"行为","CNA","2000","西医/Na 都/D 看/VE 不/D 好/VH<br>病/Na ,/COMMACATEGORY<br>药签/Na 是/SHI 灵疗/Na <b>行为/Na</b><br>不/D 是/SHI 医疗/VC 行为/Na<br>。/PERIODCATEGORY 李明亮/Nb<br>建议/VC 内政部/Nc 在/P 「/PARENTHESISCATEGORY","TW"
"表现/Na/ZBN_CMN_20030414_wpr/31268",0.0505556359793728,0.0523953600117905,"表现","ZBN","2003","，/COMMACATEGORY 整/Neqa<br>周/Nf 下/Ng 跌/VH 1％/Neqa<br>。/PERIODCATEGORY 不过/Cbb<br>，/COMMACATEGORY 低价股/Na<br><b>表现/Na</b> 相对/VH 活跃/VH<br>，/COMMACATEGORY 推动/VC<br>大华/Nb 自动/VH 报价/VA 指数/Na<br>收涨/VH 4％/Neqa","SG"
"行为/Na/ZBN_CMN_20030502_wpr/65589",-0.125921433266489,0.0613281372779258,"行为","ZBN","2003","涉案/VA 者/Na 如何/D “/PARENTHESISCATEGORY<br>钻/VC 漏洞/Na ”/PARENTHESISCATEGORY<br>，/COMMACATEGORY 进行/VC<br>欺骗/VC <b>行为/Na</b> ，/COMMACATEGORY<br>本报/Na 向/P 一/Neu 些/Nf<br>二手/A 车行/Nc 了解/VK 买卖/Na<br>汽车/Na","SG"
"行为/Na/CNA_CMN_20030706_wpr/7115",-0.076230308230134,0.0291742000252941,"行为","CNA","2003","坏/VHC 网页/Na 的/DE 行径/Na<br>已经/D 被/P 许多/Neqa 国家/Na<br>列为/VG 犯罪/Nv <b>行为/Na</b><br>，/COMMACATEGORY 该/Nes<br>局/Nf 并且/Cbb 会/D 在/P 第/Neu<br>一时/Nd 间/NG 对/VH","TW"
"行为/Na/XIN_CMN_20001130_wpr/20316",-0.0553452260175424,-0.000375290092722496,"行为","XIN","2000","这/Nep 是/SHI 我们/Nh 所/D<br>坚决/VH 反对/VE 的/DE 。/PERIODCATEGORY<br>这/Nep 种/Nf <b>行为/Na</b><br>是/SHI 在/P 文化/Na 、/PAUSECATEGORY<br>教育/VC 领域/Na 搞/VC “/PARENTHESISCATEGORY<br>台独/Na ”/PARENTHESISCATEGORY","ML"
"行为/Na/XIN_CMN_20030603_wpr/51110",-0.0580562014406699,0.0468413788549742,"行为","XIN","2003","便于/VK 公众/Na 监督/VC 金融机/Na<br>构/Na 违规/VA 越权/VA 经办/VC<br>业务/Na 的/DE <b>行为/Na</b><br>,/COMMACATEGORY 银/Na<br>监会/Na 在/P 这/Nep 个/Nf<br>办法/Na 中/Ng 要求/Na 金融机/Na","ML"
"行为/Na/ZBN_CMN_20001127_wpr/29239",-0.084650833966507,0.051840844669771,"行为","ZBN","2000","的/DE 准备/Nv 工作/Nv 。/PERIODCATEGORY<br>中国/Na 实施/Nv 证券法/Na 以来/Ng<br>操纵/VC 市场/Nc <b>行为/Na</b><br>大/VH 受/P 打击/VC 北京/Nc<br>中/Ncd 新电/Na 中国证监会/Nc<br>新闻/Na 发言人/Na 昨天/Nd","SG"
"行为/Na/XIN_CMN_20030525_wpr/57352",-0.0341413052392652,0.0285380741896113,"行为","XIN","2003","活动/Na 等/Cab 。/PERIODCATEGORY<br>如果/Cbb 营业性/Na 停车/VA 场/Nf<br>有/V_2 违规/VA 的/DE <b>行为/Na</b><br>,/COMMACATEGORY 车辆/Na<br>停放者/Na 可以/VH 向/P 价格/Na<br>行政/Na 部门/Na 或者/Caa 交通/Na","ML"
"行为/Na/CNA_CMN_20001030_wpr/39619",-0.212265208488797,-0.0975085733762982,"行为","CNA","2000","」/PARENTHESISCATEGORY<br>警员/Na 搞/VC 强暴/VC 、/PAUSECATEGORY<br>同仁/Na 忙/VH 遮羞/Nv 」/PARENTHESISCATEGORY<br>的/DE <b>行为/Na</b> 。/PERIODCATEGORY<br>据/P 了解/VK ,/COMMACATEGORY<br>甫/D 离婚/VA 的/DE 事件/Na<br>被害人/Na 是/SHI","TW"
