"id","x","y","variant","corpus","year","text","lect"
"基金/Na/ZBN_CMN_20030416_wpr/32245",-0.0682166014563373,-0.135584747098496,"基金","ZBN","2003","对/P 私人/Nh 企业界/Nc 造成/Nv<br>不/D 公平/VH 竞争/Na 。/PERIODCATEGORY<br>新加坡/Nc 劳工/Na <b>基金/Na</b><br>总裁/Na 张玉霞/Nb 昨天/Nd 在/P<br>文告/Na 中/Ng 反驳/VC ：/COLONCATEGORY<br>“/PARENTHESISCATEGORY<br>我们/Nh","SG"
"资金/Na/ZBN_CMN_20001121_wpr/9663",-0.0149597940055605,-0.00429034041803034,"资金","ZBN","2000","还/D 要求/VF 台湾/Nc 103/Neu<br>家/Nf 金融/Na 机构/Na 全面/Na<br>清查/Nv 贷款/Na <b>资金/Na</b><br>流向/Na 大陆/Nc 情况/Na 。/PERIODCATEGORY<br>因为/Cbb 据/P 央行/Nc 估计/VE<br>，/COMMACATEGORY 累计/VJ","SG"
"基金/Na/CNA_CMN_20001115_wpr/121958",-0.094611490099419,-0.0456997331234715,"基金","CNA","2000","上柜/Nv 公司/Nc 业绩/Na 表现/Na<br>。/PERIODCATEGORY 对于/P<br>市场/Nc 传闻/Na ,/COMMACATEGORY<br>国安/Na <b>基金/Na</b> 护盘/Na<br>期限/Na 至/Caa 今天/Nd 为止/Ng<br>,/COMMACATEGORY 颜/Nb<br>庆/VC 章/Na 不/D","TW"
"资金/Na/XIN_CMN_20010123_wpr/59654",0.00502416159801187,0.017308910610383,"资金","XIN","2001","位/Nf ,/COMMACATEGORY<br>市/Nc 财政/Na 还/D 安排/VE<br>了/Di 400多万/Neu 元/Nf 专项/Na<br><b>资金/Na</b> 。/PERIODCATEGORY<br>为/VG 使/VL 解困/VA 资金/Na<br>落实/Nv 到/Caa 位/Na ,/COMMACATEGORY<br>这/Nep","ML"
"基金/Na/ZBN_CMN_20030910_wpr/52429",6.00591281008242e-08,0.0188221458970824,"基金","ZBN","2003","资金/Na 拨出/VC 20亿/Neu 元/Nf<br>成立/VC 一/Neu 个/Nf “/PARENTHESISCATEGORY<br>小生意/Na 创业/Nv <b>基金/Na</b><br>”/PARENTHESISCATEGORY<br>，/COMMACATEGORY 为/VG<br>失/VJ 业者/Na 提供/VC 一/Neu<br>个/Nf 另/Nes 类/Nf","SG"
"基金/Na/CNA_CMN_20001214_wpr/68754",-0.066856326270335,-0.0426301612378929,"基金","CNA","2000","执行/VH 。/PERIODCATEGORY<br>证期会/Na 指出/VE ,/COMMACATEGORY<br>中华/Nc 投信/Na 经理/Na 的/DE<br>国内/Nc <b>基金/Na</b> 投资/Na<br>在/P 与/P 中/Ncd 华/Nc 投信/Na<br>有/V_2 利害/Na 关系/Na 的/DE","TW"
"基金/Na/XIN_CMN_20001004_wpr/32163",-0.135996888312271,-0.00470074183509525,"基金","XIN","2000",",/COMMACATEGORY 美联储/Na<br>曾/Nb 连续/D 6/Neu 次/Nf<br>提高利率/Na ,/COMMACATEGORY<br>将/P 联邦/Na <b>基金/Na</b><br>利率/Na 提高/VC 了/Di 1.75/Neu<br>个/Nf 百分点/Na ,/COMMACATEGORY<br>以/P 放慢/VC 经济/Na","ML"
"基金/Na/XIN_CMN_20030911_wpr/16449",-0.00495252060376627,-0.0561441643656442,"基金","XIN","2003","国家/Na 的/DE 经济/Na 金融/Na<br>对/P 美国/Nc 、/PAUSECATEGORY<br>对/P 国际/Nc 货币/Na <b>基金/Na</b><br>组织/Na 和/Caa 地区性/Na 金融/Na<br>组织/Na 的/DE 潜在/Na 心理/Na<br>依赖度/Na 较/Dfa","ML"
"基金/Na/ZBN_CMN_20030630_wpr/30613",-0.0524816139700638,-0.000792209707322755,"基金","ZBN","2003","的/DE 票息/Na 收益率/Na 是/SHI<br>9.8％/Neqa 。/PERIODCATEGORY<br>基金/Na 经理/Na 是/SHI 根据/P<br><b>基金/Na</b> 的/DE 表现派/Na<br>发红/VH 利/Na 。/PERIODCATEGORY<br>美国/Na 高/VH 收益/Na 债券/Na<br>基金/Na","SG"
"基金/Na/XIN_CMN_20030729_wpr/31598",-0.0489522295538015,0.0851982694368905,"基金","XIN","2003","收入/VC 394亿/Neu 元/Nf ,/COMMACATEGORY<br>同/Nes 比/P 增长/VHC 53.5/Neu<br>%/Nf ;/SEMICOLONCATEGORY<br><b>基金/Na</b> 支出/VC 279亿/Neu<br>元/Nf ,/COMMACATEGORY<br>同/Nes 比/P 增长/VHC 65/Neu<br>%/Nf 。/PERIODCATEGORY","ML"
