"id","x","y","variant","corpus","year","text","lect"
"消费者/Na/CNA_CMN_20001103_wpr/140500",-0.0293022202090603,0.0182844059973081,"消费者","CNA","2000","高 零售价格 , 将 药品 的 部分 折扣<br>让 利于 <b>消费者</b> 。 中国<br>大陆 在 一月 曾 降低 了 人血白 蛋白","TW"
"顾客/Na/ZBN_CMN_20030709_wpr/67879",-0.0876480828644637,-0.0098129256400862,"顾客","ZBN","2003","的 。 她 说 ， Zouk 暂时 不 考虑<br>让 <b>顾客</b> 在 吧台 上 跳舞<br>， 所以 限制 放宽 也 不会","SG"
"客户/Na/XIN_CMN_20001027_wpr/63889",0.0100672073207414,-0.0230252867849815,"客户","XIN","2000","收购 其它 有线电 视系统 , 希望 借<br>有线电视 电缆 向 <b>客户</b> 提供<br>地方 电话 和 因 特 网 高速 接入 服务","ML"
"顾客/Na/XIN_CMN_20010128_wpr/10933",-0.193647422640542,-0.137382943785874,"顾客","XIN","2001","深圳 等 地 的 大小蛇 餐馆 日日 车水<br>马龙 , <b>顾客</b> 盈门 。 国际<br>自然 和 自然 资源 物种 保护 委员会","ML"
"消费者/Na/CNA_CMN_20010113_wpr/99730",-0.0317272129771881,0.0687972152530103,"消费者","CNA","2001","美国 的 标准 还好 , 「 政府 不仅<br>要 保护 <b>消费者</b> , 更 要<br>照顾 渔民 的 生计 」 。 --","TW"
"客户/Na/XIN_CMN_20030718_wpr/19676",0.0734393107160171,-0.0140140666978028,"客户","XIN","2003","显示 , 截至 6月 末 , 建 行 网上银行<br>新增 <b>客户</b> 24万 户 ,<br>总数 达到 54.5 万 户 ; 交易","ML"
"客户/Na/ZBN_CMN_20001229_wpr/11110",0.039501738043211,-0.0833133602754654,"客户","ZBN","2000","， 有 三分之一 是 公司 常年 晚宴 ，<br>其余 的 <b>客户</b> 是 迪斯科<br>等 公共 场所 。 董事 经理 也 跳进","SG"
"客户/Na/ZBN_CMN_20030914_wpr/80777",-0.0757853190213071,0.122405950139563,"客户","ZBN","2003","技术 ， 我国 这 个 行业 的 许 多<br>大 <b>客户</b> 就 会 被 对方<br>抢走 。 先进 钻探油 设备 的","SG"
"消费者/Na/CNA_CMN_20001218_wpr/85873",-0.0804760311683325,-0.0662773872475742,"消费者","CNA","2000","展现 口 味 。 今天 更 请到 美食 专家<br>陈鸿代 <b>消费者</b> 品尝 此 一<br>新 产品 , 他 表示 , 高贵","TW"
"客户/Na/ZBN_CMN_20030829_wpr/79583",0.0390588214066297,-0.00232650114281614,"客户","ZBN","2003","套 。 大华 银行 发言人 则 认为 ，<br>尽管 当 <b>客户</b> 申请 贷款<br>时 ， 客户 及 银行 都 会 考虑到","SG"
