"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"危害/Na/XIN_CMN_20030617_wpr/46405",-0.0561408164532256,0.0398979501451543,"危害","XIN","2003","上/Ncd 发言/Na 时/Ng 强调/VE<br>,/COMMACATEGORY 阿富汗/Nc<br>毒品/Na/4.333 问题/Na 严/VH/2.814<br>重/VH/1.379 <b>危害/Na</b><br>阿/Nc 的/DE 稳定/Nv/2.039<br>和/Caa 经济/Na 发展/Na ,/COMMACATEGORY<br>也/D 日益/D 成为/VG","上/Ncd 发言/Na 时/Ng 强调/VE<br>,/COMMACATEGORY 阿富汗/Nc<br>毒品/Na/4.333 问题/Na 严/VH/2.814<br>重/VH/1.379 <b>危害/Na</b><br>阿/Nc 的/DE 稳定/Nv/2.039<br>和/Caa 经济/Na 发展/Na ,/COMMACATEGORY<br>也/D 日益/D 成为/VG","ML"
"损害/Na/XIN_CMN_20001103_wpr/37551",-0.0296283118772347,-0.0098430209408274,"损害","XIN","2000",",/COMMACATEGORY 以/P 避免/VE/1.015<br>因/P/1.063 台湾/Nc 问题/Na<br>而/Cbb 使/VL 中美关系/Na/4.880<br>受到/VJ/3.964 <b>损害/Na</b><br>和/Caa 冲击/VC/2.188 。/PERIODCATEGORY<br>谢尔顿/Nb/4.524 表示/VE ,/COMMACATEGORY<br>美/Nc 中/Ncd 两/Neu 国/Nc",",/COMMACATEGORY 以/P 避免/VE/1.015<br>因/P/1.063 台湾/Nc 问题/Na<br>而/Cbb 使/VL 中美关系/Na/4.880<br>受到/VJ/3.964 <b>损害/Na</b><br>和/Caa 冲击/VC/2.188 。/PERIODCATEGORY<br>谢尔顿/Nb/4.524 表示/VE ,/COMMACATEGORY<br>美/Nc 中/Ncd 两/Neu 国/Nc","ML"
"伤害/Na/CNA_CMN_20010115_wpr/49571",-0.0512975446882147,0.0501002042962934,"伤害","CNA","2001","人民/Na/1.070 绝对/D/1.015<br>能够/D 在/P 最/Dfa 短/VH 的/DE<br>时间/Na 内/Ncd 减低/VC/2.118<br><b>伤害/Na</b> 、/PAUSECATEGORY<br>走出/VCL/1.056 伤痛/Na/2.655<br>,/COMMACATEGORY 并且/Cbb<br>尽速/D 复原/VH/1.903 。/PERIODCATEGORY<br>陈/Nb 总统/Na","人民/Na/1.070 绝对/D/1.015<br>能够/D 在/P 最/Dfa 短/VH 的/DE<br>时间/Na 内/Ncd 减低/VC/2.118<br><b>伤害/Na</b> 、/PAUSECATEGORY<br>走出/VCL/1.056 伤痛/Na/2.655<br>,/COMMACATEGORY 并且/Cbb<br>尽速/D 复原/VH/1.903 。/PERIODCATEGORY<br>陈/Nb 总统/Na","TW"
"损失/Na/ZBN_CMN_20030429_wpr/16468",0.0862613328280818,0.0810808955809221,"损失","ZBN","2003","补偿/Na/3.747 自雇/A 人士/Na<br>在/P 因为/Cbb 受到/VJ/1.342<br>隔离/VC 而/Cbb 面对/VC 的/DE<br><b>损失/Na</b> ，/COMMACATEGORY<br>它/Nh 的/DE 另/Nes 一/Neu<br>个/Nf 目的/Na 是/SHI 为了/P<br>协助/VC","补偿/Na/3.747 自雇/A 人士/Na<br>在/P 因为/Cbb 受到/VJ/1.342<br>隔离/VC 而/Cbb 面对/VC 的/DE<br><b>损失/Na</b> ，/COMMACATEGORY<br>它/Nh 的/DE 另/Nes 一/Neu<br>个/Nf 目的/Na 是/SHI 为了/P<br>协助/VC","SG"
"损伤/Na/XIN_CMN_20030703_wpr/972",-0.0204456663358567,-0.00907989799956026,"损伤","XIN","2003","“/PARENTHESISCATEGORY<br>哥伦比亚/Nc/2.227 ”/PARENTHESISCATEGORY<br>号/Nf 发射/VC 后/Ng 未/D 能/D<br>对/P/1.118 其/Nep <b>损伤/Na</b><br>严重/VH/3.100 程度/Na/3.743<br>进行/VC/1.004 有效/VH/1.564<br>评估/VE 。/PERIODCATEGORY<br>在/VCP “/PARENTHESISCATEGORY<br>哥伦比亚/Nc/2.227 ”/PARENTHESISCATEGORY","“/PARENTHESISCATEGORY<br>哥伦比亚/Nc/2.227 ”/PARENTHESISCATEGORY<br>号/Nf 发射/VC 后/Ng 未/D 能/D<br>对/P/1.118 其/Nep <b>损伤/Na</b><br>严重/VH/3.100 程度/Na/3.743<br>进行/VC/1.004 有效/VH/1.564<br>评估/VE 。/PERIODCATEGORY<br>在/VCP “/PARENTHESISCATEGORY<br>哥伦比亚/Nc/2.227 ”/PARENTHESISCATEGORY","ML"
"伤害/Na/XIN_CMN_20030702_wpr/66986",-0.0291611345517961,0.0141418579481729,"伤害","XIN","2003","在/P 白宫/Nc 对/P/1.460 记者/Na<br>说/VE :/COLONCATEGORY<br>“/PARENTHESISCATEGORY<br>任何/Neqa/1.911 人/Na 想要/VE/1.773<br><b>伤害/Na</b> 美军/Na 士兵/Na/1.545<br>都/D 将/D 受到/VJ/3.751 追/VC<br>究/D 并/D 被/P/1.079 绳之以法/VB","在/P 白宫/Nc 对/P/1.460 记者/Na<br>说/VE :/COLONCATEGORY<br>“/PARENTHESISCATEGORY<br>任何/Neqa/1.911 人/Na 想要/VE/1.773<br><b>伤害/Na</b> 美军/Na 士兵/Na/1.545<br>都/D 将/D 受到/VJ/3.751 追/VC<br>究/D 并/D 被/P/1.079 绳之以法/VB","ML"
"伤害/Na/ZBN_CMN_20030411_wpr/14731",-0.0372761797959253,-0.00431790779414577,"伤害","ZBN","2003","耐心/Na ，/COMMACATEGORY<br>跑动/VA/3.873 更加/Dfa 积极/VH<br>。/PERIODCATEGORY 为了/P<br>避免/Nv/3.305 双腿/Na/3.053<br>受/VJ/2.732 <b>伤害/Na</b><br>，/COMMACATEGORY 前锋/Na/1.016<br>的/DE 跑动/VA/3.873 要/D<br>更/Dfa/1.252 灵活/VH ，/COMMACATEGORY<br>而且/Cbb/1.090 要/D","耐心/Na ，/COMMACATEGORY<br>跑动/VA/3.873 更加/Dfa 积极/VH<br>。/PERIODCATEGORY 为了/P<br>避免/Nv/3.305 双腿/Na/3.053<br>受/VJ/2.732 <b>伤害/Na</b><br>，/COMMACATEGORY 前锋/Na/1.016<br>的/DE 跑动/VA/3.873 要/D<br>更/Dfa/1.252 灵活/VH ，/COMMACATEGORY<br>而且/Cbb/1.090 要/D","SG"
"危害/Na/XIN_CMN_20001127_wpr/66552",-0.0443157255019121,-0.0461038403437915,"危害","XIN","2000","90/Neu %/Nf 。/PERIODCATEGORY<br>但是/Cbb ,/COMMACATEGORY<br>由于/Cbb 人们/Na/2.188 对/P/1.461<br>烟草/Na/4.470 的/DE <b>危害/Na</b><br>还/D 没有/D 给/VD/1.340 予/VD/1.304<br>足够/VH 重视/VJ ,/COMMACATEGORY<br>法国/Na 每/Nes 年/Nf","90/Neu %/Nf 。/PERIODCATEGORY<br>但是/Cbb ,/COMMACATEGORY<br>由于/Cbb 人们/Na/2.188 对/P/1.461<br>烟草/Na/4.470 的/DE <b>危害/Na</b><br>还/D 没有/D 给/VD/1.340 予/VD/1.304<br>足够/VH 重视/VJ ,/COMMACATEGORY<br>法国/Na 每/Nes 年/Nf","ML"
"危害/Na/ZBN_CMN_20030622_wpr/61765",-0.0434429668680637,-0.0111205060392438,"危害","ZBN","2003","不断/VH 发生/VJ 变异/Na/3.674<br>，/COMMACATEGORY 传染给/VD<br>人类/Na/3.329 ，/COMMACATEGORY<br>形成/VG/1.323 了/Di 严重/VH/3.705<br><b>危害/Na</b> 人类/Na/3.329<br>健康/VH/4.466 的/DE 爱/Na/1.410<br>之/DE 病病/VH 毒/Na/2.759<br>。/PERIODCATEGORY 目前/Nd<br>，/COMMACATEGORY","不断/VH 发生/VJ 变异/Na/3.674<br>，/COMMACATEGORY 传染给/VD<br>人类/Na/3.329 ，/COMMACATEGORY<br>形成/VG/1.323 了/Di 严重/VH/3.705<br><b>危害/Na</b> 人类/Na/3.329<br>健康/VH/4.466 的/DE 爱/Na/1.410<br>之/DE 病病/VH 毒/Na/2.759<br>。/PERIODCATEGORY 目前/Nd<br>，/COMMACATEGORY","SG"
"危害/Na/XIN_CMN_20001108_wpr/27212",-0.0187958249701323,0.0102704321811949,"危害","XIN","2000","的/DE 涉案/Nv 金额/Na 特别/VH<br>巨大/VH/2.793 、/PAUSECATEGORY<br>案情/Na/2.881 极为/Dfa/2.383<br>复杂/VH/1.937 、/PAUSECATEGORY<br><b>危害/Na</b> 极其/Dfa/3.457<br>严重/VH/3.705 的/DE 走私犯罪/Na/4.209<br>案件/Na/1.065 。/PERIODCATEGORY<br>多/Neqa 年/Nf 来/Ng ,/COMMACATEGORY","的/DE 涉案/Nv 金额/Na 特别/VH<br>巨大/VH/2.793 、/PAUSECATEGORY<br>案情/Na/2.881 极为/Dfa/2.383<br>复杂/VH/1.937 、/PAUSECATEGORY<br><b>危害/Na</b> 极其/Dfa/3.457<br>严重/VH/3.705 的/DE 走私犯罪/Na/4.209<br>案件/Na/1.065 。/PERIODCATEGORY<br>多/Neqa 年/Nf 来/Ng ,/COMMACATEGORY","ML"
"伤害/Na/CNA_CMN_20001021_wpr/37010",-0.0429435862900577,0.0319630150586535,"伤害","CNA","2000","。/PERIODCATEGORY 雾社/Nc<br>事件/Na/1.150 反映/Nv 对/P/1.460<br>原/A 住民/Na/2.898 的/DE<br>三/Neu 种/Nf <b>伤害/Na</b><br>是/SHI 「/PARENTHESISCATEGORY<br>历史/Na 本身/Nh/1.159 、/PAUSECATEGORY<br>历史/Na 被/P/1.079 曲解/VK<br>和/Caa 原住民/Na","。/PERIODCATEGORY 雾社/Nc<br>事件/Na/1.150 反映/Nv 对/P/1.460<br>原/A 住民/Na/2.898 的/DE<br>三/Neu 种/Nf <b>伤害/Na</b><br>是/SHI 「/PARENTHESISCATEGORY<br>历史/Na 本身/Nh/1.159 、/PAUSECATEGORY<br>历史/Na 被/P/1.079 曲解/VK<br>和/Caa 原住民/Na","TW"
