"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"主题/Na/ZBN_CMN_20030809_wpr/11751",-0.270222040759582,-0.0377444338417219,"主题","ZBN","2003","新/VH 传媒/Na 情境/Na/2.705<br>戏剧/Na/1.839 《/PARENTHESISCATEGORY<br>我/Nh 是/SHI/1.095 LobangKing/FW/5.438<br>》/PARENTHESISCATEGORY<br>的/DE <b>主题/Na</b> 曲/Nf/3.392<br>逗趣/VH/3.374 、/PAUSECATEGORY<br>旋律/Na/1.712 很/Dfa 好/VH<br>，/COMMACATEGORY 而/Cbb<br>《/PARENTHESISCATEGORY<br>OK/FW","新/VH 传媒/Na 情境/Na/2.705<br>戏剧/Na/1.839 《/PARENTHESISCATEGORY<br>我/Nh 是/SHI/1.095 LobangKing/FW/5.438<br>》/PARENTHESISCATEGORY<br>的/DE <b>主题/Na</b> 曲/Nf/3.392<br>逗趣/VH/3.374 、/PAUSECATEGORY<br>旋律/Na/1.712 很/Dfa 好/VH<br>，/COMMACATEGORY 而/Cbb<br>《/PARENTHESISCATEGORY<br>OK/FW","SG"
"领域/Na/ZBN_CMN_20030618_wpr/25627",0.117349460820736,-0.191502805290704,"领域","ZBN","2003","吉/VH 。/PERIODCATEGORY<br>在/P/1.208 首/Nes 4/Neu<br>个/Nf/1.325 月/Na 里/Ncd<br>，/COMMACATEGORY 制造/Nv/2.669<br><b>领域/Na</b> 发出/VC 的/DE<br>总薪酬/Na/5.424 比/P 去年/Nd<br>同/Nes 期/Nf 提高/VC 6.9/Neu/1.632<br>%/Nf","吉/VH 。/PERIODCATEGORY<br>在/P/1.208 首/Nes 4/Neu<br>个/Nf/1.325 月/Na 里/Ncd<br>，/COMMACATEGORY 制造/Nv/2.669<br><b>领域/Na</b> 发出/VC 的/DE<br>总薪酬/Na/5.424 比/P 去年/Nd<br>同/Nes 期/Nf 提高/VC 6.9/Neu/1.632<br>%/Nf","SG"
"专题/Na/ZBN_CMN_20030430_wpr/10813",-0.395509978917406,-0.068700009886319,"专题","ZBN","2003","她/Nh 的/DE 横死/VH 而/Cbb<br>划上/VC 句点/Na 。/PERIODCATEGORY<br>今天/Nd “/PARENTHESISCATEGORY<br>新/VH <b>专题/Na</b> ”/PARENTHESISCATEGORY<br>就/D 给/VD 大家/Nh 道出/VE<br>这/Nep 个/Nf 王室/Na 冷血案/Na<br>背后/Nc/1.232","她/Nh 的/DE 横死/VH 而/Cbb<br>划上/VC 句点/Na 。/PERIODCATEGORY<br>今天/Nd “/PARENTHESISCATEGORY<br>新/VH <b>专题/Na</b> ”/PARENTHESISCATEGORY<br>就/D 给/VD 大家/Nh 道出/VE<br>这/Nep 个/Nf 王室/Na 冷血案/Na<br>背后/Nc/1.232","SG"
"领域/Na/XIN_CMN_20030909_wpr/81723",0.0458486163295812,0.0472325415768789,"领域","XIN","2003","。/PERIODCATEGORY 印度/Nc<br>曾/D 多次/VH 呼/VE 呼/VE 国际/Nc<br>社会/Na/1.014 在/P/1.208<br>反恐/VA/2.195 <b>领域/Na</b><br>加强/VC/2.475 合作/VH/3.735<br>。/PERIODCATEGORY 为了/P<br>加大/VC/1.275 反恐/VA/2.195<br>力度/Na ,/COMMACATEGORY<br>印度/Nc 政府制/Na","。/PERIODCATEGORY 印度/Nc<br>曾/D 多次/VH 呼/VE 呼/VE 国际/Nc<br>社会/Na/1.014 在/P/1.208<br>反恐/VA/2.195 <b>领域/Na</b><br>加强/VC/2.475 合作/VH/3.735<br>。/PERIODCATEGORY 为了/P<br>加大/VC/1.275 反恐/VA/2.195<br>力度/Na ,/COMMACATEGORY<br>印度/Nc 政府制/Na","ML"
"学科/Na/ZBN_CMN_20030818_wpr/44533",-0.0786657528025036,-0.159540743867272,"学科","ZBN","2003","但/Cbb 往往/D 由于/Cbb 一/D<br>个人/Nh 的/DE 离去/Nv/4.077<br>而是/Cbb/2.250 整/VC 个/Nf<br><b>学科/Na</b> 败落/VH/6.493<br>乃至/Caa/2.998 一蹶不振/VH/4.051<br>。/PERIODCATEGORY 中/Ncd<br>华文/Na/1.740 化/VG 博大精深/VH<br>，/COMMACATEGORY 如果/Cbb","但/Cbb 往往/D 由于/Cbb 一/D<br>个人/Nh 的/DE 离去/Nv/4.077<br>而是/Cbb/2.250 整/VC 个/Nf<br><b>学科/Na</b> 败落/VH/6.493<br>乃至/Caa/2.998 一蹶不振/VH/4.051<br>。/PERIODCATEGORY 中/Ncd<br>华文/Na/1.740 化/VG 博大精深/VH<br>，/COMMACATEGORY 如果/Cbb","SG"
"主题/Na/CNA_CMN_20001211_wpr/43547",-0.0811272368035215,-0.057265967030717,"主题","CNA","2000","游戏/Na/1.223 公司/Nc 及/Caa<br>网站/Na 今年/Nd/1.745 以来/Ng<br>纷纷/D 推出/VC/1.730 多/VH<br>种/Nf <b>主题/Na</b> 的/DE<br>网路/Na 连线/Na/1.675 游戏/Na/1.223<br>,/COMMACATEGORY 企/D 图/VF<br>在/P 这/Nep 块/Nf","游戏/Na/1.223 公司/Nc 及/Caa<br>网站/Na 今年/Nd/1.745 以来/Ng<br>纷纷/D 推出/VC/1.730 多/VH<br>种/Nf <b>主题/Na</b> 的/DE<br>网路/Na 连线/Na/1.675 游戏/Na/1.223<br>,/COMMACATEGORY 企/D 图/VF<br>在/P 这/Nep 块/Nf","TW"
"主题/Na/XIN_CMN_20001011_wpr/28508",0.124372503354818,-0.0313161374842852,"主题","XIN","2000","并/D 顺利/VH 实现/VC 上述/Na<br>目标/Na ,/COMMACATEGORY<br>必须/VH 把/P 发展/Na 作为/Na/1.890<br><b>主题/Na</b> ,/COMMACATEGORY<br>把/P 结构/Na/1.929 调整/VC<br>作为/Na/1.890 主线/Na/3.657<br>,/COMMACATEGORY 把/P 改革/VC<br>开放/VH","并/D 顺利/VH 实现/VC 上述/Na<br>目标/Na ,/COMMACATEGORY<br>必须/VH 把/P 发展/Na 作为/Na/1.890<br><b>主题/Na</b> ,/COMMACATEGORY<br>把/P 结构/Na/1.929 调整/VC<br>作为/Na/1.890 主线/Na/3.657<br>,/COMMACATEGORY 把/P 改革/VC<br>开放/VH","ML"
"主题/Na/ZBN_CMN_20001018_wpr/42094",-0.0677336114474934,-0.117279623769918,"主题","ZBN","2000","的/DE 合作/VH 伙伴/Na ，/COMMACATEGORY<br>特别/VH 是/SHI/1.095 与/P<br>自己/VH 经营/VC 网站/Na <b>主题/Na</b><br>有/V_2 密切/VH 相/D 关/VC<br>或/Caa 互补/VH 的/DE 传统/Na<br>业者/Na/1.359 结合/Nv","的/DE 合作/VH 伙伴/Na ，/COMMACATEGORY<br>特别/VH 是/SHI/1.095 与/P<br>自己/VH 经营/VC 网站/Na <b>主题/Na</b><br>有/V_2 密切/VH 相/D 关/VC<br>或/Caa 互补/VH 的/DE 传统/Na<br>业者/Na/1.359 结合/Nv","SG"
"学科/Na/XIN_CMN_20001219_wpr/101081",-0.00281799142601055,-0.0359501311420121,"学科","XIN","2000","了/Di 财/Na 会/D 、/PAUSECATEGORY/1.023<br>管理/Nv/1.562 、/PAUSECATEGORY/1.023<br>营销/VC/2.531 、/PAUSECATEGORY/1.023<br>外贸/Na 等/Cab/1.824 <b>学科/Na</b><br>,/COMMACATEGORY 为/VG<br>企业/Na 员工/Na 和/Caa 当地/Nc<br>青年/Na/1.638 学/VC/3.667<br>文化/Na 、/PAUSECATEGORY/1.023","了/Di 财/Na 会/D 、/PAUSECATEGORY/1.023<br>管理/Nv/1.562 、/PAUSECATEGORY/1.023<br>营销/VC/2.531 、/PAUSECATEGORY/1.023<br>外贸/Na 等/Cab/1.824 <b>学科/Na</b><br>,/COMMACATEGORY 为/VG<br>企业/Na 员工/Na 和/Caa 当地/Nc<br>青年/Na/1.638 学/VC/3.667<br>文化/Na 、/PAUSECATEGORY/1.023","ML"
"主题/Na/XIN_CMN_20030920_wpr/30662",-0.15931694630645,-0.0424961369831926,"主题","XIN","2003","你我/Na 他/Nh ,/COMMACATEGORY<br>安全/Na 维系/VJ 千万/Neu 家/Nf<br>”/PARENTHESISCATEGORY/1.381<br>这/Nep 个/Nf <b>主题/Na</b><br>,/COMMACATEGORY 各/Nes<br>地/Na 突出/VJ/3.521 了/Di<br>对/P 领导/Na 干部/Na 、/PAUSECATEGORY<br>青少年/Na/1.868","你我/Na 他/Nh ,/COMMACATEGORY<br>安全/Na 维系/VJ 千万/Neu 家/Nf<br>”/PARENTHESISCATEGORY/1.381<br>这/Nep 个/Nf <b>主题/Na</b><br>,/COMMACATEGORY 各/Nes<br>地/Na 突出/VJ/3.521 了/Di<br>对/P 领导/Na 干部/Na 、/PAUSECATEGORY<br>青少年/Na/1.868","ML"
"专题/Na/CNA_CMN_20001215_wpr/105111",-0.0211886157806881,-0.099868662635747,"专题","CNA","2000","科技/Na/1.128 单位/Na 、/PAUSECATEGORY<br>中华/Nc 卫星/Na 计画/Na/1.387<br>及/Caa 整合/Nv 测试厂房/Na/6.580<br>、/PAUSECATEGORY <b>专题/Na</b><br>讲座/Na/5.450 及/Caa 实作/Nv/5.806<br>研习/Nv/4.816 等/Cab/1.480<br>,/COMMACATEGORY 最后/Nd<br>再/D 由/P 三组/Nc","科技/Na/1.128 单位/Na 、/PAUSECATEGORY<br>中华/Nc 卫星/Na 计画/Na/1.387<br>及/Caa 整合/Nv 测试厂房/Na/6.580<br>、/PAUSECATEGORY <b>专题/Na</b><br>讲座/Na/5.450 及/Caa 实作/Nv/5.806<br>研习/Nv/4.816 等/Cab/1.480<br>,/COMMACATEGORY 最后/Nd<br>再/D 由/P 三组/Nc","TW"
"领域/Na/XIN_CMN_20030621_wpr/46571",0.0390805197020139,0.051023525880484,"领域","XIN","2003","航空/Na 航天展/Na 上/Ncd 签署/VC<br>了/Di 加强/VC/2.475 在/P/1.208<br>飞行器/Na/3.202 研/VE/1.551<br>制/VC <b>领域/Na</b> 合作/VH/3.735<br>的/DE 协定/Na 议定书/Na ,/COMMACATEGORY<br>双方/Nh/2.148 将/D 根据/VJ<br>两/Neu 国/Nc/1.251","航空/Na 航天展/Na 上/Ncd 签署/VC<br>了/Di 加强/VC/2.475 在/P/1.208<br>飞行器/Na/3.202 研/VE/1.551<br>制/VC <b>领域/Na</b> 合作/VH/3.735<br>的/DE 协定/Na 议定书/Na ,/COMMACATEGORY<br>双方/Nh/2.148 将/D 根据/VJ<br>两/Neu 国/Nc/1.251","ML"
"领域/Na/ZBN_CMN_20001030_wpr/13362",0.0113604231681741,-0.0108764204334157,"领域","ZBN","2000","教育/Na/1.294 等/Cab/2.405<br>主要/VH/1.239 方面/Na ，/COMMACATEGORY<br>作为/Na 西部/Ncd 开发/VC/1.683<br>的/DE 重点/Na/2.543 <b>领域/Na</b><br>，/COMMACATEGORY 实施/Nv<br>一些/Neqa/1.044 对/P 西部/Ncd<br>开发/VC/1.683 全/Nes 局/Nf<br>具有/VJ/1.516 关键/Na/1.925","教育/Na/1.294 等/Cab/2.405<br>主要/VH/1.239 方面/Na ，/COMMACATEGORY<br>作为/Na 西部/Ncd 开发/VC/1.683<br>的/DE 重点/Na/2.543 <b>领域/Na</b><br>，/COMMACATEGORY 实施/Nv<br>一些/Neqa/1.044 对/P 西部/Ncd<br>开发/VC/1.683 全/Nes 局/Nf<br>具有/VJ/1.516 关键/Na/1.925","SG"
