"id","x","y","variant","corpus","year","text","lect"
"导弹/Na/XIN_CMN_20030730_wpr/44120",-0.0428450645403272,-0.108668800197912,"导弹","XIN","2003","香港 。 ( 国际 ) 印度 “ 烈火 ”<br>系列 <b>导弹</b> 开始 在 部队<br>服役 新华社 新德里 7月 30日 电 (","ML"
"飞弹/Na/CNA_CMN_20030401_wpr/2529",-0.0571570222213728,-0.192000558796547,"飞弹","CNA","2003","汽车 组成 的 美军 调查 小组 ， 在<br>现场 蒐集 <b>飞弹</b> 残骸 后<br>， 准备 离开 时 ， 闻讯 而 来","TW"
"导弹/Na/XIN_CMN_20001104_wpr/34115",0.108510057222643,-0.0951605791570636,"导弹","XIN","2000","站 外形 ( 路透 ) 美 朝 在 马来西亚<br>举行 <b>导弹</b> 问题 会谈 (<br>路透 ) 东京 春夏 时装节 开幕 (","ML"
"飞弹/Na/CNA_CMN_20001218_wpr/11815",0.0784135814593235,-0.0166431480369109,"飞弹","CNA","2000","与 国际 关系 , 包括 美国 拟议 中<br>的 反 <b>飞弹</b> 防卫 计划 ,<br>两国 领袖 曾 对 美国 这 项","TW"
"导弹/Na/ZBN_CMN_20001024_wpr/22131",-0.0653157175643272,0.0470376445377202,"导弹","ZBN","2000","的 导弹团 。 高射炮营 部署 在 深圳市<br>， 而 防空 <b>导弹</b> 则 部署<br>在 大亚湾 一带 ， 高射炮 和 导弹 的","SG"
"导弹/Na/XIN_CMN_20010112_wpr/36877",-0.0299928739225635,-0.126399446367602,"导弹","XIN","2001","。 俄罗斯 方面 则 从 指挥 中心 向<br>乌克兰 提供 <b>导弹</b> 袭击 的<br>预 警 情报 等 信息 。 西班牙 国际象棋","ML"
"导弹/Na/XIN_CMN_20030403_wpr/88525",-0.0215090863185114,-0.0984009215648776,"导弹","XIN","2003","误伤 邻国 , 开战 以来 , 美军 的<br>精确制 导 <b>导弹</b> 先后 落<br>到 了 伊朗 、 沙特 、 土耳其 等","ML"
"导弹/Na/XIN_CMN_20030619_wpr/1047",-0.00674612221391401,0.0311996907621321,"导弹","XIN","2003","部署 一 个 拦截 中 短程 导弹 的 应急<br>海基 <b>导弹</b> 防御 系统 。<br>( 国际 ) 人类 “ 脱 ”","ML"
"导弹/Na/XIN_CMN_20030927_wpr/55627",-0.156731671880828,0.00734822636401474,"导弹","XIN","2003","。 据 报道 , 武器库 中 有 23 枚<br>地对空 <b>导弹</b> , 455 公斤<br>炸弹 , 4 个 火箭 助 推","ML"
"导弹/Na/XIN_CMN_20030612_wpr/52501",-0.136691295804274,0.036998529623448,"导弹","XIN","2003","记录 。 奋斗 伴随 着 艰辛 。 从 第一<br>枚 <b>导弹</b> 到 第一 颗 卫星<br>, 从 第一 枚 远程 运载","ML"
"导弹/Na/CNA_CMN_20010117_wpr/155771",-0.0648600108864958,0.0137674230155502,"导弹","CNA","2001","一 部份 , 其它 系列 导弹 还 包括<br>大地 地对地 <b>导弹</b> 、 蓝天<br>和 特里 苏尔 地对空 导弹 以及 眼镜蛇<br>反","TW"
"飞弹/Na/CNA_CMN_20001107_wpr/65694",0.120278412128356,-0.0328538079561482,"飞弹","CNA","2000","推动 的 决 定 。 」 在 吉隆坡 就<br>北韩 <b>飞弹</b> 计划 举行 的<br>会谈 , 被 视为 是 决 定","TW"
"飞弹/Na/CNA_CMN_20010111_wpr/48079",-0.109910305965896,-0.106503688194442,"飞弹","CNA","2001",", 感染 的 可能性 更 大 。 900111<br>复仇者 防空 <b>飞弹</b> 三月 编成<br>加入 我国 战备 行列 ︵ 中央社 记者<br>罗广仁","TW"
"导弹/Na/XIN_CMN_20010111_wpr/47007",0.0548386619594066,-0.00228964265492598,"导弹","XIN","2001","武器 技术 的 规定 , 美方 将 延期<br>交付 这些 <b>导弹</b> , 直到<br>该 地区 其他 一些 国家 引进 相同 类型","ML"
"导弹/Na/ZBN_CMN_20010127_wpr/4486",0.266294865569096,0.0839513884576832,"导弹","ZBN","2001","想 他们 设法 向 民众 和 国会 表明<br>他们 的 <b>导弹</b> 计划 将 跟<br>克林 顿 的 计划 不同 ， 却","SG"
"导弹/Na/XIN_CMN_20010109_wpr/24843",-0.0167492434148717,-0.00205213573960698,"导弹","XIN","2001","弹去 摧毁 目标 。 这 种 导弹 目前<br>是 保 <b>导弹</b> 部队 的 主要<br>装备 , 主要 部署 在 萨莫科夫 和","ML"
"导弹/Na/XIN_CMN_20030605_wpr/33643",0.0408378591597303,-0.0295847862642611,"导弹","XIN","2003","向 伊朗 发展 可 运载 大规模 杀伤 性<br>武器 的 <b>导弹</b> 计划 提供<br>了 实质性 帮助 为由 , 对 我 公","ML"
"导弹/Na/XIN_CMN_20001229_wpr/48225",-0.0322152387013867,0.119560833649268,"导弹","XIN","2000","候选人 提名 一 事 有关 。 法国 决定<br>生产 新型 <b>导弹</b> 装备 军队<br>新华社 巴黎 12月 28日 电 ( 记者<br>王敬诚","ML"
"飞弹/Na/CNA_CMN_20030406_wpr/12375",0.163598039596213,-0.0549634225391368,"飞弹","CNA","2003","「 一 个 中国 」 ， 导致 台湾 受到<br>中国 <b>飞弹</b> 的 威胁 、 让<br>台湾 无法 走入 国际 、 台湾","TW"
"导弹/Na/XIN_CMN_20030408_wpr/23746",-0.0658728113568883,-0.121262927931769,"导弹","XIN","2003","该 电视台 驻 巴格达 记者 站 8 日<br>遭 美军 <b>导弹</b> 袭击 , 一<br>名 记者 丧生 。 ( 电视 快讯","ML"
"飞弹/Na/CNA_CMN_20001229_wpr/112479",0.063036466495219,0.0398448245905814,"飞弹","CNA","2000","上台 的 美国 总统 小 布希 , 支持<br>美国 发展 <b>飞弹</b> 防御 系统<br>, 并 在 竞选 总统 期间 形容 中国","TW"
