"id","x","y","variant","corpus","year","text","lect"
"冲突/Na/XIN_CMN_20030626_wpr/59146",-0.00940480796008093,0.050344494871646,"冲突","XIN","2003","。/PERIODCATEGORY 同/Nes<br>日/Nf ,/COMMACATEGORY<br>该/Nes 地区/Nc 发生/VJ 3/Neu<br>起/Nf 武装/VC <b>冲突/Na</b><br>,/COMMACATEGORY 造成/Nv<br>至少/Da 10/Neu 人/Na 死亡/VH<br>。/PERIODCATEGORY 据/P<br>此/Nep 间/Nf","ML"
"战争/Na/ZBN_CMN_20030506_wpr/50617",0.0306748143919089,-0.00339059920966954,"战争","ZBN","2003","尤其/D 要/D 注意/VK 审视/VC<br>负面/Na 影响/Nv 。/PERIODCATEGORY<br>其实/D ，/COMMACATEGORY<br>伊拉克/Nc <b>战争/Na</b> 给/VD<br>中国/Na 国家/Na 安全/Na 环境/Na<br>带来/VC 的/DE 挑战/Nv 是/SHI<br>十分/Dfa","SG"
"冲突/Na/CNA_CMN_20001026_wpr/70038",-0.0619621333731322,0.0379806817350364,"冲突","CNA","2000",",/COMMACATEGORY 招致/VL<br>其他/Neqa 囚/VB 犯/VC 群体/Na<br>抗议/VE ,/COMMACATEGORY<br>双方/Nh 爆发/VJ <b>冲突/Na</b><br>,/COMMACATEGORY 狱方/Na<br>二十一/Neu 名/Nf 警卫/Na 全/Nb<br>遭/P 囚/VB 犯/VC 劫持/VC","TW"
"战争/Na/XIN_CMN_20030827_wpr/71154",0.0729625816682846,0.0716633377099588,"战争","XIN","2003","截至/P 8月/Nd 26日/Nd 已/D<br>上/Ncd 升到/VCL 139/Neu<br>人/Na ,/COMMACATEGORY<br>超过/VJ <b>战争/Na</b> 中/Ng<br>美军/Na 死亡/VH 138/Neu 人/Na<br>的/DE 数字/Na 。/PERIODCATEGORY<br>(/PARENTHESISCATEGORY<br>国际/Nc","ML"
"冲突/Na/ZBN_CMN_20001227_wpr/26360",-0.0386969503537496,-0.00206236249108756,"冲突","ZBN","2000","稳定/Nv ，/COMMACATEGORY<br>有助于/VK 减少/VHC 中美/Nb 在/P<br>台/Nc 海地区/Nb 发生/VJ 军事/Na<br><b>冲突/Na</b> 的/DE 潜在/Na<br>危险/VH ，/COMMACATEGORY<br>有助于/VK 实现/VC 美国/Na 避免/VE<br>卷入/VCL 台海/Nc","SG"
"冲突/Na/CNA_CMN_20001216_wpr/129814",-0.0179571871320942,0.0277909208276496,"冲突","CNA","2000","之前/Nd 一/Neu 天/Nf ,/COMMACATEGORY<br>以/P 、/PAUSECATEGORY 巴/Nc<br>曾/D 爆发/VJ 全面/Na <b>冲突/Na</b><br>,/COMMACATEGORY 造成/Nv<br>至少/Da 六/Neu 人/Na 丧生/VH<br>。/PERIODCATEGORY 891216/Neu<br>南非/Nc 白人/Na","TW"
"冲突/Na/XIN_CMN_20001006_wpr/35503",-0.0247697401761131,0.0140551670961759,"冲突","XIN","2000","结/VC 束/Nf 这/Nep 场/Nf<br>已/D 持续/VL 7/Neu 天/Nf<br>的/DE 流血/Nv <b>冲突/Na</b><br>。/PERIODCATEGORY 在/P<br>这/Nep 场/Nf 冲突/Na 中/Ng<br>,/COMMACATEGORY 巴/Nc<br>方/D 迄/P","ML"
"冲突/Na/XIN_CMN_20010123_wpr/49040",-0.0375695551746136,0.00015687891030382,"冲突","XIN","2001","目前/Nd 中东/Nc 和平/Nc 进程/Na<br>中/Ng 最/Dfa 重要/VH 的/DE<br>是/SHI 防止/VE <b>冲突/Na</b><br>升级/Nv 和/Caa 停止/Nv 一切/Neqa<br>暴力/VH 行动/Na 。/PERIODCATEGORY<br>普京/Nb 说/VE ,/COMMACATEGORY","ML"
"冲突/Na/ZBN_CMN_20001003_wpr/6888",-0.020042552144029,0.0330022641877425,"冲突","ZBN","2000","原则/Na ，/COMMACATEGORY<br>确保/Nv 类似/Nv 事件/Na 不再/VH<br>重演/VC 。/PERIODCATEGORY<br>以/P 巴/Nc <b>冲突/Na</b><br>男孩/Na 无辜/Nv 丧命/VH 录像/Na<br>片段/Na 举世/Na 震惊/Nv 华盛顿/Nb<br>路透/Na 电/Na","SG"
"冲突/Na/XIN_CMN_20010106_wpr/27566",-0.051743236673177,0.0746674694383772,"冲突","XIN","2001","这样/Dfa 可以/VH 避免/VC 两/Neu<br>国/Nc 在/P 边境/Nc 地区/Nc<br>发生/VJ 摩擦/VC <b>冲突/Na</b><br>。/PERIODCATEGORY 伯利兹/Nb<br>政府/Na 3/Neu 天/Nf 前/Ng<br>曾/D 发出/VC 最后通牒/Na ,/COMMACATEGORY","ML"
