"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"研讨会/Na/CNA_CMN_20001003_wpr/32540",-0.0150861381468414,0.0144228070388724,"研讨会","CNA","2000","总经理/Na 施敏雄/Nb 主持/Na/2.295<br>。/PERIODCATEGORY 这/Nep<br>项/Nf/1.430 为期/VH/3.139<br>一/Neu 天/Nf/1.289 的/DE<br><b>研讨会/Na</b> ,/COMMACATEGORY<br>邀请/VC/2.676 荷银/Nc/5.319<br>证券/Na 总经理/Na 安鼐/Nb 发表/VC/2.226<br>e/FW/1.756 时代/Na 证券业/Na/2.293","总经理/Na 施敏雄/Nb 主持/Na/2.295<br>。/PERIODCATEGORY 这/Nep<br>项/Nf/1.430 为期/VH/3.139<br>一/Neu 天/Nf/1.289 的/DE<br><b>研讨会/Na</b> ,/COMMACATEGORY<br>邀请/VC/2.676 荷银/Nc/5.319<br>证券/Na 总经理/Na 安鼐/Nb 发表/VC/2.226<br>e/FW/1.756 时代/Na 证券业/Na/2.293","TW"
"论坛/Na/ZBN_CMN_20001116_wpr/16707",-0.0270047475304831,-0.00984206618995353,"论坛","ZBN","2000","首都/Nc 诗/Na 里/Ncd 巴/Nc<br>加/VC 湾/Na 出席/Nv/3.238<br>亚太/Nc/4.215 经济/Na/1.848<br>合作/VH/2.565 <b>论坛/Na</b><br>首脑/Na/2.676 非/D/3.822<br>正式/Nv/1.343 峰会/Nc/3.870<br>。/PERIODCATEGORY 他们/Nh<br>出席/VC/2.656 了/Di 文莱苏丹波基亚/Nb<br>为/P","首都/Nc 诗/Na 里/Ncd 巴/Nc<br>加/VC 湾/Na 出席/Nv/3.238<br>亚太/Nc/4.215 经济/Na/1.848<br>合作/VH/2.565 <b>论坛/Na</b><br>首脑/Na/2.676 非/D/3.822<br>正式/Nv/1.343 峰会/Nc/3.870<br>。/PERIODCATEGORY 他们/Nh<br>出席/VC/2.656 了/Di 文莱苏丹波基亚/Nb<br>为/P","SG"
"座谈会/Na/CNA_CMN_20001006_wpr/125234",0.0211034014826572,0.0346098312558522,"座谈会","CNA","2000","消费者/Na 健康/VH 把关/VA ,/COMMACATEGORY<br>不过/Cbb ,/COMMACATEGORY<br>今天/Nd/1.677 在/P 一/Neu<br>场/Nf/2.229 <b>座谈会/Na</b><br>中/Ng ,/COMMACATEGORY<br>学者/Na/2.979 认为/Nv/1.060<br>基因/Na 食品/Na 管制/VC 仍/D<br>缺乏/VJ 标准/Na","消费者/Na 健康/VH 把关/VA ,/COMMACATEGORY<br>不过/Cbb ,/COMMACATEGORY<br>今天/Nd/1.677 在/P 一/Neu<br>场/Nf/2.229 <b>座谈会/Na</b><br>中/Ng ,/COMMACATEGORY<br>学者/Na/2.979 认为/Nv/1.060<br>基因/Na 食品/Na 管制/VC 仍/D<br>缺乏/VJ 标准/Na","TW"
"论坛/Na/XIN_CMN_20001117_wpr/38754",-0.00437356111400863,-0.0141720266575576,"论坛","XIN","2000","纽约/Nc 联合国/Nc 总部/Nc 开幕/Nv/3.130<br>的/DE 联/Na 合/VG/1.836<br>国/Nc 世界/Nc/2.040 电视/Na<br><b>论坛/Na</b> 上/Ncd/1.736<br>发表/VC/2.007 讲话/VA/1.583<br>时/Ng 作/VC/1.316 上述/Na/1.254<br>表示/VE 的/DE 。/PERIODCATEGORY<br>联合国/Nc","纽约/Nc 联合国/Nc 总部/Nc 开幕/Nv/3.130<br>的/DE 联/Na 合/VG/1.836<br>国/Nc 世界/Nc/2.040 电视/Na<br><b>论坛/Na</b> 上/Ncd/1.736<br>发表/VC/2.007 讲话/VA/1.583<br>时/Ng 作/VC/1.316 上述/Na/1.254<br>表示/VE 的/DE 。/PERIODCATEGORY<br>联合国/Nc","ML"
"研讨会/Na/CNA_CMN_20001125_wpr/66543",0.0164356668179968,-0.0319543946893799,"研讨会","CNA","2000","几乎/Da 与/P 欧/Nc/1.435<br>美国/Na 家齐/VH 步/Nf 。/PERIODCATEGORY<br>891125/Neu/1.838 文化局/Nc<br>办/VC/1.817 <b>研讨会/Na</b><br>为/P 明年/Nd 的/DE 亚太/Nc/2.359<br>文化/Na/1.884 之/DE 都/D<br>暖身/VA (/PARENTHESISCATEGORY<br>中央社/Nc","几乎/Da 与/P 欧/Nc/1.435<br>美国/Na 家齐/VH 步/Nf 。/PERIODCATEGORY<br>891125/Neu/1.838 文化局/Nc<br>办/VC/1.817 <b>研讨会/Na</b><br>为/P 明年/Nd 的/DE 亚太/Nc/2.359<br>文化/Na/1.884 之/DE 都/D<br>暖身/VA (/PARENTHESISCATEGORY<br>中央社/Nc","TW"
"座谈会/Na/CNA_CMN_20001113_wpr/53287",-0.0191717645162312,0.0162622896008873,"座谈会","CNA","2000","三十分/Nd 和/Caa 立院/Nc 党团/Na<br>干部/Na/1.576 和/Caa 次/Nes/1.449<br>团/Nf/1.270 负责人/Na/2.340<br>举行/VC/2.809 <b>座谈会/Na</b><br>。/PERIODCATEGORY 据/P<br>了解/VK ,/COMMACATEGORY<br>这/Nep 次/Nf 座谈/Na/3.091<br>可望/VK 就/D 罢免/VC/2.369","三十分/Nd 和/Caa 立院/Nc 党团/Na<br>干部/Na/1.576 和/Caa 次/Nes/1.449<br>团/Nf/1.270 负责人/Na/2.340<br>举行/VC/2.809 <b>座谈会/Na</b><br>。/PERIODCATEGORY 据/P<br>了解/VK ,/COMMACATEGORY<br>这/Nep 次/Nf 座谈/Na/3.091<br>可望/VK 就/D 罢免/VC/2.369","TW"
"座谈会/Na/CNA_CMN_20010102_wpr/3131",-0.00550804041350214,0.154573741566629,"座谈会","CNA","2001","四楼/Nc/4.114 第五/Neu 贵宾室/Nc<br>。/PERIODCATEGORY --/DASHCATEGORY<br>十四时/Nd/2.165 ,/COMMACATEGORY<br>新生报/Nb/4.235 权益/Na/1.912<br>问题/Na <b>座谈会/Na</b> ,/COMMACATEGORY<br>新闻局/Nc/2.022 第三/Neu 会/D<br>议/VE 室/Nc 。/PERIODCATEGORY<br>--/DASHCATEGORY 十五时/Nd/1.889<br>,/COMMACATEGORY","四楼/Nc/4.114 第五/Neu 贵宾室/Nc<br>。/PERIODCATEGORY --/DASHCATEGORY<br>十四时/Nd/2.165 ,/COMMACATEGORY<br>新生报/Nb/4.235 权益/Na/1.912<br>问题/Na <b>座谈会/Na</b> ,/COMMACATEGORY<br>新闻局/Nc/2.022 第三/Neu 会/D<br>议/VE 室/Nc 。/PERIODCATEGORY<br>--/DASHCATEGORY 十五时/Nd/1.889<br>,/COMMACATEGORY","TW"
"座谈会/Na/XIN_CMN_20030629_wpr/19988",-0.0271181743227993,0.0298045694135867,"座谈会","XIN","2003","事业/Na 发展/Na 新/VH 局面/Na<br>。/PERIODCATEGORY 中国/Nc<br>科协/Nb/3.730 主席/Na/1.310<br>周光召/Nb/4.674 主持/Na/3.113<br><b>座谈会/Na</b> 。/PERIODCATEGORY<br>座谈会/Na/3.878 由/P/1.772<br>全国/Nc/1.831 人大/Nc/2.009<br>教科文卫/Na/4.615 委员/Na/1.141<br>会/D 、/PAUSECATEGORY 中宣部/Nc/2.910","事业/Na 发展/Na 新/VH 局面/Na<br>。/PERIODCATEGORY 中国/Nc<br>科协/Nb/3.730 主席/Na/1.310<br>周光召/Nb/4.674 主持/Na/3.113<br><b>座谈会/Na</b> 。/PERIODCATEGORY<br>座谈会/Na/3.878 由/P/1.772<br>全国/Nc/1.831 人大/Nc/2.009<br>教科文卫/Na/4.615 委员/Na/1.141<br>会/D 、/PAUSECATEGORY 中宣部/Nc/2.910","ML"
"研讨会/Na/CNA_CMN_20001113_wpr/52101",-0.00245369630068862,0.0244609733281838,"研讨会","CNA","2000","两岸/Nc/2.560 三/Neu 地/Na<br>共/Da 有/V_2 二/Neu 十余/Neu<br>位/Nf 学者/Na/3.033 参加/VC/2.089<br><b>研讨会/Na</b> 。/PERIODCATEGORY<br>台湾/Na 与会/VA/2.963 着名/VH<br>学者/Na/3.033 包括/VK 张/Nb<br>五岳/Nc 、/PAUSECATEGORY<br>邵宗海/Nb","两岸/Nc/2.560 三/Neu 地/Na<br>共/Da 有/V_2 二/Neu 十余/Neu<br>位/Nf 学者/Na/3.033 参加/VC/2.089<br><b>研讨会/Na</b> 。/PERIODCATEGORY<br>台湾/Na 与会/VA/2.963 着名/VH<br>学者/Na/3.033 包括/VK 张/Nb<br>五岳/Nc 、/PAUSECATEGORY<br>邵宗海/Nb","TW"
"座谈会/Na/XIN_CMN_20030515_wpr/40399",-0.0555407566417949,0.0195166876119163,"座谈会","XIN","2003","副委员/Na/2.222 长/VC 王兆国/Nb/4.077<br>和/Caa 全国/Nc/1.831 政协/Nc/3.473<br>副主席/Na/2.982 王忠/Nb/5.475<br>禹/Nb/4.407 在/P <b>座谈会/Na</b><br>上/Ncd/2.186 讲话/VA/3.252<br>,/COMMACATEGORY 国务/Na/2.079<br>委员/Na/1.141 兼/VG 国务院/Nc/1.396<br>秘书长/Na/1.179 华建敏/Nb/4.184<br>出席/VC/3.788","副委员/Na/2.222 长/VC 王兆国/Nb/4.077<br>和/Caa 全国/Nc/1.831 政协/Nc/3.473<br>副主席/Na/2.982 王忠/Nb/5.475<br>禹/Nb/4.407 在/P <b>座谈会/Na</b><br>上/Ncd/2.186 讲话/VA/3.252<br>,/COMMACATEGORY 国务/Na/2.079<br>委员/Na/1.141 兼/VG 国务院/Nc/1.396<br>秘书长/Na/1.179 华建敏/Nb/4.184<br>出席/VC/3.788","ML"
