"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"时代/Na/XIN_CMN_20030902_wpr/29892",-0.00947800558226206,0.033315556868892,"时代","XIN","2003","。/PERIODCATEGORY 胡锦涛/Nb<br>说/VE ,/COMMACATEGORY<br>现/Nd 在/P 我们/Nh 所/D 处/VC/3.870<br>的/DE <b>时代/Na</b> 和/Caa<br>所/Nc/1.010 拥有/Nv 的/DE<br>工作/Na 条件/Na 同/P 那/Nep/1.707<br>个/Nf 时期/Na/1.164","。/PERIODCATEGORY 胡锦涛/Nb<br>说/VE ,/COMMACATEGORY<br>现/Nd 在/P 我们/Nh 所/D 处/VC/3.870<br>的/DE <b>时代/Na</b> 和/Caa<br>所/Nc/1.010 拥有/Nv 的/DE<br>工作/Na 条件/Na 同/P 那/Nep/1.707<br>个/Nf 时期/Na/1.164","ML"
"时期/Na/ZBN_CMN_20030508_wpr/63902",-0.0788520702239502,-0.0383623917017575,"时期","ZBN","2003","的/DE 结构/Na/1.180 。/PERIODCATEGORY<br>必须/Nv 注意/Nv 国际/Nc 形象/Na<br>在/P 沙斯/Nb/1.046 猖獗/VH/1.419<br><b>时期/Na</b> ，/COMMACATEGORY<br>一/Neu 度/Nf 遭到/P 海外/Nc<br>媒体/Na 抨击/Na 的/DE 中国/Na<br>庞大/VH","的/DE 结构/Na/1.180 。/PERIODCATEGORY<br>必须/Nv 注意/Nv 国际/Nc 形象/Na<br>在/P 沙斯/Nb/1.046 猖獗/VH/1.419<br><b>时期/Na</b> ，/COMMACATEGORY<br>一/Neu 度/Nf 遭到/P 海外/Nc<br>媒体/Na 抨击/Na 的/DE 中国/Na<br>庞大/VH","SG"
"时代/Na/CNA_CMN_20001202_wpr/78420",0.00953970017202042,-0.114206145076586,"时代","CNA","2000","e/FW/4.471 化/VH/1.243<br>等/Cab 各/Nes 项/Nf 议题/Na<br>。/PERIODCATEGORY 在/P<br>宽频/Na/3.226 网路/Na/2.449<br><b>时代/Na</b> 里/Ncd ,/COMMACATEGORY<br>消费者/Na 不再/VH 是/SHI 被动/VH<br>的/DE 接收者/Na ,/COMMACATEGORY<br>而是/Cbb","e/FW/4.471 化/VH/1.243<br>等/Cab 各/Nes 项/Nf 议题/Na<br>。/PERIODCATEGORY 在/P<br>宽频/Na/3.226 网路/Na/2.449<br><b>时代/Na</b> 里/Ncd ,/COMMACATEGORY<br>消费者/Na 不再/VH 是/SHI 被动/VH<br>的/DE 接收者/Na ,/COMMACATEGORY<br>而是/Cbb","TW"
"时期/Na/XIN_CMN_20030708_wpr/10446",-0.099302398357768,-0.0710199356855148,"时期","XIN","2003","增长/VHC 15/Neu %/Nf 。/PERIODCATEGORY<br>陈大济/Nb 对/P 中国/Nc 信息产业/Na<br>在/P 非典/Na/2.788 <b>时期/Na</b><br>仍/D 保持/Nv 快速/Nv/2.147<br>增长/Nv/1.285 表示/Nv 祝贺/Nv<br>。/PERIODCATEGORY 他/Nh<br>说/VE ,/COMMACATEGORY","增长/VHC 15/Neu %/Nf 。/PERIODCATEGORY<br>陈大济/Nb 对/P 中国/Nc 信息产业/Na<br>在/P 非典/Na/2.788 <b>时期/Na</b><br>仍/D 保持/Nv 快速/Nv/2.147<br>增长/Nv/1.285 表示/Nv 祝贺/Nv<br>。/PERIODCATEGORY 他/Nh<br>说/VE ,/COMMACATEGORY","ML"
"时代/Na/ZBN_CMN_20030403_wpr/51371",0.051024536028006,-0.0567792610964449,"时代","ZBN","2003","不变/VH 的/DE 终极/VH/2.398<br>人文/Na/1.102 关怀/VJ ，/COMMACATEGORY<br>注入/VC 了/Di 新/VH/2.163<br>的/DE <b>时代/Na</b> 气息/Na/3.916<br>。/PERIODCATEGORY ”/PARENTHESISCATEGORY<br>巨星/Na 已/D 去/VCL 歌迷/Na<br>断肠/VH （/PARENTHESISCATEGORY<br>香港/Nc","不变/VH 的/DE 终极/VH/2.398<br>人文/Na/1.102 关怀/VJ ，/COMMACATEGORY<br>注入/VC 了/Di 新/VH/2.163<br>的/DE <b>时代/Na</b> 气息/Na/3.916<br>。/PERIODCATEGORY ”/PARENTHESISCATEGORY<br>巨星/Na 已/D 去/VCL 歌迷/Na<br>断肠/VH （/PARENTHESISCATEGORY<br>香港/Nc","SG"
"时代/Na/CNA_CMN_20010104_wpr/95489",0.345368846702276,0.181212793103843,"时代","CNA","2001","四日电/Na )/PARENTHESISCATEGORY<br>立法院/Nc 会/D 今天/Nd 修正/Nv<br>通/VH 过/Di 「/PARENTHESISCATEGORY<br>日据/A/6.607 <b>时代/Na</b><br>株式会社/Nc/3.534 台湾/Nc 银行/Nc<br>海外/Nc 分支/Na 机构/Na 存款/Na<br>及/Caa 汇/Na 款/Nf","四日电/Na )/PARENTHESISCATEGORY<br>立法院/Nc 会/D 今天/Nd 修正/Nv<br>通/VH 过/Di 「/PARENTHESISCATEGORY<br>日据/A/6.607 <b>时代/Na</b><br>株式会社/Nc/3.534 台湾/Nc 银行/Nc<br>海外/Nc 分支/Na 机构/Na 存款/Na<br>及/Caa 汇/Na 款/Nf","TW"
"时代/Na/CNA_CMN_20030612_wpr/3542",-0.0203932095614213,-0.152007855407965,"时代","CNA","2003","加重/VC 了/Di 家/Nc 庭/Nc<br>经济/Na/1.206 的/DE 开支/Na<br>。/PERIODCATEGORY 这/Nep<br>个/Nf <b>时代/Na</b> 变迁/VH/4.822<br>所/D 产生/VHC 的/DE 问题/Na<br>，/COMMACATEGORY 是/SHI<br>政府/Na 在/P 鼓励/VF","加重/VC 了/Di 家/Nc 庭/Nc<br>经济/Na/1.206 的/DE 开支/Na<br>。/PERIODCATEGORY 这/Nep<br>个/Nf <b>时代/Na</b> 变迁/VH/4.822<br>所/D 产生/VHC 的/DE 问题/Na<br>，/COMMACATEGORY 是/SHI<br>政府/Na 在/P 鼓励/VF","TW"
"时代/Na/XIN_CMN_20030517_wpr/51552",0.00199860702794713,-0.0308539830534373,"时代","XIN","2003","高清/Nb/4.555 时/Ng 代/Na<br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY “/PARENTHESISCATEGORY<br>在/P 当今/Nd/3.471 数字/Na/1.435<br>化/VG/1.400 <b>时代/Na</b><br>,/COMMACATEGORY 数字/Na/1.435<br>高清/Nb/4.555 彩电/Na/1.890<br>所/D 具有/VJ/1.507 的/DE<br>新/VH/2.163 功能/Na 决定/VE","高清/Nb/4.555 时/Ng 代/Na<br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY “/PARENTHESISCATEGORY<br>在/P 当今/Nd/3.471 数字/Na/1.435<br>化/VG/1.400 <b>时代/Na</b><br>,/COMMACATEGORY 数字/Na/1.435<br>高清/Nb/4.555 彩电/Na/1.890<br>所/D 具有/VJ/1.507 的/DE<br>新/VH/2.163 功能/Na 决定/VE","ML"
"时代/Na/ZBN_CMN_20001208_wpr/15964",0.0302857950922945,-0.0192943089058655,"时代","ZBN","2000","就/D 成/VG 了/Di 杀伤力/Na<br>强大/VH 的/DE 武器/Na 。/PERIODCATEGORY<br>印尼/Na 《/PARENTHESISCATEGORY/1.470<br><b>时代/Na</b> 》/PARENTHESISCATEGORY/1.430<br>杂志/Na/3.850 最/Dfa 新/VH/2.163<br>一/Neu 期/Nf/1.461 以/P<br>《/PARENTHESISCATEGORY/1.470<br>多/Neqa 米/Na","就/D 成/VG 了/Di 杀伤力/Na<br>强大/VH 的/DE 武器/Na 。/PERIODCATEGORY<br>印尼/Na 《/PARENTHESISCATEGORY/1.470<br><b>时代/Na</b> 》/PARENTHESISCATEGORY/1.430<br>杂志/Na/3.850 最/Dfa 新/VH/2.163<br>一/Neu 期/Nf/1.461 以/P<br>《/PARENTHESISCATEGORY/1.470<br>多/Neqa 米/Na","SG"
"时代/Na/XIN_CMN_20030421_wpr/30210",0.0708663133570165,-0.102601356759779,"时代","XIN","2003","全国/Nc 冠军/Na ,/COMMACATEGORY<br>开创/VC/3.059 了/Di 女子/Na<br>象棋/Na 的/DE “/PARENTHESISCATEGORY<br>胡明/Nb/5.869 <b>时代/Na</b><br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 现在/Nd/1.024<br>,/COMMACATEGORY 已/D 过/VCL<br>而/Cbb 立/VC 之/DE 年/Na","全国/Nc 冠军/Na ,/COMMACATEGORY<br>开创/VC/3.059 了/Di 女子/Na<br>象棋/Na 的/DE “/PARENTHESISCATEGORY<br>胡明/Nb/5.869 <b>时代/Na</b><br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 现在/Nd/1.024<br>,/COMMACATEGORY 已/D 过/VCL<br>而/Cbb 立/VC 之/DE 年/Na","ML"
