"id","x","y","variant","corpus","year","text","lect"
"书记/Na/XIN_CMN_20010121_wpr/13670",-0.0710906270629592,-0.0282618355956928,"书记","XIN","2001","武 等 。 中共 中央 政治局 候补 委员<br>、 书记处 <b>书记</b> 曾 庆红<br>, 全国 政协 副主席 、 中央 统战部<br>部长","ML"
"职员/Na/ZBN_CMN_20030817_wpr/2714",0.0566952903714792,-0.0888905816345537,"职员","ZBN","2003","烦 胡 先生 拨 电 ： 68238206<br>与 我们 的 <b>职员</b> 叶 小姐<br>联络 ， 提供 他 的 户口 号码 与","SG"
"书记/Na/XIN_CMN_20001010_wpr/73431",-0.15475539212167,0.0278484096597143,"书记","XIN","2000",", 一年 下来 , 收入 5000多 元<br>。 三合镇 党委 <b>书记</b> 何华<br>说 : “ 杨明贵 获得 成功 , 乡亲<br>们","ML"
"职员/Na/ZBN_CMN_20030503_wpr/59591",0.270590517623911,0.289133399140136,"职员","ZBN","2003","减到 最 低 “ 重新 部署 的 好处 是<br>增加 <b>职员</b> 的 培训 机会<br>。 我们 采取 了 更 灵活 的","SG"
"书记/Na/XIN_CMN_20030604_wpr/44760",-0.120114332794096,-0.0155983870907159,"书记","XIN","2003","记者 李自良 ) 中共 中央 政治局 常委<br>、 中央 纪委 <b>书记</b> 吴官正<br>强调 , 进 一 步 建立 健全 党风 廉政","ML"
"书记/Na/XIN_CMN_20001023_wpr/607",-0.0724925574208975,-0.0149216380524401,"书记","XIN","2000","记者 周解蓉 ) 中共 中央 政治局 委员<br>、 上海市 委 <b>书记</b> 黄菊<br>和 夫人 余慧文 今天 在 这里 会见 了<br>正在","ML"
"书记/Na/XIN_CMN_20001117_wpr/11228",-0.0672142436689331,0.013571033298226,"书记","XIN","2000","部 的 案件 52 起 54 人 。 江西省<br>委 <b>书记</b> 舒惠国 要求 全省<br>各 级 纪检 监察 机关 、 政","ML"
"书记/Na/XIN_CMN_20001228_wpr/16961",-0.131292632854311,0.00275013530894899,"书记","XIN","2000","武威 县法 放 公社 党委 书记 , 榆<br>中 县委 <b>书记</b> , 兰州 市委<br>副 书记 , 陇 南地委 书记 ;","ML"
"书记/Na/XIN_CMN_20030430_wpr/26431",-0.168186425971531,-0.0292295504352362,"书记","XIN","2003","有关 部门 更 好 地 贯彻 执行 。 北京<br>市委 <b>书记</b> 刘淇 在 京郊<br>农村 和 建筑工 地 检查 防治 “","ML"
"书记/Na/XIN_CMN_20001226_wpr/1982",-0.0776130798763288,-0.00605314266825012,"书记","XIN","2000","赶赴 现场 组织 灭火 和 抢救 人员 。<br>河南省 委 <b>书记</b> 陈奎 元<br>、 省长 李 克强 、 省委 副 书记","ML"
"书记/Na/CNA_CMN_20001130_wpr/52125",-0.114178319076315,0.00222447452968518,"书记","CNA","2000","吴 基传 、 国务院 副秘书长 石秀诗 、<br>中央 企业 工委 <b>书记</b> 郑斯<br>林和 国务院 港澳办 副主任 陈佐洱 等<br>。 在 香港","TW"
"职员/Na/ZBN_CMN_20001222_wpr/12667",0.260585709422698,-0.152641023596721,"职员","ZBN","2000","建议 服务员 这么 做 ， 但 如果 我<br>们 的 <b>职员</b> 受到 侵犯 而<br>出手 反击 ， 我们 将 会 接受","SG"
"职员/Na/ZBN_CMN_20030627_wpr/27753",0.0897554621604374,0.107345861721419,"职员","ZBN","2003","需 透露 发 行 认股权 数额 。 多数<br>公司 在 <b>职员</b> 行使 认股权<br>时 ， 才 把 认股权 当作 费 用","SG"
