"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"报告/Na/XIN_CMN_20030425_wpr/95277",-0.0427397907320539,-0.0245032530332838,"报告","XIN","2003","中国/Nc/1.285 社会/Na 科学院/Nc<br>法学/Na 所/D 研究员/Na/1.118<br>莫纪宏/Nb/5.139 认为/VE/1.173<br>,/COMMACATEGORY 疫情/Na/2.330<br><b>报告/Na</b> 关系到/VK 人民群/Na/1.881<br>众/A 的/DE 知情权/Na ,/COMMACATEGORY<br>是/SHI 一/Neu 个/Nf 严肃/VH","中国/Nc/1.285 社会/Na 科学院/Nc<br>法学/Na 所/D 研究员/Na/1.118<br>莫纪宏/Nb/5.139 认为/VE/1.173<br>,/COMMACATEGORY 疫情/Na/2.330<br><b>报告/Na</b> 关系到/VK 人民群/Na/1.881<br>众/A 的/DE 知情权/Na ,/COMMACATEGORY<br>是/SHI 一/Neu 个/Nf 严肃/VH","ML"
"报道/Na/ZBN_CMN_20030728_wpr/5432",0.0738120013931215,-0.012179360739458,"报道","ZBN","2003","性感/VH 的/DE 女郎/Na ，/COMMACATEGORY<br>顾客/Na 也/D 屈指可数/VH/2.020<br>。/PERIODCATEGORY 经过/Na<br>报章/Na/4.265 <b>报道/Na</b><br>后/Ng ，/COMMACATEGORY<br>原本/D 热热闹闹/VH/1.614 的/DE<br>珠光/Na/3.483 大厦/Na ，/COMMACATEGORY<br>昨天/Nd/2.628 显得/VK","性感/VH 的/DE 女郎/Na ，/COMMACATEGORY<br>顾客/Na 也/D 屈指可数/VH/2.020<br>。/PERIODCATEGORY 经过/Na<br>报章/Na/4.265 <b>报道/Na</b><br>后/Ng ，/COMMACATEGORY<br>原本/D 热热闹闹/VH/1.614 的/DE<br>珠光/Na/3.483 大厦/Na ，/COMMACATEGORY<br>昨天/Nd/2.628 显得/VK","SG"
"报告/Na/CNA_CMN_20001113_wpr/17364",-0.0442094950624498,0.0644627510008469,"报告","CNA","2000","必须/VH 在/P 明年/Nd 二月/Nd<br>以前/Nd 完成/VC 向/P/1.570<br>立法院/Nc/2.646 的/DE 施政/Nv/4.377<br><b>报告/Na</b> ,/COMMACATEGORY<br>但/Cbb 以/P 目前/Nd 的/DE<br>情/Na 况/D/1.287 来/D 看/VC<br>,/COMMACATEGORY","必须/VH 在/P 明年/Nd 二月/Nd<br>以前/Nd 完成/VC 向/P/1.570<br>立法院/Nc/2.646 的/DE 施政/Nv/4.377<br><b>报告/Na</b> ,/COMMACATEGORY<br>但/Cbb 以/P 目前/Nd 的/DE<br>情/Na 况/D/1.287 来/D 看/VC<br>,/COMMACATEGORY","TW"
"报道/Na/ZBN_CMN_20030415_wpr/43650",0.0291390687566286,-0.0100411725626459,"报道","ZBN","2003","次/Nf 广交会/Na/1.287 。/PERIODCATEGORY<br>另/Cbb/3.724 据/P/3.590<br>《/PARENTHESISCATEGORY/2.970<br>粤港/Na 信息/Na 日报/Na/3.718<br>》/PARENTHESISCATEGORY/3.407<br><b>报道/Na</b> ，/COMMACATEGORY<br>不久/Nd 前/Ng ，/COMMACATEGORY<br>组团/VA 赴/VCL 瑞士/Nc 的/DE<br>众多/Nv 香港/Nc/1.021","次/Nf 广交会/Na/1.287 。/PERIODCATEGORY<br>另/Cbb/3.724 据/P/3.590<br>《/PARENTHESISCATEGORY/2.970<br>粤港/Na 信息/Na 日报/Na/3.718<br>》/PARENTHESISCATEGORY/3.407<br><b>报道/Na</b> ，/COMMACATEGORY<br>不久/Nd 前/Ng ，/COMMACATEGORY<br>组团/VA 赴/VCL 瑞士/Nc 的/DE<br>众多/Nv 香港/Nc/1.021","SG"
"报告/Na/XIN_CMN_20030719_wpr/34526",-0.0405082705288955,-0.0481937700009104,"报告","XIN","2003","的/DE 尸体/Na 。/PERIODCATEGORY<br>英国/Nc 警方/Na 19日/Nd 证实/VE/1.468<br>,/COMMACATEGORY 尸/Na/2.622<br>检/Na/1.338 <b>报告/Na</b><br>表明/VE/1.705 ,/COMMACATEGORY<br>凯利/Nb/1.142 是/SHI “/PARENTHESISCATEGORY<br>因/Cbb 左腕/Na 被/P 割伤/VC<br>导致/VL","的/DE 尸体/Na 。/PERIODCATEGORY<br>英国/Nc 警方/Na 19日/Nd 证实/VE/1.468<br>,/COMMACATEGORY 尸/Na/2.622<br>检/Na/1.338 <b>报告/Na</b><br>表明/VE/1.705 ,/COMMACATEGORY<br>凯利/Nb/1.142 是/SHI “/PARENTHESISCATEGORY<br>因/Cbb 左腕/Na 被/P 割伤/VC<br>导致/VL","ML"
"报告/Na/CNA_CMN_20001217_wpr/5635",-0.0655271109026497,0.0557240082431859,"报告","CNA","2000","共识/Na ,/COMMACATEGORY<br>也/D 就是/SHI 工时案/Na 未/D<br>被/P 程序/Na/1.318 委员会/Nc/1.982<br>排入/VC/3.523 <b>报告/Na</b><br>事项/Na/2.853 ,/COMMACATEGORY<br>不可/VH 交付/Nv/1.409 委员会/Nc/1.982<br>审查/VC/1.460 ,/COMMACATEGORY<br>更/Dfa 不可/VH 通过/VC","共识/Na ,/COMMACATEGORY<br>也/D 就是/SHI 工时案/Na 未/D<br>被/P 程序/Na/1.318 委员会/Nc/1.982<br>排入/VC/3.523 <b>报告/Na</b><br>事项/Na/2.853 ,/COMMACATEGORY<br>不可/VH 交付/Nv/1.409 委员会/Nc/1.982<br>审查/VC/1.460 ,/COMMACATEGORY<br>更/Dfa 不可/VH 通过/VC","TW"
"报告/Na/CNA_CMN_20010110_wpr/57154",-0.034478722236043,0.0347888623218217,"报告","CNA","2001","等/Cab 方式/Na 加强/VC 为/P<br>民/Na 服务/Na 。/PERIODCATEGORY<br>这/Nep 项/Nf/1.118 检讨/VC/2.042<br><b>报告/Na</b> 中/Ng/1.204<br>针对/P 一月/Nd/1.711 六日/Nd/1.069<br>(/PARENTHESISCATEGORY<br>星期六/Nd )/PARENTHESISCATEGORY<br>公务人员週/Na 休/VC 二/Neu","等/Cab 方式/Na 加强/VC 为/P<br>民/Na 服务/Na 。/PERIODCATEGORY<br>这/Nep 项/Nf/1.118 检讨/VC/2.042<br><b>报告/Na</b> 中/Ng/1.204<br>针对/P 一月/Nd/1.711 六日/Nd/1.069<br>(/PARENTHESISCATEGORY<br>星期六/Nd )/PARENTHESISCATEGORY<br>公务人员週/Na 休/VC 二/Neu","TW"
"报告/Na/XIN_CMN_20001213_wpr/3063",-0.0160495785399807,0.0628214911973747,"报告","XIN","2000","。/PERIODCATEGORY 北京/Nc<br>奥申委/Na/2.192 代表团/Na 向/P/1.570<br>国际/Nc 奥委会/Nc/1.955 执委会/Nc/2.053<br>作/VC/1.622 陈述/Nv/4.417<br><b>报告/Na</b> 新华社/Nc 洛桑/Nc/2.476<br>12月/Nd 13日/Nd 电/Na (/PARENTHESISCATEGORY<br>记者/Na 陆大生/Nb 、/PAUSECATEGORY<br>李敬臣/Na","。/PERIODCATEGORY 北京/Nc<br>奥申委/Na/2.192 代表团/Na 向/P/1.570<br>国际/Nc 奥委会/Nc/1.955 执委会/Nc/2.053<br>作/VC/1.622 陈述/Nv/4.417<br><b>报告/Na</b> 新华社/Nc 洛桑/Nc/2.476<br>12月/Nd 13日/Nd 电/Na (/PARENTHESISCATEGORY<br>记者/Na 陆大生/Nb 、/PAUSECATEGORY<br>李敬臣/Na","ML"
"报告/Na/XIN_CMN_20030611_wpr/13464",-0.0082073657712423,0.0128751306115267,"报告","XIN","2003","开始/VH 生产/VC 化学战/Na 制剂/Na<br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 但/Cbb<br>熟悉/VJ 这/Nep 份/Nf/3.491<br><b>报告/Na</b> 的/DE 人士/Na<br>指出/VE/2.529 ,/COMMACATEGORY<br>报告/Na/2.162 在/P 后面/Ncd<br>提供/VC 的/DE 情报/Na/1.772","开始/VH 生产/VC 化学战/Na 制剂/Na<br>”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 但/Cbb<br>熟悉/VJ 这/Nep 份/Nf/3.491<br><b>报告/Na</b> 的/DE 人士/Na<br>指出/VE/2.529 ,/COMMACATEGORY<br>报告/Na/2.162 在/P 后面/Ncd<br>提供/VC 的/DE 情报/Na/1.772","ML"
"报告/Na/XIN_CMN_20001202_wpr/13486",-0.0273085011796069,0.0251507579357203,"报告","XIN","2000","历/VJ 时/Ng 半/Nes 年/Nf<br>多/Neqa 研究/VC/2.344 提交/VD/3.711<br>的/DE 这/Nep 份/Nf/3.491<br><b>报告/Na</b> ,/COMMACATEGORY<br>是/SHI 20多/Neu 次/Nf 研讨/Nv<br>和/Caa 听取/VC/3.195 民/Na<br>间/NG 意见/Na","历/VJ 时/Ng 半/Nes 年/Nf<br>多/Neqa 研究/VC/2.344 提交/VD/3.711<br>的/DE 这/Nep 份/Nf/3.491<br><b>报告/Na</b> ,/COMMACATEGORY<br>是/SHI 20多/Neu 次/Nf 研讨/Nv<br>和/Caa 听取/VC/3.195 民/Na<br>间/NG 意见/Na","ML"
